Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2006-01-01,,,0:00:00,,,,,0:00:00,17.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-02,,,0:00:00,,,,,0:00:00,31.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-03,,,0:00:00,,,,,0:00:00,45.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-04,,,0:00:00,,,,,24:00:00,59.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2006-01-05,,,0:00:00,,02:37:00,,,2:37:00,72.43,,,0:00:00,,,0:00:00,02:37:00,00:00:00,21:23:00,,,,,
2006-01-06,,,0:00:00,13:58:00,23:55:00,,,9:57:00,85.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,14:03:00,,,,,
2006-01-07,,,0:00:00,17:38:00,22:01:00,,,4:23:00,98.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,19:37:00,,,,,
2006-01-08,,,0:00:00,,,,,0:00:00,111.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-09,,,0:00:00,,,,,0:00:00,123.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-10,,,0:00:00,,,,,0:00:00,135.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-11,,,0:00:00,,,,,0:00:00,147.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-12,,,0:00:00,,,,,0:00:00,158.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-13,,,0:00:00,,,,,0:00:00,170.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-14,,,0:00:00,,,,,0:00:00,181.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-15,,,0:00:00,,,,,0:00:00,192.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-16,,,0:00:00,,,,,0:00:00,203.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-17,,,0:00:00,,,,,0:00:00,214.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-18,,,0:00:00,,,,,0:00:00,225.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-19,,,0:00:00,02:00:00,08:57:00,,,6:57:00,235.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,17:03:00,,,,,
2006-01-20,,,0:00:00,23:37:00,,,,0:23:00,246.43,,,0:00:00,,,0:00:00,00:00:00,23:37:00,23:37:00,,,,,
2006-01-21,,,0:00:00,,14:29:00,22:23:00,,16:06:00,257.43,,,0:00:00,,,0:00:00,14:29:00,22:23:00,7:54:00,,,,,
2006-01-22,,,0:00:00,,,,,0:00:00,268.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-23,,,0:00:00,,,,,0:00:00,280.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-24,,,0:00:00,,,,,0:00:00,291.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-25,,,0:00:00,,,,,0:00:00,304.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-26,,,0:00:00,,,,,0:00:00,317.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-27,,,0:00:00,,,,,0:00:00,330.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-28,,,0:00:00,,,,,0:00:00,343.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-29,,,0:00:00,,,,,0:00:00,357.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-30,,,0:00:00,,,,,0:00:00,11.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-01-31,,,0:00:00,,,,,24:00:00,25.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2006-02-01,,,0:00:00,07:10:00,23:53:00,,,16:43:00,39.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,7:17:00,,,,,
2006-02-02,,,0:00:00,,22:34:00,,,22:34:00,53.43,,,0:00:00,,,0:00:00,22:34:00,00:00:00,1:26:00,,,,,
2006-02-03,,,0:00:00,14:25:00,20:58:00,,,6:33:00,66.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,17:27:00,,,,,
2006-02-04,,,0:00:00,,,,,0:00:00,79.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-02-05,,,0:00:00,,,,,0:00:00,92.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-02-06,,,0:00:00,,,,,0:00:00,104.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-02-07,,,0:00:00,,,,,0:00:00,116.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-02-08,,,0:00:00,,,,,0:00:00,128.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-02-09,,,0:00:00,,,,,0:00:00,139.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2006-02-10,,,0:00:00,,,,,0:00:00,151.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
