Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2005-01-01,,,0:00:00,,,,,0:00:00,244.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-02,,,0:00:00,03:21:00,,,,20:39:00,255.43,,,0:00:00,20:39:00,00:00:00,03:21:00,3:21:00,0:00:00,20:39:00,3:21:00,,,,,,,
2005-01-03,,,0:00:00,02:02:00,13:12:00,,,11:10:00,267.43,,,0:00:00,11:10:00,00:00:00,00:00:00,12:50:00,0:00:00,11:10:00,12:50:00,,,,,,,
2005-01-04,,,0:00:00,,16:10:00,23:36:00,,16:34:00,279.43,,,0:00:00,16:34:00,16:10:00,23:36:00,7:26:00,0:00:00,16:34:00,7:26:00,,,,,,,
2005-01-05,,,0:00:00,,,,,0:00:00,291.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-06,,,0:00:00,,,,,0:00:00,304.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-07,,,0:00:00,,,,,0:00:00,317.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-08,,,0:00:00,,,,,0:00:00,331.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-09,,,0:00:00,,,,,0:00:00,344.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-10,,,0:00:00,,,,,0:00:00,358.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-11,,,0:00:00,,,,,0:00:00,13.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-12,,,0:00:00,,,,,0:00:00,27.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2005-01-13,,,0:00:00,,,,,24:00:00,40.43,,,0:00:00,24:00:00,,,0:00:00,0:00:00,24:00:00,0:00:00,,,,,,,
2005-01-14,,,0:00:00,,04:32:00,06:19:00,,22:13:00,54.43,,,0:00:00,22:13:00,04:32:00,06:19:00,1:47:00,0:00:00,22:13:00,1:47:00,,,,,,,
2005-01-15,,,0:00:00,,01:52:00,,,1:52:00,67.43,,,0:00:00,1:52:00,01:52:00,00:00:00,22:08:00,0:00:00,1:52:00,22:08:00,,,,,,,
