Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2002-01-01,,,0:00:00,,,,,0:00:00,206.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-02,,,0:00:00,,,,,0:00:00,220.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-03,,,0:00:00,,,,,0:00:00,233.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-04,,,0:00:00,,,,,0:00:00,247.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-05,,,0:00:00,03:16:00,,,,20:44:00,260.43,,,0:00:00,,,0:00:00,00:00:00,03:16:00,3:16:00,,,,,
2002-01-06,,,0:00:00,02:08:00,14:03:00,,,11:55:00,273.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,12:05:00,,,,,
2002-01-07,,,0:00:00,01:10:00,17:02:00,,,15:52:00,286.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,8:08:00,,,,,
2002-01-08,,,0:00:00,,,,,0:00:00,299.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-09,,,0:00:00,,,,,0:00:00,311.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-10,,,0:00:00,,,,,0:00:00,323.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-11,,,0:00:00,,,,,0:00:00,336.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-12,,,0:00:00,,,,,0:00:00,347.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-13,,,0:00:00,,,,,0:00:00,359.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-14,,,0:00:00,,,,,0:00:00,11.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-15,,,0:00:00,,,,,0:00:00,22.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-16,,,0:00:00,,,,,0:00:00,33.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-17,,,0:00:00,,,,,24:00:00,44.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2002-01-18,,,0:00:00,,03:49:00,07:01:00,,20:48:00,55.43,,,0:00:00,,,0:00:00,03:49:00,07:01:00,3:12:00,,,,,
2002-01-19,,,0:00:00,,02:11:00,10:09:00,,16:02:00,65.43,,,0:00:00,,,0:00:00,02:11:00,10:09:00,7:58:00,,,,,
2002-01-20,,,0:00:00,,01:15:00,,,1:15:00,76.43,,,0:00:00,,,0:00:00,01:15:00,00:00:00,22:45:00,,,,,
2002-01-21,,,0:00:00,15:02:00,23:29:00,,,8:27:00,87.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,15:33:00,,,,,
2002-01-22,,,0:00:00,18:05:00,21:57:00,,,3:52:00,98.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,20:08:00,,,,,
2002-01-23,,,0:00:00,,,,,0:00:00,109.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-24,,,0:00:00,,,,,0:00:00,121.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-25,,,0:00:00,,,,,0:00:00,134.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-26,,,0:00:00,,,,,0:00:00,146.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-27,,,0:00:00,,,,,0:00:00,159.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-28,,,0:00:00,,,,,0:00:00,173.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-29,,,0:00:00,,,,,0:00:00,187.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-30,,,0:00:00,,,,,0:00:00,200.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-01-31,,,0:00:00,,,,,0:00:00,214.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-01,,,0:00:00,02:05:00,07:56:00,,,5:51:00,228.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,18:09:00,,,,,
2002-02-02,,,0:00:00,23:40:00,,,,0:20:00,242.43,,,0:00:00,,,0:00:00,00:00:00,23:40:00,23:40:00,,,,,
2002-02-03,,,0:00:00,,14:16:00,22:35:00,,15:41:00,255.43,,,0:00:00,,,0:00:00,14:16:00,22:35:00,8:19:00,,,,,
2002-02-04,,,0:00:00,,18:13:00,20:29:00,,21:44:00,268.43,,,0:00:00,,,0:00:00,18:13:00,20:29:00,2:16:00,,,,,
2002-02-05,,,0:00:00,,,,,0:00:00,281.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-06,,,0:00:00,,,,,0:00:00,293.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-07,,,0:00:00,,,,,0:00:00,305.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-08,,,0:00:00,,,,,0:00:00,317.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-09,,,0:00:00,,,,,0:00:00,328.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-10,,,0:00:00,,,,,0:00:00,340.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-11,,,0:00:00,,,,,0:00:00,351.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-12,,,0:00:00,,,,,0:00:00,2.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-13,,,0:00:00,,,,,0:00:00,13.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-14,,,0:00:00,,,,,24:00:00,24.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2002-02-15,,,0:00:00,07:26:00,23:43:00,,,16:17:00,35.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,7:43:00,,,,,
2002-02-16,,,0:00:00,09:59:00,22:52:00,,,12:53:00,45.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,11:07:00,,,,,
2002-02-17,,,0:00:00,,21:59:00,,,21:59:00,56.43,,,0:00:00,,,0:00:00,21:59:00,00:00:00,2:01:00,,,,,
2002-02-18,,,0:00:00,15:04:00,20:48:00,,,5:44:00,67.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,18:16:00,,,,,
2002-02-19,,,0:00:00,,,,,0:00:00,78.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-20,,,0:00:00,,,,,0:00:00,89.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-21,,,0:00:00,,,,,0:00:00,101.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-22,,,0:00:00,,,,,0:00:00,113.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-23,,,0:00:00,,,,,0:00:00,126.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-24,,,0:00:00,,,,,0:00:00,139.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-25,,,0:00:00,,,,,0:00:00,153.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-26,,,0:00:00,,,,,0:00:00,166.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-27,,,0:00:00,,,,,0:00:00,180.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-02-28,,,0:00:00,,03:11:00,23:27:00,,3:44:00,194.43,,,0:00:00,,,0:00:00,03:11:00,23:27:00,20:16:00,,,,,
2002-03-01,,,0:00:00,,07:57:00,22:18:00,,9:39:00,208.43,,,0:00:00,,,0:00:00,07:57:00,22:18:00,14:21:00,,,,,
2002-03-02,,,0:00:00,21:14:00,,,,2:46:00,222.43,,,0:00:00,,,0:00:00,00:00:00,21:14:00,21:14:00,,,,,
2002-03-03,,,0:00:00,,14:35:00,19:45:00,,18:50:00,236.43,,,0:00:00,,,0:00:00,14:35:00,19:45:00,5:10:00,,,,,
2002-03-04,,,0:00:00,,,,,0:00:00,249.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2002-03-05,,,0:00:00,,,,,0:00:00,262.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
