Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2016-01-01,,,0:00:00,01:45:00,,,,22:15:00,,,0:00:00,00:00:00,01:45:00,1:45:00,,,,
2016-01-02,,,0:00:00,01:16:00,14:29:00,,,13:13:00,,,0:00:00,00:00:00,00:00:00,10:47:00,,,,
2016-01-03,,,0:00:00,00:48:00,16:33:00,,,15:45:00,,,0:00:00,00:00:00,00:00:00,8:15:00,,,,
2016-01-04,,,0:00:00,,18:56:00,23:23:00,,19:33:00,,,0:00:00,18:56:00,23:23:00,4:27:00,,,,
2016-01-05,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-06,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-07,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-08,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-09,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-10,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-11,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-12,,,0:00:00,,,,,24:00:00,,,0:00:00,,,0:00:00,,,,
2016-01-13,,,0:00:00,,02:26:00,06:23:00,,20:03:00,,,0:00:00,02:26:00,06:23:00,3:57:00,,,,
2016-01-14,,,0:00:00,,01:24:00,09:19:00,,16:05:00,,,0:00:00,01:24:00,09:19:00,7:55:00,,,,
2016-01-15,,,0:00:00,,00:46:00,,,0:46:00,,,0:00:00,00:46:00,00:00:00,23:14:00,,,,
2016-01-16,,,0:00:00,14:17:00,23:38:00,,,9:21:00,,,0:00:00,00:00:00,00:00:00,14:39:00,,,,
2016-01-17,,,0:00:00,16:57:00,22:51:00,,,5:54:00,,,0:00:00,00:00:00,00:00:00,18:06:00,,,,
2016-01-18,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-19,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-20,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-21,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-22,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-23,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-24,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-25,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-01-26,,,0:00:00,02:12:00,04:37:00,,,2:25:00,,,0:00:00,00:00:00,00:00:00,21:35:00,,,,
2016-01-27,,,0:00:00,00:53:00,07:33:00,,,6:40:00,,,0:00:00,00:00:00,00:00:00,17:20:00,,,,
2016-01-28,,,0:00:00,,09:45:00,23:44:00,,10:01:00,,,0:00:00,09:45:00,23:44:00,13:59:00,,,,
2016-01-29,,,0:00:00,23:16:00,,,,0:44:00,,,0:00:00,00:00:00,23:16:00,23:16:00,,,,
2016-01-30,,,0:00:00,,13:48:00,22:46:00,,15:02:00,,,0:00:00,13:48:00,22:46:00,8:58:00,,,,
2016-01-31,,,0:00:00,,15:58:00,22:07:00,,17:51:00,,,0:00:00,15:58:00,22:07:00,6:09:00,,,,
2016-02-01,,,0:00:00,,18:57:00,20:41:00,,22:16:00,,,0:00:00,18:57:00,20:41:00,1:44:00,,,,
2016-02-02,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-03,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-04,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-05,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-06,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-07,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-08,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-09,,,0:00:00,,23:59:00,,,23:59:00,,,0:00:00,23:59:00,00:00:00,0:01:00,,,,
2016-02-10,,,0:00:00,06:21:00,23:14:00,,,16:53:00,,,0:00:00,00:00:00,00:00:00,7:07:00,,,,
2016-02-11,,,0:00:00,09:02:00,22:40:00,,,13:38:00,,,0:00:00,00:00:00,00:00:00,10:22:00,,,,
2016-02-12,,,0:00:00,,22:06:00,,,22:06:00,,,0:00:00,22:06:00,00:00:00,1:54:00,,,,
2016-02-13,,,0:00:00,14:11:00,21:25:00,,,7:14:00,,,0:00:00,00:00:00,00:00:00,16:46:00,,,,
2016-02-14,,,0:00:00,17:27:00,20:04:00,,,2:37:00,,,0:00:00,00:00:00,00:00:00,21:23:00,,,,
2016-02-15,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-16,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-17,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-18,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-19,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-20,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-21,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-02-22,,,0:00:00,23:27:00,,,,0:33:00,,,0:00:00,00:00:00,23:27:00,23:27:00,,,,
2016-02-23,,,0:00:00,,04:45:00,22:41:00,,6:04:00,,,0:00:00,04:45:00,22:41:00,17:56:00,,,,
2016-02-24,,,0:00:00,,07:06:00,22:09:00,,8:57:00,,,0:00:00,07:06:00,22:09:00,15:03:00,,,,
2016-02-25,,,0:00:00,,09:10:00,21:41:00,,11:29:00,,,0:00:00,09:10:00,21:41:00,12:31:00,,,,
2016-02-26,,,0:00:00,21:13:00,,,,2:47:00,,,0:00:00,00:00:00,21:13:00,21:13:00,,,,
2016-02-27,,,0:00:00,,13:15:00,20:39:00,,16:36:00,,,0:00:00,13:15:00,20:39:00,7:24:00,,,,
2016-02-28,,,0:00:00,,15:39:00,19:47:00,,19:52:00,,,0:00:00,15:39:00,19:47:00,4:08:00,,,,
2016-02-29,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
2016-03-01,,,0:00:00,,,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,
