Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2015-01-01,,,0:00:00,,,,,0:00:00,136.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-02,,,0:00:00,,,,,0:00:00,148.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-03,,,0:00:00,,,,,0:00:00,160.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-04,,,0:00:00,,,,,0:00:00,172.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-05,,,0:00:00,,,,,0:00:00,183.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-06,,,0:00:00,,,,,0:00:00,195.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-07,,,0:00:00,,,,,0:00:00,206.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-08,,,0:00:00,,,,,0:00:00,217.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2015-01-09,,,0:00:00,01:58:00,07:27:00,,,5:29:00,228.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,18:31:00,,,,,
2015-01-10,,,0:00:00,01:13:00,09:43:00,,,8:30:00,238.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,15:30:00,,,,,
