Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2024-01-01,,,0:00:00,,,,,0:00:00,241.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-02,,,0:00:00,03:40:00,09:33:00,,,5:53:00,252.43,,,0:00:00,5:53:00,00:00:00,00:00:00,18:07:00,0:00:00,5:53:00,18:07:00,,,,,,,
2024-01-03,,,0:00:00,02:14:00,,,,21:46:00,263.43,,,0:00:00,21:46:00,00:00:00,02:14:00,2:14:00,0:00:00,21:46:00,2:14:00,,,,,,,
2024-01-04,,,0:00:00,01:09:00,15:06:00,,,13:57:00,274.43,,,0:00:00,13:57:00,00:00:00,00:00:00,10:03:00,0:00:00,13:57:00,10:03:00,,,,,,,
2024-01-05,,,0:00:00,,18:29:00,22:08:00,,20:21:00,285.43,,,0:00:00,20:21:00,18:29:00,22:08:00,3:39:00,0:00:00,20:21:00,3:39:00,,,,,,,
2024-01-06,,,0:00:00,,,,,0:00:00,296.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-07,,,0:00:00,,,,,0:00:00,308.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-08,,,0:00:00,,,,,0:00:00,320.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-09,,,0:00:00,,,,,0:00:00,333.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-10,,,0:00:00,,,,,0:00:00,346.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-11,,,0:00:00,,,,,0:00:00,359.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-12,,,0:00:00,,,,,0:00:00,12.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-13,,,0:00:00,,,,,0:00:00,26.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-14,,,0:00:00,,,,,24:00:00,40.43,,,0:00:00,24:00:00,,,0:00:00,0:00:00,24:00:00,0:00:00,,,,,,,
2024-01-15,,,0:00:00,,04:07:00,06:39:00,,21:28:00,53.43,,,0:00:00,21:28:00,04:07:00,06:39:00,2:32:00,0:00:00,21:28:00,2:32:00,,,,,,,
2024-01-16,,,0:00:00,,01:39:00,,,1:39:00,67.43,,,0:00:00,1:39:00,01:39:00,00:00:00,22:21:00,0:00:00,1:39:00,22:21:00,,,,,,,
2024-01-17,,,0:00:00,14:18:00,22:58:00,,,8:40:00,80.43,,,0:00:00,8:40:00,00:00:00,00:00:00,15:20:00,0:00:00,8:40:00,15:20:00,,,,,,,
2024-01-18,,,0:00:00,,,,,0:00:00,93.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-19,,,0:00:00,,,,,0:00:00,106.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-20,,,0:00:00,,,,,0:00:00,118.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-21,,,0:00:00,,,,,0:00:00,131.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-22,,,0:00:00,,,,,0:00:00,143.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-23,,,0:00:00,,,,,0:00:00,154.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-24,,,0:00:00,,,,,0:00:00,166.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-25,,,0:00:00,,,,,0:00:00,177.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-26,,,0:00:00,,,,,0:00:00,188.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-27,,,0:00:00,,,,,0:00:00,199.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-28,,,0:00:00,,,,,0:00:00,210.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-01-29,,,0:00:00,02:40:00,06:24:00,,,3:44:00,221.43,,,0:00:00,3:44:00,00:00:00,00:00:00,20:16:00,0:00:00,3:44:00,20:16:00,,,,,,,
2024-01-30,,,0:00:00,,09:42:00,23:41:00,,10:01:00,232.43,,,0:00:00,10:01:00,09:42:00,23:41:00,13:59:00,0:00:00,10:01:00,13:59:00,,,,,,,
2024-01-31,,,0:00:00,22:36:00,,,,1:24:00,242.43,,,0:00:00,1:24:00,00:00:00,22:36:00,22:36:00,0:00:00,1:24:00,22:36:00,,,,,,,
2024-02-01,,,0:00:00,,15:15:00,21:10:00,,18:05:00,253.43,,,0:00:00,18:05:00,15:15:00,21:10:00,5:55:00,0:00:00,18:05:00,5:55:00,,,,,,,
2024-02-02,,,0:00:00,,,,,0:00:00,264.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-03,,,0:00:00,,,,,0:00:00,276.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-04,,,0:00:00,,,,,0:00:00,287.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-05,,,0:00:00,,,,,0:00:00,299.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-06,,,0:00:00,,,,,0:00:00,312.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-07,,,0:00:00,,,,,0:00:00,325.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-08,,,0:00:00,,,,,0:00:00,339.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-09,,,0:00:00,,,,,0:00:00,352.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-10,,,0:00:00,,,,,0:00:00,6.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-11,,,0:00:00,,,,,24:00:00,20.43,,,0:00:00,0:00:00,,,0:00:00,0:00:00,24:00:00,0:00:00,,,,,,,
2024-02-12,,,0:00:00,07:36:00,23:01:00,,,15:25:00,34.43,,,0:00:00,15:25:00,00:00:00,00:00:00,8:35:00,0:00:00,15:25:00,8:35:00,,,,,,,
2024-02-13,,,0:00:00,,21:41:00,,,21:41:00,48.43,,,0:00:00,21:41:00,21:41:00,00:00:00,2:19:00,0:00:00,21:41:00,2:19:00,,,,,,,
2024-02-14,,,0:00:00,14:59:00,19:49:00,,,4:50:00,62.43,,,0:00:00,4:50:00,00:00:00,00:00:00,19:10:00,0:00:00,4:50:00,19:10:00,,,,,,,
2024-02-15,,,0:00:00,,,,,0:00:00,75.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-16,,,0:00:00,,,,,0:00:00,88.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-17,,,0:00:00,,,,,0:00:00,100.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-18,,,0:00:00,,,,,0:00:00,112.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-19,,,0:00:00,,,,,0:00:00,124.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-20,,,0:00:00,,,,,0:00:00,136.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-21,,,0:00:00,,,,,0:00:00,147.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-22,,,0:00:00,,,,,0:00:00,158.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-23,,,0:00:00,,,,,0:00:00,169.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-24,,,0:00:00,,,,,0:00:00,180.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-02-25,,,0:00:00,23:29:00,,,,0:31:00,191.43,,,0:00:00,0:31:00,00:00:00,23:29:00,23:29:00,0:00:00,0:31:00,23:29:00,,,,,,,
2024-02-26,,,0:00:00,,06:57:00,22:14:00,,8:43:00,201.43,,,0:00:00,8:43:00,06:57:00,22:14:00,15:17:00,0:00:00,8:43:00,15:17:00,,,,,,,
2024-02-27,,,0:00:00,,09:42:00,21:09:00,,12:33:00,212.43,,,0:00:00,12:33:00,09:42:00,21:09:00,11:27:00,0:00:00,12:33:00,11:27:00,,,,,,,
2024-02-28,,,0:00:00,19:53:00,,,,4:07:00,223.43,,,0:00:00,4:07:00,00:00:00,19:53:00,19:53:00,0:00:00,4:07:00,19:53:00,,,,,,,
2024-02-29,,,0:00:00,,,,,0:00:00,234.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-03-01,,,0:00:00,,,,,0:00:00,245.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-03-02,,,0:00:00,,,,,0:00:00,256.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-03-03,,,0:00:00,,,,,0:00:00,268.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-03-04,,,0:00:00,,,,,0:00:00,280.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-03-05,,,0:00:00,,,,,0:00:00,292.43,,,0:00:00,0:00:00,00:00:00,00:00:00,24:00:00,0:00:00,0:00:00,24:00:00,,,,,,,
2024-03-06,05:57:22,22:05:52,16:08:30,,,,,0:00:00,305.43,,,0:00:00,0:00:00,00:00:00,00:00:00,7:51:30,16:08:30,0:00:00,7:51:30,,,,,,,
2024-03-07,06:05:40,21:57:19,15:51:39,,,,,0:00:00,319.43,,,0:00:00,0:00:00,00:00:00,00:00:00,8:08:21,15:51:39,0:00:00,8:08:21,,,,,,,
2024-03-08,06:13:47,21:48:54,15:35:07,,,,,0:00:00,332.43,,,0:00:00,0:00:00,00:00:00,00:00:00,8:24:53,15:35:07,0:00:00,8:24:53,,,,,,,
2024-03-09,06:21:45,21:40:36,15:18:51,,,,,24:00:00,346.43,06:21:45,21:40:36,15:18:51,0:00:00,,,0:00:00,15:18:51,24:00:00,0:00:00,,,,,,,
2024-03-10,06:29:36,21:32:25,15:02:49,02:56:00,21:58:00,,,19:02:00,0.43,06:29:36,21:32:25,15:02:49,0:00:00,00:00:00,00:00:00,4:58:00,15:02:49,19:02:00,4:58:00,,,,,,,
2024-03-11,06:37:18,21:24:20,14:47:01,07:34:00,20:33:00,,,12:59:00,14.43,07:34:00,20:33:00,12:59:00,0:00:00,00:00:00,00:00:00,9:12:59,14:47:01,12:59:00,9:12:59,,,,,,,
2024-03-12,06:44:55,21:16:20,14:31:25,,19:03:00,,,19:03:00,28.43,06:44:55,19:03:00,12:18:05,0:00:00,21:16:20,00:00:00,2:43:40,14:31:25,19:03:00,2:43:40,,,,,,,
2024-03-13,06:52:26,21:08:24,14:15:58,,,,,0:00:00,42.43,,,0:00:00,0:00:00,00:00:00,00:00:00,9:44:02,14:15:58,0:00:00,9:44:02,,,,,,,
2024-03-14,06:59:52,21:00:32,14:00:41,,,,,0:00:00,56.43,,,0:00:00,0:00:00,00:00:00,00:00:00,9:59:19,14:00:41,0:00:00,9:59:19,,,,,,,
2024-03-15,07:07:13,20:52:44,13:45:31,,,,,0:00:00,69.43,,,0:00:00,0:00:00,00:00:00,00:00:00,10:14:29,13:45:31,0:00:00,10:14:29,,,,,,,
2024-03-16,07:14:31,20:44:59,13:30:29,,,,,0:00:00,81.43,,,0:00:00,0:00:00,00:00:00,00:00:00,10:29:31,13:30:29,0:00:00,10:29:31,,,,,,,
