Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2025-01-01,,,0:00:00,,,,,0:00:00,19.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-02,,,0:00:00,,,,,0:00:00,31.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-03,,,0:00:00,,,,,0:00:00,44.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-04,,,0:00:00,,,,,24:00:00,57.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2025-01-05,,,0:00:00,,02:37:00,,,2:37:00,70.43,,,0:00:00,,,0:00:00,02:37:00,00:00:00,21:23:00,,,,,
2025-01-06,,,0:00:00,13:33:00,23:54:00,,,10:21:00,83.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,13:39:00,,,,,
2025-01-07,,,0:00:00,17:13:00,22:02:00,,,4:49:00,96.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,19:11:00,,,,,
2025-01-08,,,0:00:00,,,,,0:00:00,109.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-09,,,0:00:00,,,,,0:00:00,122.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-10,,,0:00:00,,,,,0:00:00,135.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-11,,,0:00:00,,,,,0:00:00,148.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-12,,,0:00:00,,,,,0:00:00,161.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-13,,,0:00:00,,,,,0:00:00,174.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-14,,,0:00:00,,,,,0:00:00,186.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-15,,,0:00:00,,,,,0:00:00,199.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-16,,,0:00:00,,,,,0:00:00,211.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-17,,,0:00:00,,,,,0:00:00,222.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-18,,,0:00:00,02:12:00,08:29:00,,,6:17:00,234.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,17:43:00,,,,,
2025-01-19,,,0:00:00,23:39:00,,,,0:21:00,245.43,,,0:00:00,,,0:00:00,00:00:00,23:39:00,23:39:00,,,,,
2025-01-20,,,0:00:00,,14:09:00,22:27:00,,15:42:00,256.43,,,0:00:00,,,0:00:00,14:09:00,22:27:00,8:18:00,,,,,
2025-01-21,,,0:00:00,,17:51:00,20:13:00,,21:38:00,266.43,,,0:00:00,,,0:00:00,17:51:00,20:13:00,2:22:00,,,,,
2025-01-22,,,0:00:00,,,,,0:00:00,277.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-23,,,0:00:00,,,,,0:00:00,288.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-24,,,0:00:00,,,,,0:00:00,299.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-25,,,0:00:00,,,,,0:00:00,310.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-26,,,0:00:00,,,,,0:00:00,322.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-27,,,0:00:00,,,,,0:00:00,334.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-28,,,0:00:00,,,,,0:00:00,346.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-29,,,0:00:00,,,,,0:00:00,359.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-30,,,0:00:00,,,,,0:00:00,12.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-01-31,,,0:00:00,,,,,24:00:00,25.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2025-02-01,,,0:00:00,07:08:00,23:46:00,,,16:38:00,38.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,7:22:00,,,,,
2025-02-02,,,0:00:00,,22:28:00,,,22:28:00,51.43,,,0:00:00,,,0:00:00,22:28:00,00:00:00,1:32:00,,,,,
2025-02-03,,,0:00:00,14:13:00,20:53:00,,,6:40:00,65.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,17:20:00,,,,,
2025-02-04,,,0:00:00,,,,,0:00:00,78.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-02-05,,,0:00:00,,,,,0:00:00,91.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-02-06,,,0:00:00,,,,,0:00:00,104.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-02-07,,,0:00:00,,,,,0:00:00,117.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-02-08,,,0:00:00,,,,,0:00:00,130.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-02-09,,,0:00:00,,,,,0:00:00,142.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2025-02-10,,,0:00:00,,,,,0:00:00,155.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
