Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2021-01-01,,,0:00:00,,,,,0:00:00,208.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-02,,,0:00:00,,,,,0:00:00,220.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-03,,,0:00:00,,,,,0:00:00,232.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-04,,,0:00:00,,,,,0:00:00,245.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-05,,,0:00:00,03:27:00,,,,20:33:00,257.43,,,0:00:00,,,0:00:00,00:00:00,03:27:00,3:27:00,,,,,
2021-01-06,,,0:00:00,02:14:00,13:31:00,,,11:17:00,270.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,12:43:00,,,,,
2021-01-07,,,0:00:00,01:14:00,16:33:00,,,15:19:00,283.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,8:41:00,,,,,
2021-01-08,,,0:00:00,,,,,0:00:00,297.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-09,,,0:00:00,,,,,0:00:00,310.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-10,,,0:00:00,,,,,0:00:00,323.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-11,,,0:00:00,,,,,0:00:00,336.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-12,,,0:00:00,,,,,0:00:00,350.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-13,,,0:00:00,,,,,0:00:00,3.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-14,,,0:00:00,,,,,0:00:00,16.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-15,,,0:00:00,,,,,0:00:00,28.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-16,,,0:00:00,,,,,0:00:00,41.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-17,,,0:00:00,,,,,24:00:00,53.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2021-01-18,,,0:00:00,,02:28:00,09:39:00,,16:49:00,64.43,,,0:00:00,,,0:00:00,02:28:00,09:39:00,7:11:00,,,,,
2021-01-19,,,0:00:00,,01:23:00,,,1:23:00,75.43,,,0:00:00,,,0:00:00,01:23:00,00:00:00,22:37:00,,,,,
2021-01-20,,,0:00:00,14:45:00,23:33:00,,,8:48:00,86.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,15:12:00,,,,,
2021-01-21,,,0:00:00,17:40:00,22:08:00,,,4:28:00,97.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,19:32:00,,,,,
2021-01-22,,,0:00:00,,,,,0:00:00,108.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-23,,,0:00:00,,,,,0:00:00,118.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-24,,,0:00:00,,,,,0:00:00,129.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-25,,,0:00:00,,,,,0:00:00,140.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-26,,,0:00:00,,,,,0:00:00,152.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-27,,,0:00:00,,,,,0:00:00,164.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-28,,,0:00:00,,,,,0:00:00,176.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-29,,,0:00:00,,,,,0:00:00,188.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-30,,,0:00:00,,,,,0:00:00,201.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-01-31,,,0:00:00,,,,,0:00:00,214.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-01,,,0:00:00,02:10:00,07:37:00,,,5:27:00,227.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,18:33:00,,,,,
2021-02-02,,,0:00:00,23:42:00,,,,0:18:00,240.43,,,0:00:00,,,0:00:00,00:00:00,23:42:00,23:42:00,,,,,
2021-02-03,,,0:00:00,,13:53:00,22:35:00,,15:18:00,253.43,,,0:00:00,,,0:00:00,13:53:00,22:35:00,8:42:00,,,,,
2021-02-04,,,0:00:00,,17:45:00,20:34:00,,21:11:00,266.43,,,0:00:00,,,0:00:00,17:45:00,20:34:00,2:49:00,,,,,
2021-02-05,,,0:00:00,,,,,0:00:00,279.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-06,,,0:00:00,,,,,0:00:00,292.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-07,,,0:00:00,,,,,0:00:00,305.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-08,,,0:00:00,,,,,0:00:00,318.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-09,,,0:00:00,,,,,0:00:00,331.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-10,,,0:00:00,,,,,0:00:00,343.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-11,,,0:00:00,,,,,0:00:00,356.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-12,,,0:00:00,,,,,0:00:00,8.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-13,,,0:00:00,,,,,24:00:00,20.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2021-02-14,,,0:00:00,06:30:00,23:58:00,,,17:28:00,32.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,6:32:00,,,,,
2021-02-15,,,0:00:00,09:25:00,23:01:00,,,13:36:00,43.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,10:24:00,,,,,
2021-02-16,,,0:00:00,,22:06:00,,,22:06:00,55.43,,,0:00:00,,,0:00:00,22:06:00,00:00:00,1:54:00,,,,,
2021-02-17,,,0:00:00,14:37:00,20:57:00,,,6:20:00,65.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,17:40:00,,,,,
2021-02-18,,,0:00:00,,,,,0:00:00,76.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-19,,,0:00:00,,,,,0:00:00,87.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-20,,,0:00:00,,,,,0:00:00,98.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-21,,,0:00:00,,,,,0:00:00,109.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-22,,,0:00:00,,,,,0:00:00,120.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-23,,,0:00:00,,,,,0:00:00,131.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-24,,,0:00:00,,,,,0:00:00,143.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-25,,,0:00:00,,,,,0:00:00,156.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-26,,,0:00:00,,,,,0:00:00,168.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-27,,,0:00:00,,,,,0:00:00,181.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-02-28,,,0:00:00,,03:38:00,23:24:00,,4:14:00,194.43,,,0:00:00,,,0:00:00,03:38:00,23:24:00,19:46:00,,,,,
2021-03-01,,,0:00:00,,07:54:00,22:14:00,,9:40:00,208.43,,,0:00:00,,,0:00:00,07:54:00,22:14:00,14:20:00,,,,,
2021-03-02,,,0:00:00,21:09:00,,,,2:51:00,221.43,,,0:00:00,,,0:00:00,00:00:00,21:09:00,21:09:00,,,,,
2021-03-03,,,0:00:00,,14:28:00,19:37:00,,18:51:00,235.43,,,0:00:00,,,0:00:00,14:28:00,19:37:00,5:09:00,,,,,
2021-03-04,,,0:00:00,,,,,0:00:00,248.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-03-05,,,0:00:00,,,,,0:00:00,261.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2021-03-06,05:55:04,22:08:15,16:13:12,,,,,0:00:00,274.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,7:46:48,,,,,
2021-03-07,06:03:24,21:59:39,15:56:15,,,,,0:00:00,287.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,8:03:45,,,,,
2021-03-08,06:11:34,21:51:12,15:39:38,,,,,0:00:00,300.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,8:20:22,,,,,
2021-03-09,06:19:35,21:42:52,15:23:18,,,,,0:00:00,312.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,8:36:42,,,,,
2021-03-10,06:27:27,21:34:40,15:07:13,,,,,0:00:00,325.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,8:52:47,,,,,
2021-03-11,06:35:12,21:26:33,14:51:21,,,,,0:00:00,337.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,9:08:39,,,,,
2021-03-12,06:42:50,21:18:31,14:35:41,,,,,24:00:00,349.43,06:42:50,21:18:31,14:35:41,,,0:00:00,,,0:00:00,,,,,
2021-03-13,06:50:22,21:10:35,14:20:12,02:57:00,22:36:00,,,19:39:00,1.43,06:50:22,21:10:35,14:20:12,,,0:00:00,00:00:00,00:00:00,4:21:00,,,,,
2021-03-14,06:57:49,21:02:42,14:04:53,06:35:00,21:33:00,,,14:58:00,12.43,06:57:49,21:02:42,14:04:53,,,0:00:00,00:00:00,00:00:00,9:02:00,,,,,
2021-03-15,07:05:12,20:54:53,13:49:41,09:11:00,20:38:00,,,11:27:00,23.43,09:11:00,20:38:00,11:27:00,,,0:00:00,00:00:00,00:00:00,10:10:19,,,,,
2021-03-16,07:12:30,20:47:07,13:34:37,,19:36:00,,,19:36:00,34.43,07:12:30,19:36:00,12:23:29,,,0:00:00,20:47:07,00:00:00,3:12:52,,,,,
2021-03-17,07:19:45,20:39:24,13:19:39,15:13:00,17:38:00,,,2:25:00,45.43,15:13:00,17:38:00,2:25:00,,,0:00:00,00:00:00,00:00:00,10:40:21,,,,,
2021-03-18,07:26:57,20:31:44,13:04:46,,,,,0:00:00,56.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,10:55:14,,,,,
2021-03-19,07:34:07,20:24:05,12:49:58,,,,,0:00:00,67.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,11:10:02,,,,,
2021-03-20,07:41:14,20:16:27,12:35:13,,,,,0:00:00,78.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,11:24:47,,,,,
2021-03-21,07:48:20,20:08:51,12:20:31,,,,,0:00:00,88.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,11:39:29,,,,,
2021-03-22,07:55:25,20:01:15,12:05:50,,,,,0:00:00,100.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,11:54:10,,,,,
2021-03-23,08:02:29,19:53:40,11:51:11,,,,,0:00:00,111.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,12:08:49,,,,,
2021-03-24,08:09:32,19:46:05,11:36:33,,,,,0:00:00,123.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,12:23:27,,,,,
