Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2008-01-01,,,0:00:00,,19:07:00,21:06:00,,22:01:00,283.43,,,0:00:00,,,0:00:00,19:07:00,21:06:00,1:59:00,,,,,
2008-01-02,,,0:00:00,,,,,0:00:00,294.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-03,,,0:00:00,,,,,0:00:00,305.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-04,,,0:00:00,,,,,0:00:00,315.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-05,,,0:00:00,,,,,0:00:00,326.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-06,,,0:00:00,,,,,0:00:00,337.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-07,,,0:00:00,,,,,0:00:00,348.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-08,,,0:00:00,,,,,0:00:00,0.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-09,,,0:00:00,,,,,0:00:00,11.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-10,,,0:00:00,,,,,0:00:00,23.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2008-01-11,,,0:00:00,,,,,24:00:00,35.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
