Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2019-01-01,,,0:00:00,,21:38:00,22:27:00,,23:11:00,307.43,,,0:00:00,,,0:00:00,21:38:00,22:27:00,0:49:00,,,,,
2019-01-02,,,0:00:00,,,,,0:00:00,319.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-03,,,0:00:00,,,,,0:00:00,331.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-04,,,0:00:00,,,,,0:00:00,342.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-05,,,0:00:00,,,,,0:00:00,354.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-06,,,0:00:00,,,,,0:00:00,5.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-07,,,0:00:00,,,,,0:00:00,16.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-08,,,0:00:00,,,,,0:00:00,27.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-09,,,0:00:00,,,,,0:00:00,37.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-10,,,0:00:00,,,,,24:00:00,48.43,,,0:00:00,,,0:00:00,,,0:00:00,,,,,
2019-01-11,,,0:00:00,,03:53:00,07:25:00,,20:28:00,59.43,,,0:00:00,,,0:00:00,03:53:00,07:25:00,3:32:00,,,,,
2019-01-12,,,0:00:00,,02:34:00,10:15:00,,16:19:00,70.43,,,0:00:00,,,0:00:00,02:34:00,10:15:00,7:41:00,,,,,
2019-01-13,,,0:00:00,,01:46:00,,,1:46:00,81.43,,,0:00:00,,,0:00:00,01:46:00,00:00:00,22:14:00,,,,,
2019-01-14,,,0:00:00,,01:05:00,14:54:00,,10:11:00,92.43,,,0:00:00,,,0:00:00,01:05:00,14:54:00,13:49:00,,,,,
2019-01-15,,,0:00:00,17:31:00,23:20:00,,,5:49:00,104.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,18:11:00,,,,,
2019-01-16,,,0:00:00,,,,,0:00:00,116.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-17,,,0:00:00,,,,,0:00:00,128.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-18,,,0:00:00,,,,,0:00:00,141.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-19,,,0:00:00,,,,,0:00:00,155.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-20,,,0:00:00,,,,,0:00:00,169.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-21,,,0:00:00,,,,,0:00:00,183.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-22,,,0:00:00,,,,,0:00:00,197.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-23,,,0:00:00,,,,,0:00:00,211.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-24,,,0:00:00,,,,,0:00:00,225.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-25,,,0:00:00,01:50:00,09:27:00,,,7:37:00,238.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,16:23:00,,,,,
2019-01-26,,,0:00:00,00:54:00,,,,23:06:00,251.43,,,0:00:00,,,0:00:00,00:00:00,00:54:00,0:54:00,,,,,
2019-01-27,,,0:00:00,,14:57:00,23:16:00,,15:41:00,264.43,,,0:00:00,,,0:00:00,14:57:00,23:16:00,8:19:00,,,,,
2019-01-28,,,0:00:00,,18:02:00,21:56:00,,20:06:00,277.43,,,0:00:00,,,0:00:00,18:02:00,21:56:00,3:54:00,,,,,
2019-01-29,,,0:00:00,,,,,0:00:00,289.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-30,,,0:00:00,,,,,0:00:00,301.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-01-31,,,0:00:00,,,,,0:00:00,312.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-02-01,,,0:00:00,,,,,0:00:00,323.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-02-02,,,0:00:00,,,,,0:00:00,334.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-02-03,,,0:00:00,,,,,0:00:00,345.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
2019-02-04,,,0:00:00,,,,,0:00:00,356.43,,,0:00:00,,,0:00:00,00:00:00,00:00:00,24:00:00,,,,,
