Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2002-01-01,08:06:35,16:01:41,7:55:06,,09:58:00,18:27:00,,15:31:00,206.43,08:06:35,09:58:00,1:51:24,08:06:35,09:58:00,1:51:24,16:01:41,18:27:00,2:25:18,,,,,
2002-01-02,08:06:28,16:02:45,7:56:17,,10:33:00,19:51:00,,14:42:00,220.43,08:06:28,10:33:00,2:26:31,08:06:28,10:33:00,2:26:31,16:02:45,19:51:00,3:48:14,,,,,
2002-01-03,08:06:18,16:03:52,7:57:35,,11:00:00,21:16:00,,13:44:00,233.43,08:06:18,11:00:00,2:53:42,08:06:18,11:00:00,2:53:42,16:03:52,21:16:00,5:12:07,,,,,
2002-01-04,08:06:04,16:05:02,7:58:58,,11:23:00,22:39:00,,12:44:00,247.43,08:06:04,11:23:00,3:16:56,08:06:04,11:23:00,3:16:56,16:05:02,22:39:00,6:33:58,,,,,
2002-01-05,08:05:47,16:06:14,8:00:27,,11:42:00,,,11:42:00,260.43,08:05:47,11:42:00,3:36:13,08:05:47,11:42:00,3:36:13,16:06:14,00:00:00,7:53:46,,,,,
2002-01-06,08:05:26,16:07:28,8:02:02,,12:01:00,,,12:01:00,273.43,08:05:26,12:01:00,3:55:33,,,0:00:00,16:07:28,00:00:00,7:52:31,,,,,
2002-01-07,08:05:03,16:08:45,8:03:43,01:20:00,12:20:00,,,11:00:00,286.43,08:05:03,12:20:00,4:14:57,,,0:00:00,00:00:00,00:00:00,9:11:14,,,,,
2002-01-08,08:04:36,16:10:04,8:05:29,02:39:00,12:41:00,,,10:02:00,299.43,08:04:36,12:41:00,4:36:24,,,0:00:00,00:00:00,00:00:00,10:28:55,,,,,
2002-01-09,08:04:06,16:11:26,8:07:20,03:57:00,13:06:00,,,9:09:00,311.43,08:04:06,13:06:00,5:01:54,,,0:00:00,00:00:00,00:00:00,11:45:34,,,,,
2002-01-10,08:03:32,16:12:49,8:09:17,05:13:00,13:37:00,,,8:24:00,323.43,08:03:32,13:37:00,5:33:27,,,0:00:00,00:00:00,00:00:00,13:00:11,,,,,
2002-01-11,08:02:56,16:14:14,8:11:18,06:23:00,14:15:00,,,7:52:00,336.43,08:02:56,14:15:00,6:12:04,,,0:00:00,00:00:00,00:00:00,14:08:45,,,,,
2002-01-12,08:02:16,16:15:41,8:13:25,07:25:00,15:04:00,,,7:39:00,347.43,08:02:16,15:04:00,7:01:43,,,0:00:00,00:00:00,00:00:00,15:09:18,,,,,
2002-01-13,08:01:34,16:17:11,8:15:37,08:17:00,16:02:00,,,7:45:00,359.43,08:17:00,16:02:00,7:45:00,,,0:00:00,00:00:00,00:00:00,15:44:23,,,,,
2002-01-14,08:00:48,16:18:41,8:17:53,08:57:00,17:06:00,,,8:09:00,11.43,08:57:00,16:18:41,7:21:42,,,0:00:00,00:00:00,00:00:00,14:54:49,,,,,
2002-01-15,08:00:00,16:20:14,8:20:14,09:29:00,18:14:00,,,8:45:00,22.43,09:29:00,16:20:14,6:51:14,,,0:00:00,00:00:00,00:00:00,13:46:00,,,,,
2002-01-16,07:59:08,16:21:48,8:22:40,09:53:00,19:22:00,,,9:29:00,33.43,09:53:00,16:21:48,6:28:48,,,0:00:00,00:00:00,00:00:00,12:37:09,,,,,
2002-01-17,07:58:14,16:23:23,8:25:10,10:13:00,20:30:00,,,10:17:00,44.43,10:13:00,16:23:23,6:10:24,,,0:00:00,00:00:00,00:00:00,11:28:14,,,,,
2002-01-18,07:57:17,16:25:00,8:27:44,10:30:00,21:37:00,,,11:07:00,55.43,10:30:00,16:25:00,5:55:01,,,0:00:00,00:00:00,00:00:00,10:20:17,,,,,
2002-01-19,07:56:17,16:26:39,8:30:22,10:45:00,22:44:00,,,11:59:00,65.43,10:45:00,16:26:39,5:41:39,,,0:00:00,00:00:00,00:00:00,9:12:17,,,,,
2002-01-20,07:55:14,16:28:18,8:33:04,11:00:00,23:51:00,,,12:51:00,76.43,11:00:00,16:28:18,5:28:19,,,0:00:00,00:00:00,00:00:00,8:04:15,,,,,
2002-01-21,07:54:09,16:29:59,8:35:50,11:16:00,,,,12:44:00,87.43,11:16:00,16:29:59,5:13:59,,,0:00:00,00:00:00,07:54:09,7:54:09,,,,,
2002-01-22,07:53:01,16:31:40,8:38:40,,01:00:00,11:33:00,,13:27:00,98.43,11:33:00,16:31:40,4:58:41,11:33:00,16:31:40,4:58:41,01:00:00,07:53:01,6:53:01,,,,,
2002-01-23,07:51:50,16:33:23,8:41:33,,02:11:00,11:54:00,,14:17:00,109.43,11:54:00,16:33:23,4:39:24,11:54:00,16:33:23,4:39:24,02:11:00,07:51:50,5:40:51,,,,,
2002-01-24,07:50:37,16:35:07,8:44:29,,03:24:00,12:20:00,,15:04:00,121.43,12:20:00,16:35:07,4:15:07,12:20:00,16:35:07,4:15:07,03:24:00,07:50:37,4:26:38,,,,,
2002-01-25,07:49:22,16:36:51,8:47:29,,04:39:00,12:55:00,,15:44:00,134.43,12:55:00,16:36:51,3:41:52,12:55:00,16:36:51,3:41:52,04:39:00,07:49:22,3:10:23,,,,,
2002-01-26,07:48:04,16:38:37,8:50:32,,05:51:00,13:42:00,,16:09:00,146.43,13:42:00,16:38:37,2:56:37,13:42:00,16:38:37,2:56:37,05:51:00,07:48:04,1:57:05,,,,,
2002-01-27,07:46:44,16:40:23,8:53:38,,06:55:00,14:43:00,,16:12:00,159.43,14:43:00,16:40:23,1:57:23,14:43:00,16:40:23,1:57:23,06:55:00,07:46:44,0:51:45,,,,,
2002-01-28,07:45:22,16:42:09,8:56:48,,07:48:00,15:59:00,,15:49:00,173.43,07:45:22,16:42:09,0:45:48,07:45:22,16:42:09,0:45:48,,,0:00:00,,,,,
2002-01-29,07:43:57,16:43:57,8:59:59,,08:29:00,17:23:00,,15:06:00,187.43,07:43:57,08:29:00,0:45:02,07:43:57,08:29:00,0:45:02,16:43:57,17:23:00,0:39:03,,,,,
2002-01-30,07:42:30,16:45:44,9:03:14,,09:00:00,18:51:00,,14:09:00,200.43,07:42:30,09:00:00,1:17:29,07:42:30,09:00:00,1:17:29,16:45:44,18:51:00,2:05:15,,,,,
2002-01-31,07:41:01,16:47:32,9:06:31,,09:25:00,20:19:00,,13:06:00,214.43,07:41:01,09:25:00,1:43:58,07:41:01,09:25:00,1:43:58,16:47:32,20:19:00,3:31:27,,,,,
2002-02-01,07:39:30,16:49:21,9:09:51,,09:46:00,21:44:00,,12:02:00,228.43,07:39:30,09:46:00,2:06:29,07:39:30,09:46:00,2:06:29,16:49:21,21:44:00,4:54:38,,,,,
2002-02-02,07:37:58,16:51:10,9:13:12,,10:06:00,23:07:00,,10:59:00,242.43,07:37:58,10:06:00,2:28:02,07:37:58,10:06:00,2:28:02,16:51:10,23:07:00,6:15:50,,,,,
2002-02-03,07:36:23,16:52:59,9:16:37,,10:25:00,,,10:25:00,255.43,07:36:23,10:25:00,2:48:37,07:36:23,10:25:00,2:48:37,16:52:59,00:00:00,7:07:00,,,,,
2002-02-04,07:34:46,16:54:49,9:20:03,00:28:00,10:46:00,,,10:18:00,268.43,07:34:46,10:46:00,3:11:14,07:34:46,10:46:00,3:11:14,00:00:00,00:00:00,7:33:11,,,,,
2002-02-05,07:33:07,16:56:38,9:23:31,01:47:00,11:09:00,,,9:22:00,281.43,07:33:07,11:09:00,3:35:52,,,0:00:00,00:00:00,00:00:00,8:50:21,,,,,
2002-02-06,07:31:27,16:58:28,9:27:02,03:04:00,11:38:00,,,8:34:00,293.43,07:31:27,11:38:00,4:06:33,,,0:00:00,00:00:00,00:00:00,10:05:31,,,,,
2002-02-07,07:29:44,17:00:18,9:30:34,04:16:00,12:14:00,,,7:58:00,305.43,07:29:44,12:14:00,4:44:15,,,0:00:00,00:00:00,00:00:00,11:15:41,,,,,
2002-02-08,07:28:01,17:02:08,9:34:08,05:20:00,12:59:00,,,7:39:00,317.43,07:28:01,12:59:00,5:30:59,,,0:00:00,00:00:00,00:00:00,12:17:51,,,,,
2002-02-09,07:26:15,17:03:58,9:37:43,06:14:00,13:53:00,,,7:39:00,328.43,07:26:15,13:53:00,6:26:44,,,0:00:00,00:00:00,00:00:00,13:10:01,,,,,
2002-02-10,07:24:28,17:05:48,9:41:20,06:57:00,14:55:00,,,7:58:00,340.43,07:24:28,14:55:00,7:30:32,,,0:00:00,00:00:00,00:00:00,13:51:11,,,,,
2002-02-11,07:22:39,17:07:38,9:44:59,07:31:00,16:02:00,,,8:31:00,351.43,07:31:00,16:02:00,8:31:00,,,0:00:00,00:00:00,00:00:00,14:15:01,,,,,
2002-02-12,07:20:49,17:09:28,9:48:39,07:57:00,17:10:00,,,9:13:00,2.43,07:57:00,17:09:28,9:12:29,,,0:00:00,00:00:00,00:00:00,14:10:50,,,,,
2002-02-13,07:18:57,17:11:18,9:52:21,08:18:00,18:19:00,,,10:01:00,13.43,08:18:00,17:11:18,8:53:19,,,0:00:00,00:00:00,00:00:00,12:59:58,,,,,
2002-02-14,07:17:04,17:13:08,9:56:03,08:36:00,19:26:00,,,10:50:00,24.43,08:36:00,17:13:08,8:37:08,,,0:00:00,00:00:00,00:00:00,11:51:05,,,,,
2002-02-15,07:15:10,17:14:57,9:59:47,08:51:00,20:33:00,,,11:42:00,35.43,08:51:00,17:14:57,8:23:58,,,0:00:00,00:00:00,00:00:00,10:42:11,,,,,
