Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2012-01-01,08:06:35,16:01:14,7:54:39,,00:15:00,11:11:00,,13:04:00,93.43,11:11:00,16:01:14,4:50:15,13:04:00,00:15:00,08:06:35,7:51:35,0:00:00,13:04:00,7:51:35,,,,,,,
2012-01-02,08:06:29,16:02:17,7:55:48,,01:21:00,11:32:00,,13:49:00,104.43,11:32:00,16:02:17,4:30:18,13:49:00,01:21:00,08:06:29,6:45:30,0:00:00,13:49:00,6:45:30,,,,,,,
2012-01-03,08:06:20,16:03:23,7:57:03,,02:27:00,11:56:00,,14:31:00,114.43,11:56:00,16:03:23,4:07:24,14:31:00,02:27:00,08:06:20,5:39:20,0:00:00,14:31:00,5:39:20,,,,,,,
2012-01-04,08:06:08,16:04:32,7:58:24,,03:32:00,12:24:00,,15:08:00,125.43,12:24:00,16:04:32,3:40:32,15:08:00,03:32:00,08:06:08,4:34:08,0:00:00,15:08:00,4:34:08,,,,,,,
2012-01-05,08:05:52,16:05:43,7:59:51,,04:35:00,12:59:00,,15:36:00,136.43,12:59:00,16:05:43,3:06:43,15:36:00,04:35:00,08:05:52,3:30:52,0:00:00,15:36:00,3:30:52,,,,,,,
2012-01-06,08:05:33,16:06:56,8:01:23,,05:34:00,13:43:00,,15:51:00,147.43,13:43:00,16:06:56,2:23:57,15:51:00,05:34:00,08:05:33,2:31:33,0:00:00,15:51:00,2:31:33,,,,,,,
2012-01-07,08:05:10,16:08:12,8:03:02,,06:26:00,14:37:00,,15:49:00,158.43,14:37:00,16:08:12,1:31:13,15:49:00,06:26:00,08:05:10,1:39:11,0:00:00,15:49:00,1:39:11,,,,,,,
2012-01-08,08:04:45,16:09:30,8:04:45,,07:12:00,15:39:00,,15:33:00,170.43,15:39:00,16:09:30,0:30:31,15:33:00,07:12:00,08:04:45,0:52:45,0:00:00,15:33:00,0:52:45,,,,,,,
2012-01-09,08:04:16,16:10:50,8:06:34,,07:49:00,16:49:00,,15:00:00,182.43,,,0:00:00,15:00:00,07:49:00,16:49:00,0:53:26,0:00:00,15:00:00,0:53:26,,,,,,,
2012-01-10,08:03:44,16:12:13,8:08:29,,08:20:00,18:03:00,,14:17:00,194.43,08:03:44,08:20:00,0:16:15,14:17:00,16:12:13,18:03:00,1:50:47,0:00:00,14:17:00,1:50:47,,,,,,,
2012-01-11,08:03:09,16:13:37,8:10:28,,08:46:00,19:19:00,,13:27:00,206.43,08:03:09,08:46:00,0:42:51,13:27:00,16:13:37,19:19:00,3:05:22,0:00:00,13:27:00,3:05:22,,,,,,,
2012-01-12,08:02:31,16:15:04,8:12:33,,09:09:00,20:37:00,,12:32:00,219.43,08:02:31,09:09:00,1:06:29,12:32:00,16:15:04,20:37:00,4:21:56,0:00:00,12:32:00,4:21:56,,,,,,,
2012-01-13,08:01:49,16:16:32,8:14:43,,09:30:00,21:55:00,,11:35:00,232.43,08:01:49,09:30:00,1:28:10,11:35:00,16:16:32,21:55:00,5:38:27,0:00:00,11:35:00,5:38:27,,,,,,,
2012-01-14,08:01:05,16:18:02,8:16:57,,09:52:00,23:13:00,,10:39:00,245.43,08:01:05,09:52:00,1:50:54,10:39:00,16:18:02,23:13:00,6:54:57,0:00:00,10:39:00,6:54:57,,,,,,,
2012-01-15,08:00:18,16:19:34,8:19:16,,10:14:00,,,10:14:00,257.43,08:00:18,10:14:00,2:13:42,10:14:00,16:19:34,00:00:00,7:40:25,0:00:00,10:14:00,7:40:25,,,,,,,
2012-01-16,07:59:28,16:21:07,8:21:40,00:33:00,10:39:00,,,10:06:00,270.43,07:59:28,10:39:00,2:39:32,10:06:00,00:00:00,00:00:00,8:11:52,0:00:00,10:06:00,8:11:52,,,,,,,
2012-01-17,07:58:34,16:22:42,8:24:08,01:53:00,11:09:00,,,9:16:00,284.43,07:58:34,11:09:00,3:10:25,9:16:00,00:00:00,00:00:00,9:30:17,0:00:00,9:16:00,9:30:17,,,,,,,
2012-01-18,07:57:38,16:24:19,8:26:40,03:11:00,11:47:00,,,8:36:00,297.43,07:57:38,11:47:00,3:49:21,8:36:00,00:00:00,00:00:00,10:46:41,0:00:00,8:36:00,10:46:41,,,,,,,
2012-01-19,07:56:40,16:25:56,8:29:17,04:24:00,12:35:00,,,8:11:00,310.43,07:56:40,12:35:00,4:38:20,8:11:00,00:00:00,00:00:00,11:58:03,0:18:17,8:11:00,11:58:03,,,,,,,
2012-01-20,07:55:38,16:27:35,8:31:57,05:28:00,13:34:00,,,8:06:00,323.43,07:55:38,13:34:00,5:38:21,8:06:00,00:00:00,00:00:00,13:00:24,0:25:57,8:06:00,13:00:24,,,,,,,
2012-01-21,07:54:34,16:29:16,8:34:42,06:20:00,14:43:00,,,8:23:00,336.43,07:54:34,14:43:00,6:48:25,0:00:00,00:00:00,00:00:00,13:50:44,8:34:42,8:23:00,13:50:44,,,,,,,
2012-01-22,07:53:27,16:30:57,8:37:30,07:01:00,15:57:00,,,8:56:00,349.43,07:53:27,15:57:00,8:03:32,0:00:00,00:00:00,00:00:00,14:30:03,8:37:30,8:56:00,14:30:03,,,,,,,
2012-01-23,07:52:18,16:32:39,8:40:21,07:33:00,17:13:00,,,9:40:00,2.43,07:52:18,16:32:39,8:40:21,0:00:00,00:00:00,00:00:00,14:20:00,8:40:21,9:40:00,14:20:00,,,,,,,
