Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2006-01-01,08:06:35,16:01:42,7:55:07,09:50:00,17:25:00,,,7:35:00,09:50:00,16:01:42,6:11:42,00:00:00,00:00:00,14:41:36,,,,
2006-01-02,08:06:28,16:02:46,7:56:18,10:17:00,19:00:00,,,8:43:00,10:17:00,16:02:46,5:45:47,00:00:00,00:00:00,13:06:29,,,,
2006-01-03,08:06:17,16:03:53,7:57:36,10:37:00,20:32:00,,,9:55:00,10:37:00,16:03:53,5:26:54,00:00:00,00:00:00,11:34:18,,,,
2006-01-04,08:06:04,16:05:03,7:58:59,10:52:00,22:01:00,,,11:09:00,10:52:00,16:05:03,5:13:03,00:00:00,00:00:00,10:05:04,,,,
2006-01-05,08:05:46,16:06:15,8:00:29,11:04:00,23:25:00,,,12:21:00,11:04:00,16:06:15,5:02:16,00:00:00,00:00:00,8:40:47,,,,
2006-01-06,08:05:26,16:07:30,8:02:04,11:16:00,,,,12:44:00,11:16:00,16:07:30,4:51:30,00:00:00,08:05:26,8:05:26,,,,
2006-01-07,08:05:02,16:08:47,8:03:45,,00:48:00,11:29:00,,13:19:00,11:29:00,16:08:47,4:39:47,00:48:00,08:05:02,7:17:02,,,,
2006-01-08,08:04:35,16:10:06,8:05:31,,02:11:00,11:43:00,,14:28:00,11:43:00,16:10:06,4:27:06,02:11:00,08:04:35,5:53:35,,,,
2006-01-09,08:04:05,16:11:27,8:07:22,,03:33:00,12:02:00,,15:31:00,12:02:00,16:11:27,4:09:27,03:33:00,08:04:05,4:31:05,,,,
2006-01-10,08:03:31,16:12:50,8:09:19,,04:54:00,12:27:00,,16:27:00,12:27:00,16:12:50,3:45:51,04:54:00,08:03:31,3:09:32,,,,
2006-01-11,08:02:55,16:14:16,8:11:21,,06:10:00,13:02:00,,17:08:00,13:02:00,16:14:16,3:12:16,06:10:00,08:02:55,1:52:55,,,,
2006-01-12,08:02:15,16:15:43,8:13:28,,07:15:00,13:50:00,,17:25:00,13:50:00,16:15:43,2:25:44,07:15:00,08:02:15,0:47:16,,,,
2006-01-13,08:01:32,16:17:12,8:15:40,,08:06:00,14:51:00,,17:15:00,08:01:32,16:17:12,1:30:40,,,0:00:00,,,,
2006-01-14,08:00:47,16:18:43,8:17:57,,08:42:00,16:01:00,,16:41:00,08:00:47,16:18:43,0:58:57,,,0:00:00,,,,
2006-01-15,07:59:58,16:20:16,8:20:18,,09:08:00,17:15:00,,15:53:00,07:59:58,09:08:00,1:08:02,16:20:16,17:15:00,0:54:44,,,,
