Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2015-01-01,08:06:32,16:01:31,7:54:59,,04:04:00,13:38:00,,14:26:00,136.43,13:38:00,16:01:31,2:23:32,13:38:00,16:01:31,2:23:32,04:04:00,08:06:32,4:02:33,,,,,
2015-01-02,08:06:26,16:02:35,7:56:10,,05:08:00,14:19:00,,14:49:00,148.43,14:19:00,16:02:35,1:43:36,14:19:00,16:02:35,1:43:36,05:08:00,08:06:26,2:58:26,,,,,
2015-01-03,08:06:16,16:03:42,7:57:26,,06:06:00,15:07:00,,14:59:00,160.43,15:07:00,16:03:42,0:56:42,15:07:00,16:03:42,0:56:42,06:06:00,08:06:16,2:00:16,,,,,
2015-01-04,08:06:02,16:04:51,7:58:49,,06:58:00,16:00:00,,14:58:00,172.43,16:00:00,16:04:51,0:04:51,16:00:00,16:04:51,0:04:51,06:58:00,08:06:02,1:08:03,,,,,
2015-01-05,08:05:46,16:06:03,8:00:17,,07:41:00,16:58:00,,14:43:00,183.43,,,0:00:00,,,0:00:00,07:41:00,16:58:00,1:16:43,,,,,
2015-01-06,08:05:26,16:07:17,8:01:51,,08:19:00,17:59:00,,14:20:00,195.43,08:05:26,08:19:00,0:13:34,08:05:26,08:19:00,0:13:34,16:07:17,17:59:00,1:51:43,,,,,
2015-01-07,08:05:03,16:08:33,8:03:30,,08:50:00,19:01:00,,13:49:00,206.43,08:05:03,08:50:00,0:44:57,08:05:03,08:50:00,0:44:57,16:08:33,19:01:00,2:52:26,,,,,
2015-01-08,08:04:36,16:09:52,8:05:16,,09:18:00,20:03:00,,13:15:00,217.43,08:04:36,09:18:00,1:13:23,08:04:36,09:18:00,1:13:23,16:09:52,20:03:00,3:53:08,,,,,
2015-01-09,08:04:07,16:11:13,8:07:06,,09:43:00,21:05:00,,12:38:00,228.43,08:04:07,09:43:00,1:38:53,08:04:07,09:43:00,1:38:53,16:11:13,21:05:00,4:53:47,,,,,
2015-01-10,08:03:34,16:12:36,8:09:02,,10:06:00,22:08:00,,11:58:00,238.43,08:03:34,10:06:00,2:02:26,08:03:34,10:06:00,2:02:26,16:12:36,22:08:00,5:55:24,,,,,
2015-01-11,08:02:58,16:14:01,8:11:03,,10:28:00,23:10:00,,11:18:00,249.43,08:02:58,10:28:00,2:25:02,08:02:58,10:28:00,2:25:02,16:14:01,23:10:00,6:55:59,,,,,
2015-01-12,08:02:19,16:15:28,8:13:09,,10:51:00,,,10:51:00,260.43,08:02:19,10:51:00,2:48:41,08:02:19,10:51:00,2:48:41,16:15:28,00:00:00,7:44:32,,,,,
2015-01-13,08:01:37,16:16:57,8:15:20,00:14:00,11:15:00,,,11:01:00,271.43,08:01:37,11:15:00,3:13:23,,,0:00:00,00:00:00,00:00:00,7:57:03,,,,,
2015-01-14,08:00:52,16:18:27,8:17:36,01:19:00,11:42:00,,,10:23:00,282.43,08:00:52,11:42:00,3:41:08,,,0:00:00,00:00:00,00:00:00,9:00:32,,,,,
2015-01-15,08:00:03,16:19:59,8:19:56,02:24:00,12:14:00,,,9:50:00,294.43,08:00:03,12:14:00,4:13:56,,,0:00:00,00:00:00,00:00:00,10:04:00,,,,,
2015-01-16,07:59:12,16:21:33,8:22:21,03:31:00,12:52:00,,,9:21:00,306.43,07:59:12,12:52:00,4:52:47,,,0:00:00,00:00:00,00:00:00,11:09:26,,,,,
2015-01-17,07:58:19,16:23:08,8:24:50,04:35:00,13:39:00,,,9:04:00,318.43,07:58:19,13:39:00,5:40:41,,,0:00:00,00:00:00,00:00:00,12:11:51,,,,,
2015-01-18,07:57:22,16:24:45,8:27:23,05:36:00,14:35:00,,,8:59:00,331.43,07:57:22,14:35:00,6:37:38,,,0:00:00,00:00:00,00:00:00,13:11:14,,,,,
2015-01-19,07:56:22,16:26:23,8:30:01,06:32:00,15:41:00,,,9:09:00,344.43,07:56:22,15:41:00,7:44:37,,,0:00:00,00:00:00,00:00:00,14:05:36,,,,,
2015-01-20,07:55:20,16:28:02,8:32:42,07:19:00,16:56:00,,,9:37:00,358.43,07:55:20,16:28:02,8:32:42,,,0:00:00,00:00:00,00:00:00,14:23:00,,,,,
2015-01-21,07:54:15,16:29:43,8:35:28,08:00:00,18:15:00,,,10:15:00,12.43,08:00:00,16:29:43,8:29:43,,,0:00:00,00:00:00,00:00:00,13:39:16,,,,,
2015-01-22,07:53:08,16:31:24,8:38:17,08:36:00,19:36:00,,,11:00:00,26.43,08:36:00,16:31:24,7:55:25,,,0:00:00,00:00:00,00:00:00,12:17:08,,,,,
2015-01-23,07:51:58,16:33:07,8:41:09,09:07:00,20:56:00,,,11:49:00,40.43,09:07:00,16:33:07,7:26:08,,,0:00:00,00:00:00,00:00:00,10:55:58,,,,,
2015-01-24,07:50:45,16:34:51,8:44:05,09:36:00,22:15:00,,,12:39:00,53.43,09:36:00,16:34:51,6:58:51,,,0:00:00,00:00:00,00:00:00,9:35:46,,,,,
2015-01-25,07:49:30,16:36:35,8:47:05,10:05:00,23:32:00,,,13:27:00,67.43,10:05:00,16:36:35,6:31:35,,,0:00:00,00:00:00,00:00:00,8:17:31,,,,,
2015-01-26,07:48:13,16:38:20,8:50:07,10:34:00,,,,13:26:00,80.43,10:34:00,16:38:20,6:04:21,,,0:00:00,00:00:00,07:48:13,7:48:13,,,,,
2015-01-27,07:46:53,16:40:06,8:53:13,,00:45:00,11:05:00,,13:40:00,93.43,11:05:00,16:40:06,5:35:06,11:05:00,16:40:06,5:35:06,00:45:00,07:46:53,7:01:54,,,,,
2015-01-28,07:45:31,16:41:53,8:56:21,,01:55:00,11:40:00,,14:15:00,105.43,11:40:00,16:41:53,5:01:53,11:40:00,16:41:53,5:01:53,01:55:00,07:45:31,5:50:32,,,,,
2015-01-29,07:44:07,16:43:40,8:59:33,,03:01:00,12:20:00,,14:41:00,118.43,12:20:00,16:43:40,4:23:40,12:20:00,16:43:40,4:23:40,03:01:00,07:44:07,4:43:07,,,,,
2015-01-30,07:42:40,16:45:27,9:02:47,,04:01:00,13:05:00,,14:56:00,129.43,13:05:00,16:45:27,3:40:28,13:05:00,16:45:27,3:40:28,04:01:00,07:42:40,3:41:41,,,,,
2015-01-31,07:41:12,16:47:15,9:06:04,,04:54:00,13:56:00,,14:58:00,141.43,13:56:00,16:47:15,2:51:16,13:56:00,16:47:15,2:51:16,04:54:00,07:41:12,2:47:12,,,,,
2015-02-01,07:39:41,16:49:04,9:09:23,,05:40:00,14:51:00,,14:49:00,153.43,14:51:00,16:49:04,1:58:04,14:51:00,16:49:04,1:58:04,05:40:00,07:39:41,1:59:42,,,,,
2015-02-02,07:38:09,16:50:53,9:12:44,,06:19:00,15:50:00,,14:29:00,164.43,15:50:00,16:50:53,1:00:53,15:50:00,16:50:53,1:00:53,06:19:00,07:38:09,1:19:09,,,,,
2015-02-03,07:36:34,16:52:42,9:16:08,,06:52:00,16:51:00,,14:01:00,175.43,16:51:00,16:52:42,0:01:43,16:51:00,16:52:42,0:01:43,06:52:00,07:36:34,0:44:34,,,,,
2015-02-04,07:34:57,16:54:31,9:19:34,,07:21:00,17:53:00,,13:28:00,186.43,,,0:00:00,,,0:00:00,07:21:00,17:53:00,1:12:26,,,,,
2015-02-05,07:33:19,16:56:21,9:23:02,,07:47:00,18:55:00,,12:52:00,197.43,07:33:19,07:47:00,0:13:40,07:33:19,07:47:00,0:13:40,16:56:21,18:55:00,1:58:38,,,,,
2015-02-06,07:31:39,16:58:11,9:26:32,,08:11:00,19:57:00,,12:14:00,207.43,07:31:39,08:11:00,0:39:21,07:31:39,08:11:00,0:39:21,16:58:11,19:57:00,2:58:49,,,,,
2015-02-07,07:29:57,17:00:01,9:30:04,,08:34:00,21:00:00,,11:34:00,218.43,07:29:57,08:34:00,1:04:02,07:29:57,08:34:00,1:04:02,17:00:01,21:00:00,3:59:59,,,,,
2015-02-08,07:28:13,17:01:51,9:33:37,,08:56:00,22:02:00,,10:54:00,229.43,07:28:13,08:56:00,1:27:46,07:28:13,08:56:00,1:27:46,17:01:51,22:02:00,5:00:09,,,,,
2015-02-09,07:26:28,17:03:41,9:37:13,,09:20:00,23:06:00,,10:14:00,240.43,07:26:28,09:20:00,1:53:31,07:26:28,09:20:00,1:53:31,17:03:41,23:06:00,6:02:19,,,,,
2015-02-10,07:24:41,17:05:31,9:40:50,,09:46:00,,,9:46:00,251.43,07:24:41,09:46:00,2:21:18,07:24:41,09:46:00,2:21:18,17:05:31,00:00:00,6:54:29,,,,,
2015-02-11,07:22:53,17:07:21,9:44:28,00:10:00,10:15:00,,,10:05:00,262.43,07:22:53,10:15:00,2:52:07,07:22:53,10:15:00,2:52:07,00:00:00,00:00:00,7:02:38,,,,,
2015-02-12,07:21:03,17:09:11,9:48:08,01:14:00,10:49:00,,,9:35:00,274.43,07:21:03,10:49:00,3:27:56,,,0:00:00,00:00:00,00:00:00,8:04:49,,,,,
2015-02-13,07:19:12,17:11:01,9:51:49,02:17:00,11:30:00,,,9:13:00,286.43,07:19:12,11:30:00,4:10:48,,,0:00:00,00:00:00,00:00:00,9:05:59,,,,,
2015-02-14,07:17:19,17:12:51,9:55:32,03:18:00,12:19:00,,,9:01:00,298.43,07:17:19,12:19:00,5:01:41,,,0:00:00,00:00:00,00:00:00,10:05:09,,,,,
2015-02-15,07:15:25,17:14:40,9:59:15,04:15:00,13:18:00,,,9:03:00,311.43,07:15:25,13:18:00,6:02:35,,,0:00:00,00:00:00,00:00:00,11:00:19,,,,,
