Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2000-01-01,08:06:37,16:01:10,7:54:33,02:41:00,13:13:00,,,10:32:00,08:06:37,13:13:00,5:06:22,00:00:00,00:00:00,10:39:50,,,,
2000-01-02,08:06:32,16:02:13,7:55:41,03:46:00,13:37:00,,,9:51:00,08:06:32,13:37:00,5:30:28,00:00:00,00:00:00,11:43:47,,,,
2000-01-03,08:06:23,16:03:18,7:56:55,04:50:00,14:05:00,,,9:15:00,08:06:23,14:05:00,5:58:36,00:00:00,00:00:00,12:46:41,,,,
2000-01-04,08:06:11,16:04:27,7:58:16,05:51:00,14:39:00,,,8:48:00,08:06:11,14:39:00,6:32:48,00:00:00,00:00:00,13:46:33,,,,
2000-01-05,08:05:56,16:05:37,7:59:42,06:49:00,15:18:00,,,8:29:00,08:05:56,15:18:00,7:12:04,00:00:00,00:00:00,14:43:22,,,,
2000-01-06,08:05:37,16:06:51,8:01:14,07:41:00,16:05:00,,,8:24:00,08:05:37,16:05:00,7:59:23,00:00:00,00:00:00,15:34:09,,,,
2000-01-07,08:05:15,16:08:06,8:02:51,08:27:00,16:59:00,,,8:32:00,08:27:00,16:08:06,7:41:07,00:00:00,00:00:00,15:06:15,,,,
2000-01-08,08:04:50,16:09:24,8:04:35,09:06:00,17:59:00,,,8:53:00,09:06:00,16:09:24,7:03:25,00:00:00,00:00:00,14:05:50,,,,
2000-01-09,08:04:21,16:10:44,8:06:23,09:39:00,19:03:00,,,9:24:00,09:39:00,16:10:44,6:31:45,00:00:00,00:00:00,13:01:22,,,,
2000-01-10,08:03:49,16:12:07,8:08:17,10:08:00,20:10:00,,,10:02:00,10:08:00,16:12:07,6:04:07,00:00:00,00:00:00,11:53:50,,,,
2000-01-11,08:03:15,16:13:31,8:10:16,10:33:00,21:20:00,,,10:47:00,10:33:00,16:13:31,5:40:31,00:00:00,00:00:00,10:43:15,,,,
2000-01-12,08:02:37,16:14:57,8:12:20,10:56:00,22:30:00,,,11:34:00,10:56:00,16:14:57,5:18:58,00:00:00,00:00:00,9:32:37,,,,
2000-01-13,08:01:56,16:16:25,8:14:30,11:17:00,23:43:00,,,12:26:00,11:17:00,16:16:25,4:59:26,00:00:00,00:00:00,8:18:56,,,,
2000-01-14,08:01:12,16:17:55,8:16:44,11:40:00,,,,12:20:00,11:40:00,16:17:55,4:37:56,00:00:00,08:01:12,8:01:12,,,,
2000-01-15,08:00:25,16:19:27,8:19:02,,00:57:00,12:04:00,,12:53:00,12:04:00,16:19:27,4:15:27,00:57:00,08:00:25,7:03:25,,,,
2000-01-16,07:59:35,16:21:00,8:21:25,,02:14:00,12:32:00,,13:42:00,12:32:00,16:21:00,3:49:01,02:14:00,07:59:35,5:45:35,,,,
2000-01-17,07:58:42,16:22:35,8:23:53,,03:33:00,13:06:00,,14:27:00,13:06:00,16:22:35,3:16:35,03:33:00,07:58:42,4:25:42,,,,
2000-01-18,07:57:46,16:24:11,8:26:25,,04:51:00,13:49:00,,15:02:00,13:49:00,16:24:11,2:35:12,04:51:00,07:57:46,3:06:47,,,,
2000-01-19,07:56:48,16:25:49,8:29:01,,06:05:00,14:43:00,,15:22:00,14:43:00,16:25:49,1:42:49,06:05:00,07:56:48,1:51:48,,,,
2000-01-20,07:55:46,16:27:27,8:31:41,,07:10:00,15:48:00,,15:22:00,15:48:00,16:27:27,0:39:28,07:10:00,07:55:46,0:45:47,,,,
2000-01-21,07:54:42,16:29:08,8:34:25,,08:04:00,17:03:00,,15:01:00,07:54:42,08:04:00,0:09:17,16:29:08,17:03:00,0:33:52,,,,
2000-01-22,07:53:36,16:30:49,8:37:13,,08:46:00,18:21:00,,14:25:00,07:53:36,08:46:00,0:52:24,16:30:49,18:21:00,1:50:11,,,,
2000-01-23,07:52:27,16:32:31,8:40:04,,09:20:00,19:40:00,,13:40:00,07:52:27,09:20:00,1:27:33,16:32:31,19:40:00,3:07:29,,,,
2000-01-24,07:51:15,16:34:14,8:42:59,,09:48:00,20:56:00,,12:52:00,07:51:15,09:48:00,1:56:44,16:34:14,20:56:00,4:21:45,,,,
2000-01-25,07:50:01,16:35:58,8:45:57,,10:12:00,22:10:00,,12:02:00,07:50:01,10:12:00,2:21:59,16:35:58,22:10:00,5:34:01,,,,
2000-01-26,07:48:44,16:37:43,8:48:59,,10:34:00,23:20:00,,11:14:00,07:48:44,10:34:00,2:45:15,16:37:43,23:20:00,6:42:16,,,,
2000-01-27,07:47:25,16:39:29,8:52:03,,10:55:00,,,10:55:00,07:47:25,10:55:00,3:07:34,16:39:29,00:00:00,7:20:31,,,,
2000-01-28,07:46:04,16:41:15,8:55:11,00:28:00,11:17:00,,,10:49:00,07:46:04,11:17:00,3:30:55,00:00:00,00:00:00,7:46:45,,,,
2000-01-29,07:44:41,16:43:02,8:58:21,01:35:00,11:41:00,,,10:06:00,07:44:41,11:41:00,3:56:19,00:00:00,00:00:00,8:51:58,,,,
2000-01-30,07:43:15,16:44:49,9:01:34,02:39:00,12:07:00,,,9:28:00,07:43:15,12:07:00,4:23:44,00:00:00,00:00:00,9:54:10,,,,
2000-01-31,07:41:47,16:46:37,9:04:50,03:42:00,12:39:00,,,8:57:00,07:41:47,12:39:00,4:57:12,00:00:00,00:00:00,10:55:22,,,,
2000-02-01,07:40:17,16:48:26,9:08:08,04:41:00,13:16:00,,,8:35:00,07:40:17,13:16:00,5:35:42,00:00:00,00:00:00,11:52:34,,,,
2000-02-02,07:38:45,16:50:14,9:11:29,05:35:00,14:00:00,,,8:25:00,07:38:45,14:00:00,6:21:14,00:00:00,00:00:00,12:44:45,,,,
2000-02-03,07:37:11,16:52:04,9:14:52,06:24:00,14:52:00,,,8:28:00,07:37:11,14:52:00,7:14:48,00:00:00,00:00:00,13:31:56,,,,
2000-02-04,07:35:36,16:53:53,9:18:17,07:05:00,15:50:00,,,8:45:00,07:35:36,15:50:00,8:14:24,00:00:00,00:00:00,14:11:07,,,,
2000-02-05,07:33:58,16:55:42,9:21:45,07:41:00,16:54:00,,,9:13:00,07:41:00,16:54:00,9:13:00,00:00:00,00:00:00,14:38:15,,,,
2000-02-06,07:32:18,16:57:32,9:25:14,08:11:00,18:01:00,,,9:50:00,08:11:00,16:57:32,8:46:33,00:00:00,00:00:00,13:31:19,,,,
2000-02-07,07:30:37,16:59:22,9:28:45,08:38:00,19:10:00,,,10:32:00,08:38:00,16:59:22,8:21:23,00:00:00,00:00:00,12:20:38,,,,
2000-02-08,07:28:54,17:01:12,9:32:18,09:01:00,20:21:00,,,11:20:00,09:01:00,17:01:12,8:00:13,00:00:00,00:00:00,11:07:55,,,,
2000-02-09,07:27:09,17:03:02,9:35:53,09:23:00,21:33:00,,,12:10:00,09:23:00,17:03:02,7:40:03,00:00:00,00:00:00,9:54:10,,,,
2000-02-10,07:25:23,17:04:52,9:39:29,09:45:00,22:47:00,,,13:02:00,09:45:00,17:04:52,7:19:53,00:00:00,00:00:00,8:38:24,,,,
2000-02-11,07:23:35,17:06:42,9:43:07,10:09:00,,,,13:51:00,10:09:00,17:06:42,6:57:43,00:00:00,07:23:35,7:23:36,,,,
2000-02-12,07:21:46,17:08:32,9:46:46,,00:02:00,10:35:00,,13:27:00,10:35:00,17:08:32,6:33:33,00:02:00,07:21:46,7:19:46,,,,
2000-02-13,07:19:55,17:10:22,9:50:27,,01:18:00,11:05:00,,14:13:00,11:05:00,17:10:22,6:05:22,01:18:00,07:19:55,6:01:55,,,,
2000-02-14,07:18:03,17:12:12,9:54:09,,02:34:00,11:43:00,,14:51:00,11:43:00,17:12:12,5:29:12,02:34:00,07:18:03,4:44:03,,,,
2000-02-15,07:16:09,17:14:01,9:57:53,,03:47:00,12:30:00,,15:17:00,12:30:00,17:14:01,4:44:02,03:47:00,07:16:09,3:29:09,,,,
2000-02-16,07:14:14,17:15:51,10:01:37,,04:54:00,13:28:00,,15:26:00,13:28:00,17:15:51,3:47:51,04:54:00,07:14:14,2:20:14,,,,
2000-02-17,07:12:18,17:17:40,10:05:23,,05:51:00,14:36:00,,15:15:00,14:36:00,17:17:40,2:41:41,05:51:00,07:12:18,1:21:18,,,,
2000-02-18,07:10:20,17:19:29,10:09:09,,06:38:00,15:52:00,,14:46:00,15:52:00,17:19:29,1:27:30,06:38:00,07:10:20,0:32:21,,,,
2000-02-19,07:08:21,17:21:18,10:12:57,,07:15:00,17:11:00,,14:04:00,07:08:21,17:21:18,0:16:57,,,0:00:00,,,,
2000-02-20,07:06:21,17:23:07,10:16:45,,07:46:00,18:29:00,,13:17:00,07:06:21,07:46:00,0:39:38,17:23:07,18:29:00,1:05:53,,,,
2000-02-21,07:04:21,17:24:55,10:20:35,,08:11:00,19:46:00,,12:25:00,07:04:21,08:11:00,1:06:39,17:24:55,19:46:00,2:21:04,,,,
2000-02-22,07:02:18,17:26:44,10:24:25,,08:35:00,20:59:00,,11:36:00,07:02:18,08:35:00,1:32:41,17:26:44,20:59:00,3:32:16,,,,
2000-02-23,07:00:15,17:28:32,10:28:16,,08:57:00,22:10:00,,10:47:00,07:00:15,08:57:00,1:56:44,17:28:32,22:10:00,4:41:28,,,,
2000-02-24,06:58:11,17:30:19,10:32:08,,09:19:00,23:19:00,,10:00:00,06:58:11,09:19:00,2:20:48,17:30:19,23:19:00,5:48:40,,,,
