Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2007-01-01,08:06:36,16:01:27,7:54:50,,06:32:00,13:28:00,,17:04:00,153.43,13:28:00,16:01:27,2:33:27,17:04:00,06:32:00,08:06:36,1:34:37,0:00:00,17:04:00,1:34:37,,,,,,,
2007-01-02,08:06:30,16:02:30,7:56:00,,07:44:00,14:21:00,,17:23:00,166.43,14:21:00,16:02:30,1:41:31,17:23:00,07:44:00,08:06:30,0:22:30,0:00:00,17:23:00,0:22:30,,,,,,,
2007-01-03,08:06:20,16:03:37,7:57:17,,08:39:00,15:30:00,,17:09:00,178.43,08:06:20,16:03:37,1:06:17,17:09:00,,,0:00:00,0:00:00,17:09:00,0:00:00,,,,,,,
2007-01-04,08:06:07,16:04:46,7:58:39,,09:16:00,16:49:00,,16:27:00,191.43,08:06:07,09:16:00,1:09:53,16:27:00,16:04:46,16:49:00,0:44:14,0:00:00,16:27:00,0:44:14,,,,,,,
2007-01-05,08:05:50,16:05:57,8:00:07,,09:42:00,18:09:00,,15:33:00,203.43,08:05:50,09:42:00,1:36:09,15:33:00,16:05:57,18:09:00,2:03:02,0:00:00,15:33:00,2:03:02,,,,,,,
2007-01-06,08:05:31,16:07:11,8:01:41,,10:00:00,19:27:00,,14:33:00,215.43,08:05:31,10:00:00,1:54:29,14:33:00,16:07:11,19:27:00,3:19:48,0:00:00,14:33:00,3:19:48,,,,,,,
2007-01-07,08:05:08,16:08:28,8:03:20,,10:14:00,20:41:00,,13:33:00,226.43,08:05:08,10:14:00,2:08:52,13:33:00,16:08:28,20:41:00,4:32:32,0:00:00,13:33:00,4:32:32,,,,,,,
2007-01-08,08:04:41,16:09:46,8:05:05,,10:25:00,21:52:00,,12:33:00,237.43,08:04:41,10:25:00,2:20:18,12:33:00,16:09:46,21:52:00,5:42:13,0:00:00,12:33:00,5:42:13,,,,,,,
2007-01-09,08:04:12,16:11:07,8:06:55,,10:34:00,23:02:00,,11:32:00,248.43,08:04:12,10:34:00,2:29:48,11:32:00,16:11:07,23:02:00,6:50:52,0:00:00,11:32:00,6:50:52,,,,,,,
2007-01-10,08:03:39,16:12:30,8:08:51,,10:44:00,,,10:44:00,259.43,08:03:39,10:44:00,2:40:20,10:44:00,16:12:30,00:00:00,7:47:30,0:00:00,10:44:00,7:47:30,,,,,,,
2007-01-11,08:03:04,16:13:55,8:10:51,00:12:00,10:54:00,,,10:42:00,270.43,08:03:04,10:54:00,2:50:56,10:42:00,00:00:00,00:00:00,7:58:05,0:00:00,10:42:00,7:58:05,,,,,,,
2007-01-12,08:02:25,16:15:22,8:12:57,01:23:00,11:06:00,,,9:43:00,280.43,08:02:25,11:06:00,3:03:35,9:43:00,00:00:00,00:00:00,9:07:38,0:00:00,9:43:00,9:07:38,,,,,,,
2007-01-13,08:01:43,16:16:51,8:15:08,02:36:00,11:21:00,,,8:45:00,291.43,08:01:43,11:21:00,3:19:17,8:45:00,00:00:00,00:00:00,10:19:09,0:00:00,8:45:00,10:19:09,,,,,,,
2007-01-14,08:00:58,16:18:21,8:17:23,03:53:00,11:41:00,,,7:48:00,302.43,08:00:58,11:41:00,3:40:02,7:48:00,00:00:00,00:00:00,11:34:39,0:29:23,7:48:00,11:34:39,,,,,,,
2007-01-15,08:00:10,16:19:53,8:19:43,05:09:00,12:10:00,,,7:01:00,314.43,08:00:10,12:10:00,4:09:50,7:01:00,00:00:00,00:00:00,12:49:06,1:18:43,7:01:00,12:49:06,,,,,,,
2007-01-16,07:59:19,16:21:27,8:22:08,06:21:00,12:53:00,,,6:32:00,326.43,07:59:19,12:53:00,4:53:41,6:32:00,00:00:00,00:00:00,13:59:33,1:50:08,6:32:00,13:59:33,,,,,,,
2007-01-17,07:58:25,16:23:02,8:24:37,07:21:00,13:54:00,,,6:33:00,338.43,07:58:25,13:54:00,5:55:34,0:00:00,00:00:00,00:00:00,14:57:57,8:24:37,6:33:00,14:57:57,,,,,,,
2007-01-18,07:57:29,16:24:39,8:27:10,08:07:00,15:12:00,,,7:05:00,350.43,08:07:00,15:12:00,7:05:00,0:00:00,00:00:00,00:00:00,15:32:50,8:27:10,7:05:00,15:32:50,,,,,,,
2007-01-19,07:56:29,16:26:17,8:29:48,08:39:00,16:40:00,,,8:01:00,3.43,08:39:00,16:26:17,7:47:17,0:00:00,00:00:00,00:00:00,15:16:30,8:29:48,8:01:00,15:16:30,,,,,,,
2007-01-20,07:55:27,16:27:56,8:32:29,09:01:00,18:10:00,,,9:09:00,16.43,09:01:00,16:27:56,7:26:57,0:00:00,00:00:00,00:00:00,13:45:28,8:32:29,9:09:00,13:45:28,,,,,,,
2007-01-21,07:54:22,16:29:37,8:35:14,09:18:00,19:39:00,,,10:21:00,30.43,09:18:00,16:29:37,7:11:37,10:21:00,00:00:00,00:00:00,12:15:23,0:00:00,10:21:00,12:15:23,,,,,,,
2007-01-22,07:53:15,16:31:18,8:38:03,09:32:00,21:06:00,,,11:34:00,43.43,09:32:00,16:31:18,6:59:19,11:34:00,00:00:00,00:00:00,10:47:16,0:00:00,11:34:00,10:47:16,,,,,,,
