Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2008-01-01,08:06:37,16:01:12,7:54:35,01:16:00,11:30:00,,,10:14:00,283.43,08:06:37,11:30:00,3:23:23,,,0:00:00,00:00:00,00:00:00,9:14:48,,,,,
2008-01-02,08:06:31,16:02:15,7:55:43,02:27:00,11:44:00,,,9:17:00,294.43,08:06:31,11:44:00,3:37:28,,,0:00:00,00:00:00,00:00:00,10:24:45,,,,,
2008-01-03,08:06:22,16:03:20,7:56:58,03:40:00,12:01:00,,,8:21:00,305.43,08:06:22,12:01:00,3:54:37,,,0:00:00,00:00:00,00:00:00,11:36:39,,,,,
2008-01-04,08:06:10,16:04:29,7:58:19,04:52:00,12:25:00,,,7:33:00,315.43,08:06:10,12:25:00,4:18:49,,,0:00:00,00:00:00,00:00:00,12:47:31,,,,,
2008-01-05,08:05:54,16:05:40,7:59:45,06:02:00,12:57:00,,,6:55:00,326.43,08:05:54,12:57:00,4:51:05,,,0:00:00,00:00:00,00:00:00,13:56:20,,,,,
2008-01-06,08:05:35,16:06:53,8:01:18,07:04:00,13:42:00,,,6:38:00,337.43,08:05:35,13:42:00,5:36:24,,,0:00:00,00:00:00,00:00:00,14:57:06,,,,,
2008-01-07,08:05:13,16:08:09,8:02:56,07:56:00,14:41:00,,,6:45:00,348.43,08:05:13,14:41:00,6:35:46,,,0:00:00,00:00:00,00:00:00,15:47:51,,,,,
2008-01-08,08:04:48,16:09:27,8:04:39,08:35:00,15:52:00,,,7:17:00,0.43,08:35:00,15:52:00,7:17:00,,,0:00:00,00:00:00,00:00:00,15:55:21,,,,,
2008-01-09,08:04:19,16:10:47,8:06:28,09:03:00,17:09:00,,,8:06:00,11.43,09:03:00,16:10:47,7:07:48,,,0:00:00,00:00:00,00:00:00,14:55:20,,,,,
2008-01-10,08:03:47,16:12:10,8:08:23,09:24:00,18:30:00,,,9:06:00,23.43,09:24:00,16:12:10,6:48:10,,,0:00:00,00:00:00,00:00:00,13:33:48,,,,,
