Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2010-01-01,08:06:34,16:01:44,7:55:11,,08:41:00,17:04:00,,15:37:00,188.43,08:06:34,08:41:00,0:34:26,08:06:34,08:41:00,0:34:26,16:01:44,17:04:00,1:02:15,,,,,
2010-01-02,08:06:26,16:02:49,7:56:22,,09:13:00,18:35:00,,14:38:00,202.43,08:06:26,09:13:00,1:06:33,08:06:26,09:13:00,1:06:33,16:02:49,18:35:00,2:32:11,,,,,
2010-01-03,08:06:15,16:03:56,7:57:40,,09:37:00,20:05:00,,13:32:00,216.43,08:06:15,09:37:00,1:30:44,08:06:15,09:37:00,1:30:44,16:03:56,20:05:00,4:01:04,,,,,
2010-01-04,08:06:01,16:05:05,7:59:04,,09:56:00,21:31:00,,12:25:00,230.43,08:06:01,09:56:00,1:49:58,08:06:01,09:56:00,1:49:58,16:05:05,21:31:00,5:25:54,,,,,
2010-01-05,08:05:44,16:06:18,8:00:34,,10:13:00,22:55:00,,11:18:00,244.43,08:05:44,10:13:00,2:07:15,08:05:44,10:13:00,2:07:15,16:06:18,22:55:00,6:48:42,,,,,
2010-01-06,08:05:23,16:07:32,8:02:09,,10:30:00,,,10:30:00,257.43,08:05:23,10:30:00,2:24:36,08:05:23,10:30:00,2:24:36,16:07:32,00:00:00,7:52:27,,,,,
2010-01-07,08:05:00,16:08:49,8:03:50,00:15:00,10:47:00,,,10:32:00,270.43,08:05:00,10:47:00,2:42:00,,,0:00:00,00:00:00,00:00:00,8:06:10,,,,,
2010-01-08,08:04:32,16:10:08,8:05:36,01:35:00,11:06:00,,,9:31:00,282.43,08:04:32,11:06:00,3:01:27,,,0:00:00,00:00:00,00:00:00,9:24:51,,,,,
2010-01-09,08:04:02,16:11:30,8:07:28,02:52:00,11:30:00,,,8:38:00,294.43,08:04:02,11:30:00,3:25:57,,,0:00:00,00:00:00,00:00:00,10:40:30,,,,,
2010-01-10,08:03:29,16:12:53,8:09:25,04:07:00,12:00:00,,,7:53:00,306.43,08:03:29,12:00:00,3:56:31,,,0:00:00,00:00:00,00:00:00,11:54:06,,,,,
2010-01-11,08:02:52,16:14:19,8:11:27,05:15:00,12:38:00,,,7:23:00,318.43,08:02:52,12:38:00,4:35:08,,,0:00:00,00:00:00,00:00:00,13:00:41,,,,,
2010-01-12,08:02:12,16:15:46,8:13:34,06:14:00,13:27:00,,,7:13:00,329.43,08:02:12,13:27:00,5:24:47,,,0:00:00,00:00:00,00:00:00,13:58:13,,,,,
2010-01-13,08:01:29,16:17:15,8:15:46,07:01:00,14:26:00,,,7:25:00,340.43,08:01:29,14:26:00,6:24:30,,,0:00:00,00:00:00,00:00:00,14:43:44,,,,,
2010-01-14,08:00:44,16:18:46,8:18:03,07:38:00,15:32:00,,,7:54:00,351.43,08:00:44,15:32:00,7:31:16,,,0:00:00,00:00:00,00:00:00,15:19:13,,,,,
2010-01-15,07:59:55,16:20:19,8:20:24,08:05:00,16:41:00,,,8:36:00,2.43,08:05:00,16:20:19,8:15:19,,,0:00:00,00:00:00,00:00:00,15:18:55,,,,,
2010-01-16,07:59:03,16:21:53,8:22:50,08:27:00,17:51:00,,,9:24:00,13.43,08:27:00,16:21:53,7:54:54,,,0:00:00,00:00:00,00:00:00,14:08:04,,,,,
2010-01-17,07:58:09,16:23:29,8:25:20,08:44:00,19:00:00,,,10:16:00,24.43,08:44:00,16:23:29,7:39:29,,,0:00:00,00:00:00,00:00:00,12:58:09,,,,,
2010-01-18,07:57:11,16:25:06,8:27:54,08:59:00,20:08:00,,,11:09:00,35.43,08:59:00,16:25:06,7:26:06,,,0:00:00,00:00:00,00:00:00,11:49:12,,,,,
2010-01-19,07:56:11,16:26:44,8:30:33,09:12:00,21:16:00,,,12:04:00,45.43,09:12:00,16:26:44,7:14:45,,,0:00:00,00:00:00,00:00:00,10:40:12,,,,,
2010-01-20,07:55:08,16:28:24,8:33:15,09:25:00,22:25:00,,,13:00:00,56.43,09:25:00,16:28:24,7:03:24,,,0:00:00,00:00:00,00:00:00,9:30:09,,,,,
2010-01-21,07:54:03,16:30:04,8:36:01,09:39:00,23:36:00,,,13:57:00,67.43,09:39:00,16:30:04,6:51:05,,,0:00:00,00:00:00,00:00:00,8:18:03,,,,,
2010-01-22,07:52:55,16:31:46,8:38:51,09:55:00,,,,14:05:00,78.43,09:55:00,16:31:46,6:36:47,,,0:00:00,00:00:00,07:52:55,7:52:55,,,,,
2010-01-23,07:51:44,16:33:29,8:41:45,,00:49:00,10:14:00,,14:35:00,90.43,10:14:00,16:33:29,6:19:30,10:14:00,16:33:29,6:19:30,00:49:00,07:51:44,7:02:45,,,,,
2010-01-24,07:50:31,16:35:13,8:44:42,,02:05:00,10:39:00,,15:26:00,102.43,10:39:00,16:35:13,5:56:13,10:39:00,16:35:13,5:56:13,02:05:00,07:50:31,5:45:32,,,,,
2010-01-25,07:49:16,16:36:57,8:47:42,,03:22:00,11:13:00,,16:09:00,114.43,11:13:00,16:36:57,5:23:58,11:13:00,16:36:57,5:23:58,03:22:00,07:49:16,4:27:16,,,,,
2010-01-26,07:47:58,16:38:43,8:50:45,,04:35:00,12:01:00,,16:34:00,127.43,12:01:00,16:38:43,4:37:43,12:01:00,16:38:43,4:37:43,04:35:00,07:47:58,3:12:58,,,,,
2010-01-27,07:46:37,16:40:29,8:53:51,,05:39:00,13:06:00,,16:33:00,140.43,13:06:00,16:40:29,3:34:29,13:06:00,16:40:29,3:34:29,05:39:00,07:46:37,2:07:38,,,,,
2010-01-28,07:45:15,16:42:15,8:57:01,,06:30:00,14:27:00,,16:03:00,154.43,14:27:00,16:42:15,2:15:16,14:27:00,16:42:15,2:15:16,06:30:00,07:45:15,1:15:15,,,,,
2010-01-29,07:43:50,16:44:03,9:00:13,,07:08:00,15:57:00,,15:11:00,168.43,15:57:00,16:44:03,0:47:03,15:57:00,16:44:03,0:47:03,07:08:00,07:43:50,0:35:51,,,,,
2010-01-30,07:42:23,16:45:50,9:03:27,,07:36:00,17:29:00,,14:07:00,182.43,,,0:00:00,,,0:00:00,07:36:00,17:29:00,0:49:33,,,,,
2010-01-31,07:40:54,16:47:39,9:06:45,,07:58:00,19:00:00,,12:58:00,196.43,07:40:54,07:58:00,0:17:05,07:40:54,07:58:00,0:17:05,16:47:39,19:00:00,2:12:21,,,,,
2010-02-01,07:39:23,16:49:27,9:10:04,,08:17:00,20:28:00,,11:49:00,210.43,07:39:23,08:17:00,0:37:36,07:39:23,08:17:00,0:37:36,16:49:27,20:28:00,3:38:32,,,,,
2010-02-02,07:37:50,16:51:16,9:13:26,,08:34:00,21:53:00,,10:41:00,224.43,07:37:50,08:34:00,0:56:09,07:37:50,08:34:00,0:56:09,16:51:16,21:53:00,5:01:43,,,,,
2010-02-03,07:36:15,16:53:06,9:16:51,,08:52:00,23:17:00,,9:35:00,237.43,07:36:15,08:52:00,1:15:45,07:36:15,08:52:00,1:15:45,16:53:06,23:17:00,6:23:54,,,,,
2010-02-04,07:34:38,16:54:55,9:20:17,,09:11:00,,,9:11:00,251.43,07:34:38,09:11:00,1:36:21,07:34:38,09:11:00,1:36:21,16:54:55,00:00:00,7:05:04,,,,,
2010-02-05,07:32:59,16:56:45,9:23:46,00:37:00,09:34:00,,,8:57:00,263.43,07:32:59,09:34:00,2:01:00,07:32:59,09:34:00,2:01:00,00:00:00,00:00:00,7:40:15,,,,,
2010-02-06,07:31:19,16:58:35,9:27:16,01:55:00,10:02:00,,,8:07:00,275.43,07:31:19,10:02:00,2:30:41,,,0:00:00,00:00:00,00:00:00,8:56:25,,,,,
2010-02-07,07:29:36,17:00:25,9:30:48,03:07:00,10:38:00,,,7:31:00,287.43,07:29:36,10:38:00,3:08:23,,,0:00:00,00:00:00,00:00:00,10:06:35,,,,,
2010-02-08,07:27:52,17:02:15,9:34:22,04:09:00,11:24:00,,,7:15:00,299.43,07:27:52,11:24:00,3:56:07,,,0:00:00,00:00:00,00:00:00,11:06:45,,,,,
2010-02-09,07:26:07,17:04:05,9:37:58,05:00:00,12:19:00,,,7:19:00,310.43,07:26:07,12:19:00,4:52:53,,,0:00:00,00:00:00,00:00:00,11:55:55,,,,,
2010-02-10,07:24:20,17:05:55,9:41:35,05:39:00,13:23:00,,,7:44:00,321.43,07:24:20,13:23:00,5:58:40,,,0:00:00,00:00:00,00:00:00,12:33:05,,,,,
2010-02-11,07:22:31,17:07:45,9:45:14,06:10:00,14:31:00,,,8:21:00,332.43,07:22:31,14:31:00,7:08:29,,,0:00:00,00:00:00,00:00:00,13:02:15,,,,,
2010-02-12,07:20:40,17:09:35,9:48:54,06:33:00,15:40:00,,,9:07:00,343.43,07:20:40,15:40:00,8:19:19,,,0:00:00,00:00:00,00:00:00,13:23:25,,,,,
2010-02-13,07:18:49,17:11:25,9:52:36,06:51:00,16:49:00,,,9:58:00,353.43,07:18:49,16:49:00,9:30:11,,,0:00:00,00:00:00,00:00:00,13:39:35,,,,,
2010-02-14,07:16:56,17:13:14,9:56:19,07:07:00,17:58:00,,,10:51:00,4.43,07:16:56,17:13:14,9:56:19,,,0:00:00,00:00:00,00:00:00,13:09:00,,,,,
