Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2001-01-01,06:51:16,16:38:15,9:47:00,10:53:00,22:29:00,,,11:36:00,73.43,10:53:00,16:38:15,5:45:16,,,0:00:00,00:00:00,00:00:00,8:22:16,,,,,
2001-01-02,06:51:26,16:39:02,9:47:36,11:22:00,23:26:00,,,12:04:00,85.43,11:22:00,16:39:02,5:17:02,,,0:00:00,00:00:00,00:00:00,7:25:27,,,,,
2001-01-03,06:51:35,16:39:49,9:48:15,11:51:00,,,,12:09:00,96.43,11:51:00,16:39:49,4:48:50,11:51:00,16:39:49,4:48:50,00:00:00,06:51:35,6:51:35,,,,,
2001-01-04,06:51:41,16:40:38,9:48:57,,00:25:00,12:21:00,,12:04:00,108.43,12:21:00,16:40:38,4:19:39,12:21:00,16:40:38,4:19:39,00:25:00,06:51:41,6:26:42,,,,,
2001-01-05,06:51:46,16:41:28,9:49:42,,01:26:00,12:54:00,,12:32:00,120.43,12:54:00,16:41:28,3:47:29,12:54:00,16:41:28,3:47:29,01:26:00,06:51:46,5:25:46,,,,,
2001-01-06,06:51:49,16:42:19,9:50:31,,02:31:00,13:31:00,,13:00:00,133.43,13:31:00,16:42:19,3:11:20,13:31:00,16:42:19,3:11:20,02:31:00,06:51:49,4:20:49,,,,,
2001-01-07,06:51:49,16:43:11,9:51:22,,03:38:00,14:15:00,,13:23:00,146.43,14:15:00,16:43:11,2:28:12,14:15:00,16:43:11,2:28:12,03:38:00,06:51:49,3:13:50,,,,,
2001-01-08,06:51:48,16:44:04,9:52:16,,04:47:00,15:06:00,,13:41:00,160.43,15:06:00,16:44:04,1:38:05,15:06:00,16:44:04,1:38:05,04:47:00,06:51:48,2:04:49,,,,,
2001-01-09,06:51:45,16:44:58,9:53:13,,05:56:00,16:06:00,,13:50:00,174.43,16:06:00,16:44:58,0:38:59,16:06:00,16:44:58,0:38:59,05:56:00,06:51:45,0:55:46,,,,,
2001-01-10,06:51:40,16:45:53,9:54:13,,07:00:00,17:14:00,,13:46:00,188.43,06:51:40,07:00:00,0:08:19,06:51:40,07:00:00,0:08:19,16:45:53,17:14:00,0:28:06,,,,,
2001-01-11,06:51:33,16:46:49,9:55:16,,07:58:00,18:26:00,,13:32:00,202.43,06:51:33,07:58:00,1:06:26,06:51:33,07:58:00,1:06:26,16:46:49,18:26:00,1:39:11,,,,,
2001-01-12,06:51:24,16:47:45,9:56:21,19:38:00,,,,4:22:00,216.43,,,0:00:00,,,0:00:00,00:00:00,19:38:00,9:41:39,,,,,
2001-01-13,06:51:13,16:48:43,9:57:29,,09:30:00,20:49:00,,12:41:00,230.43,06:51:13,09:30:00,2:38:46,06:51:13,09:30:00,2:38:46,16:48:43,20:49:00,4:00:17,,,,,
2001-01-14,06:51:01,16:49:40,9:58:40,,10:07:00,21:57:00,,12:10:00,243.43,06:51:01,10:07:00,3:15:59,06:51:01,10:07:00,3:15:59,16:49:40,21:57:00,5:07:19,,,,,
2001-01-15,06:50:46,16:50:39,9:59:53,,10:41:00,23:02:00,,11:39:00,256.43,06:50:46,10:41:00,3:50:14,06:50:46,10:41:00,3:50:14,16:50:39,23:02:00,6:11:21,,,,,
2001-01-16,06:50:29,16:51:38,10:01:09,,11:13:00,,,11:13:00,269.43,06:50:29,11:13:00,4:22:30,06:50:29,11:13:00,4:22:30,16:51:38,00:00:00,7:08:21,,,,,
2001-01-17,06:50:11,16:52:38,10:02:27,00:05:00,11:45:00,,,11:40:00,281.43,06:50:11,11:45:00,4:54:49,,,0:00:00,00:00:00,00:00:00,7:12:22,,,,,
2001-01-18,06:49:50,16:53:38,10:03:48,01:06:00,12:17:00,,,11:11:00,293.43,06:49:50,12:17:00,5:27:09,,,0:00:00,00:00:00,00:00:00,8:12:22,,,,,
2001-01-19,06:49:28,16:54:38,10:05:10,02:06:00,12:52:00,,,10:46:00,305.43,06:49:28,12:52:00,6:02:32,,,0:00:00,00:00:00,00:00:00,9:11:21,,,,,
2001-01-20,06:49:04,16:55:39,10:06:36,03:05:00,13:30:00,,,10:25:00,316.43,06:49:04,13:30:00,6:40:56,,,0:00:00,00:00:00,00:00:00,10:09:20,,,,,
2001-01-21,06:48:38,16:56:41,10:08:03,04:02:00,14:11:00,,,10:09:00,327.43,06:48:38,14:11:00,7:22:22,,,0:00:00,00:00:00,00:00:00,11:05:19,,,,,
