Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2002-01-01,06:51:13,16:38:04,9:46:51,18:33:00,,,,5:27:00,206.43,,,0:00:00,,,0:00:00,00:00:00,18:33:00,8:46:09,,,,,
2002-01-02,06:51:24,16:38:50,9:47:26,,09:12:00,19:44:00,,13:28:00,220.43,06:51:24,09:12:00,2:20:36,06:51:24,09:12:00,2:20:36,16:38:50,19:44:00,3:05:09,,,,,
2002-01-03,06:51:33,16:39:37,9:48:05,,09:55:00,20:55:00,,13:00:00,233.43,06:51:33,09:55:00,3:03:27,06:51:33,09:55:00,3:03:27,16:39:37,20:55:00,4:15:22,,,,,
2002-01-04,06:51:40,16:40:26,9:48:46,,10:32:00,22:05:00,,12:27:00,247.43,06:51:40,10:32:00,3:40:20,06:51:40,10:32:00,3:40:20,16:40:26,22:05:00,5:24:33,,,,,
2002-01-05,06:51:45,16:41:16,9:49:31,,11:06:00,23:13:00,,11:53:00,260.43,06:51:45,11:06:00,4:14:15,06:51:45,11:06:00,4:14:15,16:41:16,23:13:00,6:31:44,,,,,
2002-01-06,06:51:48,16:42:07,9:50:18,,11:37:00,,,11:37:00,273.43,06:51:48,11:37:00,4:45:11,,,0:00:00,16:42:07,00:00:00,7:17:53,,,,,
2002-01-07,06:51:49,16:42:58,9:51:09,00:20:00,12:09:00,,,11:49:00,286.43,06:51:49,12:09:00,5:17:10,,,0:00:00,00:00:00,00:00:00,7:37:01,,,,,
2002-01-08,06:51:49,16:43:51,9:52:02,01:26:00,12:41:00,,,11:15:00,299.43,06:51:49,12:41:00,5:49:11,,,0:00:00,00:00:00,00:00:00,8:42:08,,,,,
2002-01-09,06:51:46,16:44:45,9:52:59,02:31:00,13:17:00,,,10:46:00,311.43,06:51:46,13:17:00,6:25:13,,,0:00:00,00:00:00,00:00:00,9:46:15,,,,,
2002-01-10,06:51:42,16:45:40,9:53:58,03:36:00,13:56:00,,,10:20:00,323.43,06:51:42,13:56:00,7:04:18,,,0:00:00,00:00:00,00:00:00,10:50:20,,,,,
