Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2016-01-01,06:51:05,16:37:45,9:46:40,,10:55:00,23:16:00,,11:39:00,262.43,06:51:05,10:55:00,4:03:54,11:39:00,16:37:45,23:16:00,6:38:15,0:00:00,11:39:00,6:38:15,,,,,,,
2016-01-02,06:51:17,16:38:31,9:47:14,,11:26:00,,,11:26:00,273.43,06:51:17,11:26:00,4:34:43,11:26:00,16:38:31,00:00:00,7:21:29,0:00:00,11:26:00,7:21:29,,,,,,,
2016-01-03,06:51:26,16:39:17,9:47:51,00:10:00,11:57:00,,,11:47:00,284.43,06:51:26,11:57:00,5:05:33,11:47:00,00:00:00,00:00:00,7:30:42,0:00:00,11:47:00,7:30:42,,,,,,,
2016-01-04,06:51:34,16:40:06,9:48:31,01:04:00,12:30:00,,,11:26:00,295.43,06:51:34,12:30:00,5:38:25,11:26:00,00:00:00,00:00:00,8:23:54,0:00:00,11:26:00,8:23:54,,,,,,,
2016-01-05,06:51:40,16:40:55,9:49:15,01:58:00,13:06:00,,,11:08:00,305.43,06:51:40,13:06:00,6:14:19,11:08:00,00:00:00,00:00:00,9:17:05,0:00:00,11:08:00,9:17:05,,,,,,,
2016-01-06,06:51:44,16:41:45,9:50:01,02:53:00,13:44:00,,,10:51:00,317.43,06:51:44,13:44:00,6:52:15,10:51:00,00:00:00,00:00:00,10:11:14,0:00:00,10:51:00,10:11:14,,,,,,,
2016-01-07,06:51:46,16:42:37,9:50:50,03:49:00,14:28:00,,,10:39:00,328.43,06:51:46,14:28:00,7:36:13,10:39:00,00:00:00,00:00:00,11:06:23,0:00:00,10:39:00,11:06:23,,,,,,,
2016-01-08,06:51:46,16:43:29,9:51:43,04:45:00,15:16:00,,,10:31:00,340.43,06:51:46,15:16:00,8:24:13,0:00:00,00:00:00,00:00:00,12:01:30,9:51:43,10:31:00,12:01:30,,,,,,,
2016-01-09,06:51:44,16:44:22,9:52:38,05:39:00,16:10:00,,,10:31:00,352.43,06:51:44,16:10:00,9:18:15,0:00:00,00:00:00,00:00:00,12:54:37,9:52:38,10:31:00,12:54:37,,,,,,,
2016-01-10,06:51:41,16:45:17,9:53:36,06:31:00,17:08:00,,,10:37:00,5.43,06:51:41,16:45:17,9:53:36,0:00:00,00:00:00,00:00:00,13:23:00,9:53:36,10:37:00,13:23:00,,,,,,,
2016-01-11,06:51:35,16:46:12,9:54:37,07:20:00,18:10:00,,,10:50:00,17.43,07:20:00,16:46:12,9:26:12,0:00:00,00:00:00,00:00:00,12:41:35,9:54:37,10:50:00,12:41:35,,,,,,,
2016-01-12,06:51:27,16:47:08,9:55:41,08:05:00,19:15:00,,,11:10:00,30.43,08:05:00,16:47:08,8:42:08,11:10:00,00:00:00,00:00:00,11:36:28,0:00:00,11:10:00,11:36:28,,,,,,,
2016-01-13,06:51:18,16:48:05,9:56:47,,20:20:00,,,20:20:00,43.43,06:51:18,16:48:05,9:56:47,20:20:00,20:20:00,00:00:00,3:40:00,0:00:00,20:20:00,3:40:00,,,,,,,
2016-01-14,06:51:06,16:49:02,9:57:56,09:27:00,21:26:00,,,11:59:00,57.43,09:27:00,16:49:02,7:22:02,11:59:00,00:00:00,00:00:00,9:25:07,0:00:00,11:59:00,9:25:07,,,,,,,
2016-01-15,06:50:53,16:50:00,9:59:08,10:06:00,22:32:00,,,12:26:00,70.43,10:06:00,16:50:00,6:44:01,12:26:00,00:00:00,00:00:00,8:18:53,0:00:00,12:26:00,8:18:53,,,,,,,
2016-01-16,06:50:37,16:50:59,10:00:22,10:44:00,23:37:00,,,12:53:00,83.43,10:44:00,16:50:59,6:06:59,12:53:00,00:00:00,00:00:00,7:13:38,0:00:00,12:53:00,7:13:38,,,,,,,
2016-01-17,06:50:20,16:51:58,10:01:38,11:23:00,,,,12:37:00,96.43,11:23:00,16:51:58,5:28:59,12:37:00,00:00:00,06:50:20,6:50:20,0:00:00,12:37:00,6:50:20,,,,,,,
2016-01-18,06:50:01,16:52:58,10:02:57,,00:43:00,12:04:00,,12:39:00,109.43,12:04:00,16:52:58,4:48:58,12:39:00,00:43:00,06:50:01,6:07:01,0:00:00,12:39:00,6:07:01,,,,,,,
