Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2015-01-01,06:51:08,16:37:56,9:46:48,,02:44:00,13:40:00,,13:04:00,136.43,13:40:00,16:37:56,2:57:56,13:40:00,16:37:56,2:57:56,02:44:00,06:51:08,4:07:09,,,,,
2015-01-02,06:51:19,16:38:42,9:47:23,,03:44:00,14:25:00,,13:19:00,148.43,14:25:00,16:38:42,2:13:42,14:25:00,16:38:42,2:13:42,03:44:00,06:51:19,3:07:20,,,,,
2015-01-03,06:51:29,16:39:29,9:48:01,,04:41:00,15:14:00,,13:27:00,160.43,15:14:00,16:39:29,1:25:30,15:14:00,16:39:29,1:25:30,04:41:00,06:51:29,2:10:29,,,,,
2015-01-04,06:51:36,16:40:18,9:48:42,,05:34:00,16:05:00,,13:29:00,172.43,16:05:00,16:40:18,0:35:18,16:05:00,16:40:18,0:35:18,05:34:00,06:51:36,1:17:36,,,,,
2015-01-05,06:51:41,16:41:07,9:49:26,,06:22:00,16:59:00,,13:23:00,183.43,,,0:00:00,,,0:00:00,06:22:00,16:59:00,0:47:34,,,,,
2015-01-06,06:51:45,16:41:58,9:50:13,,07:06:00,17:53:00,,13:13:00,195.43,06:51:45,07:06:00,0:14:15,06:51:45,07:06:00,0:14:15,16:41:58,17:53:00,1:11:02,,,,,
2015-01-07,06:51:47,16:42:49,9:51:03,,07:46:00,18:48:00,,12:58:00,206.43,06:51:47,07:46:00,0:54:13,06:51:47,07:46:00,0:54:13,16:42:49,18:48:00,2:05:10,,,,,
2015-01-08,06:51:46,16:43:42,9:51:56,,08:23:00,19:42:00,,12:41:00,217.43,06:51:46,08:23:00,1:31:13,06:51:46,08:23:00,1:31:13,16:43:42,19:42:00,2:58:17,,,,,
2015-01-09,06:51:44,16:44:36,9:52:52,20:36:00,,,,3:24:00,228.43,,,0:00:00,,,0:00:00,00:00:00,20:36:00,10:43:08,,,,,
2015-01-10,06:51:40,16:45:30,9:53:51,,09:28:00,21:30:00,,11:58:00,238.43,06:51:40,09:28:00,2:36:20,06:51:40,09:28:00,2:36:20,16:45:30,21:30:00,4:44:29,,,,,
2015-01-11,06:51:33,16:46:25,9:54:52,,09:59:00,22:23:00,,11:36:00,249.43,06:51:33,09:59:00,3:07:26,06:51:33,09:59:00,3:07:26,16:46:25,22:23:00,5:36:34,,,,,
2015-01-12,06:51:25,16:47:22,9:55:56,,10:30:00,23:18:00,,11:12:00,260.43,06:51:25,10:30:00,3:38:34,06:51:25,10:30:00,3:38:34,16:47:22,23:18:00,6:30:38,,,,,
2015-01-13,06:51:15,16:48:19,9:57:03,,11:02:00,,,11:02:00,271.43,06:51:15,11:02:00,4:10:44,,,0:00:00,16:48:19,00:00:00,7:11:41,,,,,
2015-01-14,06:51:03,16:49:16,9:58:13,00:13:00,11:36:00,,,11:23:00,282.43,06:51:03,11:36:00,4:44:56,,,0:00:00,00:00:00,00:00:00,7:23:43,,,,,
2015-01-15,06:50:49,16:50:14,9:59:25,01:10:00,12:14:00,,,11:04:00,294.43,06:50:49,12:14:00,5:23:10,,,0:00:00,00:00:00,00:00:00,8:19:45,,,,,
2015-01-16,06:50:33,16:51:13,10:00:40,02:09:00,12:56:00,,,10:47:00,306.43,06:50:33,12:56:00,6:05:26,,,0:00:00,00:00:00,00:00:00,9:17:46,,,,,
2015-01-17,06:50:15,16:52:13,10:01:57,03:08:00,13:44:00,,,10:36:00,318.43,06:50:15,13:44:00,6:53:44,,,0:00:00,00:00:00,00:00:00,10:15:47,,,,,
2015-01-18,06:49:56,16:53:13,10:03:17,04:08:00,14:39:00,,,10:31:00,331.43,06:49:56,14:39:00,7:49:04,,,0:00:00,00:00:00,00:00:00,11:14:47,,,,,
2015-01-19,06:49:34,16:54:13,10:04:39,05:06:00,15:40:00,,,10:34:00,344.43,06:49:34,15:40:00,8:50:25,,,0:00:00,00:00:00,00:00:00,12:11:47,,,,,
2015-01-20,06:49:11,16:55:14,10:06:03,06:01:00,16:46:00,,,10:45:00,358.43,06:49:11,16:46:00,9:56:49,,,0:00:00,00:00:00,00:00:00,13:05:46,,,,,
2015-01-21,06:48:45,16:56:15,10:07:30,06:52:00,17:56:00,,,11:04:00,12.43,06:52:00,16:56:15,10:04:15,,,0:00:00,00:00:00,00:00:00,12:52:46,,,,,
2015-01-22,06:48:18,16:57:16,10:08:58,07:39:00,19:06:00,,,11:27:00,26.43,07:39:00,16:57:16,9:18:17,,,0:00:00,00:00:00,00:00:00,11:42:19,,,,,
