Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2005-01-01,06:51:16,16:38:16,9:47:00,,10:22:00,21:44:00,,12:38:00,244.43,06:51:16,10:22:00,3:30:44,12:38:00,16:38:16,21:44:00,5:05:44,0:00:00,12:38:00,5:05:44,,,,,,,
2005-01-02,06:51:26,16:39:02,9:47:36,,10:47:00,22:44:00,,12:03:00,255.43,06:51:26,10:47:00,3:55:33,12:03:00,16:39:02,22:44:00,6:04:57,0:00:00,12:03:00,6:04:57,,,,,,,
2005-01-03,06:51:35,16:39:50,9:48:15,,11:11:00,23:44:00,,11:27:00,267.43,06:51:35,11:11:00,4:19:25,11:27:00,16:39:50,23:44:00,7:04:10,0:00:00,11:27:00,7:04:10,,,,,,,
2005-01-04,06:51:41,16:40:39,9:48:57,,11:36:00,,,11:36:00,279.43,06:51:41,11:36:00,4:44:18,11:36:00,16:40:39,00:00:00,7:19:21,0:00:00,11:36:00,7:19:21,,,,,,,
2005-01-05,06:51:46,16:41:29,9:49:43,00:47:00,12:03:00,,,11:16:00,291.43,06:51:46,12:03:00,5:11:14,11:16:00,00:00:00,00:00:00,8:05:31,0:00:00,11:16:00,8:05:31,,,,,,,
2005-01-06,06:51:49,16:42:20,9:50:31,01:54:00,12:34:00,,,10:40:00,304.43,06:51:49,12:34:00,5:42:11,10:40:00,00:00:00,00:00:00,9:11:40,0:00:00,10:40:00,9:11:40,,,,,,,
2005-01-07,06:51:49,16:43:12,9:51:23,03:06:00,13:12:00,,,10:06:00,317.43,06:51:49,13:12:00,6:20:10,10:06:00,00:00:00,00:00:00,10:22:47,0:00:00,10:06:00,10:22:47,,,,,,,
2005-01-08,06:51:48,16:44:05,9:52:17,04:20:00,14:00:00,,,9:40:00,331.43,06:51:48,14:00:00,7:08:11,0:00:00,00:00:00,00:00:00,11:35:54,9:52:17,9:40:00,11:35:54,,,,,,,
2005-01-09,06:51:45,16:44:59,9:53:14,05:35:00,15:00:00,,,9:25:00,344.43,06:51:45,15:00:00,8:08:14,0:00:00,00:00:00,00:00:00,12:50:00,9:53:14,9:25:00,12:50:00,,,,,,,
2005-01-10,06:51:40,16:45:54,9:54:14,06:44:00,16:11:00,,,9:27:00,358.43,06:51:40,16:11:00,9:19:20,0:00:00,00:00:00,00:00:00,13:58:05,9:54:14,9:27:00,13:58:05,,,,,,,
