Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2009-01-01,06:51:15,16:38:17,9:47:01,09:33:00,21:02:00,,,11:29:00,55.43,09:33:00,16:38:17,7:05:17,,,0:00:00,00:00:00,00:00:00,9:49:16,,,,,
2009-01-02,06:51:26,16:39:03,9:47:38,09:58:00,22:02:00,,,12:04:00,66.43,09:58:00,16:39:03,6:41:04,,,0:00:00,00:00:00,00:00:00,8:49:26,,,,,
2009-01-03,06:51:34,16:39:51,9:48:17,10:23:00,23:02:00,,,12:39:00,78.43,10:23:00,16:39:51,6:16:52,,,0:00:00,00:00:00,00:00:00,7:49:35,,,,,
2009-01-04,06:51:41,16:40:40,9:48:59,10:50:00,,,,13:10:00,90.43,10:50:00,16:40:40,5:50:41,10:50:00,16:40:40,5:50:41,00:00:00,06:51:41,6:51:41,,,,,
2009-01-05,06:51:45,16:41:30,9:49:45,,00:06:00,11:18:00,,12:48:00,102.43,11:18:00,16:41:30,5:23:31,11:18:00,16:41:30,5:23:31,00:06:00,06:51:45,6:45:46,,,,,
2009-01-06,06:51:48,16:42:21,9:50:33,,01:13:00,11:52:00,,13:21:00,115.43,11:52:00,16:42:21,4:50:22,11:52:00,16:42:21,4:50:22,01:13:00,06:51:48,5:38:48,,,,,
2009-01-07,06:51:48,16:43:13,9:51:25,,02:23:00,12:33:00,,13:50:00,128.43,12:33:00,16:43:13,4:10:14,12:33:00,16:43:13,4:10:14,02:23:00,06:51:48,4:28:49,,,,,
2009-01-08,06:51:47,16:44:06,9:52:19,,03:36:00,13:23:00,,14:13:00,142.43,13:23:00,16:44:06,3:21:07,13:23:00,16:44:06,3:21:07,03:36:00,06:51:47,3:15:48,,,,,
2009-01-09,06:51:44,16:45:01,9:53:17,,04:48:00,14:25:00,,14:23:00,155.43,14:25:00,16:45:01,2:20:01,14:25:00,16:45:01,2:20:01,04:48:00,06:51:44,2:03:44,,,,,
2009-01-10,06:51:39,16:45:55,9:54:17,,05:54:00,15:36:00,,14:18:00,169.43,15:36:00,16:45:55,1:09:56,15:36:00,16:45:55,1:09:56,05:54:00,06:51:39,0:57:39,,,,,
2009-01-11,06:51:32,16:46:51,9:55:19,,06:50:00,16:52:00,,13:58:00,183.43,,,0:00:00,,,0:00:00,06:50:00,16:52:00,0:06:41,,,,,
2009-01-12,06:51:23,16:47:48,9:56:25,,07:37:00,18:09:00,,13:28:00,197.43,06:51:23,07:37:00,0:45:37,06:51:23,07:37:00,0:45:37,16:47:48,18:09:00,1:21:12,,,,,
2009-01-13,06:51:12,16:48:45,9:57:33,,08:15:00,19:23:00,,12:52:00,211.43,06:51:12,08:15:00,1:23:48,06:51:12,08:15:00,1:23:48,16:48:45,19:23:00,2:34:15,,,,,
2009-01-14,06:50:59,16:49:43,9:58:44,20:33:00,,,,3:27:00,225.43,,,0:00:00,,,0:00:00,00:00:00,20:33:00,10:34:16,,,,,
2009-01-15,06:50:44,16:50:41,9:59:58,,09:16:00,21:39:00,,11:37:00,238.43,06:50:44,09:16:00,2:25:16,06:50:44,09:16:00,2:25:16,16:50:41,21:39:00,4:48:18,,,,,
2009-01-16,06:50:27,16:51:41,10:01:13,,09:44:00,22:43:00,,11:01:00,250.43,06:50:27,09:44:00,2:53:32,06:50:27,09:44:00,2:53:32,16:51:41,22:43:00,5:51:19,,,,,
2009-01-17,06:50:08,16:52:40,10:02:32,,10:11:00,23:45:00,,10:26:00,263.43,06:50:08,10:11:00,3:20:51,06:50:08,10:11:00,3:20:51,16:52:40,23:45:00,6:52:19,,,,,
2009-01-18,06:49:48,16:53:40,10:03:53,,10:39:00,,,10:39:00,274.43,06:49:48,10:39:00,3:49:12,,,0:00:00,16:53:40,00:00:00,7:06:19,,,,,
2009-01-19,06:49:25,16:54:41,10:05:16,00:47:00,11:10:00,,,10:23:00,286.43,06:49:25,11:10:00,4:20:34,,,0:00:00,00:00:00,00:00:00,7:52:19,,,,,
2009-01-20,06:49:01,16:55:42,10:06:41,01:47:00,11:45:00,,,9:58:00,297.43,06:49:01,11:45:00,4:55:58,,,0:00:00,00:00:00,00:00:00,8:51:18,,,,,
2009-01-21,06:48:35,16:56:43,10:08:08,02:47:00,12:25:00,,,9:38:00,308.43,06:48:35,12:25:00,5:36:25,,,0:00:00,00:00:00,00:00:00,9:50:16,,,,,
2009-01-22,06:48:07,16:57:45,10:09:38,03:43:00,13:10:00,,,9:27:00,318.43,06:48:07,13:10:00,6:21:53,,,0:00:00,00:00:00,00:00:00,10:45:15,,,,,
2009-01-23,06:47:37,16:58:47,10:11:10,04:35:00,14:02:00,,,9:27:00,329.43,06:47:37,14:02:00,7:14:22,,,0:00:00,00:00:00,00:00:00,11:36:13,,,,,
2009-01-24,06:47:05,16:59:49,10:12:44,05:22:00,14:58:00,,,9:36:00,340.43,06:47:05,14:58:00,8:10:54,,,0:00:00,00:00:00,00:00:00,12:22:10,,,,,
2009-01-25,06:46:32,17:00:51,10:14:19,06:03:00,15:56:00,,,9:53:00,351.43,06:46:32,15:56:00,9:09:27,,,0:00:00,00:00:00,00:00:00,13:02:08,,,,,
2009-01-26,06:45:57,17:01:54,10:15:57,06:38:00,16:56:00,,,10:18:00,2.43,06:45:57,16:56:00,10:10:03,,,0:00:00,00:00:00,00:00:00,13:36:06,,,,,
