Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2007-01-01,06:51:10,16:37:53,9:46:43,,04:29:00,14:07:00,,14:22:00,153.43,14:07:00,16:37:53,2:30:54,14:07:00,16:37:53,2:30:54,04:29:00,06:51:10,2:22:10,,,,,
2007-01-02,06:51:21,16:38:39,9:47:18,,05:37:00,15:01:00,,14:36:00,166.43,15:01:00,16:38:39,1:37:40,15:01:00,16:38:39,1:37:40,05:37:00,06:51:21,1:14:22,,,,,
2007-01-03,06:51:31,16:39:26,9:47:56,,06:39:00,16:03:00,,14:36:00,178.43,16:03:00,16:39:26,0:36:27,16:03:00,16:39:26,0:36:27,06:39:00,06:51:31,0:12:31,,,,,
2007-01-04,06:51:38,16:40:15,9:48:37,,07:31:00,17:09:00,,14:22:00,191.43,06:51:38,07:31:00,0:39:21,06:51:38,07:31:00,0:39:21,16:40:15,17:09:00,0:28:45,,,,,
2007-01-05,06:51:44,16:41:04,9:49:21,,08:13:00,18:15:00,,13:58:00,203.43,06:51:44,08:13:00,1:21:16,06:51:44,08:13:00,1:21:16,16:41:04,18:15:00,1:33:55,,,,,
2007-01-06,06:51:47,16:41:55,9:50:08,19:20:00,,,,4:40:00,215.43,,,0:00:00,,,0:00:00,00:00:00,19:20:00,9:29:52,,,,,
2007-01-07,06:51:49,16:42:46,9:50:57,,09:17:00,20:21:00,,12:56:00,226.43,06:51:49,09:17:00,2:25:11,06:51:49,09:17:00,2:25:11,16:42:46,20:21:00,3:38:13,,,,,
2007-01-08,06:51:49,16:43:39,9:51:50,,09:42:00,21:19:00,,12:23:00,237.43,06:51:49,09:42:00,2:50:11,06:51:49,09:42:00,2:50:11,16:43:39,21:19:00,4:35:20,,,,,
2007-01-09,06:51:46,16:44:33,9:52:46,,10:05:00,22:16:00,,11:49:00,248.43,06:51:46,10:05:00,3:13:13,06:51:46,10:05:00,3:13:13,16:44:33,22:16:00,5:31:27,,,,,
2007-01-10,06:51:42,16:45:27,9:53:45,,10:27:00,23:12:00,,11:15:00,259.43,06:51:42,10:27:00,3:35:17,06:51:42,10:27:00,3:35:17,16:45:27,23:12:00,6:26:32,,,,,
2007-01-11,06:51:36,16:46:22,9:54:46,,10:49:00,,,10:49:00,270.43,06:51:36,10:49:00,3:57:23,,,0:00:00,16:46:22,00:00:00,7:13:37,,,,,
2007-01-12,06:51:28,16:47:19,9:55:50,00:09:00,11:13:00,,,11:04:00,280.43,06:51:28,11:13:00,4:21:31,,,0:00:00,00:00:00,00:00:00,7:21:41,,,,,
2007-01-13,06:51:18,16:48:15,9:56:57,01:08:00,11:40:00,,,10:32:00,291.43,06:51:18,11:40:00,4:48:41,,,0:00:00,00:00:00,00:00:00,8:19:44,,,,,
2007-01-14,06:51:06,16:49:13,9:58:07,02:08:00,12:11:00,,,10:03:00,302.43,06:51:06,12:11:00,5:19:53,,,0:00:00,00:00:00,00:00:00,9:18:46,,,,,
2007-01-15,06:50:52,16:50:11,9:59:19,03:11:00,12:50:00,,,9:39:00,314.43,06:50:52,12:50:00,5:59:07,,,0:00:00,00:00:00,00:00:00,10:20:48,,,,,
2007-01-16,06:50:37,16:51:10,10:00:34,04:15:00,13:37:00,,,9:22:00,326.43,06:50:37,13:37:00,6:46:23,,,0:00:00,00:00:00,00:00:00,11:23:49,,,,,
2007-01-17,06:50:19,16:52:09,10:01:51,05:16:00,14:33:00,,,9:17:00,338.43,06:50:19,14:33:00,7:42:41,,,0:00:00,00:00:00,00:00:00,12:23:50,,,,,
2007-01-18,06:49:59,16:53:09,10:03:10,06:12:00,15:39:00,,,9:27:00,350.43,06:49:59,15:39:00,8:49:00,,,0:00:00,00:00:00,00:00:00,13:18:50,,,,,
2007-01-19,06:49:38,16:54:10,10:04:32,07:01:00,16:50:00,,,9:49:00,3.43,07:01:00,16:50:00,9:49:00,,,0:00:00,00:00:00,00:00:00,13:55:28,,,,,
2007-01-20,06:49:14,16:55:11,10:05:56,07:42:00,18:03:00,,,10:21:00,16.43,07:42:00,16:55:11,9:13:11,,,0:00:00,00:00:00,00:00:00,12:46:15,,,,,
2007-01-21,06:48:49,16:56:12,10:07:23,08:17:00,19:16:00,,,10:59:00,30.43,08:17:00,16:56:12,8:39:12,,,0:00:00,00:00:00,00:00:00,11:32:50,,,,,
2007-01-22,06:48:22,16:57:13,10:08:51,,20:27:00,,,20:27:00,43.43,06:48:22,16:57:13,10:08:51,,,0:00:00,20:27:00,00:00:00,3:33:00,,,,,
2007-01-23,06:47:53,16:58:15,10:10:22,09:16:00,21:37:00,,,12:21:00,56.43,09:16:00,16:58:15,7:42:16,,,0:00:00,00:00:00,00:00:00,9:10:54,,,,,
2007-01-24,06:47:23,16:59:17,10:11:55,09:43:00,22:46:00,,,13:03:00,70.43,09:43:00,16:59:17,7:16:18,,,0:00:00,00:00:00,00:00:00,8:01:23,,,,,
2007-01-25,06:46:50,17:00:19,10:13:29,10:12:00,23:57:00,,,13:45:00,83.43,10:12:00,17:00:19,6:48:20,,,0:00:00,00:00:00,00:00:00,6:49:51,,,,,
2007-01-26,06:46:16,17:01:22,10:15:06,10:43:00,,,,13:17:00,96.43,10:43:00,17:01:22,6:18:22,10:43:00,17:01:22,6:18:22,00:00:00,06:46:16,6:46:16,,,,,
