Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2018-01-01,06:51:11,16:38:08,9:46:57,,05:24:00,15:56:00,,13:28:00,170.43,15:56:00,16:38:08,0:42:08,13:28:00,05:24:00,06:51:11,1:27:12,0:00:00,13:28:00,1:27:12,,,,,,,
2018-01-02,06:51:22,16:38:54,9:47:32,,06:31:00,16:59:00,,13:32:00,184.43,,,0:00:00,13:32:00,06:31:00,16:59:00,0:40:28,0:00:00,13:32:00,0:40:28,,,,,,,
2018-01-03,06:51:31,16:39:42,9:48:11,,07:33:00,18:06:00,,13:27:00,198.43,06:51:31,07:33:00,0:41:29,13:27:00,16:39:42,18:06:00,1:26:18,0:00:00,13:27:00,1:26:18,,,,,,,
2018-01-04,06:51:37,16:40:30,9:48:53,19:16:00,,,,4:44:00,212.43,,,0:00:00,4:44:00,00:00:00,19:16:00,9:27:07,5:04:53,4:44:00,9:27:07,,,,,,,
2018-01-05,06:51:42,16:41:20,9:49:38,,09:14:00,20:24:00,,12:50:00,226.43,06:51:42,09:14:00,2:22:17,12:50:00,16:41:20,20:24:00,3:42:39,0:00:00,12:50:00,3:42:39,,,,,,,
2018-01-06,06:51:45,16:42:11,9:50:26,,09:56:00,21:30:00,,12:26:00,239.43,06:51:45,09:56:00,3:04:14,12:26:00,16:42:11,21:30:00,4:47:48,0:00:00,12:26:00,4:47:48,,,,,,,
2018-01-07,06:51:46,16:43:03,9:51:17,,10:33:00,22:33:00,,12:00:00,252.43,06:51:46,10:33:00,3:41:13,12:00:00,16:43:03,22:33:00,5:49:56,0:00:00,12:00:00,5:49:56,,,,,,,
2018-01-08,06:51:45,16:43:56,9:52:10,,11:07:00,23:34:00,,11:33:00,264.43,06:51:45,11:07:00,4:15:14,11:33:00,16:43:56,23:34:00,6:50:04,0:00:00,11:33:00,6:50:04,,,,,,,
2018-01-09,06:51:43,16:44:50,9:53:07,,11:40:00,,,11:40:00,276.43,06:51:43,11:40:00,4:48:17,11:40:00,16:44:50,00:00:00,7:15:10,0:00:00,11:40:00,7:15:10,,,,,,,
2018-01-10,06:51:38,16:45:45,9:54:07,00:32:00,12:12:00,,,11:40:00,288.43,06:51:38,12:12:00,5:20:22,11:40:00,00:00:00,00:00:00,7:46:15,0:00:00,11:40:00,7:46:15,,,,,,,
