Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2023-01-01,06:51:09,16:37:57,9:46:48,,01:22:00,12:36:00,,12:46:00,119.43,12:36:00,16:37:57,4:01:57,12:36:00,16:37:57,4:01:57,01:22:00,06:51:09,5:29:09,,,,,
2023-01-02,06:51:20,16:38:43,9:47:23,,02:24:00,13:05:00,,13:19:00,131.43,13:05:00,16:38:43,3:33:43,13:05:00,16:38:43,3:33:43,02:24:00,06:51:20,4:27:20,,,,,
2023-01-03,06:51:29,16:39:30,9:48:01,,03:26:00,13:38:00,,13:48:00,142.43,13:38:00,16:39:30,3:01:31,13:38:00,16:39:30,3:01:31,03:26:00,06:51:29,3:25:29,,,,,
2023-01-04,06:51:36,16:40:19,9:48:42,,04:28:00,14:16:00,,14:12:00,153.43,14:16:00,16:40:19,2:24:19,14:16:00,16:40:19,2:24:19,04:28:00,06:51:36,2:23:37,,,,,
2023-01-05,06:51:41,16:41:08,9:49:27,,05:27:00,15:00:00,,14:27:00,164.43,15:00:00,16:41:08,1:41:09,15:00:00,16:41:08,1:41:09,05:27:00,06:51:41,1:24:42,,,,,
2023-01-06,06:51:45,16:41:59,9:50:14,,06:23:00,15:49:00,,14:34:00,175.43,15:49:00,16:41:59,0:52:59,15:49:00,16:41:59,0:52:59,06:23:00,06:51:45,0:28:45,,,,,
2023-01-07,06:51:46,16:42:51,9:51:04,,07:13:00,16:44:00,,14:29:00,186.43,06:51:46,07:13:00,0:21:13,06:51:46,07:13:00,0:21:13,16:42:51,16:44:00,0:01:09,,,,,
2023-01-08,06:51:46,16:43:43,9:51:57,,07:56:00,17:42:00,,14:14:00,197.43,06:51:46,07:56:00,1:04:14,06:51:46,07:56:00,1:04:14,16:43:43,17:42:00,0:58:16,,,,,
2023-01-09,06:51:43,16:44:37,9:52:54,18:41:00,,,,5:19:00,208.43,,,0:00:00,,,0:00:00,00:00:00,18:41:00,8:48:06,,,,,
2023-01-10,06:51:39,16:45:32,9:53:53,,09:06:00,19:40:00,,13:26:00,218.43,06:51:39,09:06:00,2:14:20,06:51:39,09:06:00,2:14:20,16:45:32,19:40:00,2:54:28,,,,,
2023-01-11,06:51:33,16:46:27,9:54:54,,09:34:00,20:38:00,,12:56:00,229.43,06:51:33,09:34:00,2:42:27,06:51:33,09:34:00,2:42:27,16:46:27,20:38:00,3:51:33,,,,,
2023-01-12,06:51:24,16:47:23,9:55:59,,09:59:00,21:36:00,,12:23:00,240.43,06:51:24,09:59:00,3:07:35,06:51:24,09:59:00,3:07:35,16:47:23,21:36:00,4:48:36,,,,,
2023-01-13,06:51:14,16:48:20,9:57:06,,10:23:00,22:34:00,,11:49:00,251.43,06:51:14,10:23:00,3:31:45,06:51:14,10:23:00,3:31:45,16:48:20,22:34:00,5:45:39,,,,,
2023-01-14,06:51:02,16:49:18,9:58:16,,10:47:00,23:34:00,,11:13:00,263.43,06:51:02,10:47:00,3:55:57,06:51:02,10:47:00,3:55:57,16:49:18,23:34:00,6:44:42,,,,,
2023-01-15,06:50:48,16:50:16,9:59:28,,11:13:00,,,11:13:00,274.43,06:50:48,11:13:00,4:22:11,,,0:00:00,16:50:16,00:00:00,7:09:43,,,,,
2023-01-16,06:50:32,16:51:15,10:00:43,00:36:00,11:41:00,,,11:05:00,287.43,06:50:32,11:41:00,4:50:27,,,0:00:00,00:00:00,00:00:00,7:44:45,,,,,
2023-01-17,06:50:14,16:52:14,10:02:00,01:42:00,12:13:00,,,10:31:00,299.43,06:50:14,12:13:00,5:22:45,,,0:00:00,00:00:00,00:00:00,8:49:45,,,,,
2023-01-18,06:49:54,16:53:14,10:03:20,02:52:00,12:53:00,,,10:01:00,312.43,06:49:54,12:53:00,6:03:05,,,0:00:00,00:00:00,00:00:00,9:58:45,,,,,
2023-01-19,06:49:33,16:54:15,10:04:42,04:05:00,13:43:00,,,9:38:00,326.43,06:49:33,13:43:00,6:53:27,,,0:00:00,00:00:00,00:00:00,11:10:45,,,,,
2023-01-20,06:49:09,16:55:16,10:06:07,05:17:00,14:45:00,,,9:28:00,339.43,06:49:09,14:45:00,7:55:50,,,0:00:00,00:00:00,00:00:00,12:21:44,,,,,
2023-01-21,06:48:44,16:56:17,10:07:33,06:22:00,15:56:00,,,9:34:00,353.43,06:48:44,15:56:00,9:07:16,,,0:00:00,00:00:00,00:00:00,13:25:43,,,,,
2023-01-22,06:48:16,16:57:18,10:09:02,07:18:00,17:14:00,,,9:56:00,7.43,07:18:00,16:57:18,9:39:19,,,0:00:00,00:00:00,00:00:00,13:34:17,,,,,
2023-01-23,06:47:47,16:58:20,10:10:33,08:04:00,18:33:00,,,10:29:00,22.43,08:04:00,16:58:20,8:54:21,,,0:00:00,00:00:00,00:00:00,12:14:48,,,,,
2023-01-24,06:47:16,16:59:22,10:12:06,,19:48:00,,,19:48:00,35.43,06:47:16,16:59:22,10:12:06,,,0:00:00,19:48:00,00:00:00,4:12:00,,,,,
2023-01-25,06:46:44,17:00:25,10:13:41,09:14:00,20:59:00,,,11:45:00,49.43,09:14:00,17:00:25,7:46:25,,,0:00:00,00:00:00,00:00:00,9:47:44,,,,,
2023-01-26,06:46:09,17:01:27,10:15:18,09:43:00,22:07:00,,,12:24:00,62.43,09:43:00,17:01:27,7:18:28,,,0:00:00,00:00:00,00:00:00,8:39:10,,,,,
2023-01-27,06:45:33,17:02:30,10:16:57,10:10:00,23:12:00,,,13:02:00,75.43,10:10:00,17:02:30,6:52:30,,,0:00:00,00:00:00,00:00:00,7:33:34,,,,,
2023-01-28,06:44:55,17:03:32,10:18:37,10:38:00,,,,13:22:00,88.43,10:38:00,17:03:32,6:25:33,,,0:00:00,00:00:00,06:44:55,6:44:56,,,,,
2023-01-29,06:44:16,17:04:35,10:20:19,,00:16:00,11:07:00,,13:09:00,100.43,11:07:00,17:04:35,5:57:35,11:07:00,17:04:35,5:57:35,00:16:00,06:44:16,6:28:16,,,,,
2023-01-30,06:43:34,17:05:38,10:22:03,,01:19:00,11:39:00,,13:40:00,111.43,11:39:00,17:05:38,5:26:38,11:39:00,17:05:38,5:26:38,01:19:00,06:43:34,5:24:35,,,,,
2023-01-31,06:42:51,17:06:40,10:23:49,,02:22:00,12:15:00,,14:07:00,123.43,12:15:00,17:06:40,4:51:41,12:15:00,17:06:40,4:51:41,02:22:00,06:42:51,4:20:52,,,,,
2023-02-01,06:42:07,17:07:43,10:25:36,,03:22:00,12:57:00,,14:25:00,134.43,12:57:00,17:07:43,4:10:44,12:57:00,17:07:43,4:10:44,03:22:00,06:42:07,3:20:07,,,,,
2023-02-02,06:41:21,17:08:46,10:27:25,,04:19:00,13:45:00,,14:34:00,145.43,13:45:00,17:08:46,3:23:46,13:45:00,17:08:46,3:23:46,04:19:00,06:41:21,2:22:21,,,,,
2023-02-03,06:40:33,17:09:48,10:29:15,,05:10:00,14:38:00,,14:32:00,156.43,14:38:00,17:09:48,2:31:49,14:38:00,17:09:48,2:31:49,05:10:00,06:40:33,1:30:34,,,,,
2023-02-04,06:39:44,17:10:51,10:31:07,,05:55:00,15:35:00,,14:20:00,166.43,15:35:00,17:10:51,1:35:51,15:35:00,17:10:51,1:35:51,05:55:00,06:39:44,0:44:44,,,,,
2023-02-05,06:38:53,17:11:53,10:33:00,,06:34:00,16:34:00,,14:00:00,177.43,16:34:00,17:11:53,0:37:54,16:34:00,17:11:53,0:37:54,06:34:00,06:38:53,0:04:54,,,,,
2023-02-06,06:38:01,17:12:55,10:34:54,,07:08:00,17:33:00,,13:35:00,188.43,06:38:01,07:08:00,0:29:59,06:38:01,07:08:00,0:29:59,17:12:55,17:33:00,0:20:04,,,,,
2023-02-07,06:37:07,17:13:57,10:36:50,,07:37:00,18:32:00,,13:05:00,199.43,06:37:07,07:37:00,0:59:52,06:37:07,07:37:00,0:59:52,17:13:57,18:32:00,1:18:02,,,,,
2023-02-08,06:36:12,17:14:59,10:38:47,,08:03:00,19:30:00,,12:33:00,210.43,06:36:12,08:03:00,1:26:47,06:36:12,08:03:00,1:26:47,17:14:59,19:30:00,2:15:00,,,,,
2023-02-09,06:35:16,17:16:01,10:40:45,,08:28:00,20:28:00,,12:00:00,221.43,06:35:16,08:28:00,1:52:44,06:35:16,08:28:00,1:52:44,17:16:01,20:28:00,3:11:59,,,,,
2023-02-10,06:34:18,17:17:02,10:42:44,21:27:00,,,,2:33:00,232.43,,,0:00:00,,,0:00:00,00:00:00,21:27:00,10:44:16,,,,,
2023-02-11,06:33:19,17:18:03,10:44:44,,09:15:00,22:27:00,,10:48:00,244.43,06:33:19,09:15:00,2:41:41,06:33:19,09:15:00,2:41:41,17:18:03,22:27:00,5:08:57,,,,,
2023-02-12,06:32:18,17:19:04,10:46:45,,09:42:00,23:31:00,,10:11:00,255.43,06:32:18,09:42:00,3:09:41,06:32:18,09:42:00,3:09:41,17:19:04,23:31:00,6:11:56,,,,,
2023-02-13,06:31:17,17:20:04,10:48:47,,10:11:00,,,10:11:00,267.43,06:31:17,10:11:00,3:39:43,06:31:17,10:11:00,3:39:43,17:20:04,00:00:00,6:39:55,,,,,
2023-02-14,06:30:14,17:21:04,10:50:51,00:37:00,10:47:00,,,10:10:00,280.43,06:30:14,10:47:00,4:16:46,,,0:00:00,00:00:00,00:00:00,7:15:55,,,,,
2023-02-15,06:29:10,17:22:04,10:52:55,01:46:00,11:31:00,,,9:45:00,293.43,06:29:10,11:31:00,5:01:50,,,0:00:00,00:00:00,00:00:00,8:23:55,,,,,
2023-02-16,06:28:04,17:23:04,10:54:59,02:56:00,12:25:00,,,9:29:00,306.43,06:28:04,12:25:00,5:56:55,,,0:00:00,00:00:00,00:00:00,9:32:56,,,,,
