Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2006-01-01,06:51:13,16:38:04,9:46:51,08:02:00,17:41:00,,,9:39:00,17.43,08:02:00,16:38:04,8:36:05,0:00:00,00:00:00,00:00:00,13:10:14,9:46:51,9:39:00,13:10:14,,,,,,,
2006-01-02,06:51:24,16:38:51,9:47:27,,18:58:00,,,18:58:00,31.43,06:51:24,16:38:51,9:47:27,18:58:00,18:58:00,00:00:00,5:02:00,0:00:00,18:58:00,5:02:00,,,,,,,
2006-01-03,06:51:33,16:39:38,9:48:05,09:29:00,20:14:00,,,10:45:00,45.43,09:29:00,16:39:38,7:10:39,10:45:00,00:00:00,00:00:00,10:37:33,0:00:00,10:45:00,10:37:33,,,,,,,
2006-01-04,06:51:40,16:40:27,9:48:47,10:01:00,21:27:00,,,11:26:00,59.43,10:01:00,16:40:27,6:39:27,11:26:00,00:00:00,00:00:00,9:24:40,0:00:00,11:26:00,9:24:40,,,,,,,
2006-01-05,06:51:45,16:41:16,9:49:32,10:30:00,22:36:00,,,12:06:00,72.43,10:30:00,16:41:16,6:11:17,12:06:00,00:00:00,00:00:00,8:15:45,0:00:00,12:06:00,8:15:45,,,,,,,
2006-01-06,06:51:48,16:42:07,9:50:19,10:57:00,23:44:00,,,12:47:00,85.43,10:57:00,16:42:07,5:45:08,12:47:00,00:00:00,00:00:00,7:07:49,0:00:00,12:47:00,7:07:49,,,,,,,
2006-01-07,06:51:49,16:42:59,9:51:10,11:24:00,,,,12:36:00,98.43,11:24:00,16:42:59,5:19:00,12:36:00,00:00:00,06:51:49,6:51:50,0:00:00,12:36:00,6:51:50,,,,,,,
2006-01-08,06:51:49,16:43:52,9:52:03,,00:50:00,11:53:00,,12:57:00,111.43,11:53:00,16:43:52,4:50:53,12:57:00,00:50:00,06:51:49,6:01:49,0:00:00,12:57:00,6:01:49,,,,,,,
2006-01-09,06:51:46,16:44:46,9:53:00,,01:57:00,12:24:00,,13:33:00,123.43,12:24:00,16:44:46,4:20:46,13:33:00,01:57:00,06:51:46,4:54:46,0:00:00,13:33:00,4:54:46,,,,,,,
2006-01-10,06:51:41,16:45:41,9:53:59,,03:04:00,13:00:00,,14:04:00,135.43,13:00:00,16:45:41,3:45:41,14:04:00,03:04:00,06:51:41,3:47:42,0:00:00,14:04:00,3:47:42,,,,,,,
2006-01-11,06:51:35,16:46:36,9:55:01,,04:09:00,13:43:00,,14:26:00,147.43,13:43:00,16:46:36,3:03:37,14:26:00,04:09:00,06:51:35,2:42:35,0:00:00,14:26:00,2:42:35,,,,,,,
2006-01-12,06:51:26,16:47:32,9:56:06,,05:11:00,14:32:00,,14:39:00,158.43,14:32:00,16:47:32,2:15:33,14:39:00,05:11:00,06:51:26,1:40:27,0:00:00,14:39:00,1:40:27,,,,,,,
2006-01-13,06:51:16,16:48:29,9:57:14,,06:07:00,15:27:00,,14:40:00,170.43,15:27:00,16:48:29,1:21:30,14:40:00,06:07:00,06:51:16,0:44:16,0:00:00,14:40:00,0:44:16,,,,,,,
2006-01-14,06:51:03,16:49:27,9:58:24,,06:55:00,16:27:00,,14:28:00,181.43,06:51:03,16:49:27,0:26:24,14:28:00,,,0:00:00,0:00:00,14:28:00,0:00:00,,,,,,,
2006-01-15,06:50:49,16:50:26,9:59:37,,07:35:00,17:28:00,,14:07:00,192.43,06:50:49,07:35:00,0:44:11,14:07:00,16:50:26,17:28:00,0:37:34,0:00:00,14:07:00,0:37:34,,,,,,,
2006-01-16,06:50:33,16:51:25,10:00:52,,08:09:00,18:28:00,,13:41:00,203.43,06:50:33,08:09:00,1:18:27,13:41:00,16:51:25,18:28:00,1:36:35,0:00:00,13:41:00,1:36:35,,,,,,,
2006-01-17,06:50:15,16:52:24,10:02:10,19:27:00,,,,4:33:00,214.43,,,0:00:00,4:33:00,00:00:00,19:27:00,9:24:50,5:29:10,4:33:00,9:24:50,,,,,,,
2006-01-18,06:49:54,16:53:24,10:03:30,,09:03:00,20:24:00,,12:39:00,225.43,06:49:54,09:03:00,2:13:05,12:39:00,16:53:24,20:24:00,3:30:35,0:00:00,12:39:00,3:30:35,,,,,,,
2006-01-19,06:49:33,16:54:25,10:04:52,,09:26:00,21:21:00,,12:05:00,235.43,06:49:33,09:26:00,2:36:27,12:05:00,16:54:25,21:21:00,4:26:35,0:00:00,12:05:00,4:26:35,,,,,,,
2006-01-20,06:49:09,16:55:25,10:06:17,,09:48:00,22:17:00,,11:31:00,246.43,06:49:09,09:48:00,2:58:51,11:31:00,16:55:25,22:17:00,5:21:34,0:00:00,11:31:00,5:21:34,,,,,,,
2006-01-21,06:48:43,16:56:27,10:07:44,,10:10:00,23:15:00,,10:55:00,257.43,06:48:43,10:10:00,3:21:16,10:55:00,16:56:27,23:15:00,6:18:33,0:00:00,10:55:00,6:18:33,,,,,,,
2006-01-22,06:48:16,16:57:28,10:09:13,,10:34:00,,,10:34:00,268.43,06:48:16,10:34:00,3:45:44,10:34:00,16:57:28,00:00:00,7:02:31,0:00:00,10:34:00,7:02:31,,,,,,,
2006-01-23,06:47:46,16:58:30,10:10:44,00:15:00,11:01:00,,,10:46:00,280.43,06:47:46,11:01:00,4:13:13,10:46:00,00:00:00,00:00:00,7:16:29,0:00:00,10:46:00,7:16:29,,,,,,,
2006-01-24,06:47:15,16:59:32,10:12:17,01:19:00,11:32:00,,,10:13:00,291.43,06:47:15,11:32:00,4:44:44,10:13:00,00:00:00,00:00:00,8:19:27,0:00:00,10:13:00,8:19:27,,,,,,,
2006-01-25,06:46:42,17:00:35,10:13:52,02:26:00,12:11:00,,,9:45:00,304.43,06:46:42,12:11:00,5:24:17,9:45:00,00:00:00,00:00:00,9:25:25,0:28:52,9:45:00,9:25:25,,,,,,,
2006-01-26,06:46:07,17:01:37,10:15:30,03:35:00,13:00:00,,,9:25:00,317.43,06:46:07,13:00:00,6:13:52,9:25:00,00:00:00,00:00:00,10:33:23,0:50:30,9:25:00,10:33:23,,,,,,,
2006-01-27,06:45:31,17:02:40,10:17:09,04:43:00,14:01:00,,,9:18:00,330.43,06:45:31,14:01:00,7:15:28,0:00:00,00:00:00,00:00:00,11:40:20,10:17:09,9:18:00,11:40:20,,,,,,,
2006-01-28,06:44:53,17:03:42,10:18:49,05:44:00,15:12:00,,,9:28:00,343.43,06:44:53,15:12:00,8:27:07,0:00:00,00:00:00,00:00:00,12:40:17,10:18:49,9:28:00,12:40:17,,,,,,,
2006-01-29,06:44:13,17:04:45,10:20:32,06:37:00,16:30:00,,,9:53:00,357.43,06:44:13,16:30:00,9:45:46,0:00:00,00:00:00,00:00:00,13:32:15,10:20:32,9:53:00,13:32:15,,,,,,,
2006-01-30,06:43:32,17:05:48,10:22:16,07:21:00,17:49:00,,,10:28:00,11.43,07:21:00,17:05:48,9:44:48,0:00:00,00:00:00,00:00:00,12:54:32,10:22:16,10:28:00,12:54:32,,,,,,,
2006-01-31,06:42:48,17:06:50,10:24:02,07:58:00,19:05:00,,,11:07:00,25.43,07:58:00,17:06:50,9:08:51,0:00:00,00:00:00,00:00:00,11:37:49,10:24:02,11:07:00,11:37:49,,,,,,,
2006-02-01,06:42:04,17:07:53,10:25:49,08:29:00,20:19:00,,,11:50:00,39.43,08:29:00,17:07:53,8:38:54,11:50:00,00:00:00,00:00:00,10:23:04,0:00:00,11:50:00,10:23:04,,,,,,,
2006-02-02,06:41:17,17:08:56,10:27:38,,21:30:00,,,21:30:00,53.43,06:41:17,17:08:56,10:27:38,21:30:00,21:30:00,00:00:00,2:30:00,0:00:00,21:30:00,2:30:00,,,,,,,
2006-02-03,06:40:29,17:09:58,10:29:29,09:25:00,22:40:00,,,13:15:00,66.43,09:25:00,17:09:58,7:44:59,13:15:00,00:00:00,00:00:00,8:00:30,0:00:00,13:15:00,8:00:30,,,,,,,
2006-02-04,06:39:40,17:11:01,10:31:21,09:54:00,23:48:00,,,13:54:00,79.43,09:54:00,17:11:01,7:17:01,13:54:00,00:00:00,00:00:00,6:51:41,0:00:00,13:54:00,6:51:41,,,,,,,
2006-02-05,06:38:49,17:12:03,10:33:14,10:25:00,,,,13:35:00,92.43,10:25:00,17:12:03,6:47:03,13:35:00,00:00:00,06:38:49,6:38:50,0:00:00,13:35:00,6:38:50,,,,,,,
2006-02-06,06:37:57,17:13:05,10:35:08,,00:56:00,11:00:00,,13:56:00,104.43,11:00:00,17:13:05,6:13:06,13:56:00,00:56:00,06:37:57,5:41:57,0:00:00,13:56:00,5:41:57,,,,,,,
2006-02-07,06:37:03,17:14:07,10:37:04,,02:03:00,11:41:00,,14:22:00,116.43,11:41:00,17:14:07,5:33:08,14:22:00,02:03:00,06:37:03,4:34:03,0:00:00,14:22:00,4:34:03,,,,,,,
2006-02-08,06:36:08,17:15:09,10:39:01,,03:06:00,12:28:00,,14:38:00,128.43,12:28:00,17:15:09,4:47:09,14:38:00,03:06:00,06:36:08,3:30:08,0:00:00,14:38:00,3:30:08,,,,,,,
