Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2005-01-01,06:23:41,19:56:42,13:33:01,,11:20:00,,,11:20:00,244.43,06:23:41,11:20:00,4:56:18,06:23:41,11:20:00,4:56:18,19:56:42,00:00:00,4:03:17,,,,,
2005-01-02,06:24:21,19:56:58,13:32:37,00:07:00,12:12:00,,,12:05:00,255.43,06:24:21,12:12:00,5:47:39,06:24:21,12:12:00,5:47:39,00:00:00,00:00:00,4:10:01,,,,,
2005-01-03,06:25:01,19:57:13,13:32:12,00:38:00,13:05:00,,,12:27:00,267.43,06:25:01,13:05:00,6:39:59,06:25:01,13:05:00,6:39:59,00:00:00,00:00:00,4:40:47,,,,,
2005-01-04,06:25:41,19:57:26,13:31:45,01:10:00,14:00:00,,,12:50:00,279.43,06:25:41,14:00:00,7:34:18,,,0:00:00,00:00:00,00:00:00,5:12:33,,,,,
2005-01-05,06:26:22,19:57:38,13:31:16,01:45:00,15:00:00,,,13:15:00,291.43,06:26:22,15:00:00,8:33:37,,,0:00:00,00:00:00,00:00:00,5:47:21,,,,,
2005-01-06,06:27:03,19:57:49,13:30:46,02:24:00,16:03:00,,,13:39:00,304.43,06:27:03,16:03:00,9:35:56,,,0:00:00,00:00:00,00:00:00,6:26:10,,,,,
2005-01-07,06:27:45,19:57:58,13:30:13,03:10:00,17:11:00,,,14:01:00,317.43,06:27:45,17:11:00,10:43:14,,,0:00:00,00:00:00,00:00:00,7:12:01,,,,,
2005-01-08,06:28:28,19:58:06,13:29:39,04:04:00,18:22:00,,,14:18:00,331.43,06:28:28,18:22:00,11:53:32,,,0:00:00,00:00:00,00:00:00,8:05:53,,,,,
2005-01-09,06:29:10,19:58:13,13:29:03,05:07:00,19:30:00,,,14:23:00,344.43,06:29:10,19:30:00,13:00:49,,,0:00:00,00:00:00,00:00:00,9:08:46,,,,,
2005-01-10,06:29:53,19:58:18,13:28:25,06:17:00,20:32:00,,,14:15:00,358.43,06:29:53,19:58:18,13:28:25,,,0:00:00,00:00:00,00:00:00,9:45:00,,,,,
2005-01-11,06:30:37,19:58:22,13:27:45,07:29:00,21:26:00,,,13:57:00,13.43,07:29:00,19:58:22,12:29:22,,,0:00:00,00:00:00,00:00:00,9:04:37,,,,,
2005-01-12,06:31:20,19:58:24,13:27:04,08:40:00,,,,15:20:00,27.43,08:40:00,19:58:24,11:18:25,,,0:00:00,00:00:00,06:31:20,6:31:21,,,,,
2005-01-13,06:32:04,19:58:25,13:26:21,09:47:00,22:53:00,,,13:06:00,40.43,09:47:00,19:58:25,10:11:26,,,0:00:00,00:00:00,00:00:00,7:39:04,,,,,
2005-01-14,06:32:48,19:58:25,13:25:37,10:49:00,23:29:00,,,12:40:00,54.43,10:49:00,19:58:25,9:09:25,,,0:00:00,00:00:00,00:00:00,7:03:48,,,,,
2005-01-15,06:33:32,19:58:23,13:24:51,11:47:00,,,,12:13:00,67.43,11:47:00,19:58:23,8:11:23,,,0:00:00,00:00:00,06:33:32,6:33:32,,,,,
2005-01-16,06:34:16,19:58:19,13:24:03,,00:02:00,12:44:00,,11:18:00,80.43,12:44:00,19:58:19,7:14:20,,,0:00:00,00:02:00,06:34:16,6:32:16,,,,,
2005-01-17,06:35:00,19:58:15,13:23:14,,00:35:00,13:39:00,,10:56:00,92.43,13:39:00,19:58:15,6:19:15,13:39:00,19:58:15,6:19:15,00:35:00,06:35:00,6:00:01,,,,,
2005-01-18,06:35:44,19:58:08,13:22:24,,01:09:00,14:34:00,,10:35:00,104.43,14:34:00,19:58:08,5:24:09,14:34:00,19:58:08,5:24:09,01:09:00,06:35:44,5:26:45,,,,,
2005-01-19,06:36:28,19:58:01,13:21:32,,01:45:00,15:30:00,,10:15:00,115.43,15:30:00,19:58:01,4:28:01,15:30:00,19:58:01,4:28:01,01:45:00,06:36:28,4:51:29,,,,,
2005-01-20,06:37:13,19:57:52,13:20:39,,02:25:00,16:25:00,,10:00:00,127.43,16:25:00,19:57:52,3:32:52,16:25:00,19:57:52,3:32:52,02:25:00,06:37:13,4:12:13,,,,,
2005-01-21,06:37:57,19:57:41,13:19:44,,03:08:00,17:20:00,,9:48:00,138.43,17:20:00,19:57:41,2:37:42,17:20:00,19:57:41,2:37:42,03:08:00,06:37:57,3:29:57,,,,,
2005-01-22,06:38:41,19:57:29,13:18:48,,03:55:00,18:13:00,,9:42:00,148.43,18:13:00,19:57:29,1:44:30,18:13:00,19:57:29,1:44:30,03:55:00,06:38:41,2:43:41,,,,,
2005-01-23,06:39:25,19:57:16,13:17:51,,04:47:00,19:02:00,,9:45:00,159.43,19:02:00,19:57:16,0:55:16,19:02:00,19:57:16,0:55:16,04:47:00,06:39:25,1:52:25,,,,,
2005-01-24,06:40:08,19:57:01,13:16:53,,05:40:00,19:47:00,,9:53:00,170.43,19:47:00,19:57:01,0:10:01,19:47:00,19:57:01,0:10:01,05:40:00,06:40:08,1:00:09,,,,,
2005-01-25,06:40:52,19:56:45,13:15:53,,06:35:00,20:28:00,,10:07:00,181.43,,,0:00:00,,,0:00:00,06:35:00,20:28:00,0:37:07,,,,,
2005-01-26,06:41:35,19:56:27,13:14:52,,07:30:00,21:04:00,,10:26:00,191.43,06:41:35,07:30:00,0:48:24,06:41:35,07:30:00,0:48:24,19:56:27,21:04:00,1:07:32,,,,,
2005-01-27,06:42:18,19:56:08,13:13:50,,08:23:00,21:38:00,,10:45:00,202.43,06:42:18,08:23:00,1:40:41,06:42:18,08:23:00,1:40:41,19:56:08,21:38:00,1:41:51,,,,,
2005-01-28,06:43:01,19:55:48,13:12:47,,09:16:00,,,9:16:00,213.43,06:43:01,09:16:00,2:32:58,06:43:01,09:16:00,2:32:58,19:55:48,00:00:00,4:04:11,,,,,
2005-01-29,06:43:44,19:55:27,13:11:43,,10:08:00,22:40:00,,11:28:00,225.43,06:43:44,10:08:00,3:24:16,06:43:44,10:08:00,3:24:16,19:55:27,22:40:00,2:44:33,,,,,
2005-01-30,06:44:26,19:55:04,13:10:38,,11:00:00,23:11:00,,11:49:00,236.43,06:44:26,11:00:00,4:15:34,06:44:26,11:00:00,4:15:34,19:55:04,23:11:00,3:15:56,,,,,
2005-01-31,06:45:08,19:54:40,13:09:32,,11:54:00,23:44:00,,12:10:00,248.43,06:45:08,11:54:00,5:08:52,06:45:08,11:54:00,5:08:52,19:54:40,23:44:00,3:49:20,,,,,
2005-02-01,06:45:49,19:54:14,13:08:25,,12:50:00,,,12:50:00,260.43,06:45:49,12:50:00,6:04:10,06:45:49,12:50:00,6:04:10,19:54:14,00:00:00,4:05:45,,,,,
2005-02-02,06:46:30,19:53:47,13:07:17,00:20:00,13:50:00,,,13:30:00,272.43,06:46:30,13:50:00,7:03:29,,,0:00:00,00:00:00,00:00:00,4:26:12,,,,,
2005-02-03,06:47:11,19:53:19,13:06:08,01:01:00,14:53:00,,,13:52:00,285.43,06:47:11,14:53:00,8:05:48,,,0:00:00,00:00:00,00:00:00,5:07:40,,,,,
2005-02-04,06:47:52,19:52:50,13:04:58,01:49:00,16:00:00,,,14:11:00,298.43,06:47:52,16:00:00,9:12:08,,,0:00:00,00:00:00,00:00:00,5:56:10,,,,,
2005-02-05,06:48:32,19:52:20,13:03:48,02:46:00,17:08:00,,,14:22:00,311.43,06:48:32,17:08:00,10:19:28,,,0:00:00,00:00:00,00:00:00,6:53:40,,,,,
2005-02-06,06:49:11,19:51:48,13:02:36,03:51:00,18:12:00,,,14:21:00,324.43,06:49:11,18:12:00,11:22:48,,,0:00:00,00:00:00,00:00:00,7:59:12,,,,,
2005-02-07,06:49:51,19:51:15,13:01:24,05:02:00,19:09:00,,,14:07:00,338.43,06:49:51,19:09:00,12:19:09,,,0:00:00,00:00:00,00:00:00,9:10:45,,,,,
2005-02-08,06:50:29,19:50:41,13:00:12,06:13:00,20:00:00,,,13:47:00,352.43,06:50:29,19:50:41,13:00:12,,,0:00:00,00:00:00,00:00:00,10:13:00,,,,,
2005-02-09,06:51:08,19:50:06,12:58:58,07:23:00,20:43:00,,,13:20:00,6.43,07:23:00,19:50:06,12:27:06,,,0:00:00,00:00:00,00:00:00,10:08:08,,,,,
2005-02-10,06:51:45,19:49:29,12:57:44,08:29:00,21:22:00,,,12:53:00,20.43,08:29:00,19:49:29,11:20:30,,,0:00:00,00:00:00,00:00:00,9:29:46,,,,,
2005-02-11,06:52:23,19:48:52,12:56:29,09:31:00,21:58:00,,,12:27:00,34.43,09:31:00,19:48:52,10:17:53,,,0:00:00,00:00:00,00:00:00,8:54:23,,,,,
2005-02-12,06:53:00,19:48:14,12:55:14,10:30:00,,,,13:30:00,47.43,10:30:00,19:48:14,9:18:14,,,0:00:00,00:00:00,06:53:00,6:53:00,,,,,
2005-02-13,06:53:36,19:47:34,12:53:58,11:28:00,23:07:00,,,11:39:00,60.43,11:28:00,19:47:34,8:19:35,,,0:00:00,00:00:00,00:00:00,7:46:37,,,,,
2005-02-14,06:54:12,19:46:54,12:52:42,12:25:00,23:43:00,,,11:18:00,72.43,12:25:00,19:46:54,7:21:54,,,0:00:00,00:00:00,00:00:00,7:11:13,,,,,
2005-02-15,06:54:48,19:46:12,12:51:25,13:22:00,,,,10:38:00,84.43,13:22:00,19:46:12,6:24:13,,,0:00:00,00:00:00,06:54:48,6:54:48,,,,,
2005-02-16,06:55:23,19:45:30,12:50:07,,00:22:00,14:18:00,,10:04:00,96.43,14:18:00,19:45:30,5:27:30,14:18:00,19:45:30,5:27:30,00:22:00,06:55:23,6:33:23,,,,,
2005-02-17,06:55:57,19:44:46,12:48:49,,01:04:00,15:14:00,,9:50:00,107.43,15:14:00,19:44:46,4:30:47,15:14:00,19:44:46,4:30:47,01:04:00,06:55:57,5:51:58,,,,,
2005-02-18,06:56:31,19:44:02,12:47:31,,01:50:00,16:08:00,,9:42:00,118.43,16:08:00,19:44:02,3:36:03,16:08:00,19:44:02,3:36:03,01:50:00,06:56:31,5:06:32,,,,,
2005-02-19,06:57:05,19:43:17,12:46:12,,02:41:00,16:58:00,,9:43:00,129.43,16:58:00,19:43:17,2:45:17,16:58:00,19:43:17,2:45:17,02:41:00,06:57:05,4:16:05,,,,,
2005-02-20,05:57:38,18:42:31,12:44:53,,02:34:00,16:45:00,,9:49:00,139.43,16:45:00,18:42:31,1:57:31,16:45:00,18:42:31,1:57:31,02:34:00,05:57:38,3:23:38,,,,,
2005-02-21,05:58:10,18:41:44,12:43:33,,03:28:00,17:27:00,,10:01:00,150.43,17:27:00,18:41:44,1:14:44,17:27:00,18:41:44,1:14:44,03:28:00,05:58:10,2:30:11,,,,,
2005-02-22,05:58:43,18:40:56,12:42:14,,04:23:00,18:05:00,,10:18:00,161.43,18:05:00,18:40:56,0:35:57,18:05:00,18:40:56,0:35:57,04:23:00,05:58:43,1:35:43,,,,,
2005-02-23,05:59:14,18:40:08,12:40:53,,05:18:00,18:39:00,,10:39:00,172.43,18:39:00,18:40:08,0:01:08,18:39:00,18:40:08,0:01:08,05:18:00,05:59:14,0:41:15,,,,,
2005-02-24,05:59:46,18:39:18,12:39:33,,06:11:00,19:12:00,,10:59:00,183.43,05:59:46,06:11:00,0:11:14,05:59:46,06:11:00,0:11:14,18:39:18,19:12:00,0:32:41,,,,,
