Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2019-01-01,06:23:25,19:56:33,13:33:08,03:01:00,16:10:00,,,13:09:00,307.43,06:23:25,16:10:00,9:46:35,13:09:00,00:00:00,00:00:00,7:04:27,0:24:08,13:09:00,7:04:27,,,,,,,
2019-01-02,06:24:04,19:56:49,13:32:46,03:42:00,17:05:00,,,13:23:00,319.43,06:24:04,17:05:00,10:40:56,13:23:00,00:00:00,00:00:00,7:45:10,0:09:46,13:23:00,7:45:10,,,,,,,
2019-01-03,06:24:43,19:57:04,13:32:21,04:24:00,17:59:00,,,13:35:00,331.43,06:24:43,17:59:00,11:34:16,0:00:00,00:00:00,00:00:00,8:26:55,13:32:21,13:35:00,8:26:55,,,,,,,
2019-01-04,06:25:23,19:57:18,13:31:55,05:10:00,18:52:00,,,13:42:00,342.43,06:25:23,18:52:00,12:26:36,0:00:00,00:00:00,00:00:00,9:12:41,13:31:55,13:42:00,9:12:41,,,,,,,
2019-01-05,06:26:04,19:57:31,13:31:27,05:58:00,19:43:00,,,13:45:00,354.43,06:26:04,19:43:00,13:16:55,0:00:00,00:00:00,00:00:00,10:00:28,13:31:27,13:45:00,10:00:28,,,,,,,
2019-01-06,06:26:45,19:57:42,13:30:57,06:47:00,20:31:00,,,13:44:00,5.43,06:47:00,19:57:42,13:10:43,0:00:00,00:00:00,00:00:00,9:55:46,13:30:57,13:44:00,9:55:46,,,,,,,
2019-01-07,06:27:27,19:57:52,13:30:25,07:38:00,21:15:00,,,13:37:00,16.43,07:38:00,19:57:52,12:19:53,0:00:00,00:00:00,00:00:00,9:12:28,13:30:25,13:37:00,9:12:28,,,,,,,
2019-01-08,06:28:09,19:58:01,13:29:51,08:30:00,21:57:00,,,13:27:00,27.43,08:30:00,19:58:01,11:28:01,0:00:00,00:00:00,00:00:00,8:31:10,13:29:51,13:27:00,8:31:10,,,,,,,
2019-01-09,06:28:52,19:58:08,13:29:16,09:21:00,,,,14:39:00,37.43,09:21:00,19:58:08,10:37:08,14:39:00,00:00:00,06:28:52,6:28:52,0:00:00,14:39:00,6:28:52,,,,,,,
2019-01-10,06:29:35,19:58:14,13:28:39,10:12:00,23:11:00,,,12:59:00,48.43,10:12:00,19:58:14,9:46:14,12:59:00,00:00:00,00:00:00,7:18:35,0:29:39,12:59:00,7:18:35,,,,,,,
