Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2014-01-01,06:23:34,19:56:37,13:33:03,06:29:00,20:06:00,,,13:37:00,359.43,06:29:00,19:56:37,13:27:37,0:00:00,00:00:00,00:00:00,10:17:34,13:33:03,13:37:00,10:17:34,,,,,,,
2014-01-02,06:24:13,19:56:53,13:32:40,07:36:00,21:01:00,,,13:25:00,13.43,07:36:00,19:56:53,12:20:54,0:00:00,00:00:00,00:00:00,9:23:13,13:32:40,13:25:00,9:23:13,,,,,,,
2014-01-03,06:24:53,19:57:08,13:32:16,08:42:00,21:51:00,,,13:09:00,27.43,08:42:00,19:57:08,11:15:09,0:00:00,00:00:00,00:00:00,8:33:53,13:32:16,13:09:00,8:33:53,,,,,,,
2014-01-04,06:25:33,19:57:22,13:31:49,09:47:00,,,,14:13:00,41.43,09:47:00,19:57:22,10:10:22,14:13:00,00:00:00,06:25:33,6:25:33,0:00:00,14:13:00,6:25:33,,,,,,,
2014-01-05,06:26:14,19:57:34,13:31:20,10:49:00,23:20:00,,,12:31:00,55.43,10:49:00,19:57:34,9:08:35,12:31:00,00:00:00,00:00:00,7:06:14,1:00:20,12:31:00,7:06:14,,,,,,,
2014-01-06,06:26:55,19:57:45,13:30:50,11:48:00,,,,12:12:00,68.43,11:48:00,19:57:45,8:09:46,12:12:00,00:00:00,06:26:55,6:26:56,1:18:50,12:12:00,6:26:56,,,,,,,
2014-01-07,06:27:37,19:57:55,13:30:18,,00:02:00,12:46:00,,11:16:00,81.43,12:46:00,19:57:55,7:11:55,11:16:00,00:02:00,06:27:37,6:25:37,2:14:18,11:16:00,6:25:37,,,,,,,
2014-01-08,06:28:19,19:58:03,13:29:44,,00:42:00,13:41:00,,11:01:00,93.43,13:41:00,19:58:03,6:17:03,11:01:00,00:42:00,06:28:19,5:46:20,2:28:44,11:01:00,5:46:20,,,,,,,
2014-01-09,06:29:02,19:58:10,13:29:08,,01:23:00,14:36:00,,10:47:00,106.43,14:36:00,19:58:10,5:22:10,10:47:00,01:23:00,06:29:02,5:06:02,2:42:08,10:47:00,5:06:02,,,,,,,
2014-01-10,06:29:45,19:58:15,13:28:31,,02:05:00,15:29:00,,10:36:00,117.43,15:29:00,19:58:15,4:29:16,10:36:00,02:05:00,06:29:45,4:24:45,2:52:31,10:36:00,4:24:45,,,,,,,
2014-01-11,06:30:28,19:58:19,13:27:51,,02:49:00,16:21:00,,10:28:00,129.43,16:21:00,19:58:19,3:37:20,10:28:00,02:49:00,06:30:28,3:41:28,2:59:51,10:28:00,3:41:28,,,,,,,
2014-01-12,06:31:11,19:58:22,13:27:10,,03:34:00,17:12:00,,10:22:00,140.43,17:12:00,19:58:22,2:46:22,10:22:00,03:34:00,06:31:11,2:57:12,3:05:10,10:22:00,2:57:12,,,,,,,
2014-01-13,06:31:55,19:58:23,13:26:28,,04:22:00,18:00:00,,10:22:00,151.43,18:00:00,19:58:23,1:58:23,10:22:00,04:22:00,06:31:55,2:09:56,3:04:28,10:22:00,2:09:56,,,,,,,
2014-01-14,06:32:39,19:58:23,13:25:44,,05:11:00,18:46:00,,10:25:00,162.43,18:46:00,19:58:23,1:12:23,10:25:00,05:11:00,06:32:39,1:21:39,3:00:44,10:25:00,1:21:39,,,,,,,
2014-01-15,06:33:23,19:58:21,13:24:58,,06:01:00,19:29:00,,10:32:00,173.43,19:29:00,19:58:21,0:29:22,10:32:00,06:01:00,06:33:23,0:32:23,2:52:58,10:32:00,0:32:23,,,,,,,
2014-01-16,06:34:07,19:58:18,13:24:11,,06:51:00,20:10:00,,10:41:00,183.43,06:34:07,06:51:00,0:16:53,10:41:00,19:58:18,20:10:00,0:11:42,2:43:11,10:41:00,0:11:42,,,,,,,
2014-01-17,06:34:51,19:58:13,13:23:22,,07:41:00,20:49:00,,10:52:00,194.43,06:34:51,07:41:00,1:06:08,10:52:00,19:58:13,20:49:00,0:50:46,2:31:22,10:52:00,0:50:46,,,,,,,
2014-01-18,06:35:35,19:58:07,13:22:32,,08:32:00,21:26:00,,11:06:00,205.43,06:35:35,08:32:00,1:56:24,11:06:00,19:58:07,21:26:00,1:27:52,2:16:32,11:06:00,1:27:52,,,,,,,
2014-01-19,06:36:20,19:58:00,13:21:40,,09:22:00,,,9:22:00,216.43,06:36:20,09:22:00,2:45:40,9:22:00,19:58:00,00:00:00,4:02:00,3:59:40,9:22:00,4:02:00,,,,,,,
2014-01-20,06:37:04,19:57:51,13:20:47,,10:12:00,22:37:00,,11:35:00,227.43,06:37:04,10:12:00,3:34:56,11:35:00,19:57:51,22:37:00,2:39:08,1:45:47,11:35:00,2:39:08,,,,,,,
2014-01-21,06:37:48,19:57:41,13:19:53,,11:03:00,23:14:00,,11:49:00,238.43,06:37:48,11:03:00,4:25:12,11:49:00,19:57:41,23:14:00,3:16:19,1:30:53,11:49:00,3:16:19,,,,,,,
2014-01-22,06:38:32,19:57:29,13:18:57,,11:56:00,23:52:00,,12:04:00,249.43,06:38:32,11:56:00,5:17:28,12:04:00,19:57:29,23:52:00,3:54:30,1:14:57,12:04:00,3:54:30,,,,,,,
2014-01-23,06:39:16,19:57:16,13:18:00,,12:50:00,,,12:50:00,261.43,06:39:16,12:50:00,6:10:44,12:50:00,19:57:16,00:00:00,4:02:43,0:28:00,12:50:00,4:02:43,,,,,,,
2014-01-24,06:39:59,19:57:02,13:17:02,00:34:00,13:46:00,,,13:12:00,273.43,06:39:59,13:46:00,7:06:00,13:12:00,00:00:00,00:00:00,4:36:58,0:05:02,13:12:00,4:36:58,,,,,,,
2014-01-25,06:40:43,19:56:46,13:16:03,01:19:00,14:45:00,,,13:26:00,285.43,06:40:43,14:45:00,8:04:16,13:26:00,00:00:00,00:00:00,5:22:14,0:00:00,13:26:00,5:22:14,,,,,,,
2014-01-26,06:41:26,19:56:29,13:15:02,02:09:00,15:45:00,,,13:36:00,298.43,06:41:26,15:45:00,9:03:33,13:36:00,00:00:00,00:00:00,6:12:31,0:00:00,13:36:00,6:12:31,,,,,,,
2014-01-27,06:42:10,19:56:10,13:14:00,03:05:00,16:46:00,,,13:41:00,311.43,06:42:10,16:46:00,10:03:50,13:41:00,00:00:00,00:00:00,7:08:50,0:00:00,13:41:00,7:08:50,,,,,,,
2014-01-28,06:42:52,19:55:50,13:12:58,04:06:00,17:46:00,,,13:40:00,325.43,06:42:52,17:46:00,11:03:07,13:40:00,00:00:00,00:00:00,8:10:10,0:00:00,13:40:00,8:10:10,,,,,,,
2014-01-29,06:43:35,19:55:29,13:11:54,05:10:00,18:43:00,,,13:33:00,339.43,06:43:35,18:43:00,11:59:25,0:00:00,00:00:00,00:00:00,9:14:31,13:11:54,13:33:00,9:14:31,,,,,,,
2014-01-30,06:44:17,19:55:06,13:10:49,06:17:00,19:36:00,,,13:19:00,353.43,06:44:17,19:36:00,12:51:42,0:00:00,00:00:00,00:00:00,10:21:53,13:10:49,13:19:00,10:21:53,,,,,,,
2014-01-31,06:44:59,19:54:42,13:09:43,07:24:00,20:25:00,,,13:01:00,7.43,07:24:00,19:54:42,12:30:43,0:00:00,00:00:00,00:00:00,10:20:00,13:09:43,13:01:00,10:20:00,,,,,,,
2014-02-01,06:45:41,19:54:17,13:08:36,08:29:00,21:11:00,,,12:42:00,21.43,08:29:00,19:54:17,11:25:17,0:00:00,00:00:00,00:00:00,9:34:41,13:08:36,12:42:00,9:34:41,,,,,,,
