Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2016-01-01,06:23:15,19:56:28,13:33:13,00:21:00,12:40:00,,,12:19:00,262.43,06:23:15,12:40:00,6:16:45,12:19:00,00:00:00,00:00:00,4:24:31,1:14:13,12:19:00,4:24:31,,,,,,,
2016-01-02,06:23:54,19:56:45,13:32:52,00:56:00,13:29:00,,,12:33:00,273.43,06:23:54,13:29:00,7:05:06,12:33:00,00:00:00,00:00:00,4:59:14,0:59:52,12:33:00,4:59:14,,,,,,,
2016-01-03,06:24:33,19:57:01,13:32:28,01:32:00,14:19:00,,,12:47:00,284.43,06:24:33,14:19:00,7:54:27,12:47:00,00:00:00,00:00:00,5:34:59,0:45:28,12:47:00,5:34:59,,,,,,,
2016-01-04,06:25:13,19:57:15,13:32:02,02:09:00,15:09:00,,,13:00:00,295.43,06:25:13,15:09:00,8:43:46,13:00:00,00:00:00,00:00:00,6:11:45,0:32:02,13:00:00,6:11:45,,,,,,,
2016-01-05,06:25:54,19:57:28,13:31:34,02:48:00,16:01:00,,,13:13:00,305.43,06:25:54,16:01:00,9:35:06,13:13:00,00:00:00,00:00:00,6:50:32,0:18:34,13:13:00,6:50:32,,,,,,,
2016-01-06,06:26:35,19:57:40,13:31:05,03:31:00,16:53:00,,,13:22:00,317.43,06:26:35,16:53:00,10:26:25,13:22:00,00:00:00,00:00:00,7:33:20,0:09:05,13:22:00,7:33:20,,,,,,,
2016-01-07,06:27:16,19:57:50,13:30:34,04:17:00,17:47:00,,,13:30:00,328.43,06:27:16,17:47:00,11:19:43,13:30:00,00:00:00,00:00:00,8:19:10,0:00:34,13:30:00,8:19:10,,,,,,,
2016-01-08,06:27:58,19:57:59,13:30:00,05:06:00,18:41:00,,,13:35:00,340.43,06:27:58,18:41:00,12:13:01,0:00:00,00:00:00,00:00:00,9:08:01,13:30:00,13:35:00,9:08:01,,,,,,,
2016-01-09,06:28:41,19:58:06,13:29:26,06:00:00,19:34:00,,,13:34:00,352.43,06:28:41,19:34:00,13:05:19,0:00:00,00:00:00,00:00:00,10:01:53,13:29:26,13:34:00,10:01:53,,,,,,,
2016-01-10,06:29:24,19:58:12,13:28:49,06:57:00,20:25:00,,,13:28:00,5.43,06:57:00,19:58:12,13:01:13,0:00:00,00:00:00,00:00:00,10:04:24,13:28:49,13:28:00,10:04:24,,,,,,,
2016-01-11,06:30:07,19:58:17,13:28:11,07:57:00,21:14:00,,,13:17:00,17.43,07:57:00,19:58:17,12:01:18,0:00:00,00:00:00,00:00:00,9:16:07,13:28:11,13:17:00,9:16:07,,,,,,,
2016-01-12,06:30:50,19:58:20,13:27:30,08:57:00,,,,15:03:00,30.43,08:57:00,19:58:20,11:01:21,15:03:00,00:00:00,06:30:50,6:30:50,0:00:00,15:03:00,6:30:50,,,,,,,
2016-01-13,06:31:34,19:58:22,13:26:49,09:58:00,22:45:00,,,12:47:00,43.43,09:58:00,19:58:22,10:00:23,12:47:00,00:00:00,00:00:00,7:46:34,0:39:49,12:47:00,7:46:34,,,,,,,
2016-01-14,06:32:17,19:58:23,13:26:05,10:58:00,23:29:00,,,12:31:00,57.43,10:58:00,19:58:23,9:00:23,12:31:00,00:00:00,00:00:00,7:03:18,0:55:05,12:31:00,7:03:18,,,,,,,
2016-01-15,06:33:01,19:58:22,13:25:21,11:58:00,,,,12:02:00,70.43,11:58:00,19:58:22,8:00:22,12:02:00,00:00:00,06:33:01,6:33:02,1:23:21,12:02:00,6:33:02,,,,,,,
2016-01-16,06:33:45,19:58:19,13:24:34,,00:13:00,12:58:00,,11:15:00,83.43,12:58:00,19:58:19,7:00:20,11:15:00,00:13:00,06:33:45,6:20:46,2:09:34,11:15:00,6:20:46,,,,,,,
2016-01-17,06:34:29,19:58:15,13:23:46,,00:57:00,13:59:00,,10:58:00,96.43,13:59:00,19:58:15,5:59:16,10:58:00,00:57:00,06:34:29,5:37:30,2:25:46,10:58:00,5:37:30,,,,,,,
2016-01-18,06:35:14,19:58:10,13:22:57,,01:43:00,14:59:00,,10:44:00,109.43,14:59:00,19:58:10,4:59:11,10:44:00,01:43:00,06:35:14,4:52:14,2:38:57,10:44:00,4:52:14,,,,,,,
2016-01-19,06:35:58,19:58:03,13:22:06,,02:31:00,15:59:00,,10:32:00,122.43,15:59:00,19:58:03,3:59:04,10:32:00,02:31:00,06:35:58,4:04:58,2:50:06,10:32:00,4:04:58,,,,,,,
2016-01-20,06:36:42,19:57:55,13:21:13,,03:22:00,16:57:00,,10:25:00,135.43,16:57:00,19:57:55,3:00:56,10:25:00,03:22:00,06:36:42,3:14:42,2:56:13,10:25:00,3:14:42,,,,,,,
2016-01-21,06:37:26,19:57:46,13:20:20,,04:15:00,17:53:00,,10:22:00,147.43,17:53:00,19:57:46,2:04:46,10:22:00,04:15:00,06:37:26,2:22:27,2:58:20,10:22:00,2:22:27,,,,,,,
2016-01-22,06:38:10,19:57:35,13:19:25,,05:10:00,18:46:00,,10:24:00,160.43,18:46:00,19:57:35,1:11:35,10:24:00,05:10:00,06:38:10,1:28:11,2:55:25,10:24:00,1:28:11,,,,,,,
2016-01-23,06:38:54,19:57:22,13:18:28,,06:06:00,19:35:00,,10:31:00,172.43,19:35:00,19:57:22,0:22:23,10:31:00,06:06:00,06:38:54,0:32:55,2:47:28,10:31:00,0:32:55,,,,,,,
