Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2001-01-01,06:23:41,19:56:42,13:33:01,,00:08:00,12:04:00,,12:04:00,73.43,12:04:00,19:56:42,7:52:42,12:04:00,00:08:00,06:23:41,6:15:42,1:29:01,12:04:00,6:15:42,,,,,,,
2001-01-02,06:24:20,19:56:58,13:32:38,,00:42:00,12:55:00,,11:47:00,85.43,12:55:00,19:56:58,7:01:58,11:47:00,00:42:00,06:24:20,5:42:21,1:45:38,11:47:00,5:42:21,,,,,,,
2001-01-03,06:25:00,19:57:13,13:32:12,,01:17:00,13:49:00,,11:28:00,96.43,13:49:00,19:57:13,6:08:13,11:28:00,01:17:00,06:25:00,5:08:01,2:04:12,11:28:00,5:08:01,,,,,,,
2001-01-04,06:25:41,19:57:26,13:31:45,,01:53:00,14:44:00,,11:09:00,108.43,14:44:00,19:57:26,5:13:27,11:09:00,01:53:00,06:25:41,4:32:41,2:22:45,11:09:00,4:32:41,,,,,,,
2001-01-05,06:26:22,19:57:38,13:31:17,,02:31:00,15:43:00,,10:48:00,120.43,15:43:00,19:57:38,4:14:39,10:48:00,02:31:00,06:26:22,3:55:22,2:43:17,10:48:00,3:55:22,,,,,,,
2001-01-06,06:27:03,19:57:49,13:30:46,,03:14:00,16:45:00,,10:29:00,133.43,16:45:00,19:57:49,3:12:50,10:29:00,03:14:00,06:27:03,3:13:04,3:01:46,10:29:00,3:13:04,,,,,,,
2001-01-07,06:27:45,19:57:58,13:30:14,,04:02:00,17:50:00,,10:12:00,146.43,17:50:00,19:57:58,2:07:59,10:12:00,04:02:00,06:27:45,2:25:45,3:18:14,10:12:00,2:25:45,,,,,,,
2001-01-08,06:28:27,19:58:06,13:29:39,,04:58:00,18:56:00,,10:02:00,160.43,18:56:00,19:58:06,1:02:07,10:02:00,04:58:00,06:28:27,1:30:28,3:27:39,10:02:00,1:30:28,,,,,,,
2001-01-09,06:29:10,19:58:13,13:29:03,,05:59:00,20:00:00,,9:59:00,174.43,,,0:00:00,9:59:00,05:59:00,20:00:00,0:31:57,3:30:03,9:59:00,0:31:57,,,,,,,
2001-01-10,06:29:53,19:58:18,13:28:26,,07:06:00,21:00:00,,10:06:00,188.43,06:29:53,07:06:00,0:36:07,10:06:00,19:58:18,21:00:00,1:01:41,3:22:26,10:06:00,1:01:41,,,,,,,
2001-01-11,06:30:36,19:58:22,13:27:46,,08:14:00,21:55:00,,10:19:00,202.43,06:30:36,08:14:00,1:43:23,10:19:00,19:58:22,21:55:00,1:56:37,3:08:46,10:19:00,1:56:37,,,,,,,
2001-01-12,06:31:20,19:58:24,13:27:05,,09:21:00,,,9:21:00,216.43,06:31:20,09:21:00,2:49:40,9:21:00,19:58:24,00:00:00,4:01:35,4:06:05,9:21:00,4:01:35,,,,,,,
2001-01-13,06:32:03,19:58:25,13:26:22,,10:26:00,23:26:00,,11:00:00,230.43,06:32:03,10:26:00,3:53:56,11:00:00,19:58:25,23:26:00,3:27:34,2:26:22,11:00:00,3:27:34,,,,,,,
