Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2006-01-01,06:23:32,19:56:38,13:33:06,07:43:00,21:45:00,,,14:02:00,17.43,07:43:00,19:56:38,12:13:38,0:00:00,00:00:00,00:00:00,8:38:32,13:33:06,14:02:00,8:38:32,,,,,,,
2006-01-02,06:24:11,19:56:54,13:32:43,08:53:00,,,,15:07:00,31.43,08:53:00,19:56:54,11:03:55,15:07:00,00:00:00,06:24:11,6:24:12,0:00:00,15:07:00,6:24:12,,,,,,,
2006-01-03,06:24:51,19:57:09,13:32:19,10:01:00,23:12:00,,,13:11:00,45.43,10:01:00,19:57:09,9:56:10,13:11:00,00:00:00,00:00:00,7:12:51,0:21:19,13:11:00,7:12:51,,,,,,,
2006-01-04,06:25:31,19:57:23,13:31:52,11:05:00,23:49:00,,,12:44:00,59.43,11:05:00,19:57:23,8:52:24,12:44:00,00:00:00,00:00:00,6:36:32,0:47:52,12:44:00,6:36:32,,,,,,,
2006-01-05,06:26:12,19:57:35,13:31:24,12:06:00,,,,11:54:00,72.43,12:06:00,19:57:35,7:51:36,11:54:00,00:00:00,06:26:12,6:26:12,1:37:24,11:54:00,6:26:12,,,,,,,
2006-01-06,06:26:53,19:57:47,13:30:53,,00:24:00,13:05:00,,11:19:00,85.43,13:05:00,19:57:47,6:52:47,11:19:00,00:24:00,06:26:53,6:02:54,2:11:53,11:19:00,6:02:54,,,,,,,
2006-01-07,06:27:35,19:57:56,13:30:21,,00:59:00,14:04:00,,10:55:00,98.43,14:04:00,19:57:56,5:53:57,10:55:00,00:59:00,06:27:35,5:28:36,2:35:21,10:55:00,5:28:36,,,,,,,
2006-01-08,06:28:17,19:58:05,13:29:47,,01:35:00,15:03:00,,10:32:00,111.43,15:03:00,19:58:05,4:55:05,10:32:00,01:35:00,06:28:17,4:53:18,2:57:47,10:32:00,4:53:18,,,,,,,
2006-01-09,06:29:00,19:58:11,13:29:12,,02:13:00,16:03:00,,10:10:00,123.43,16:03:00,19:58:11,3:55:12,10:10:00,02:13:00,06:29:00,4:16:00,3:19:12,10:10:00,4:16:00,,,,,,,
2006-01-10,06:29:43,19:58:17,13:28:34,,02:56:00,17:03:00,,9:53:00,135.43,17:03:00,19:58:17,2:55:17,9:53:00,02:56:00,06:29:43,3:33:43,3:35:34,9:53:00,3:33:43,,,,,,,
2006-01-11,06:30:26,19:58:21,13:27:55,,03:43:00,18:01:00,,9:42:00,147.43,18:01:00,19:58:21,1:57:22,9:42:00,03:43:00,06:30:26,2:47:26,3:45:55,9:42:00,2:47:26,,,,,,,
2006-01-12,06:31:09,19:58:24,13:27:14,,04:35:00,18:56:00,,9:39:00,158.43,18:56:00,19:58:24,1:02:24,9:39:00,04:35:00,06:31:09,1:56:10,3:48:14,9:39:00,1:56:10,,,,,,,
2006-01-13,06:31:53,19:58:25,13:26:32,,05:30:00,19:47:00,,9:43:00,170.43,19:47:00,19:58:25,0:11:25,9:43:00,05:30:00,06:31:53,1:01:54,3:43:32,9:43:00,1:01:54,,,,,,,
2006-01-14,06:32:37,19:58:25,13:25:48,,06:26:00,20:31:00,,9:55:00,181.43,,,0:00:00,9:55:00,06:26:00,20:31:00,0:39:12,3:30:48,9:55:00,0:39:12,,,,,,,
2006-01-15,06:33:21,19:58:23,13:25:02,,07:22:00,21:11:00,,10:11:00,192.43,06:33:21,07:22:00,0:48:39,10:11:00,19:58:23,21:11:00,1:12:36,3:14:02,10:11:00,1:12:36,,,,,,,
2006-01-16,06:34:05,19:58:20,13:24:15,,08:17:00,21:45:00,,10:32:00,203.43,06:34:05,08:17:00,1:42:54,10:32:00,19:58:20,21:45:00,1:46:39,2:52:15,10:32:00,1:46:39,,,,,,,
2006-01-17,06:34:49,19:58:16,13:23:26,,09:09:00,,,9:09:00,214.43,06:34:49,09:09:00,2:34:10,9:09:00,19:58:16,00:00:00,4:01:44,4:14:26,9:09:00,4:01:44,,,,,,,
2006-01-18,06:35:33,19:58:10,13:22:36,,10:00:00,22:46:00,,11:14:00,225.43,06:35:33,10:00:00,3:24:26,11:14:00,19:58:10,22:46:00,2:47:50,2:08:36,11:14:00,2:47:50,,,,,,,
2006-01-19,06:36:18,19:58:02,13:21:45,,10:49:00,23:15:00,,11:34:00,235.43,06:36:18,10:49:00,4:12:42,11:34:00,19:58:02,23:15:00,3:16:57,1:47:45,11:34:00,3:16:57,,,,,,,
2006-01-20,06:37:02,19:57:54,13:20:52,,11:39:00,23:44:00,,11:55:00,246.43,06:37:02,11:39:00,5:01:58,11:55:00,19:57:54,23:44:00,3:46:06,1:25:52,11:55:00,3:46:06,,,,,,,
2006-01-21,06:37:46,19:57:44,13:19:58,,12:29:00,,,12:29:00,257.43,06:37:46,12:29:00,5:51:14,12:29:00,19:57:44,00:00:00,4:02:16,0:50:58,12:29:00,4:02:16,,,,,,,
2006-01-22,06:38:30,19:57:32,13:19:02,00:15:00,13:22:00,,,13:07:00,268.43,06:38:30,13:22:00,6:43:30,13:07:00,00:00:00,00:00:00,4:17:28,0:12:02,13:07:00,4:17:28,,,,,,,
2006-01-23,06:39:14,19:57:19,13:18:05,00:48:00,14:19:00,,,13:31:00,280.43,06:39:14,14:19:00,7:39:46,13:31:00,00:00:00,00:00:00,4:50:41,0:00:00,13:31:00,4:50:41,,,,,,,
2006-01-24,06:39:58,19:57:05,13:17:07,01:27:00,15:19:00,,,13:52:00,291.43,06:39:58,15:19:00,8:39:02,13:52:00,00:00:00,00:00:00,5:29:55,0:00:00,13:52:00,5:29:55,,,,,,,
2006-01-25,06:40:41,19:56:49,13:16:08,02:12:00,16:23:00,,,14:11:00,304.43,06:40:41,16:23:00,9:42:18,14:11:00,00:00:00,00:00:00,6:15:11,0:00:00,14:11:00,6:15:11,,,,,,,
2006-01-26,06:41:25,19:56:32,13:15:07,03:06:00,17:28:00,,,14:22:00,317.43,06:41:25,17:28:00,10:46:35,14:22:00,00:00:00,00:00:00,7:09:28,0:00:00,14:22:00,7:09:28,,,,,,,
2006-01-27,06:42:08,19:56:13,13:14:05,04:08:00,18:31:00,,,14:23:00,330.43,06:42:08,18:31:00,11:48:52,0:00:00,00:00:00,00:00:00,8:11:46,13:14:05,14:23:00,8:11:46,,,,,,,
2006-01-28,06:42:51,19:55:53,13:13:02,05:17:00,19:29:00,,,14:12:00,343.43,06:42:51,19:29:00,12:46:09,0:00:00,00:00:00,00:00:00,9:21:06,13:13:02,14:12:00,9:21:06,,,,,,,
2006-01-29,06:43:33,19:55:32,13:11:59,06:29:00,20:20:00,,,13:51:00,357.43,06:43:33,19:55:32,13:11:59,0:00:00,00:00:00,00:00:00,10:09:00,13:11:59,13:51:00,10:09:00,,,,,,,
