Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2018-01-01,06:23:34,19:56:37,13:33:03,,05:45:00,19:35:00,,10:10:00,170.43,19:35:00,19:56:37,0:21:37,19:35:00,19:56:37,0:21:37,05:45:00,06:23:34,0:38:35,,,,,
2018-01-02,06:24:13,19:56:53,13:32:40,,06:48:00,20:37:00,,10:11:00,184.43,06:24:13,06:48:00,0:23:46,06:24:13,06:48:00,0:23:46,19:56:53,20:37:00,0:40:06,,,,,
2018-01-03,06:24:53,19:57:08,13:32:15,,07:54:00,21:34:00,,10:20:00,198.43,06:24:53,07:54:00,1:29:06,06:24:53,07:54:00,1:29:06,19:57:08,21:34:00,1:36:51,,,,,
2018-01-04,06:25:34,19:57:22,13:31:48,,09:00:00,,,9:00:00,212.43,06:25:34,09:00:00,2:34:26,06:25:34,09:00:00,2:34:26,19:57:22,00:00:00,4:02:38,,,,,
2018-01-05,06:26:14,19:57:34,13:31:20,,10:03:00,23:12:00,,10:51:00,226.43,06:26:14,10:03:00,3:36:45,06:26:14,10:03:00,3:36:45,19:57:34,23:12:00,3:14:26,,,,,
2018-01-06,06:26:56,19:57:45,13:30:49,,11:04:00,23:54:00,,11:10:00,239.43,06:26:56,11:04:00,4:37:04,06:26:56,11:04:00,4:37:04,19:57:45,23:54:00,3:56:15,,,,,
2018-01-07,06:27:38,19:57:54,13:30:17,,12:02:00,,,12:02:00,252.43,06:27:38,12:02:00,5:34:22,06:27:38,12:02:00,5:34:22,19:57:54,00:00:00,4:02:05,,,,,
2018-01-08,06:28:20,19:58:03,13:29:43,00:34:00,12:57:00,,,12:23:00,264.43,06:28:20,12:57:00,6:28:40,06:28:20,12:57:00,6:28:40,00:00:00,00:00:00,4:35:57,,,,,
2018-01-09,06:29:02,19:58:09,13:29:07,01:11:00,13:50:00,,,12:39:00,276.43,06:29:02,13:50:00,7:20:57,,,0:00:00,00:00:00,00:00:00,5:12:50,,,,,
2018-01-10,06:29:45,19:58:15,13:28:30,01:49:00,14:42:00,,,12:53:00,288.43,06:29:45,14:42:00,8:12:14,,,0:00:00,00:00:00,00:00:00,5:50:45,,,,,
2018-01-11,06:30:28,19:58:19,13:27:50,02:26:00,15:34:00,,,13:08:00,299.43,06:30:28,15:34:00,9:03:31,,,0:00:00,00:00:00,00:00:00,6:27:41,,,,,
2018-01-12,06:31:12,19:58:21,13:27:09,03:05:00,16:25:00,,,13:20:00,310.43,06:31:12,16:25:00,9:53:48,,,0:00:00,00:00:00,00:00:00,7:06:38,,,,,
2018-01-13,06:31:56,19:58:23,13:26:27,03:47:00,17:16:00,,,13:29:00,321.43,06:31:56,17:16:00,10:44:04,,,0:00:00,00:00:00,00:00:00,7:48:37,,,,,
2018-01-14,06:32:39,19:58:22,13:25:43,04:30:00,18:06:00,,,13:36:00,332.43,06:32:39,18:06:00,11:33:20,,,0:00:00,00:00:00,00:00:00,8:31:37,,,,,
2018-01-15,06:33:23,19:58:21,13:24:57,05:16:00,18:54:00,,,13:38:00,343.43,06:33:23,18:54:00,12:20:36,,,0:00:00,00:00:00,00:00:00,9:17:39,,,,,
2018-01-16,06:34:08,19:58:17,13:24:10,06:04:00,19:41:00,,,13:37:00,353.43,06:34:08,19:41:00,13:06:52,,,0:00:00,00:00:00,00:00:00,10:05:42,,,,,
2018-01-17,06:34:52,19:58:13,13:23:21,06:54:00,20:25:00,,,13:31:00,4.43,06:54:00,19:58:13,13:04:13,,,0:00:00,00:00:00,00:00:00,10:09:52,,,,,
2018-01-18,06:35:36,19:58:07,13:22:31,07:46:00,21:07:00,,,13:21:00,15.43,07:46:00,19:58:07,12:12:07,,,0:00:00,00:00:00,00:00:00,9:28:36,,,,,
2018-01-19,06:36:20,19:57:59,13:21:39,08:38:00,21:48:00,,,13:10:00,26.43,08:38:00,19:57:59,11:20:00,,,0:00:00,00:00:00,00:00:00,8:48:21,,,,,
2018-01-20,06:37:04,19:57:50,13:20:46,09:30:00,,,,14:30:00,37.43,09:30:00,19:57:50,10:27:51,,,0:00:00,00:00:00,06:37:04,6:37:05,,,,,
2018-01-21,06:37:48,19:57:40,13:19:52,10:22:00,23:03:00,,,12:41:00,49.43,10:22:00,19:57:40,9:35:41,,,0:00:00,00:00:00,00:00:00,7:34:49,,,,,
2018-01-22,06:38:32,19:57:28,13:18:56,11:15:00,23:41:00,,,12:26:00,60.43,11:15:00,19:57:28,8:42:29,,,0:00:00,00:00:00,00:00:00,6:57:33,,,,,
2018-01-23,06:39:16,19:57:15,13:17:59,12:10:00,,,,11:50:00,72.43,12:10:00,19:57:15,7:47:16,,,0:00:00,00:00:00,06:39:16,6:39:17,,,,,
2018-01-24,06:40:00,19:57:01,13:17:01,,00:19:00,13:06:00,,11:13:00,84.43,13:06:00,19:57:01,6:51:01,,,0:00:00,00:19:00,06:40:00,6:21:01,,,,,
2018-01-25,06:40:44,19:56:45,13:16:01,,01:00:00,14:04:00,,10:56:00,97.43,14:04:00,19:56:45,5:52:45,14:04:00,19:56:45,5:52:45,01:00:00,06:40:44,5:40:44,,,,,
2018-01-26,06:41:27,19:56:28,13:15:01,,01:44:00,15:05:00,,10:39:00,109.43,15:05:00,19:56:28,4:51:28,15:05:00,19:56:28,4:51:28,01:44:00,06:41:27,4:57:27,,,,,
2018-01-27,06:42:10,19:56:09,13:13:59,,02:32:00,16:08:00,,10:24:00,123.43,16:08:00,19:56:09,3:48:10,16:08:00,19:56:09,3:48:10,02:32:00,06:42:10,4:10:11,,,,,
2018-01-28,06:42:53,19:55:49,13:12:56,,03:26:00,17:12:00,,10:14:00,136.43,17:12:00,19:55:49,2:43:50,17:12:00,19:55:49,2:43:50,03:26:00,06:42:53,3:16:53,,,,,
2018-01-29,06:43:36,19:55:28,13:11:52,,04:25:00,18:15:00,,10:10:00,150.43,18:15:00,19:55:28,1:40:28,18:15:00,19:55:28,1:40:28,04:25:00,06:43:36,2:18:36,,,,,
2018-01-30,06:44:18,19:55:05,13:10:47,,05:29:00,19:15:00,,10:14:00,164.43,19:15:00,19:55:05,0:40:06,19:15:00,19:55:05,0:40:06,05:29:00,06:44:18,1:15:18,,,,,
2018-01-31,06:45:00,19:54:41,13:09:41,,06:35:00,20:10:00,,10:25:00,178.43,,,0:00:00,,,0:00:00,06:35:00,20:10:00,0:25:19,,,,,
2018-02-01,06:45:41,19:54:16,13:08:34,,07:41:00,21:00:00,,10:41:00,192.43,06:45:41,07:41:00,0:55:18,06:45:41,07:41:00,0:55:18,19:54:16,21:00:00,1:05:44,,,,,
2018-02-02,06:46:23,19:53:49,13:07:27,,08:45:00,21:46:00,,10:59:00,205.43,06:46:23,08:45:00,1:58:37,06:46:23,08:45:00,1:58:37,19:53:49,21:46:00,1:52:10,,,,,
2018-02-03,06:47:04,19:53:21,13:06:18,,09:46:00,,,9:46:00,219.43,06:47:04,09:46:00,2:58:56,06:47:04,09:46:00,2:58:56,19:53:21,00:00:00,4:06:38,,,,,
2018-02-04,06:47:44,19:52:52,13:05:08,,10:44:00,23:07:00,,11:37:00,232.43,06:47:44,10:44:00,3:56:16,06:47:44,10:44:00,3:56:16,19:52:52,23:07:00,3:14:07,,,,,
2018-02-05,06:48:24,19:52:22,13:03:58,,11:40:00,23:46:00,,11:54:00,244.43,06:48:24,11:40:00,4:51:35,06:48:24,11:40:00,4:51:35,19:52:22,23:46:00,3:53:37,,,,,
2018-02-06,06:49:04,19:51:51,13:02:47,,12:34:00,,,12:34:00,256.43,06:49:04,12:34:00,5:44:56,06:49:04,12:34:00,5:44:56,19:51:51,00:00:00,4:08:09,,,,,
2018-02-07,06:49:43,19:51:18,13:01:35,00:24:00,13:27:00,,,13:03:00,268.43,06:49:43,13:27:00,6:37:16,06:49:43,13:27:00,6:37:16,00:00:00,00:00:00,4:32:42,,,,,
2018-02-08,06:50:22,19:50:44,13:00:22,01:04:00,14:19:00,,,13:15:00,280.43,06:50:22,14:19:00,7:28:38,,,0:00:00,00:00:00,00:00:00,5:13:15,,,,,
