Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2021-01-01,05:23:44,18:56:41,13:32:57,,07:28:00,,,7:28:00,05:23:44,07:28:00,2:04:15,18:56:41,00:00:00,5:03:18,,,,
2021-01-02,05:24:24,18:56:57,13:32:34,,08:28:00,22:00:00,,10:28:00,05:24:24,08:28:00,3:03:36,18:56:57,22:00:00,3:03:02,,,,
2021-01-03,05:25:03,18:57:12,13:32:08,,09:28:00,22:40:00,,10:48:00,05:25:03,09:28:00,4:02:56,18:57:12,22:40:00,3:42:48,,,,
2021-01-04,05:25:44,18:57:25,13:31:41,,10:27:00,23:18:00,,11:09:00,05:25:44,10:27:00,5:01:16,18:57:25,23:18:00,4:20:34,,,,
2021-01-05,05:26:25,18:57:37,13:31:12,,11:26:00,23:56:00,,11:30:00,05:26:25,11:26:00,5:59:35,18:57:37,23:56:00,4:58:23,,,,
2021-01-06,05:27:06,18:57:48,13:30:41,,12:26:00,,,12:26:00,05:27:06,12:26:00,6:58:53,18:57:48,00:00:00,5:02:12,,,,
2021-01-07,05:27:48,18:57:57,13:30:08,00:34:00,13:26:00,,,12:52:00,05:27:48,13:26:00,7:58:11,00:00:00,00:00:00,5:36:03,,,,
2021-01-08,05:28:31,18:58:05,13:29:34,01:14:00,14:29:00,,,13:15:00,05:28:31,14:29:00,9:00:29,00:00:00,00:00:00,6:15:55,,,,
2021-01-09,05:29:13,18:58:11,13:28:58,01:58:00,15:34:00,,,13:36:00,05:29:13,15:34:00,10:04:46,00:00:00,00:00:00,6:59:49,,,,
2021-01-10,05:29:56,18:58:16,13:28:20,02:47:00,16:40:00,,,13:53:00,05:29:56,16:40:00,11:10:03,00:00:00,00:00:00,7:48:44,,,,
2021-01-11,05:30:40,18:58:20,13:27:40,03:41:00,17:44:00,,,14:03:00,05:30:40,17:44:00,12:13:20,00:00:00,00:00:00,8:42:40,,,,
2021-01-12,05:31:23,18:58:22,13:26:59,04:40:00,18:45:00,,,14:05:00,05:31:23,18:45:00,13:13:36,00:00:00,00:00:00,9:41:38,,,,
