Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2001-01-01,07:20:24,16:39:17,9:18:52,11:28:00,23:15:00,,,11:47:00,11:28:00,16:39:17,5:11:17,00:00:00,00:00:00,8:05:25,,,,
2001-01-02,07:20:29,16:40:08,9:19:39,11:55:00,,,,12:05:00,11:55:00,16:40:08,4:45:09,00:00:00,07:20:29,7:20:30,,,,
2001-01-03,07:20:32,16:41:01,9:20:29,,00:16:00,12:21:00,,11:55:00,12:21:00,16:41:01,4:20:02,00:16:00,07:20:32,7:04:33,,,,
2001-01-04,07:20:33,16:41:56,9:21:23,,01:20:00,12:50:00,,12:30:00,12:50:00,16:41:56,3:51:56,01:20:00,07:20:33,6:00:33,,,,
2001-01-05,07:20:31,16:42:52,9:22:20,,02:26:00,13:22:00,,13:04:00,13:22:00,16:42:52,3:20:52,02:26:00,07:20:31,4:54:32,,,,
2001-01-06,07:20:27,16:43:49,9:23:22,,03:35:00,14:00:00,,13:35:00,14:00:00,16:43:49,2:43:49,03:35:00,07:20:27,3:45:28,,,,
2001-01-07,07:20:21,16:44:48,9:24:27,,04:46:00,14:46:00,,14:00:00,14:46:00,16:44:48,1:58:48,04:46:00,07:20:21,2:34:21,,,,
2001-01-08,07:20:12,16:45:47,9:25:35,,05:57:00,15:41:00,,14:16:00,15:41:00,16:45:47,1:04:48,05:57:00,07:20:12,1:23:13,,,,
2001-01-09,07:20:02,16:46:49,9:26:47,,07:04:00,16:46:00,,14:18:00,16:46:00,16:46:49,0:00:49,07:04:00,07:20:02,0:16:02,,,,
2001-01-10,07:19:49,16:47:51,9:28:02,,08:04:00,17:58:00,,14:06:00,07:19:49,08:04:00,0:44:11,16:47:51,17:58:00,1:10:09,,,,
2001-01-11,07:19:34,16:48:54,9:29:21,,08:55:00,,,8:55:00,07:19:34,08:55:00,1:35:26,16:48:54,00:00:00,7:11:05,,,,
2001-01-12,07:19:16,16:49:59,9:30:42,,09:37:00,20:28:00,,13:09:00,07:19:16,09:37:00,2:17:43,16:49:59,20:28:00,3:38:01,,,,
2001-01-13,07:18:56,16:51:04,9:32:07,,10:13:00,21:41:00,,12:32:00,07:18:56,10:13:00,2:54:03,16:51:04,21:41:00,4:49:56,,,,
2001-01-14,07:18:35,16:52:10,9:33:36,,10:45:00,22:50:00,,11:55:00,07:18:35,10:45:00,3:26:25,16:52:10,22:50:00,5:57:49,,,,
2001-01-15,07:18:10,16:53:17,9:35:07,,11:14:00,23:57:00,,11:17:00,07:18:10,11:14:00,3:55:49,16:53:17,23:57:00,7:03:42,,,,
2001-01-16,07:17:44,16:54:25,9:36:41,,11:43:00,,,11:43:00,07:17:44,11:43:00,4:25:15,16:54:25,00:00:00,7:05:34,,,,
2001-01-17,07:17:16,16:55:34,9:38:18,01:02:00,12:12:00,,,11:10:00,07:17:16,12:12:00,4:54:44,00:00:00,00:00:00,8:06:26,,,,
2001-01-18,07:16:45,16:56:43,9:39:58,02:05:00,12:43:00,,,10:38:00,07:16:45,12:43:00,5:26:14,00:00:00,00:00:00,9:08:16,,,,
2001-01-19,07:16:13,16:57:53,9:41:41,03:07:00,13:17:00,,,10:10:00,07:16:13,13:17:00,6:00:47,00:00:00,00:00:00,10:09:06,,,,
2001-01-20,07:15:38,16:59:04,9:43:26,04:07:00,13:55:00,,,9:48:00,07:15:38,13:55:00,6:39:21,00:00:00,00:00:00,11:07:56,,,,
2001-01-21,07:15:01,17:00:15,9:45:14,05:03:00,14:38:00,,,9:35:00,07:15:01,14:38:00,7:22:58,00:00:00,00:00:00,12:02:44,,,,
2001-01-22,07:14:23,17:01:27,9:47:04,05:56:00,15:26:00,,,9:30:00,07:14:23,15:26:00,8:11:37,00:00:00,00:00:00,12:54:33,,,,
2001-01-23,07:13:42,17:02:39,9:48:57,06:44:00,16:18:00,,,9:34:00,07:13:42,16:18:00,9:04:18,00:00:00,00:00:00,13:41:21,,,,
2001-01-24,07:12:59,17:03:51,9:50:52,07:26:00,17:13:00,,,9:47:00,07:26:00,17:03:51,9:37:52,00:00:00,00:00:00,14:00:00,,,,
2001-01-25,07:12:14,17:05:04,9:52:50,08:03:00,18:11:00,,,10:08:00,08:03:00,17:05:04,9:02:05,00:00:00,00:00:00,13:01:15,,,,
2001-01-26,07:11:28,17:06:18,9:54:50,08:36:00,,,,15:24:00,08:36:00,17:06:18,8:30:18,00:00:00,07:11:28,7:11:28,,,,
2001-01-27,07:10:39,17:07:31,9:56:52,09:05:00,20:08:00,,,11:03:00,09:05:00,17:07:31,8:02:31,00:00:00,00:00:00,11:02:40,,,,
2001-01-28,07:09:49,17:08:45,9:58:56,09:32:00,21:07:00,,,11:35:00,09:32:00,17:08:45,7:36:45,00:00:00,00:00:00,10:02:49,,,,
