Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2022-01-13,07:18:55,16:50:55,9:31:59,,03:43:00,13:24:00,,14:19:00,13:24:00,16:50:55,3:26:55,03:43:00,07:18:55,3:35:56,,,,
2022-01-14,07:18:34,16:52:01,9:33:27,,04:44:00,14:01:00,,14:43:00,14:01:00,16:52:01,2:51:01,04:44:00,07:18:34,2:34:34,,,,
2022-01-15,07:18:10,16:53:08,9:34:58,,05:42:00,14:44:00,,14:58:00,14:44:00,16:53:08,2:09:08,05:42:00,07:18:10,1:36:10,,,,
2022-01-16,07:17:44,16:54:16,9:36:32,,06:35:00,15:35:00,,15:00:00,15:35:00,16:54:16,1:19:16,06:35:00,07:17:44,0:42:44,,,,
2022-01-17,07:17:16,16:55:24,9:38:09,,07:23:00,16:32:00,,14:51:00,07:17:16,16:55:24,0:29:09,,,0:00:00,,,,
2022-01-18,07:16:45,16:56:34,9:39:48,,08:04:00,17:33:00,,14:31:00,07:16:45,08:04:00,0:47:14,16:56:34,17:33:00,0:36:26,,,,
2022-01-19,07:16:13,16:57:44,9:41:31,,08:39:00,18:38:00,,14:01:00,07:16:13,08:39:00,1:22:46,16:57:44,18:38:00,1:40:16,,,,
2022-01-20,07:15:39,16:58:54,9:43:16,,09:09:00,,,9:09:00,07:15:39,09:09:00,1:53:21,16:58:54,00:00:00,7:01:05,,,,
2022-01-21,07:15:02,17:00:06,9:45:03,,09:36:00,20:48:00,,12:48:00,07:15:02,09:36:00,2:20:57,17:00:06,20:48:00,3:47:54,,,,
2022-01-22,07:14:23,17:01:17,9:46:54,,10:00:00,21:54:00,,12:06:00,07:14:23,10:00:00,2:45:36,17:01:17,21:54:00,4:52:42,,,,
2022-01-23,07:13:43,17:02:29,9:48:46,,10:24:00,23:01:00,,11:23:00,07:13:43,10:24:00,3:10:17,17:02:29,23:01:00,5:58:30,,,,
2022-01-24,07:13:00,17:03:42,9:50:41,,10:48:00,,,10:48:00,07:13:00,10:48:00,3:34:59,17:03:42,00:00:00,6:56:18,,,,
2022-01-25,07:12:16,17:04:55,9:52:39,00:10:00,11:14:00,,,11:04:00,07:12:16,11:14:00,4:01:44,00:00:00,00:00:00,7:05:05,,,,
2022-01-26,07:11:29,17:06:08,9:54:38,01:21:00,11:45:00,,,10:24:00,07:11:29,11:45:00,4:33:30,00:00:00,00:00:00,8:14:52,,,,
2022-01-27,07:10:41,17:07:21,9:56:40,02:36:00,12:21:00,,,9:45:00,07:10:41,12:21:00,5:10:18,00:00:00,00:00:00,9:28:38,,,,
2022-01-28,07:09:51,17:08:35,9:58:44,03:52:00,13:08:00,,,9:16:00,07:09:51,13:08:00,5:58:09,00:00:00,00:00:00,10:43:25,,,,
2022-01-29,07:08:59,17:09:49,10:00:50,05:05:00,14:05:00,,,9:00:00,07:08:59,14:05:00,6:56:01,00:00:00,00:00:00,11:55:11,,,,
2022-01-30,07:08:05,17:11:03,10:02:58,06:10:00,15:13:00,,,9:03:00,07:08:05,15:13:00,8:04:54,00:00:00,00:00:00,12:58:57,,,,
2022-01-31,07:07:09,17:12:17,10:05:07,07:05:00,16:28:00,,,9:23:00,07:07:09,16:28:00,9:20:50,00:00:00,00:00:00,13:52:43,,,,
2022-02-01,07:06:12,17:13:31,10:07:19,07:48:00,17:46:00,,,9:58:00,07:48:00,17:13:31,9:25:32,00:00:00,00:00:00,13:20:13,,,,
2022-02-02,07:05:13,17:14:45,10:09:32,08:23:00,,,,15:37:00,08:23:00,17:14:45,8:51:46,00:00:00,07:05:13,7:05:14,,,,
2022-02-03,07:04:12,17:16:00,10:11:47,08:52:00,20:12:00,,,11:20:00,08:52:00,17:16:00,8:24:00,00:00:00,00:00:00,10:52:13,,,,
2022-02-04,07:03:10,17:17:14,10:14:04,09:18:00,21:20:00,,,12:02:00,09:18:00,17:17:14,7:59:14,00:00:00,00:00:00,9:43:11,,,,
2022-02-05,07:02:06,17:18:28,10:16:22,09:41:00,22:25:00,,,12:44:00,09:41:00,17:18:28,7:37:28,00:00:00,00:00:00,8:37:07,,,,
2022-02-06,07:01:01,17:19:42,10:18:41,10:04:00,23:28:00,,,13:24:00,10:04:00,17:19:42,7:15:43,00:00:00,00:00:00,7:33:01,,,,
2022-02-07,06:59:54,17:20:56,10:21:02,10:28:00,,,,13:32:00,10:28:00,17:20:56,6:52:57,00:00:00,06:59:54,6:59:54,,,,
2022-02-08,06:58:45,17:22:10,10:23:25,,00:31:00,10:54:00,,13:37:00,10:54:00,17:22:10,6:28:10,00:31:00,06:58:45,6:27:46,,,,
2022-02-09,06:57:35,17:23:24,10:25:48,,01:33:00,11:23:00,,14:10:00,11:23:00,17:23:24,6:00:24,01:33:00,06:57:35,5:24:36,,,,
2022-02-10,06:56:24,17:24:37,10:28:13,,02:34:00,11:58:00,,14:36:00,11:58:00,17:24:37,5:26:38,02:34:00,06:56:24,4:22:25,,,,
2022-02-11,06:55:11,17:25:51,10:30:39,,03:33:00,12:38:00,,14:55:00,12:38:00,17:25:51,4:47:51,03:33:00,06:55:11,3:22:12,,,,
2022-02-12,06:53:57,17:27:04,10:33:06,,04:29:00,13:26:00,,15:03:00,13:26:00,17:27:04,4:01:04,04:29:00,06:53:57,2:24:58,,,,
2022-02-13,06:52:42,17:28:17,10:35:35,,05:18:00,14:21:00,,14:57:00,14:21:00,17:28:17,3:07:17,05:18:00,06:52:42,1:34:42,,,,
2022-02-14,06:51:25,17:29:29,10:38:04,,06:02:00,15:22:00,,14:40:00,15:22:00,17:29:29,2:07:30,06:02:00,06:51:25,0:49:26,,,,
2022-02-15,06:50:07,17:30:42,10:40:34,,06:39:00,16:26:00,,14:13:00,16:26:00,17:30:42,1:04:42,06:39:00,06:50:07,0:11:08,,,,
2022-02-16,06:48:48,17:31:54,10:43:06,,07:11:00,17:32:00,,13:39:00,06:48:48,07:11:00,0:22:11,17:31:54,17:32:00,0:00:06,,,,
2022-02-17,06:47:28,17:33:06,10:45:38,,07:39:00,18:39:00,,13:00:00,06:47:28,07:39:00,0:51:31,17:33:06,18:39:00,1:05:54,,,,
2022-02-18,06:46:07,17:34:18,10:48:11,,08:04:00,,,8:04:00,06:46:07,08:04:00,1:17:53,17:34:18,00:00:00,6:25:42,,,,
2022-02-19,06:44:44,17:35:29,10:50:45,,08:28:00,20:53:00,,11:35:00,06:44:44,08:28:00,1:43:15,17:35:29,20:53:00,3:17:31,,,,
2022-02-20,06:43:21,17:36:40,10:53:19,,08:52:00,22:02:00,,10:50:00,06:43:21,08:52:00,2:08:39,17:36:40,22:02:00,4:25:20,,,,
2022-02-21,06:41:56,17:37:51,10:55:55,,09:17:00,23:13:00,,10:04:00,06:41:56,09:17:00,2:35:03,17:37:51,23:13:00,5:35:09,,,,
2022-02-22,06:40:31,17:39:01,10:58:31,,09:46:00,,,9:46:00,06:40:31,09:46:00,3:05:29,17:39:01,00:00:00,6:20:58,,,,
2022-02-23,06:39:04,17:40:11,11:01:07,00:26:00,10:20:00,,,9:54:00,06:39:04,10:20:00,3:40:55,00:00:00,00:00:00,6:45:48,,,,
2022-02-24,06:37:37,17:41:21,11:03:44,01:40:00,11:02:00,,,9:22:00,06:37:37,11:02:00,4:24:23,00:00:00,00:00:00,7:58:38,,,,
2022-02-25,06:36:09,17:42:31,11:06:22,02:52:00,11:53:00,,,9:01:00,06:36:09,11:53:00,5:16:51,00:00:00,00:00:00,9:09:29,,,,
2022-02-26,06:34:39,17:43:40,11:09:01,03:58:00,12:55:00,,,8:57:00,06:34:39,12:55:00,6:20:20,00:00:00,00:00:00,10:14:20,,,,
2022-02-27,06:33:09,17:44:49,11:11:39,04:55:00,14:06:00,,,9:11:00,06:33:09,14:06:00,7:32:50,00:00:00,00:00:00,11:10:11,,,,
2022-02-28,06:31:39,17:45:57,11:14:19,05:42:00,15:21:00,,,9:39:00,06:31:39,15:21:00,8:49:21,00:00:00,00:00:00,11:56:02,,,,
2022-03-01,06:30:07,17:47:06,11:16:58,06:19:00,16:36:00,,,10:17:00,06:30:07,16:36:00,10:05:52,00:00:00,00:00:00,12:31:54,,,,
2022-03-02,06:28:35,17:48:14,11:19:39,06:50:00,17:49:00,,,10:59:00,06:50:00,17:48:14,10:58:14,00:00:00,00:00:00,12:39:36,,,,
2022-03-03,06:27:02,17:49:22,11:22:19,07:17:00,18:59:00,,,11:42:00,07:17:00,17:49:22,10:32:22,00:00:00,00:00:00,11:28:03,,,,
2022-03-04,06:25:29,17:50:29,11:25:00,07:41:00,,,,16:19:00,07:41:00,17:50:29,10:09:30,00:00:00,06:25:29,6:25:29,,,,
2022-03-05,06:23:55,17:51:36,11:27:41,08:04:00,21:12:00,,,13:08:00,08:04:00,17:51:36,9:47:37,00:00:00,00:00:00,9:11:55,,,,
2022-03-06,06:22:20,17:52:43,11:30:23,08:28:00,22:16:00,,,13:48:00,08:28:00,17:52:43,9:24:44,00:00:00,00:00:00,8:06:21,,,,
2022-03-07,06:20:45,17:53:50,11:33:05,08:53:00,23:20:00,,,14:27:00,08:53:00,17:53:50,9:00:50,00:00:00,00:00:00,7:00:46,,,,
2022-03-08,06:19:09,17:54:56,11:35:47,09:21:00,,,,14:39:00,09:21:00,17:54:56,8:33:57,00:00:00,06:19:09,6:19:10,,,,
2022-03-09,06:17:33,17:56:02,11:38:29,,00:22:00,09:54:00,,14:28:00,09:54:00,17:56:02,8:02:03,00:22:00,06:17:33,5:55:34,,,,
2022-03-10,06:15:57,17:57:08,11:41:11,,01:23:00,10:32:00,,14:51:00,10:32:00,17:57:08,7:25:08,01:23:00,06:15:57,4:52:57,,,,
2022-03-11,06:14:20,17:58:14,11:43:54,,02:20:00,11:17:00,,15:03:00,11:17:00,17:58:14,6:41:14,02:20:00,06:14:20,3:54:20,,,,
2022-03-12,06:12:42,17:59:19,11:46:37,,03:12:00,12:09:00,,15:03:00,12:09:00,17:59:19,5:50:20,03:12:00,06:12:42,3:00:43,,,,
2022-03-13,07:11:05,19:00:24,11:49:19,,04:58:00,14:08:00,,14:50:00,14:08:00,19:00:24,4:52:25,04:58:00,07:11:05,2:13:05,,,,
2022-03-14,07:09:27,19:01:29,11:52:02,,05:37:00,15:11:00,,14:26:00,15:11:00,19:01:29,3:50:30,05:37:00,07:09:27,1:32:27,,,,
2022-03-15,07:07:48,19:02:34,11:54:46,,06:11:00,16:16:00,,13:55:00,16:16:00,19:02:34,2:46:34,06:11:00,07:07:48,0:56:49,,,,
2022-03-16,07:06:10,19:03:39,11:57:29,,06:40:00,17:23:00,,13:17:00,17:23:00,19:03:39,1:40:39,06:40:00,07:06:10,0:26:10,,,,
2022-03-17,07:04:31,19:04:43,12:00:12,,07:06:00,18:31:00,,12:35:00,07:04:31,19:04:43,0:35:12,,,0:00:00,,,,
2022-03-18,07:02:52,19:05:47,12:02:55,,07:31:00,19:40:00,,11:51:00,07:02:52,07:31:00,0:28:07,19:05:47,19:40:00,0:34:12,,,,
2022-03-19,07:01:13,19:06:51,12:05:38,,07:55:00,,,7:55:00,07:01:13,07:55:00,0:53:46,19:06:51,00:00:00,4:53:08,,,,
2022-03-20,06:59:34,19:07:55,12:08:21,,08:20:00,22:02:00,,10:18:00,06:59:34,08:20:00,1:20:26,19:07:55,22:02:00,2:54:04,,,,
2022-03-21,06:57:54,19:08:59,12:11:04,,08:48:00,23:16:00,,9:32:00,06:57:54,08:48:00,1:50:05,19:08:59,23:16:00,4:07:01,,,,
2022-03-22,06:56:15,19:10:03,12:13:48,,09:20:00,,,9:20:00,06:56:15,09:20:00,2:23:44,19:10:03,00:00:00,4:49:57,,,,
2022-03-23,06:54:36,19:11:06,12:16:31,00:31:00,10:00:00,,,9:29:00,06:54:36,10:00:00,3:05:24,00:00:00,00:00:00,5:19:53,,,,
2022-03-24,06:52:56,19:12:10,12:19:13,01:45:00,10:48:00,,,9:03:00,06:52:56,10:48:00,3:55:03,00:00:00,00:00:00,6:32:50,,,,
2022-03-25,06:51:17,19:13:13,12:21:56,02:53:00,11:47:00,,,8:54:00,06:51:17,11:47:00,4:55:43,00:00:00,00:00:00,7:39:47,,,,
2022-03-26,06:49:37,19:14:16,12:24:39,03:52:00,12:54:00,,,9:02:00,06:49:37,12:54:00,6:04:22,00:00:00,00:00:00,8:37:43,,,,
2022-03-27,06:47:58,19:15:19,12:27:21,04:40:00,14:06:00,,,9:26:00,06:47:58,14:06:00,7:18:01,00:00:00,00:00:00,9:24:40,,,,
2022-03-28,06:46:19,19:16:22,12:30:03,05:19:00,15:20:00,,,10:01:00,06:46:19,15:20:00,8:33:41,00:00:00,00:00:00,10:02:37,,,,
2022-03-29,06:44:40,19:17:25,12:32:46,05:51:00,16:32:00,,,10:41:00,06:44:40,16:32:00,9:47:20,00:00:00,00:00:00,10:33:34,,,,
2022-03-30,06:43:01,19:18:28,12:35:27,06:18:00,17:42:00,,,11:24:00,06:43:01,17:42:00,10:58:58,00:00:00,00:00:00,10:59:31,,,,
2022-03-31,06:41:22,19:19:31,12:38:09,06:43:00,18:49:00,,,12:06:00,06:43:00,18:49:00,12:06:00,00:00:00,00:00:00,11:21:51,,,,
2022-04-01,06:39:44,19:20:34,12:40:50,07:06:00,19:55:00,,,12:49:00,07:06:00,19:20:34,12:14:35,00:00:00,00:00:00,10:44:45,,,,
2022-04-02,06:38:06,19:21:37,12:43:31,07:29:00,,,,16:31:00,07:29:00,19:21:37,11:52:38,00:00:00,06:38:06,6:38:06,,,,
2022-04-03,06:36:28,19:22:40,12:46:12,07:53:00,22:05:00,,,14:12:00,07:53:00,19:22:40,11:29:41,00:00:00,00:00:00,8:31:29,,,,
2022-04-04,06:34:51,19:23:43,12:48:52,08:20:00,23:09:00,,,14:49:00,08:20:00,19:23:43,11:03:43,00:00:00,00:00:00,7:25:51,,,,
2022-04-05,06:33:13,19:24:46,12:51:32,08:50:00,,,,15:10:00,08:50:00,19:24:46,10:34:46,00:00:00,06:33:13,6:33:14,,,,
2022-04-06,06:31:37,19:25:49,12:54:12,,00:11:00,09:26:00,,14:45:00,09:26:00,19:25:49,9:59:49,00:11:00,06:31:37,6:20:37,,,,
2022-04-07,06:30:00,19:26:51,12:56:51,,01:10:00,10:09:00,,15:01:00,10:09:00,19:26:51,9:17:52,01:10:00,06:30:00,5:20:01,,,,
2022-04-08,06:28:24,19:27:54,12:59:30,,02:05:00,10:58:00,,15:07:00,10:58:00,19:27:54,8:29:55,02:05:00,06:28:24,4:23:25,,,,
2022-04-09,06:26:49,19:28:57,13:02:08,,02:53:00,11:54:00,,14:59:00,11:54:00,19:28:57,7:34:58,02:53:00,06:26:49,3:33:49,,,,
2022-04-10,06:25:14,19:30:00,13:04:46,,03:34:00,12:55:00,,14:39:00,12:55:00,19:30:00,6:35:00,03:34:00,06:25:14,2:51:14,,,,
2022-04-11,06:23:40,19:31:03,13:07:23,,04:10:00,13:59:00,,14:11:00,13:59:00,19:31:03,5:32:03,04:10:00,06:23:40,2:13:40,,,,
2022-04-12,06:22:06,19:32:06,13:10:00,,04:40:00,15:04:00,,13:36:00,15:04:00,19:32:06,4:28:06,04:40:00,06:22:06,1:42:06,,,,
2022-04-13,06:20:32,19:33:09,13:12:36,,05:07:00,16:12:00,,12:55:00,16:12:00,19:33:09,3:21:09,05:07:00,06:20:32,1:13:33,,,,
2022-04-14,06:19:00,19:34:12,13:15:12,,05:32:00,17:20:00,,12:12:00,17:20:00,19:34:12,2:14:12,05:32:00,06:19:00,0:47:00,,,,
2022-04-15,06:17:28,19:35:14,13:17:47,,05:56:00,18:30:00,,11:26:00,18:30:00,19:35:14,1:05:15,05:56:00,06:17:28,0:21:28,,,,
2022-04-16,06:15:57,19:36:17,13:20:21,,06:20:00,19:42:00,,10:38:00,06:15:57,06:20:00,0:04:03,19:36:17,19:42:00,0:05:42,,,,
2022-04-17,06:14:26,19:37:20,13:22:54,,06:47:00,,,6:47:00,06:14:26,06:47:00,0:32:33,19:37:20,00:00:00,4:22:39,,,,
2022-04-18,06:12:56,19:38:23,13:25:27,,07:18:00,22:15:00,,9:03:00,06:12:56,07:18:00,1:05:03,19:38:23,22:15:00,2:36:36,,,,
2022-04-19,06:11:27,19:39:26,13:27:59,,07:56:00,23:33:00,,8:23:00,06:11:27,07:56:00,1:44:32,19:39:26,23:33:00,3:53:33,,,,
2022-04-20,06:09:59,19:40:29,13:30:30,,08:42:00,,,8:42:00,06:09:59,08:42:00,2:32:00,19:40:29,00:00:00,4:19:30,,,,
2022-04-21,06:08:32,19:41:32,13:33:01,00:45:00,09:39:00,,,8:54:00,06:08:32,09:39:00,3:30:28,00:00:00,00:00:00,5:03:27,,,,
2022-04-22,06:07:05,19:42:35,13:35:30,01:48:00,10:45:00,,,8:57:00,06:07:05,10:45:00,4:37:54,00:00:00,00:00:00,6:05:24,,,,
2022-04-23,06:05:40,19:43:38,13:37:59,02:40:00,11:57:00,,,9:17:00,06:05:40,11:57:00,5:51:20,00:00:00,00:00:00,6:56:21,,,,
2022-04-24,06:04:15,19:44:41,13:40:26,03:22:00,13:10:00,,,9:48:00,06:04:15,13:10:00,7:05:45,00:00:00,00:00:00,7:37:18,,,,
2022-04-25,06:02:51,19:45:44,13:42:53,03:55:00,14:22:00,,,10:27:00,06:02:51,14:22:00,8:19:08,00:00:00,00:00:00,8:09:15,,,,
2022-04-26,06:01:29,19:46:47,13:45:18,04:23:00,15:31:00,,,11:08:00,06:01:29,15:31:00,9:29:31,00:00:00,00:00:00,8:36:13,,,,
2022-04-27,06:00:07,19:47:50,13:47:43,04:47:00,16:38:00,,,11:51:00,06:00:07,16:38:00,10:37:52,00:00:00,00:00:00,8:59:10,,,,
2022-04-28,05:58:47,19:48:52,13:50:06,05:10:00,17:43:00,,,12:33:00,05:58:47,17:43:00,11:44:13,00:00:00,00:00:00,9:21:07,,,,
2022-04-29,05:57:27,19:49:55,13:52:28,05:32:00,18:47:00,,,13:15:00,05:57:27,18:47:00,12:49:32,00:00:00,00:00:00,9:42:04,,,,
2022-04-30,05:56:09,19:50:58,13:54:49,05:56:00,19:52:00,,,13:56:00,05:56:09,19:50:58,13:54:49,00:00:00,00:00:00,10:04:00,,,,
2022-05-01,05:54:52,19:52:00,13:57:08,06:21:00,,,,17:39:00,06:21:00,19:52:00,13:31:01,00:00:00,05:54:52,5:54:52,,,,
2022-05-02,05:53:36,19:53:02,13:59:27,06:50:00,21:59:00,,,15:09:00,06:50:00,19:53:02,13:03:03,00:00:00,00:00:00,7:54:36,,,,
2022-05-03,05:52:21,19:54:04,14:01:43,07:23:00,23:00:00,,,15:37:00,07:23:00,19:54:04,12:31:05,00:00:00,00:00:00,6:52:21,,,,
2022-05-04,05:51:08,19:55:06,14:03:59,08:03:00,23:57:00,,,15:54:00,08:03:00,19:55:06,11:52:07,00:00:00,00:00:00,5:54:08,,,,
2022-05-05,05:49:55,19:56:08,14:06:13,08:50:00,,,,15:10:00,08:50:00,19:56:08,11:06:09,00:00:00,05:49:55,5:49:56,,,,
2022-05-06,05:48:44,19:57:10,14:08:25,,00:48:00,09:43:00,,15:05:00,09:43:00,19:57:10,10:14:10,00:48:00,05:48:44,5:00:45,,,,
2022-05-07,05:47:35,19:58:11,14:10:36,,01:31:00,10:42:00,,14:49:00,10:42:00,19:58:11,9:16:11,01:31:00,05:47:35,4:16:36,,,,
2022-05-08,05:46:27,19:59:12,14:12:45,,02:09:00,11:44:00,,14:25:00,11:44:00,19:59:12,8:15:12,02:09:00,05:46:27,3:37:27,,,,
2022-05-09,05:45:20,20:00:13,14:14:52,,02:40:00,12:48:00,,13:52:00,12:48:00,20:00:13,7:12:13,02:40:00,05:45:20,3:05:21,,,,
2022-05-10,05:44:15,20:01:13,14:16:58,,03:08:00,13:53:00,,13:15:00,13:53:00,20:01:13,6:08:13,03:08:00,05:44:15,2:36:15,,,,
2022-05-11,05:43:11,20:02:13,14:19:02,,03:33:00,14:59:00,,12:34:00,14:59:00,20:02:13,5:03:13,03:33:00,05:43:11,2:10:12,,,,
2022-05-12,05:42:09,20:03:13,14:21:04,,03:56:00,16:07:00,,11:49:00,16:07:00,20:03:13,3:56:13,03:56:00,05:42:09,1:46:09,,,,
2022-05-13,05:41:08,20:04:12,14:23:04,,04:20:00,17:18:00,,11:02:00,17:18:00,20:04:12,2:46:12,04:20:00,05:41:08,1:21:09,,,,
2022-05-14,05:40:09,20:05:10,14:25:01,,04:46:00,18:32:00,,10:14:00,18:32:00,20:05:10,1:33:11,04:46:00,05:40:09,0:54:10,,,,
2022-05-15,05:39:11,20:06:09,14:26:57,,05:14:00,19:50:00,,9:24:00,19:50:00,20:06:09,0:16:09,05:14:00,05:39:11,0:25:12,,,,
2022-05-16,05:38:15,20:07:07,14:28:51,,05:49:00,,,5:49:00,05:38:15,05:49:00,0:10:44,20:07:07,00:00:00,3:52:53,,,,
2022-05-17,05:37:21,20:08:04,14:30:43,,06:32:00,22:27:00,,8:05:00,05:37:21,06:32:00,0:54:38,20:08:04,22:27:00,2:18:56,,,,
2022-05-18,05:36:29,20:09:00,14:32:32,,07:26:00,23:37:00,,7:49:00,05:36:29,07:26:00,1:49:31,20:09:00,23:37:00,3:27:59,,,,
2022-05-19,05:35:38,20:09:56,14:34:19,,08:31:00,,,8:31:00,05:35:38,08:31:00,2:55:22,20:09:56,00:00:00,3:50:03,,,,
2022-05-20,05:34:48,20:10:52,14:36:03,00:35:00,09:44:00,,,9:09:00,05:34:48,09:44:00,4:09:11,00:00:00,00:00:00,4:24:08,,,,
2022-05-21,05:34:01,20:11:46,14:37:45,01:22:00,10:59:00,,,9:37:00,05:34:01,10:59:00,5:24:59,00:00:00,00:00:00,5:10:13,,,,
2022-05-22,05:33:15,20:12:40,14:39:25,01:58:00,12:12:00,,,10:14:00,05:33:15,12:12:00,6:38:44,00:00:00,00:00:00,5:45:19,,,,
2022-05-23,05:32:31,20:13:33,14:41:02,02:28:00,13:23:00,,,10:55:00,05:32:31,13:23:00,7:50:28,00:00:00,00:00:00,6:14:26,,,,
2022-05-24,05:31:49,20:14:26,14:42:36,02:53:00,14:30:00,,,11:37:00,05:31:49,14:30:00,8:58:10,00:00:00,00:00:00,6:38:34,,,,
2022-05-25,05:31:09,20:15:17,14:44:08,03:16:00,15:35:00,,,12:19:00,05:31:09,15:35:00,10:03:50,00:00:00,00:00:00,7:00:42,,,,
2022-05-26,05:30:31,20:16:08,14:45:37,03:38:00,16:39:00,,,13:01:00,05:30:31,16:39:00,11:08:29,00:00:00,00:00:00,7:21:52,,,,
2022-05-27,05:29:54,20:16:57,14:47:03,04:00:00,17:43:00,,,13:43:00,05:29:54,17:43:00,12:13:05,00:00:00,00:00:00,7:43:02,,,,
2022-05-28,05:29:20,20:17:46,14:48:26,04:24:00,18:46:00,,,14:22:00,05:29:20,18:46:00,13:16:40,00:00:00,00:00:00,8:06:14,,,,
2022-05-29,05:28:47,20:18:33,14:49:47,04:52:00,19:50:00,,,14:58:00,05:28:47,19:50:00,14:21:13,00:00:00,00:00:00,8:33:26,,,,
2022-05-30,05:28:16,20:19:20,14:51:04,05:23:00,,,,18:37:00,05:28:16,20:19:20,14:51:04,00:00:00,05:23:00,5:23:00,,,,
2022-05-31,05:27:47,20:20:05,14:52:18,06:01:00,21:50:00,,,15:49:00,06:01:00,20:20:05,14:19:06,00:00:00,00:00:00,7:37:48,,,,
2022-06-01,05:27:20,20:20:49,14:53:29,06:45:00,22:43:00,,,15:58:00,06:45:00,20:20:49,13:35:50,00:00:00,00:00:00,6:44:21,,,,
2022-06-02,05:26:55,20:21:32,14:54:37,07:36:00,23:29:00,,,15:53:00,07:36:00,20:21:32,12:45:33,00:00:00,00:00:00,5:57:56,,,,
2022-06-03,05:26:32,20:22:14,14:55:42,08:33:00,,,,15:27:00,08:33:00,20:22:14,11:49:15,00:00:00,05:26:32,5:26:33,,,,
2022-06-04,05:26:11,20:22:55,14:56:43,,00:08:00,09:33:00,,14:35:00,09:33:00,20:22:55,10:49:55,00:08:00,05:26:11,5:18:12,,,,
2022-06-05,05:25:52,20:23:34,14:57:42,,00:41:00,10:36:00,,14:05:00,10:36:00,20:23:34,9:47:34,00:41:00,05:25:52,4:44:53,,,,
2022-06-06,05:25:35,20:24:12,14:58:36,,01:10:00,11:39:00,,13:31:00,11:39:00,20:24:12,8:45:12,01:10:00,05:25:35,4:15:36,,,,
2022-06-07,05:25:20,20:24:48,14:59:28,,01:35:00,12:44:00,,12:51:00,12:44:00,20:24:48,7:40:48,01:35:00,05:25:20,3:50:21,,,,
2022-06-08,05:25:07,20:25:23,15:00:16,,01:58:00,13:49:00,,12:09:00,13:49:00,20:25:23,6:36:23,01:58:00,05:25:07,3:27:08,,,,
2022-06-09,05:24:56,20:25:56,15:01:00,,02:21:00,14:56:00,,11:25:00,14:56:00,20:25:56,5:29:57,02:21:00,05:24:56,3:03:57,,,,
