Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2005-01-01,07:20:25,16:39:17,9:18:52,,10:57:00,22:31:00,,12:26:00,244.43,07:20:25,10:57:00,3:36:35,07:20:25,10:57:00,3:36:35,16:39:17,22:31:00,5:51:42,,,,,
2005-01-02,07:20:30,16:40:09,9:19:39,,11:17:00,23:35:00,,11:42:00,255.43,07:20:30,11:17:00,3:56:30,07:20:30,11:17:00,3:56:30,16:40:09,23:35:00,6:54:51,,,,,
2005-01-03,07:20:32,16:41:02,9:20:29,,11:38:00,,,11:38:00,267.43,07:20:32,11:38:00,4:17:27,07:20:32,11:38:00,4:17:27,16:41:02,00:00:00,7:18:58,,,,,
2005-01-04,07:20:33,16:41:56,9:21:23,00:40:00,12:00:00,,,11:20:00,279.43,07:20:33,12:00:00,4:39:27,,,0:00:00,00:00:00,00:00:00,7:58:03,,,,,
2005-01-05,07:20:31,16:42:52,9:22:21,01:49:00,12:26:00,,,10:37:00,291.43,07:20:31,12:26:00,5:05:28,,,0:00:00,00:00:00,00:00:00,9:06:07,,,,,
2005-01-06,07:20:27,16:43:50,9:23:23,03:03:00,12:57:00,,,9:54:00,304.43,07:20:27,12:57:00,5:36:32,,,0:00:00,00:00:00,00:00:00,10:19:10,,,,,
2005-01-07,07:20:21,16:44:48,9:24:28,04:21:00,13:37:00,,,9:16:00,317.43,07:20:21,13:37:00,6:16:39,,,0:00:00,00:00:00,00:00:00,11:36:11,,,,,
2005-01-08,07:20:12,16:45:48,9:25:36,05:39:00,14:30:00,,,8:51:00,331.43,07:20:12,14:30:00,7:09:47,,,0:00:00,00:00:00,00:00:00,12:53:11,,,,,
2005-01-09,07:20:01,16:46:49,9:26:48,06:52:00,15:36:00,,,8:44:00,344.43,07:20:01,15:36:00,8:15:58,,,0:00:00,00:00:00,00:00:00,14:05:10,,,,,
2005-01-10,07:19:48,16:47:52,9:28:03,07:53:00,16:53:00,,,9:00:00,358.43,07:53:00,16:47:52,8:54:52,,,0:00:00,00:00:00,00:00:00,14:26:49,,,,,
2005-01-11,07:19:33,16:48:55,9:29:22,08:42:00,18:16:00,,,9:34:00,13.43,08:42:00,16:48:55,8:06:56,,,0:00:00,00:00:00,00:00:00,13:03:34,,,,,
2005-01-12,07:19:16,16:50:00,9:30:44,09:20:00,,,,14:40:00,27.43,09:20:00,16:50:00,7:30:00,,,0:00:00,00:00:00,07:19:16,7:19:16,,,,,
2005-01-13,07:18:56,16:51:05,9:32:09,09:50:00,20:53:00,,,11:03:00,40.43,09:50:00,16:51:05,7:01:05,,,0:00:00,00:00:00,00:00:00,10:25:56,,,,,
2005-01-14,07:18:34,16:52:11,9:33:37,10:15:00,22:06:00,,,11:51:00,54.43,10:15:00,16:52:11,6:37:12,,,0:00:00,00:00:00,00:00:00,9:12:34,,,,,
2005-01-15,07:18:10,16:53:18,9:35:09,10:38:00,23:15:00,,,12:37:00,67.43,10:38:00,16:53:18,6:15:19,,,0:00:00,00:00:00,00:00:00,8:03:10,,,,,
2005-01-16,07:17:43,16:54:26,9:36:43,11:01:00,,,,12:59:00,80.43,11:01:00,16:54:26,5:53:27,,,0:00:00,00:00:00,07:17:43,7:17:44,,,,,
2005-01-17,07:17:15,16:55:35,9:38:20,,00:22:00,11:23:00,,12:59:00,92.43,11:23:00,16:55:35,5:32:36,11:23:00,16:55:35,5:32:36,00:22:00,07:17:15,6:55:15,,,,,
2005-01-18,07:16:44,16:56:45,9:40:00,,01:27:00,11:48:00,,13:39:00,104.43,11:48:00,16:56:45,5:08:45,11:48:00,16:56:45,5:08:45,01:27:00,07:16:44,5:49:45,,,,,
2005-01-19,07:16:12,16:57:55,9:41:43,,02:33:00,12:17:00,,14:16:00,115.43,12:17:00,16:57:55,4:40:55,12:17:00,16:57:55,4:40:55,02:33:00,07:16:12,4:43:12,,,,,
2005-01-20,07:15:37,16:59:05,9:43:28,,03:37:00,12:50:00,,14:47:00,127.43,12:50:00,16:59:05,4:09:06,12:50:00,16:59:05,4:09:06,03:37:00,07:15:37,3:38:37,,,,,
2005-01-21,07:15:00,17:00:16,9:45:16,,04:39:00,13:31:00,,15:08:00,138.43,13:31:00,17:00:16,3:29:17,13:31:00,17:00:16,3:29:17,04:39:00,07:15:00,2:36:01,,,,,
2005-01-22,07:14:21,17:01:28,9:47:07,,05:36:00,14:18:00,,15:18:00,148.43,14:18:00,17:01:28,2:43:29,14:18:00,17:01:28,2:43:29,05:36:00,07:14:21,1:38:22,,,,,
2005-01-23,07:13:40,17:02:40,9:49:00,,06:26:00,15:13:00,,15:13:00,159.43,15:13:00,17:02:40,1:49:41,15:13:00,17:02:40,1:49:41,06:26:00,07:13:40,0:47:41,,,,,
2005-01-24,07:12:58,17:03:53,9:50:55,,07:09:00,16:13:00,,14:56:00,170.43,16:13:00,17:03:53,0:50:53,16:13:00,17:03:53,0:50:53,07:09:00,07:12:58,0:03:58,,,,,
2005-01-25,07:12:13,17:05:06,9:52:53,,07:44:00,17:15:00,,14:29:00,181.43,07:12:13,07:44:00,0:31:47,07:12:13,07:44:00,0:31:47,17:05:06,17:15:00,0:09:54,,,,,
2005-01-26,07:11:26,17:06:19,9:54:53,,08:14:00,18:19:00,,13:55:00,191.43,07:11:26,08:14:00,1:02:33,07:11:26,08:14:00,1:02:33,17:06:19,18:19:00,1:12:41,,,,,
2005-01-27,07:10:38,17:07:32,9:56:55,,08:39:00,,,8:39:00,202.43,07:10:38,08:39:00,1:28:22,07:10:38,08:39:00,1:28:22,17:07:32,00:00:00,6:52:27,,,,,
2005-01-28,07:09:47,17:08:46,9:58:59,,09:01:00,20:24:00,,12:37:00,213.43,07:09:47,09:01:00,1:51:12,07:09:47,09:01:00,1:51:12,17:08:46,20:24:00,3:15:13,,,,,
2005-01-29,07:08:55,17:10:00,10:01:05,,09:22:00,21:27:00,,11:55:00,225.43,07:08:55,09:22:00,2:13:05,07:08:55,09:22:00,2:13:05,17:10:00,21:27:00,4:17:00,,,,,
2005-01-30,07:08:01,17:11:14,10:03:13,,09:42:00,22:31:00,,11:11:00,236.43,07:08:01,09:42:00,2:33:59,07:08:01,09:42:00,2:33:59,17:11:14,22:31:00,5:19:45,,,,,
2005-01-31,07:07:05,17:12:28,10:05:23,,10:03:00,23:37:00,,10:26:00,248.43,07:07:05,10:03:00,2:55:54,07:07:05,10:03:00,2:55:54,17:12:28,23:37:00,6:24:31,,,,,
2005-02-01,07:06:07,17:13:42,10:07:35,,10:27:00,,,10:27:00,260.43,07:06:07,10:27:00,3:20:52,07:06:07,10:27:00,3:20:52,17:13:42,00:00:00,6:46:17,,,,,
2005-02-02,07:05:08,17:14:57,10:09:48,00:47:00,10:55:00,,,10:08:00,272.43,07:05:08,10:55:00,3:49:51,,,0:00:00,00:00:00,00:00:00,7:32:03,,,,,
