Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2007-01-01,07:20:21,16:38:52,9:18:31,,05:44:00,14:33:00,,15:11:00,153.43,14:33:00,16:38:52,2:05:53,14:33:00,16:38:52,2:05:53,05:44:00,07:20:21,1:36:22,,,,,
2007-01-02,07:20:27,16:39:43,9:19:16,,06:50:00,15:32:00,,15:18:00,166.43,15:32:00,16:39:43,1:07:44,15:32:00,16:39:43,1:07:44,06:50:00,07:20:27,0:30:28,,,,,
2007-01-03,07:20:31,16:40:36,9:20:05,,07:45:00,16:38:00,,15:07:00,178.43,07:20:31,16:40:36,0:27:05,07:20:31,16:40:36,0:27:05,,,0:00:00,,,,,
2007-01-04,07:20:33,16:41:29,9:20:57,,08:28:00,17:48:00,,14:40:00,191.43,07:20:33,08:28:00,1:07:27,07:20:33,08:28:00,1:07:27,16:41:29,17:48:00,1:06:30,,,,,
2007-01-05,07:20:32,16:42:25,9:21:53,,09:03:00,18:56:00,,14:07:00,203.43,07:20:32,09:03:00,1:42:28,07:20:32,09:03:00,1:42:28,16:42:25,18:56:00,2:13:35,,,,,
2007-01-06,07:20:29,16:43:21,9:22:52,,09:30:00,,,9:30:00,215.43,07:20:29,09:30:00,2:09:31,07:20:29,09:30:00,2:09:31,16:43:21,00:00:00,7:16:38,,,,,
2007-01-07,07:20:24,16:44:20,9:23:56,,09:53:00,21:06:00,,12:47:00,226.43,07:20:24,09:53:00,2:32:36,07:20:24,09:53:00,2:32:36,16:44:20,21:06:00,4:21:40,,,,,
2007-01-08,07:20:16,16:45:19,9:25:03,,10:14:00,22:06:00,,12:08:00,237.43,07:20:16,10:14:00,2:53:43,07:20:16,10:14:00,2:53:43,16:45:19,22:06:00,5:20:41,,,,,
2007-01-09,07:20:07,16:46:19,9:26:13,,10:33:00,23:06:00,,11:27:00,248.43,07:20:07,10:33:00,3:12:53,07:20:07,10:33:00,3:12:53,16:46:19,23:06:00,6:19:40,,,,,
2007-01-10,07:19:55,16:47:21,9:27:27,,10:51:00,,,10:51:00,259.43,07:19:55,10:51:00,3:31:05,07:19:55,10:51:00,3:31:05,16:47:21,00:00:00,7:12:38,,,,,
