Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2023-01-01,07:20:19,16:38:56,9:18:37,,02:22:00,12:58:00,,13:24:00,119.43,12:58:00,16:38:56,3:40:57,13:24:00,02:22:00,07:20:19,4:58:20,0:00:00,13:24:00,4:58:20,,,,,,,
2023-01-02,07:20:25,16:39:47,9:19:23,,03:28:00,13:26:00,,14:02:00,131.43,13:26:00,16:39:47,3:13:48,14:02:00,03:28:00,07:20:25,3:52:25,0:00:00,14:02:00,3:52:25,,,,,,,
2023-01-03,07:20:28,16:40:40,9:20:12,,04:33:00,13:59:00,,14:34:00,142.43,13:59:00,16:40:40,2:41:40,14:34:00,04:33:00,07:20:28,2:47:29,0:00:00,14:34:00,2:47:29,,,,,,,
2023-01-04,07:20:30,16:41:34,9:21:04,,05:36:00,14:38:00,,14:58:00,153.43,14:38:00,16:41:34,2:03:35,14:58:00,05:36:00,07:20:30,1:44:30,0:00:00,14:58:00,1:44:30,,,,,,,
2023-01-05,07:20:29,16:42:29,9:22:01,,06:35:00,15:24:00,,15:11:00,164.43,15:24:00,16:42:29,1:18:30,15:11:00,06:35:00,07:20:29,0:45:29,0:00:00,15:11:00,0:45:29,,,,,,,
2023-01-06,07:20:26,16:43:26,9:23:01,,07:27:00,16:17:00,,15:10:00,175.43,07:20:26,16:43:26,0:33:01,15:10:00,,,0:00:00,0:00:00,15:10:00,0:00:00,,,,,,,
2023-01-07,07:20:20,16:44:25,9:24:04,,08:12:00,17:15:00,,14:57:00,186.43,07:20:20,08:12:00,0:51:39,14:57:00,16:44:25,17:15:00,0:30:35,0:00:00,14:57:00,0:30:35,,,,,,,
2023-01-08,07:20:13,16:45:24,9:25:12,,08:50:00,18:17:00,,14:33:00,197.43,07:20:13,08:50:00,1:29:47,14:33:00,16:45:24,18:17:00,1:31:35,0:00:00,14:33:00,1:31:35,,,,,,,
2023-01-09,07:20:03,16:46:25,9:26:22,,09:21:00,,,9:21:00,208.43,07:20:03,09:21:00,2:00:57,9:21:00,16:46:25,00:00:00,7:13:35,0:05:22,9:21:00,7:13:35,,,,,,,
2023-01-10,07:19:50,16:47:27,9:27:36,,09:47:00,20:21:00,,13:26:00,218.43,07:19:50,09:47:00,2:27:09,13:26:00,16:47:27,20:21:00,3:33:33,0:00:00,13:26:00,3:33:33,,,,,,,
2023-01-11,07:19:36,16:48:30,9:28:54,,10:10:00,21:22:00,,12:48:00,229.43,07:19:36,10:10:00,2:50:24,12:48:00,16:48:30,21:22:00,4:33:30,0:00:00,12:48:00,4:33:30,,,,,,,
2023-01-12,07:19:19,16:49:34,9:30:14,,10:32:00,22:23:00,,12:09:00,240.43,07:19:19,10:32:00,3:12:40,12:09:00,16:49:34,22:23:00,5:33:26,0:00:00,12:09:00,5:33:26,,,,,,,
2023-01-13,07:19:00,16:50:39,9:31:38,,10:52:00,23:26:00,,11:26:00,251.43,07:19:00,10:52:00,3:32:59,11:26:00,16:50:39,23:26:00,6:35:21,0:00:00,11:26:00,6:35:21,,,,,,,
2023-01-14,07:18:39,16:51:45,9:33:05,,11:13:00,,,11:13:00,263.43,07:18:39,11:13:00,3:54:20,11:13:00,16:51:45,00:00:00,7:08:15,0:00:00,11:13:00,7:08:15,,,,,,,
2023-01-15,07:18:16,16:52:51,9:34:36,00:31:00,11:37:00,,,11:06:00,274.43,07:18:16,11:37:00,4:18:44,11:06:00,00:00:00,00:00:00,7:38:08,0:00:00,11:06:00,7:38:08,,,,,,,
2023-01-16,07:17:50,16:53:59,9:36:09,01:39:00,12:03:00,,,10:24:00,287.43,07:17:50,12:03:00,4:45:09,10:24:00,00:00:00,00:00:00,8:45:00,0:00:00,10:24:00,8:45:00,,,,,,,
2023-01-17,07:17:23,16:55:08,9:37:45,02:51:00,12:36:00,,,9:45:00,299.43,07:17:23,12:36:00,5:18:37,9:45:00,00:00:00,00:00:00,9:55:52,0:00:00,9:45:00,9:55:52,,,,,,,
2023-01-18,07:16:53,16:56:17,9:39:24,04:07:00,13:19:00,,,9:12:00,312.43,07:16:53,13:19:00,6:02:07,9:12:00,00:00:00,00:00:00,11:10:43,0:27:24,9:12:00,11:10:43,,,,,,,
2023-01-19,07:16:21,16:57:27,9:41:06,05:22:00,14:13:00,,,8:51:00,326.43,07:16:21,14:13:00,6:56:38,8:51:00,00:00:00,00:00:00,12:24:33,0:50:06,8:51:00,12:24:33,,,,,,,
2023-01-20,07:15:47,16:58:37,9:42:50,06:31:00,15:22:00,,,8:51:00,339.43,07:15:47,15:22:00,8:06:12,0:00:00,00:00:00,00:00:00,13:32:22,9:42:50,8:51:00,13:32:22,,,,,,,
2023-01-21,07:15:11,16:59:48,9:44:37,07:29:00,16:40:00,,,9:11:00,353.43,07:29:00,16:40:00,9:11:00,0:00:00,00:00:00,00:00:00,14:15:23,9:44:37,9:11:00,14:15:23,,,,,,,
2023-01-22,07:14:33,17:01:00,9:46:27,08:16:00,18:03:00,,,9:47:00,7.43,08:16:00,17:01:00,8:45:00,0:00:00,00:00:00,00:00:00,13:11:33,9:46:27,9:47:00,13:11:33,,,,,,,
2023-01-23,07:13:53,17:02:12,9:48:19,08:53:00,,,,15:07:00,22.43,08:53:00,17:02:12,8:09:12,0:00:00,00:00:00,07:13:53,7:13:53,9:48:19,15:07:00,7:13:53,,,,,,,
2023-01-24,07:13:11,17:03:24,9:50:13,09:23:00,20:41:00,,,11:18:00,35.43,09:23:00,17:03:24,7:40:24,11:18:00,00:00:00,00:00:00,10:32:11,0:00:00,11:18:00,10:32:11,,,,,,,
2023-01-25,07:12:27,17:04:37,9:52:10,09:49:00,21:54:00,,,12:05:00,49.43,09:49:00,17:04:37,7:15:37,12:05:00,00:00:00,00:00:00,9:18:27,0:00:00,12:05:00,9:18:27,,,,,,,
2023-01-26,07:11:41,17:05:50,9:54:09,10:13:00,23:04:00,,,12:51:00,62.43,10:13:00,17:05:50,6:52:50,12:51:00,00:00:00,00:00:00,8:07:41,0:00:00,12:51:00,8:07:41,,,,,,,
2023-01-27,07:10:53,17:07:03,9:56:10,10:36:00,,,,13:24:00,75.43,10:36:00,17:07:03,6:31:04,13:24:00,00:00:00,07:10:53,7:10:53,0:00:00,13:24:00,7:10:53,,,,,,,
2023-01-28,07:10:03,17:08:17,9:58:14,,00:12:00,11:01:00,,13:11:00,88.43,11:01:00,17:08:17,6:07:17,13:11:00,00:12:00,07:10:03,6:58:04,0:00:00,13:11:00,6:58:04,,,,,,,
