Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2010-01-01,07:20:22,16:39:06,9:18:44,,08:03:00,17:57:00,,14:06:00,188.43,07:20:22,08:03:00,0:42:38,07:20:22,08:03:00,0:42:38,16:39:06,17:57:00,1:17:53,,,,,
2010-01-02,07:20:27,16:39:57,9:19:30,,08:44:00,,,8:44:00,202.43,07:20:27,08:44:00,1:23:32,07:20:27,08:44:00,1:23:32,16:39:57,00:00:00,7:20:02,,,,,
2010-01-03,07:20:31,16:40:50,9:20:20,,09:18:00,20:33:00,,12:45:00,216.43,07:20:31,09:18:00,1:57:29,07:20:31,09:18:00,1:57:29,16:40:50,20:33:00,3:52:09,,,,,
2010-01-04,07:20:32,16:41:44,9:21:13,,09:47:00,21:48:00,,11:59:00,230.43,07:20:32,09:47:00,2:26:28,07:20:32,09:47:00,2:26:28,16:41:44,21:48:00,5:06:15,,,,,
2010-01-05,07:20:30,16:42:40,9:22:10,,10:14:00,22:59:00,,11:15:00,244.43,07:20:30,10:14:00,2:53:29,07:20:30,10:14:00,2:53:29,16:42:40,22:59:00,6:16:19,,,,,
2010-01-06,07:20:27,16:43:37,9:23:11,,10:40:00,,,10:40:00,257.43,07:20:27,10:40:00,3:19:33,07:20:27,10:40:00,3:19:33,16:43:37,00:00:00,7:16:22,,,,,
2010-01-07,07:20:21,16:44:36,9:24:15,00:09:00,11:08:00,,,10:59:00,270.43,07:20:21,11:08:00,3:47:39,,,0:00:00,00:00:00,00:00:00,7:24:24,,,,,
2010-01-08,07:20:13,16:45:35,9:25:23,01:18:00,11:37:00,,,10:19:00,282.43,07:20:13,11:37:00,4:16:47,,,0:00:00,00:00:00,00:00:00,8:32:24,,,,,
2010-01-09,07:20:02,16:46:36,9:26:34,02:25:00,12:11:00,,,9:46:00,294.43,07:20:02,12:11:00,4:50:57,,,0:00:00,00:00:00,00:00:00,9:38:23,,,,,
2010-01-10,07:19:50,16:47:38,9:27:48,03:30:00,12:50:00,,,9:20:00,306.43,07:19:50,12:50:00,5:30:10,,,0:00:00,00:00:00,00:00:00,10:42:21,,,,,
2010-01-11,07:19:35,16:48:41,9:29:06,04:32:00,13:36:00,,,9:04:00,318.43,07:19:35,13:36:00,6:16:24,,,0:00:00,00:00:00,00:00:00,11:43:18,,,,,
2010-01-12,07:19:18,16:49:46,9:30:28,05:27:00,14:28:00,,,9:01:00,329.43,07:19:18,14:28:00,7:08:42,,,0:00:00,00:00:00,00:00:00,12:37:14,,,,,
2010-01-13,07:18:59,16:50:51,9:31:52,06:14:00,15:24:00,,,9:10:00,340.43,07:18:59,15:24:00,8:05:01,,,0:00:00,00:00:00,00:00:00,13:23:09,,,,,
2010-01-14,07:18:37,16:51:57,9:33:20,06:55:00,16:24:00,,,9:29:00,351.43,07:18:37,16:24:00,9:05:22,,,0:00:00,00:00:00,00:00:00,14:03:03,,,,,
2010-01-15,07:18:14,16:53:04,9:34:50,07:29:00,17:25:00,,,9:56:00,2.43,07:29:00,16:53:04,9:24:04,,,0:00:00,00:00:00,00:00:00,13:53:14,,,,,
2010-01-16,07:17:48,16:54:12,9:36:24,07:58:00,18:26:00,,,10:28:00,13.43,07:58:00,16:54:12,8:56:12,,,0:00:00,00:00:00,00:00:00,12:51:48,,,,,
2010-01-17,07:17:20,16:55:20,9:38:01,08:23:00,,,,15:37:00,24.43,08:23:00,16:55:20,8:32:21,,,0:00:00,00:00:00,07:17:20,7:17:20,,,,,
2010-01-18,07:16:50,16:56:30,9:39:40,08:46:00,20:25:00,,,11:39:00,35.43,08:46:00,16:56:30,8:10:30,,,0:00:00,00:00:00,00:00:00,10:51:50,,,,,
2010-01-19,07:16:17,16:57:40,9:41:22,09:08:00,21:24:00,,,12:16:00,45.43,09:08:00,16:57:40,7:49:40,,,0:00:00,00:00:00,00:00:00,9:52:18,,,,,
2010-01-20,07:15:43,16:58:50,9:43:07,09:29:00,22:24:00,,,12:55:00,56.43,09:29:00,16:58:50,7:29:51,,,0:00:00,00:00:00,00:00:00,8:51:44,,,,,
2010-01-21,07:15:07,17:00:01,9:44:54,09:52:00,23:26:00,,,13:34:00,67.43,09:52:00,17:00:01,7:08:02,,,0:00:00,00:00:00,00:00:00,7:49:07,,,,,
2010-01-22,07:14:28,17:01:13,9:46:45,10:17:00,,,,13:43:00,78.43,10:17:00,17:01:13,6:44:13,,,0:00:00,00:00:00,07:14:28,7:14:29,,,,,
2010-01-23,07:13:48,17:02:25,9:48:37,,00:30:00,10:47:00,,13:43:00,90.43,10:47:00,17:02:25,6:15:25,10:47:00,17:02:25,6:15:25,00:30:00,07:13:48,6:43:48,,,,,
2010-01-24,07:13:05,17:03:37,9:50:32,,01:37:00,11:22:00,,14:15:00,102.43,11:22:00,17:03:37,5:41:38,11:22:00,17:03:37,5:41:38,01:37:00,07:13:05,5:36:06,,,,,
2010-01-25,07:12:21,17:04:50,9:52:29,,02:45:00,12:07:00,,14:38:00,114.43,12:07:00,17:04:50,4:57:51,12:07:00,17:04:50,4:57:51,02:45:00,07:12:21,4:27:22,,,,,
2010-01-26,07:11:35,17:06:03,9:54:29,,03:52:00,13:02:00,,14:50:00,127.43,13:02:00,17:06:03,4:04:04,13:02:00,17:06:03,4:04:04,03:52:00,07:11:35,3:19:35,,,,,
2010-01-27,07:10:47,17:07:17,9:56:30,,04:54:00,14:08:00,,14:46:00,140.43,14:08:00,17:07:17,2:59:17,14:08:00,17:07:17,2:59:17,04:54:00,07:10:47,2:16:47,,,,,
2010-01-28,07:09:57,17:08:30,9:58:34,,05:49:00,15:24:00,,14:25:00,154.43,15:24:00,17:08:30,1:44:31,15:24:00,17:08:30,1:44:31,05:49:00,07:09:57,1:20:57,,,,,
2010-01-29,07:09:05,17:09:44,10:00:40,,06:34:00,16:44:00,,13:50:00,168.43,16:44:00,17:09:44,0:25:45,16:44:00,17:09:44,0:25:45,06:34:00,07:09:05,0:35:05,,,,,
2010-01-30,07:08:11,17:10:58,10:02:47,,07:12:00,18:04:00,,13:08:00,182.43,07:08:11,07:12:00,0:03:48,07:08:11,07:12:00,0:03:48,17:10:58,18:04:00,0:53:01,,,,,
2010-01-31,07:07:16,17:12:12,10:04:57,,07:44:00,,,7:44:00,196.43,07:07:16,07:44:00,0:36:44,07:07:16,07:44:00,0:36:44,17:12:12,00:00:00,6:47:47,,,,,
2010-02-01,07:06:18,17:13:27,10:07:08,,08:13:00,20:39:00,,11:34:00,210.43,07:06:18,08:13:00,1:06:41,07:06:18,08:13:00,1:06:41,17:13:27,20:39:00,3:25:33,,,,,
2010-02-02,07:05:20,17:14:41,10:09:21,,08:41:00,21:52:00,,10:49:00,224.43,07:05:20,08:41:00,1:35:40,07:05:20,08:41:00,1:35:40,17:14:41,21:52:00,4:37:19,,,,,
2010-02-03,07:04:19,17:15:55,10:11:36,,09:09:00,23:04:00,,10:05:00,237.43,07:04:19,09:09:00,2:04:41,07:04:19,09:09:00,2:04:41,17:15:55,23:04:00,5:48:05,,,,,
2010-02-04,07:03:17,17:17:09,10:13:52,,09:39:00,,,9:39:00,251.43,07:03:17,09:39:00,2:35:43,07:03:17,09:39:00,2:35:43,17:17:09,00:00:00,6:42:50,,,,,
2010-02-05,07:02:13,17:18:23,10:16:10,00:14:00,10:12:00,,,9:58:00,263.43,07:02:13,10:12:00,3:09:46,07:02:13,10:12:00,3:09:46,00:00:00,00:00:00,6:55:36,,,,,
2010-02-06,07:01:08,17:19:37,10:18:30,01:22:00,10:50:00,,,9:28:00,275.43,07:01:08,10:50:00,3:48:52,,,0:00:00,00:00:00,00:00:00,8:02:22,,,,,
2010-02-07,07:00:01,17:20:51,10:20:51,02:25:00,11:34:00,,,9:09:00,287.43,07:00:01,11:34:00,4:33:59,,,0:00:00,00:00:00,00:00:00,9:04:08,,,,,
2010-02-08,06:58:52,17:22:05,10:23:13,03:22:00,12:23:00,,,9:01:00,299.43,06:58:52,12:23:00,5:24:07,,,0:00:00,00:00:00,00:00:00,9:59:54,,,,,
2010-02-09,06:57:43,17:23:19,10:25:36,04:12:00,13:19:00,,,9:07:00,310.43,06:57:43,13:19:00,6:21:17,,,0:00:00,00:00:00,00:00:00,10:48:40,,,,,
2010-02-10,06:56:31,17:24:33,10:28:01,04:55:00,14:17:00,,,9:22:00,321.43,06:56:31,14:17:00,7:20:28,,,0:00:00,00:00:00,00:00:00,11:30:27,,,,,
2010-02-11,06:55:19,17:25:46,10:30:27,05:31:00,15:18:00,,,9:47:00,332.43,06:55:19,15:18:00,8:22:41,,,0:00:00,00:00:00,00:00:00,12:05:14,,,,,
2010-02-12,06:54:05,17:26:59,10:32:54,06:01:00,16:18:00,,,10:17:00,343.43,06:54:05,16:18:00,9:23:55,,,0:00:00,00:00:00,00:00:00,12:34:00,,,,,
2010-02-13,06:52:49,17:28:12,10:35:23,06:28:00,17:19:00,,,10:51:00,353.43,06:52:49,17:19:00,10:26:10,,,0:00:00,00:00:00,00:00:00,12:59:47,,,,,
2010-02-14,06:51:33,17:29:25,10:37:52,06:51:00,18:18:00,,,11:27:00,4.43,06:51:33,17:29:25,10:37:52,,,0:00:00,00:00:00,00:00:00,12:33:00,,,,,
