Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2019-01-01,07:20:19,16:38:56,9:18:37,02:59:00,13:47:00,,,10:48:00,307.43,07:20:19,13:47:00,6:26:41,,,0:00:00,00:00:00,00:00:00,10:20:03,,,,,
2019-01-02,07:20:25,16:39:47,9:19:22,04:02:00,14:22:00,,,10:20:00,319.43,07:20:25,14:22:00,7:01:35,,,0:00:00,00:00:00,00:00:00,11:22:12,,,,,
2019-01-03,07:20:28,16:40:40,9:20:11,05:02:00,15:01:00,,,9:59:00,331.43,07:20:28,15:01:00,7:40:31,,,0:00:00,00:00:00,00:00:00,12:21:20,,,,,
2019-01-04,07:20:30,16:41:34,9:21:04,06:00:00,15:45:00,,,9:45:00,342.43,07:20:30,15:45:00,8:24:30,,,0:00:00,00:00:00,00:00:00,13:18:26,,,,,
2019-01-05,07:20:29,16:42:29,9:22:00,06:54:00,16:33:00,,,9:39:00,354.43,07:20:29,16:33:00,9:12:31,,,0:00:00,00:00:00,00:00:00,14:11:31,,,,,
2019-01-06,07:20:26,16:43:26,9:23:00,07:42:00,17:25:00,,,9:43:00,5.43,07:42:00,16:43:26,9:01:26,,,0:00:00,00:00:00,00:00:00,13:55:26,,,,,
2019-01-07,07:20:20,16:44:24,9:24:04,08:25:00,18:20:00,,,9:55:00,16.43,08:25:00,16:44:24,8:19:24,,,0:00:00,00:00:00,00:00:00,13:00:21,,,,,
2019-01-08,07:20:13,16:45:23,9:25:11,09:03:00,,,,14:57:00,27.43,09:03:00,16:45:23,7:42:24,,,0:00:00,00:00:00,07:20:13,7:20:13,,,,,
2019-01-09,07:20:03,16:46:24,9:26:21,09:37:00,20:14:00,,,10:37:00,37.43,09:37:00,16:46:24,7:09:24,,,0:00:00,00:00:00,00:00:00,11:06:03,,,,,
2019-01-10,07:19:51,16:47:26,9:27:35,10:07:00,21:12:00,,,11:05:00,48.43,10:07:00,16:47:26,6:40:26,,,0:00:00,00:00:00,00:00:00,10:07:51,,,,,
2019-01-11,07:19:36,16:48:29,9:28:53,10:35:00,22:10:00,,,11:35:00,59.43,10:35:00,16:48:29,6:13:29,,,0:00:00,00:00:00,00:00:00,9:09:37,,,,,
2019-01-12,07:19:20,16:49:33,9:30:13,11:01:00,23:08:00,,,12:07:00,70.43,11:01:00,16:49:33,5:48:33,,,0:00:00,00:00:00,00:00:00,8:11:20,,,,,
2019-01-13,07:19:01,16:50:38,9:31:37,11:28:00,,,,12:32:00,81.43,11:28:00,16:50:38,5:22:38,,,0:00:00,00:00:00,07:19:01,7:19:01,,,,,
2019-01-14,07:18:40,16:51:44,9:33:04,,00:08:00,11:56:00,,12:12:00,92.43,11:56:00,16:51:44,4:55:44,11:56:00,16:51:44,4:55:44,00:08:00,07:18:40,7:10:40,,,,,
2019-01-15,07:18:16,16:52:50,9:34:34,,01:10:00,12:26:00,,12:44:00,104.43,12:26:00,16:52:50,4:26:51,12:26:00,16:52:50,4:26:51,01:10:00,07:18:16,6:08:17,,,,,
2019-01-16,07:17:51,16:53:58,9:36:07,,02:15:00,13:00:00,,13:15:00,116.43,13:00:00,16:53:58,3:53:59,13:00:00,16:53:58,3:53:59,02:15:00,07:17:51,5:02:51,,,,,
2019-01-17,07:17:23,16:55:06,9:37:43,,03:22:00,13:41:00,,13:41:00,128.43,13:41:00,16:55:06,3:14:07,13:41:00,16:55:06,3:14:07,03:22:00,07:17:23,3:55:24,,,,,
2019-01-18,07:16:54,16:56:16,9:39:22,,04:30:00,14:29:00,,14:01:00,141.43,14:29:00,16:56:16,2:27:16,14:29:00,16:56:16,2:27:16,04:30:00,07:16:54,2:46:54,,,,,
2019-01-19,07:16:22,16:57:25,9:41:04,,05:37:00,15:26:00,,14:11:00,155.43,15:26:00,16:57:25,1:31:26,15:26:00,16:57:25,1:31:26,05:37:00,07:16:22,1:39:22,,,,,
2019-01-20,07:15:48,16:58:36,9:42:48,,06:40:00,16:33:00,,14:07:00,169.43,16:33:00,16:58:36,0:25:36,16:33:00,16:58:36,0:25:36,06:40:00,07:15:48,0:35:49,,,,,
2019-01-21,07:15:12,16:59:47,9:44:35,,07:36:00,17:45:00,,13:51:00,183.43,07:15:12,07:36:00,0:20:47,07:15:12,07:36:00,0:20:47,16:59:47,17:45:00,0:45:13,,,,,
2019-01-22,07:14:34,17:00:58,9:46:24,,08:25:00,,,8:25:00,197.43,07:14:34,08:25:00,1:10:25,07:14:34,08:25:00,1:10:25,17:00:58,00:00:00,6:59:01,,,,,
2019-01-23,07:13:54,17:02:10,9:48:16,,09:06:00,20:16:00,,12:50:00,211.43,07:13:54,09:06:00,1:52:06,07:13:54,09:06:00,1:52:06,17:02:10,20:16:00,3:13:49,,,,,
2019-01-24,07:13:12,17:03:23,9:50:11,,09:43:00,21:28:00,,12:15:00,225.43,07:13:12,09:43:00,2:29:48,07:13:12,09:43:00,2:29:48,17:03:23,21:28:00,4:24:37,,,,,
2019-01-25,07:12:28,17:04:35,9:52:07,,10:15:00,22:38:00,,11:37:00,238.43,07:12:28,10:15:00,3:02:31,07:12:28,10:15:00,3:02:31,17:04:35,22:38:00,5:33:24,,,,,
2019-01-26,07:11:42,17:05:49,9:54:06,,10:47:00,23:46:00,,11:01:00,251.43,07:11:42,10:47:00,3:35:17,07:11:42,10:47:00,3:35:17,17:05:49,23:46:00,6:40:11,,,,,
2019-01-27,07:10:54,17:07:02,9:56:08,,11:18:00,,,11:18:00,264.43,07:10:54,11:18:00,4:07:05,07:10:54,11:18:00,4:07:05,17:07:02,00:00:00,6:52:58,,,,,
2019-01-28,07:10:05,17:08:15,9:58:11,00:52:00,11:50:00,,,10:58:00,277.43,07:10:05,11:50:00,4:39:55,,,0:00:00,00:00:00,00:00:00,7:43:44,,,,,
2019-01-29,07:09:13,17:09:29,10:00:16,01:55:00,12:24:00,,,10:29:00,289.43,07:09:13,12:24:00,5:14:46,,,0:00:00,00:00:00,00:00:00,8:45:30,,,,,
2019-01-30,07:08:20,17:10:43,10:02:23,02:57:00,13:01:00,,,10:04:00,301.43,07:08:20,13:01:00,5:52:40,,,0:00:00,00:00:00,00:00:00,9:46:16,,,,,
2019-01-31,07:07:25,17:11:57,10:04:33,03:55:00,13:43:00,,,9:48:00,312.43,07:07:25,13:43:00,6:35:35,,,0:00:00,00:00:00,00:00:00,10:43:02,,,,,
2019-02-01,07:06:28,17:13:11,10:06:44,04:50:00,14:29:00,,,9:39:00,323.43,07:06:28,14:29:00,7:22:32,,,0:00:00,00:00:00,00:00:00,11:36:48,,,,,
2019-02-02,07:05:29,17:14:26,10:08:56,05:40:00,15:20:00,,,9:40:00,334.43,07:05:29,15:20:00,8:14:30,,,0:00:00,00:00:00,00:00:00,12:25:34,,,,,
2019-02-03,07:04:29,17:15:40,10:11:11,06:24:00,16:14:00,,,9:50:00,345.43,07:04:29,16:14:00,9:09:30,,,0:00:00,00:00:00,00:00:00,13:08:20,,,,,
2019-02-04,07:03:27,17:16:54,10:13:27,07:03:00,17:10:00,,,10:07:00,356.43,07:03:27,17:10:00,10:06:32,,,0:00:00,00:00:00,00:00:00,13:46:05,,,,,
2019-02-05,07:02:24,17:18:08,10:15:45,07:38:00,18:07:00,,,10:29:00,7.43,07:38:00,17:18:08,9:40:09,,,0:00:00,00:00:00,00:00:00,12:55:24,,,,,
2019-02-06,07:01:19,17:19:22,10:18:04,08:09:00,,,,15:51:00,18.43,08:09:00,17:19:22,9:10:23,,,0:00:00,00:00:00,07:01:19,7:01:19,,,,,
2019-02-07,07:00:12,17:20:36,10:20:24,08:38:00,20:03:00,,,11:25:00,28.43,08:38:00,17:20:36,8:42:37,,,0:00:00,00:00:00,00:00:00,10:57:13,,,,,
2019-02-08,06:59:04,17:21:50,10:22:46,09:05:00,21:01:00,,,11:56:00,39.43,09:05:00,17:21:50,8:16:51,,,0:00:00,00:00:00,00:00:00,9:58:05,,,,,
2019-02-09,06:57:55,17:23:04,10:25:10,09:31:00,22:00:00,,,12:29:00,50.43,09:31:00,17:23:04,7:52:05,,,0:00:00,00:00:00,00:00:00,8:57:55,,,,,
2019-02-10,06:56:44,17:24:18,10:27:34,09:58:00,23:00:00,,,13:02:00,61.43,09:58:00,17:24:18,7:26:18,,,0:00:00,00:00:00,00:00:00,7:56:44,,,,,
2019-02-11,06:55:31,17:25:31,10:30:00,10:26:00,,,,13:34:00,73.43,10:26:00,17:25:31,6:59:32,,,0:00:00,00:00:00,06:55:31,6:55:32,,,,,
2019-02-12,06:54:18,17:26:44,10:32:27,,00:02:00,10:58:00,,13:04:00,84.43,10:58:00,17:26:44,6:28:45,,,0:00:00,00:02:00,06:54:18,6:52:18,,,,,
2019-02-13,06:53:03,17:27:57,10:34:55,,01:05:00,11:34:00,,13:31:00,96.43,11:34:00,17:27:57,5:53:58,11:34:00,17:27:57,5:53:58,01:05:00,06:53:03,5:48:03,,,,,
2019-02-14,06:51:46,17:29:10,10:37:24,,02:11:00,12:16:00,,13:55:00,109.43,12:16:00,17:29:10,5:13:11,12:16:00,17:29:10,5:13:11,02:11:00,06:51:46,4:40:47,,,,,
2019-02-15,06:50:29,17:30:23,10:39:54,,03:16:00,13:07:00,,14:09:00,122.43,13:07:00,17:30:23,4:23:23,13:07:00,17:30:23,4:23:23,03:16:00,06:50:29,3:34:29,,,,,
2019-02-16,06:49:10,17:31:35,10:42:25,,04:20:00,14:07:00,,14:13:00,135.43,14:07:00,17:31:35,3:24:35,14:07:00,17:31:35,3:24:35,04:20:00,06:49:10,2:29:10,,,,,
2019-02-17,06:47:50,17:32:47,10:44:57,,05:18:00,15:16:00,,14:02:00,148.43,15:16:00,17:32:47,2:16:47,15:16:00,17:32:47,2:16:47,05:18:00,06:47:50,1:29:51,,,,,
