Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2015-01-01,07:20:19,16:38:56,9:18:37,,03:45:00,14:11:00,,13:34:00,136.43,14:11:00,16:38:56,2:27:56,14:11:00,16:38:56,2:27:56,03:45:00,07:20:19,3:35:19,,,,,
2015-01-02,07:20:25,16:39:46,9:19:22,,04:44:00,14:57:00,,13:47:00,148.43,14:57:00,16:39:46,1:42:47,14:57:00,16:39:46,1:42:47,04:44:00,07:20:25,2:36:25,,,,,
2015-01-03,07:20:28,16:40:39,9:20:10,,05:39:00,15:47:00,,13:52:00,160.43,15:47:00,16:40:39,0:53:39,15:47:00,16:40:39,0:53:39,05:39:00,07:20:28,1:41:29,,,,,
2015-01-04,07:20:30,16:41:33,9:21:03,,06:30:00,16:40:00,,13:50:00,172.43,16:40:00,16:41:33,0:01:33,16:40:00,16:41:33,0:01:33,06:30:00,07:20:30,0:50:30,,,,,
2015-01-05,07:20:29,16:42:28,9:21:59,,07:15:00,17:35:00,,13:40:00,183.43,,,0:00:00,,,0:00:00,07:15:00,17:35:00,0:58:01,,,,,
2015-01-06,07:20:26,16:43:25,9:22:59,,07:55:00,18:32:00,,13:23:00,195.43,07:20:26,07:55:00,0:34:34,07:20:26,07:55:00,0:34:34,16:43:25,18:32:00,1:48:35,,,,,
2015-01-07,07:20:21,16:44:23,9:24:02,,08:31:00,,,8:31:00,206.43,07:20:21,08:31:00,1:10:39,07:20:21,08:31:00,1:10:39,16:44:23,00:00:00,7:15:36,,,,,
2015-01-08,07:20:13,16:45:22,9:25:09,,09:03:00,20:24:00,,12:39:00,217.43,07:20:13,09:03:00,1:42:46,07:20:13,09:03:00,1:42:46,16:45:22,20:24:00,3:38:37,,,,,
2015-01-09,07:20:03,16:46:23,9:26:20,,09:34:00,21:20:00,,12:14:00,228.43,07:20:03,09:34:00,2:13:56,07:20:03,09:34:00,2:13:56,16:46:23,21:20:00,4:33:36,,,,,
2015-01-10,07:19:51,16:47:25,9:27:34,,10:02:00,22:16:00,,11:46:00,238.43,07:19:51,10:02:00,2:42:08,07:19:51,10:02:00,2:42:08,16:47:25,22:16:00,5:28:35,,,,,
2015-01-11,07:19:37,16:48:28,9:28:51,,10:31:00,23:13:00,,11:18:00,249.43,07:19:37,10:31:00,3:11:23,07:19:37,10:31:00,3:11:23,16:48:28,23:13:00,6:24:32,,,,,
2015-01-12,07:19:20,16:49:32,9:30:12,,11:00:00,,,11:00:00,260.43,07:19:20,11:00:00,3:40:39,07:19:20,11:00:00,3:40:39,16:49:32,00:00:00,7:10:28,,,,,
2015-01-13,07:19:01,16:50:37,9:31:35,00:10:00,11:31:00,,,11:21:00,271.43,07:19:01,11:31:00,4:11:58,,,0:00:00,00:00:00,00:00:00,7:19:23,,,,,
2015-01-14,07:18:40,16:51:43,9:33:02,01:08:00,12:05:00,,,10:57:00,282.43,07:18:40,12:05:00,4:46:19,,,0:00:00,00:00:00,00:00:00,8:16:17,,,,,
2015-01-15,07:18:17,16:52:49,9:34:32,02:08:00,12:44:00,,,10:36:00,294.43,07:18:17,12:44:00,5:25:42,,,0:00:00,00:00:00,00:00:00,9:15:10,,,,,
2015-01-16,07:17:52,16:53:57,9:36:05,03:09:00,13:28:00,,,10:19:00,306.43,07:17:52,13:28:00,6:10:08,,,0:00:00,00:00:00,00:00:00,10:15:02,,,,,
2015-01-17,07:17:24,16:55:05,9:37:41,04:10:00,14:19:00,,,10:09:00,318.43,07:17:24,14:19:00,7:01:35,,,0:00:00,00:00:00,00:00:00,11:14:54,,,,,
2015-01-18,07:16:55,16:56:15,9:39:20,05:09:00,15:17:00,,,10:08:00,331.43,07:16:55,15:17:00,8:00:05,,,0:00:00,00:00:00,00:00:00,12:12:45,,,,,
2015-01-19,07:16:23,16:57:24,9:41:01,06:05:00,16:23:00,,,10:18:00,344.43,07:16:23,16:23:00,9:06:37,,,0:00:00,00:00:00,00:00:00,13:07:35,,,,,
2015-01-20,07:15:49,16:58:35,9:42:46,06:56:00,17:33:00,,,10:37:00,358.43,07:15:49,16:58:35,9:42:46,,,0:00:00,00:00:00,00:00:00,13:23:00,,,,,
2015-01-21,07:15:13,16:59:46,9:44:33,07:42:00,18:46:00,,,11:04:00,12.43,07:42:00,16:59:46,9:17:46,,,0:00:00,00:00:00,00:00:00,12:29:14,,,,,
2015-01-22,07:14:35,17:00:57,9:46:22,08:24:00,,,,15:36:00,26.43,08:24:00,17:00:57,8:36:58,,,0:00:00,00:00:00,07:14:35,7:14:36,,,,,
2015-01-23,07:13:55,17:02:09,9:48:14,09:03:00,21:10:00,,,12:07:00,40.43,09:03:00,17:02:09,7:59:10,,,0:00:00,00:00:00,00:00:00,10:03:56,,,,,
2015-01-24,07:13:13,17:03:22,9:50:08,09:39:00,22:21:00,,,12:42:00,53.43,09:39:00,17:03:22,7:24:22,,,0:00:00,00:00:00,00:00:00,8:52:14,,,,,
2015-01-25,07:12:29,17:04:34,9:52:05,10:15:00,23:29:00,,,13:14:00,67.43,10:15:00,17:04:34,6:49:35,,,0:00:00,00:00:00,00:00:00,7:43:30,,,,,
2015-01-26,07:11:43,17:05:47,9:54:04,10:52:00,,,,13:08:00,80.43,10:52:00,17:05:47,6:13:48,,,0:00:00,00:00:00,07:11:43,7:11:44,,,,,
2015-01-27,07:10:56,17:07:01,9:56:05,,00:35:00,11:30:00,,13:05:00,93.43,11:30:00,17:07:01,5:37:01,11:30:00,17:07:01,5:37:01,00:35:00,07:10:56,6:35:56,,,,,
2015-01-28,07:10:06,17:08:14,9:58:08,,01:38:00,12:12:00,,13:26:00,105.43,12:12:00,17:08:14,4:56:15,12:12:00,17:08:14,4:56:15,01:38:00,07:10:06,5:32:07,,,,,
2015-01-29,07:09:15,17:09:28,10:00:13,,02:38:00,12:56:00,,13:42:00,118.43,12:56:00,17:09:28,4:13:29,12:56:00,17:09:28,4:13:29,02:38:00,07:09:15,4:31:15,,,,,
2015-01-30,07:08:21,17:10:42,10:02:21,,03:34:00,13:44:00,,13:50:00,129.43,13:44:00,17:10:42,3:26:43,13:44:00,17:10:42,3:26:43,03:34:00,07:08:21,3:34:22,,,,,
2015-01-31,07:07:26,17:11:56,10:04:30,,04:26:00,14:35:00,,13:51:00,141.43,14:35:00,17:11:56,2:36:57,14:35:00,17:11:56,2:36:57,04:26:00,07:07:26,2:41:27,,,,,
2015-02-01,07:06:29,17:13:10,10:06:41,,05:12:00,15:29:00,,13:43:00,153.43,15:29:00,17:13:10,1:44:11,15:29:00,17:13:10,1:44:11,05:12:00,07:06:29,1:54:30,,,,,
2015-02-02,07:05:31,17:14:24,10:08:53,,05:54:00,16:24:00,,13:30:00,164.43,16:24:00,17:14:24,0:50:25,16:24:00,17:14:24,0:50:25,05:54:00,07:05:31,1:11:31,,,,,
2015-02-03,07:04:31,17:15:39,10:11:08,,06:31:00,17:20:00,,13:11:00,175.43,,,0:00:00,,,0:00:00,06:31:00,17:20:00,0:37:52,,,,,
2015-02-04,07:03:29,17:16:53,10:13:24,,07:05:00,18:16:00,,12:49:00,186.43,07:03:29,07:05:00,0:01:31,07:03:29,07:05:00,0:01:31,17:16:53,18:16:00,0:59:07,,,,,
2015-02-05,07:02:26,17:18:07,10:15:42,,07:36:00,,,7:36:00,197.43,07:02:26,07:36:00,0:33:34,07:02:26,07:36:00,0:33:34,17:18:07,00:00:00,6:41:52,,,,,
2015-02-06,07:01:21,17:19:21,10:18:01,,08:06:00,20:08:00,,11:58:00,207.43,07:01:21,08:06:00,1:04:39,07:01:21,08:06:00,1:04:39,17:19:21,20:08:00,2:48:38,,,,,
