Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2021-01-01,07:20:22,16:39:22,9:18:59,,09:25:00,,,9:25:00,208.43,07:20:22,09:25:00,2:04:37,9:25:00,16:39:22,00:00:00,7:20:38,0:00:00,9:25:00,7:20:38,,,,,,,
2021-01-02,07:20:27,16:40:13,9:19:46,,10:03:00,20:24:00,,13:39:00,220.43,07:20:27,10:03:00,2:42:33,13:39:00,16:40:13,20:24:00,3:43:46,0:00:00,13:39:00,3:43:46,,,,,,,
2021-01-03,07:20:29,16:41:07,9:20:37,,10:35:00,21:34:00,,13:01:00,232.43,07:20:29,10:35:00,3:14:30,13:01:00,16:41:07,21:34:00,4:52:53,0:00:00,13:01:00,4:52:53,,,,,,,
2021-01-04,07:20:30,16:42:01,9:21:32,,11:04:00,22:43:00,,12:21:00,245.43,07:20:30,11:04:00,3:43:30,12:21:00,16:42:01,22:43:00,6:00:58,0:00:00,12:21:00,6:00:58,,,,,,,
2021-01-05,07:20:28,16:42:57,9:22:30,,11:31:00,23:53:00,,11:38:00,257.43,07:20:28,11:31:00,4:10:32,11:38:00,16:42:57,23:53:00,7:10:02,0:00:00,11:38:00,7:10:02,,,,,,,
2021-01-06,07:20:23,16:43:55,9:23:32,,11:59:00,,,11:59:00,270.43,07:20:23,11:59:00,4:38:36,11:59:00,16:43:55,00:00:00,7:16:05,0:00:00,11:59:00,7:16:05,,,,,,,
2021-01-07,07:20:17,16:44:54,9:24:37,01:04:00,12:27:00,,,11:23:00,283.43,07:20:17,12:27:00,5:06:43,11:23:00,00:00:00,00:00:00,8:19:06,0:00:00,11:23:00,8:19:06,,,,,,,
2021-01-08,07:20:08,16:45:54,9:25:46,02:17:00,12:59:00,,,10:42:00,297.43,07:20:08,12:59:00,5:38:52,10:42:00,00:00:00,00:00:00,9:31:06,0:00:00,10:42:00,9:31:06,,,,,,,
2021-01-09,07:19:57,16:46:55,9:26:58,03:32:00,13:36:00,,,10:04:00,310.43,07:19:57,13:36:00,6:16:03,10:04:00,00:00:00,00:00:00,10:45:04,0:00:00,10:04:00,10:45:04,,,,,,,
2021-01-10,07:19:44,16:47:57,9:28:14,04:46:00,14:20:00,,,9:34:00,323.43,07:19:44,14:20:00,7:00:16,9:34:00,00:00:00,00:00:00,11:58:02,0:00:00,9:34:00,11:58:02,,,,,,,
2021-01-11,07:19:28,16:49:01,9:29:33,05:57:00,15:13:00,,,9:16:00,336.43,07:19:28,15:13:00,7:53:31,0:00:00,00:00:00,00:00:00,13:07:59,9:29:33,9:16:00,13:07:59,,,,,,,
2021-01-12,07:19:10,16:50:05,9:30:55,07:01:00,16:14:00,,,9:13:00,350.43,07:19:10,16:14:00,8:54:49,0:00:00,00:00:00,00:00:00,14:10:54,9:30:55,9:13:00,14:10:54,,,,,,,
2021-01-13,07:18:50,16:51:11,9:32:21,07:56:00,17:21:00,,,9:25:00,3.43,07:56:00,16:51:11,8:55:11,0:00:00,00:00:00,00:00:00,13:57:51,9:32:21,9:25:00,13:57:51,,,,,,,
2021-01-14,07:18:28,16:52:17,9:33:49,08:40:00,18:29:00,,,9:49:00,16.43,08:40:00,16:52:17,8:12:18,0:00:00,00:00:00,00:00:00,12:49:29,9:33:49,9:49:00,12:49:29,,,,,,,
2021-01-15,07:18:04,16:53:25,9:35:21,09:17:00,,,,14:43:00,28.43,09:17:00,16:53:25,7:36:25,0:00:00,00:00:00,07:18:04,7:18:04,9:35:21,14:43:00,7:18:04,,,,,,,
2021-01-16,07:17:37,16:54:33,9:36:55,09:47:00,20:42:00,,,10:55:00,41.43,09:47:00,16:54:33,7:07:33,10:55:00,00:00:00,00:00:00,10:35:38,0:00:00,10:55:00,10:35:38,,,,,,,
2021-01-17,07:17:09,16:55:41,9:38:33,10:14:00,21:45:00,,,11:31:00,53.43,10:14:00,16:55:41,6:41:42,11:31:00,00:00:00,00:00:00,9:32:09,0:00:00,11:31:00,9:32:09,,,,,,,
2021-01-18,07:16:38,16:56:51,9:40:13,10:37:00,22:45:00,,,12:08:00,64.43,10:37:00,16:56:51,6:19:51,12:08:00,00:00:00,00:00:00,8:31:38,0:00:00,12:08:00,8:31:38,,,,,,,
2021-01-19,07:16:05,16:58:01,9:41:56,11:00:00,23:45:00,,,12:45:00,75.43,11:00:00,16:58:01,5:58:02,12:45:00,00:00:00,00:00:00,7:31:05,0:00:00,12:45:00,7:31:05,,,,,,,
2021-01-20,07:15:30,16:59:12,9:43:42,11:23:00,,,,12:37:00,86.43,11:23:00,16:59:12,5:36:12,12:37:00,00:00:00,07:15:30,7:15:30,0:00:00,12:37:00,7:15:30,,,,,,,
2021-01-21,07:14:53,17:00:23,9:45:30,,00:44:00,11:47:00,,12:57:00,97.43,11:47:00,17:00:23,5:13:24,12:57:00,00:44:00,07:14:53,6:30:53,0:00:00,12:57:00,6:30:53,,,,,,,
2021-01-22,07:14:14,17:01:35,9:47:21,,01:43:00,12:14:00,,13:29:00,108.43,12:14:00,17:01:35,4:47:35,13:29:00,01:43:00,07:14:14,5:31:14,0:00:00,13:29:00,5:31:14,,,,,,,
2021-01-23,07:13:33,17:02:47,9:49:14,,02:43:00,12:44:00,,13:59:00,118.43,12:44:00,17:02:47,4:18:48,13:59:00,02:43:00,07:13:33,4:30:33,0:00:00,13:59:00,4:30:33,,,,,,,
2021-01-24,07:12:50,17:04:00,9:51:10,,03:44:00,13:21:00,,14:23:00,129.43,13:21:00,17:04:00,3:43:00,14:23:00,03:44:00,07:12:50,3:28:50,0:00:00,14:23:00,3:28:50,,,,,,,
2021-01-25,07:12:05,17:05:13,9:53:08,,04:44:00,14:04:00,,14:40:00,140.43,14:04:00,17:05:13,3:01:13,14:40:00,04:44:00,07:12:05,2:28:05,0:00:00,14:40:00,2:28:05,,,,,,,
