Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2013-01-01,07:20:22,16:39:20,9:18:58,,09:30:00,21:10:00,,12:20:00,225.43,07:20:22,09:30:00,2:09:37,07:20:22,09:30:00,2:09:37,16:39:20,21:10:00,4:30:39,,,,,
2013-01-02,07:20:27,16:40:12,9:19:44,,09:59:00,22:12:00,,11:47:00,237.43,07:20:27,09:59:00,2:38:32,07:20:27,09:59:00,2:38:32,16:40:12,22:12:00,5:31:48,,,,,
2013-01-03,07:20:30,16:41:05,9:20:35,,10:28:00,23:16:00,,11:12:00,249.43,07:20:30,10:28:00,3:07:30,07:20:30,10:28:00,3:07:30,16:41:05,23:16:00,6:34:55,,,,,
2013-01-04,07:20:30,16:42:00,9:21:29,,10:59:00,,,10:59:00,261.43,07:20:30,10:59:00,3:38:29,07:20:30,10:59:00,3:38:29,16:42:00,00:00:00,7:18:00,,,,,
2013-01-05,07:20:28,16:42:56,9:22:27,00:22:00,11:32:00,,,11:10:00,274.43,07:20:28,11:32:00,4:11:31,,,0:00:00,00:00:00,00:00:00,7:39:04,,,,,
2013-01-06,07:20:24,16:43:53,9:23:29,01:30:00,12:09:00,,,10:39:00,286.43,07:20:24,12:09:00,4:48:35,,,0:00:00,00:00:00,00:00:00,8:46:06,,,,,
2013-01-07,07:20:18,16:44:52,9:24:34,02:40:00,12:53:00,,,10:13:00,299.43,07:20:18,12:53:00,5:32:42,,,0:00:00,00:00:00,00:00:00,9:55:08,,,,,
2013-01-08,07:20:09,16:45:52,9:25:43,03:49:00,13:45:00,,,9:56:00,313.43,07:20:09,13:45:00,6:24:50,,,0:00:00,00:00:00,00:00:00,11:03:08,,,,,
2013-01-09,07:19:58,16:46:53,9:26:55,04:56:00,14:45:00,,,9:49:00,326.43,07:19:58,14:45:00,7:25:01,,,0:00:00,00:00:00,00:00:00,12:09:06,,,,,
2013-01-10,07:19:45,16:47:55,9:28:11,05:57:00,15:52:00,,,9:55:00,340.43,07:19:45,15:52:00,8:32:15,,,0:00:00,00:00:00,00:00:00,13:09:04,,,,,
2013-01-11,07:19:29,16:48:59,9:29:29,06:50:00,17:04:00,,,10:14:00,354.43,07:19:29,16:48:59,9:29:29,,,0:00:00,00:00:00,00:00:00,13:46:00,,,,,
2013-01-12,07:19:12,16:50:03,9:30:52,07:36:00,18:17:00,,,10:41:00,8.43,07:36:00,16:50:03,9:14:04,,,0:00:00,00:00:00,00:00:00,13:02:12,,,,,
2013-01-13,07:18:52,16:51:09,9:32:17,08:15:00,,,,15:45:00,22.43,08:15:00,16:51:09,8:36:09,,,0:00:00,00:00:00,07:18:52,7:18:52,,,,,
