Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2016-01-01,07:20:17,16:38:43,9:18:27,,11:27:00,,,11:27:00,262.43,07:20:17,11:27:00,4:06:43,07:20:17,11:27:00,4:06:43,16:38:43,00:00:00,7:21:16,,,,,
2016-01-02,07:20:23,16:39:34,9:19:11,00:05:00,11:56:00,,,11:51:00,273.43,07:20:23,11:56:00,4:35:36,,,0:00:00,00:00:00,00:00:00,7:25:26,,,,,
2016-01-03,07:20:28,16:40:26,9:19:58,01:01:00,12:26:00,,,11:25:00,284.43,07:20:28,12:26:00,5:05:32,,,0:00:00,00:00:00,00:00:00,8:20:34,,,,,
2016-01-04,07:20:30,16:41:19,9:20:50,01:57:00,12:59:00,,,11:02:00,295.43,07:20:30,12:59:00,5:38:30,,,0:00:00,00:00:00,00:00:00,9:15:40,,,,,
2016-01-05,07:20:29,16:42:14,9:21:45,02:54:00,13:34:00,,,10:40:00,305.43,07:20:29,13:34:00,6:13:30,,,0:00:00,00:00:00,00:00:00,10:11:45,,,,,
2016-01-06,07:20:27,16:43:11,9:22:44,03:51:00,14:14:00,,,10:23:00,317.43,07:20:27,14:14:00,6:53:33,,,0:00:00,00:00:00,00:00:00,11:07:49,,,,,
2016-01-07,07:20:22,16:44:09,9:23:47,04:48:00,14:59:00,,,10:11:00,328.43,07:20:22,14:59:00,7:38:38,,,0:00:00,00:00:00,00:00:00,12:03:51,,,,,
2016-01-08,07:20:15,16:45:08,9:24:53,05:44:00,15:50:00,,,10:06:00,340.43,07:20:15,15:50:00,8:29:45,,,0:00:00,00:00:00,00:00:00,12:58:52,,,,,
2016-01-09,07:20:06,16:46:08,9:26:02,06:36:00,16:47:00,,,10:11:00,352.43,07:20:06,16:46:08,9:26:02,,,0:00:00,00:00:00,00:00:00,13:49:00,,,,,
2016-01-10,07:19:54,16:47:10,9:27:16,07:26:00,17:49:00,,,10:23:00,5.43,07:26:00,16:47:10,9:21:10,,,0:00:00,00:00:00,00:00:00,13:30:55,,,,,
2016-01-11,07:19:40,16:48:12,9:28:32,08:11:00,18:55:00,,,10:44:00,17.43,08:11:00,16:48:12,8:37:13,,,0:00:00,00:00:00,00:00:00,12:24:41,,,,,
2016-01-12,07:19:24,16:49:16,9:29:52,08:52:00,,,,15:08:00,30.43,08:52:00,16:49:16,7:57:16,,,0:00:00,00:00:00,07:19:24,7:19:25,,,,,
2016-01-13,07:19:06,16:50:21,9:31:15,09:31:00,21:11:00,,,11:40:00,43.43,09:31:00,16:50:21,7:19:21,,,0:00:00,00:00:00,00:00:00,10:08:07,,,,,
2016-01-14,07:18:46,16:51:26,9:32:41,10:07:00,22:19:00,,,12:12:00,57.43,10:07:00,16:51:26,6:44:27,,,0:00:00,00:00:00,00:00:00,8:59:46,,,,,
