Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2018-01-01,06:43:49,17:19:06,10:35:17,,05:31:00,16:44:00,,12:47:00,170.43,16:44:00,17:19:06,0:35:06,16:44:00,17:19:06,0:35:06,05:31:00,06:43:49,1:12:50,,,,,
2018-01-02,06:44:06,17:19:46,10:35:40,,06:36:00,17:48:00,,12:48:00,184.43,,,0:00:00,,,0:00:00,06:36:00,17:48:00,0:36:20,,,,,
2018-01-03,06:44:21,17:20:26,10:36:05,,07:38:00,18:54:00,,12:44:00,198.43,06:44:21,07:38:00,0:53:38,06:44:21,07:38:00,0:53:38,17:20:26,18:54:00,1:33:33,,,,,
2018-01-04,06:44:35,17:21:07,10:36:32,,08:34:00,20:00:00,,12:34:00,212.43,06:44:35,08:34:00,1:49:24,06:44:35,08:34:00,1:49:24,17:21:07,20:00:00,2:38:52,,,,,
2018-01-05,06:44:48,17:21:49,10:37:01,,09:24:00,21:04:00,,12:20:00,226.43,06:44:48,09:24:00,2:39:11,06:44:48,09:24:00,2:39:11,17:21:49,21:04:00,3:42:11,,,,,
2018-01-06,06:44:59,17:22:31,10:37:32,,10:09:00,22:04:00,,12:05:00,239.43,06:44:59,10:09:00,3:24:00,06:44:59,10:09:00,3:24:00,17:22:31,22:04:00,4:41:28,,,,,
2018-01-07,06:45:09,17:23:14,10:38:05,,10:50:00,23:02:00,,11:48:00,252.43,06:45:09,10:50:00,4:04:50,06:45:09,10:50:00,4:04:50,17:23:14,23:02:00,5:38:46,,,,,
2018-01-08,06:45:18,17:23:57,10:38:39,,11:29:00,23:58:00,,11:31:00,264.43,06:45:18,11:29:00,4:43:42,06:45:18,11:29:00,4:43:42,17:23:57,23:58:00,6:34:02,,,,,
2018-01-09,06:45:25,17:24:41,10:39:16,,12:06:00,,,12:06:00,276.43,06:45:25,12:06:00,5:20:35,,,0:00:00,17:24:41,00:00:00,6:35:19,,,,,
2018-01-10,06:45:30,17:25:25,10:39:54,00:51:00,12:43:00,,,11:52:00,288.43,06:45:30,12:43:00,5:57:29,,,0:00:00,00:00:00,00:00:00,7:25:35,,,,,
2018-01-11,06:45:35,17:26:09,10:40:34,01:44:00,13:20:00,,,11:36:00,299.43,06:45:35,13:20:00,6:34:25,,,0:00:00,00:00:00,00:00:00,8:17:50,,,,,
2018-01-12,06:45:37,17:26:54,10:41:16,02:36:00,13:59:00,,,11:23:00,310.43,06:45:37,13:59:00,7:13:22,,,0:00:00,00:00:00,00:00:00,9:09:06,,,,,
2018-01-13,06:45:39,17:27:39,10:42:00,03:28:00,14:40:00,,,11:12:00,321.43,06:45:39,14:40:00,7:54:21,,,0:00:00,00:00:00,00:00:00,10:00:21,,,,,
2018-01-14,06:45:38,17:28:24,10:42:45,04:19:00,15:23:00,,,11:04:00,332.43,06:45:38,15:23:00,8:37:21,,,0:00:00,00:00:00,00:00:00,10:50:36,,,,,
2018-01-15,06:45:37,17:29:09,10:43:32,,16:10:00,,,16:10:00,343.43,06:45:37,16:10:00,9:24:23,,,0:00:00,17:29:09,00:00:00,6:30:51,,,,,
2018-01-16,06:45:33,17:29:54,10:44:21,05:57:00,16:58:00,,,11:01:00,353.43,06:45:33,16:58:00,10:12:26,,,0:00:00,00:00:00,00:00:00,12:27:05,,,,,
2018-01-17,06:45:29,17:30:40,10:45:11,06:43:00,17:49:00,,,11:06:00,4.43,06:45:29,17:30:40,10:45:11,,,0:00:00,00:00:00,00:00:00,12:54:00,,,,,
2018-01-18,06:45:23,17:31:25,10:46:03,07:27:00,18:40:00,,,11:13:00,15.43,07:27:00,17:31:25,10:04:26,,,0:00:00,00:00:00,00:00:00,12:05:23,,,,,
2018-01-19,06:45:15,17:32:11,10:46:56,08:08:00,19:33:00,,,11:25:00,26.43,08:08:00,17:32:11,9:24:12,,,0:00:00,00:00:00,00:00:00,11:12:15,,,,,
2018-01-20,06:45:06,17:32:57,10:47:51,08:48:00,20:26:00,,,11:38:00,37.43,08:48:00,17:32:57,8:44:57,,,0:00:00,00:00:00,00:00:00,10:19:06,,,,,
2018-01-21,06:44:55,17:33:42,10:48:47,09:25:00,21:19:00,,,11:54:00,49.43,09:25:00,17:33:42,8:08:43,,,0:00:00,00:00:00,00:00:00,9:25:56,,,,,
2018-01-22,06:44:43,17:34:28,10:49:45,10:02:00,22:13:00,,,12:11:00,60.43,10:02:00,17:34:28,7:32:29,,,0:00:00,00:00:00,00:00:00,8:31:44,,,,,
2018-01-23,06:44:30,17:35:14,10:50:44,10:39:00,23:08:00,,,12:29:00,72.43,10:39:00,17:35:14,6:56:14,,,0:00:00,00:00:00,00:00:00,7:36:30,,,,,
2018-01-24,06:44:15,17:35:59,10:51:44,11:17:00,,,,12:43:00,84.43,11:17:00,17:35:59,6:18:59,,,0:00:00,00:00:00,06:44:15,6:44:15,,,,,
2018-01-25,06:43:58,17:36:44,10:52:46,,00:05:00,11:57:00,,12:08:00,97.43,11:57:00,17:36:44,5:39:45,11:57:00,17:36:44,5:39:45,00:05:00,06:43:58,6:38:59,,,,,
2018-01-26,06:43:40,17:37:29,10:53:49,,01:04:00,12:41:00,,12:23:00,109.43,12:41:00,17:37:29,4:56:30,12:41:00,17:37:29,4:56:30,01:04:00,06:43:40,5:39:41,,,,,
2018-01-27,06:43:21,17:38:14,10:54:53,,02:06:00,13:30:00,,12:36:00,123.43,13:30:00,17:38:14,4:08:15,13:30:00,17:38:14,4:08:15,02:06:00,06:43:21,4:37:22,,,,,
2018-01-28,06:43:00,17:38:59,10:55:58,,03:09:00,14:25:00,,12:44:00,136.43,14:25:00,17:38:59,3:13:59,14:25:00,17:38:59,3:13:59,03:09:00,06:43:00,3:34:01,,,,,
2018-01-29,06:42:38,17:39:43,10:57:05,,04:14:00,15:24:00,,12:50:00,150.43,15:24:00,17:39:43,2:15:44,15:24:00,17:39:43,2:15:44,04:14:00,06:42:38,2:28:39,,,,,
2018-01-30,06:42:15,17:40:27,10:58:13,16:29:00,,,,7:31:00,164.43,16:29:00,17:40:27,1:11:28,16:29:00,17:40:27,1:11:28,00:00:00,06:42:15,6:42:15,,,,,
2018-01-31,06:41:50,17:41:11,10:59:21,,06:15:00,17:35:00,,12:40:00,178.43,17:35:00,17:41:11,0:06:12,17:35:00,17:41:11,0:06:12,06:15:00,06:41:50,0:26:51,,,,,
2018-02-01,06:41:24,17:41:55,11:00:31,,07:09:00,18:41:00,,12:28:00,192.43,06:41:24,07:09:00,0:27:36,06:41:24,07:09:00,0:27:36,17:41:55,18:41:00,0:59:05,,,,,
2018-02-02,06:40:56,17:42:38,11:01:42,,07:58:00,19:45:00,,12:13:00,205.43,06:40:56,07:58:00,1:17:03,06:40:56,07:58:00,1:17:03,17:42:38,19:45:00,2:02:21,,,,,
2018-02-03,06:40:28,17:43:21,11:02:54,,08:42:00,20:47:00,,11:55:00,219.43,06:40:28,08:42:00,2:01:32,06:40:28,08:42:00,2:01:32,17:43:21,20:47:00,3:03:38,,,,,
2018-02-04,06:39:58,17:44:04,11:04:06,,09:24:00,21:45:00,,11:39:00,232.43,06:39:58,09:24:00,2:44:02,06:39:58,09:24:00,2:44:02,17:44:04,21:45:00,4:00:56,,,,,
2018-02-05,06:39:26,17:44:46,11:05:20,,10:02:00,22:41:00,,11:21:00,244.43,06:39:26,10:02:00,3:22:33,06:39:26,10:02:00,3:22:33,17:44:46,22:41:00,4:56:13,,,,,
2018-02-06,06:38:53,17:45:28,11:06:34,,10:40:00,23:36:00,,11:04:00,256.43,06:38:53,10:40:00,4:01:06,06:38:53,10:40:00,4:01:06,17:45:28,23:36:00,5:50:32,,,,,
2018-02-07,06:38:20,17:46:09,11:07:50,,11:18:00,,,11:18:00,268.43,06:38:20,11:18:00,4:39:40,06:38:20,11:18:00,4:39:40,17:46:09,00:00:00,6:13:50,,,,,
2018-02-08,06:37:44,17:46:50,11:09:06,00:29:00,11:57:00,,,11:28:00,280.43,06:37:44,11:57:00,5:19:15,,,0:00:00,00:00:00,00:00:00,6:42:09,,,,,
2018-02-09,06:37:08,17:47:31,11:10:23,01:22:00,12:38:00,,,11:16:00,291.43,06:37:08,12:38:00,6:00:51,,,0:00:00,00:00:00,00:00:00,7:34:28,,,,,
2018-02-10,06:36:31,17:48:11,11:11:41,02:13:00,13:20:00,,,11:07:00,301.43,06:36:31,13:20:00,6:43:29,,,0:00:00,00:00:00,00:00:00,8:24:48,,,,,
2018-02-11,06:35:52,17:48:51,11:12:59,03:04:00,14:06:00,,,11:02:00,312.43,06:35:52,14:06:00,7:30:07,,,0:00:00,00:00:00,00:00:00,9:15:08,,,,,
2018-02-12,06:35:12,17:49:30,11:14:18,03:52:00,14:53:00,,,11:01:00,323.43,06:35:12,14:53:00,8:17:47,,,0:00:00,00:00:00,00:00:00,10:02:29,,,,,
2018-02-13,06:34:31,17:50:09,11:15:38,04:39:00,15:43:00,,,11:04:00,334.43,06:34:31,15:43:00,9:08:28,,,0:00:00,00:00:00,00:00:00,10:48:50,,,,,
2018-02-14,06:33:50,17:50:48,11:16:58,,16:35:00,,,16:35:00,344.43,06:33:50,16:35:00,10:01:10,,,0:00:00,17:50:48,00:00:00,6:09:12,,,,,
2018-02-15,06:33:07,17:51:26,11:18:19,06:07:00,17:27:00,,,11:20:00,356.43,06:33:07,17:27:00,10:53:53,,,0:00:00,00:00:00,00:00:00,12:15:34,,,,,
2018-02-16,06:32:23,17:52:04,11:19:41,06:47:00,18:21:00,,,11:34:00,7.43,06:47:00,17:52:04,11:05:04,,,0:00:00,00:00:00,00:00:00,12:11:23,,,,,
2018-02-17,06:31:38,17:52:41,11:21:03,07:26:00,19:14:00,,,11:48:00,18.43,07:26:00,17:52:41,10:26:41,,,0:00:00,00:00:00,00:00:00,11:17:38,,,,,
2018-02-18,06:30:52,17:53:17,11:22:26,08:03:00,20:09:00,,,12:06:00,30.43,08:03:00,17:53:17,9:50:18,,,0:00:00,00:00:00,00:00:00,10:21:52,,,,,
