Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2013-01-01,06:43:54,17:19:15,10:35:21,,09:04:00,20:56:00,,12:08:00,225.43,06:43:54,09:04:00,2:20:06,06:43:54,09:04:00,2:20:06,17:19:15,20:56:00,3:36:45,,,,,
2013-01-02,06:44:10,17:19:55,10:35:45,,09:41:00,21:51:00,,11:50:00,237.43,06:44:10,09:41:00,2:56:49,06:44:10,09:41:00,2:56:49,17:19:55,21:51:00,4:31:05,,,,,
2013-01-03,06:44:25,17:20:36,10:36:10,,10:17:00,22:46:00,,11:31:00,249.43,06:44:25,10:17:00,3:32:34,06:44:25,10:17:00,3:32:34,17:20:36,22:46:00,5:25:24,,,,,
2013-01-04,06:44:39,17:21:17,10:36:38,,10:54:00,23:43:00,,11:11:00,261.43,06:44:39,10:54:00,4:09:21,06:44:39,10:54:00,4:09:21,17:21:17,23:43:00,6:21:43,,,,,
2013-01-05,06:44:51,17:21:59,10:37:07,,11:34:00,,,11:34:00,274.43,06:44:51,11:34:00,4:49:08,,,0:00:00,17:21:59,00:00:00,6:38:01,,,,,
2013-01-06,06:45:02,17:22:41,10:37:39,00:43:00,12:17:00,,,11:34:00,286.43,06:45:02,12:17:00,5:31:57,,,0:00:00,00:00:00,00:00:00,7:20:18,,,,,
2013-01-07,06:45:12,17:23:24,10:38:12,01:45:00,13:04:00,,,11:19:00,299.43,06:45:12,13:04:00,6:18:47,,,0:00:00,00:00:00,00:00:00,8:21:36,,,,,
2013-01-08,06:45:20,17:24:07,10:38:47,02:48:00,13:57:00,,,11:09:00,313.43,06:45:20,13:57:00,7:11:39,,,0:00:00,00:00:00,00:00:00,9:23:52,,,,,
2013-01-09,06:45:27,17:24:51,10:39:24,03:53:00,14:56:00,,,11:03:00,326.43,06:45:27,14:56:00,8:10:33,,,0:00:00,00:00:00,00:00:00,10:28:09,,,,,
2013-01-10,06:45:32,17:25:35,10:40:03,,16:00:00,,,16:00:00,340.43,06:45:32,16:00:00,9:14:27,,,0:00:00,17:25:35,00:00:00,6:34:25,,,,,
2013-01-11,06:45:36,17:26:19,10:40:43,05:56:00,17:07:00,,,11:11:00,354.43,06:45:36,17:07:00,10:21:23,,,0:00:00,00:00:00,00:00:00,12:29:40,,,,,
2013-01-12,06:45:38,17:27:04,10:41:26,06:50:00,18:13:00,,,11:23:00,8.43,06:50:00,17:27:04,10:37:04,,,0:00:00,00:00:00,00:00:00,12:32:39,,,,,
2013-01-13,06:45:39,17:27:49,10:42:10,07:39:00,19:17:00,,,11:38:00,22.43,07:39:00,17:27:49,9:48:49,,,0:00:00,00:00:00,00:00:00,11:28:40,,,,,
2013-01-14,06:45:39,17:28:34,10:42:55,08:23:00,20:19:00,,,11:56:00,35.43,08:23:00,17:28:34,9:05:35,,,0:00:00,00:00:00,00:00:00,10:26:39,,,,,
2013-01-15,06:45:37,17:29:19,10:43:43,09:04:00,21:18:00,,,12:14:00,48.43,09:04:00,17:29:19,8:25:20,,,0:00:00,00:00:00,00:00:00,9:27:37,,,,,
2013-01-16,06:45:33,17:30:05,10:44:32,09:42:00,22:14:00,,,12:32:00,61.43,09:42:00,17:30:05,7:48:05,,,0:00:00,00:00:00,00:00:00,8:31:34,,,,,
2013-01-17,06:45:28,17:30:50,10:45:22,10:19:00,23:09:00,,,12:50:00,73.43,10:19:00,17:30:50,7:11:51,,,0:00:00,00:00:00,00:00:00,7:36:29,,,,,
2013-01-18,06:45:22,17:31:36,10:46:14,10:56:00,,,,13:04:00,85.43,10:56:00,17:31:36,6:35:37,,,0:00:00,00:00:00,06:45:22,6:45:22,,,,,
2013-01-19,06:45:14,17:32:22,10:47:08,,00:02:00,11:34:00,,12:28:00,96.43,11:34:00,17:32:22,5:58:22,11:34:00,17:32:22,5:58:22,00:02:00,06:45:14,6:43:14,,,,,
2013-01-20,06:45:04,17:33:07,10:48:03,,00:55:00,12:14:00,,12:41:00,107.43,12:14:00,17:33:07,5:19:08,12:14:00,17:33:07,5:19:08,00:55:00,06:45:04,5:50:05,,,,,
2013-01-21,06:44:53,17:33:53,10:49:00,,01:47:00,12:55:00,,12:52:00,118.43,12:55:00,17:33:53,4:38:54,12:55:00,17:33:53,4:38:54,01:47:00,06:44:53,4:57:54,,,,,
2013-01-22,06:44:41,17:34:39,10:49:58,,02:38:00,13:40:00,,12:58:00,128.43,13:40:00,17:34:39,3:54:39,13:40:00,17:34:39,3:54:39,02:38:00,06:44:41,4:06:41,,,,,
2013-01-23,06:44:27,17:35:24,10:50:57,,03:28:00,14:27:00,,13:01:00,139.43,14:27:00,17:35:24,3:08:25,14:27:00,17:35:24,3:08:25,03:28:00,06:44:27,3:16:28,,,,,
2013-01-24,06:44:12,17:36:09,10:51:58,,04:16:00,15:17:00,,12:59:00,150.43,15:17:00,17:36:09,2:19:10,15:17:00,17:36:09,2:19:10,04:16:00,06:44:12,2:28:12,,,,,
2013-01-25,06:43:55,17:36:55,10:53:00,16:09:00,,,,7:51:00,161.43,16:09:00,17:36:55,1:27:55,16:09:00,17:36:55,1:27:55,00:00:00,06:43:55,6:43:56,,,,,
2013-01-26,06:43:37,17:37:40,10:54:03,,05:45:00,17:03:00,,12:42:00,172.43,17:03:00,17:37:40,0:34:40,17:03:00,17:37:40,0:34:40,05:45:00,06:43:37,0:58:37,,,,,
2013-01-27,06:43:17,17:38:25,10:55:07,,06:26:00,17:57:00,,12:29:00,183.43,,,0:00:00,,,0:00:00,06:26:00,17:57:00,0:35:53,,,,,
2013-01-28,06:42:56,17:39:09,10:56:13,,07:05:00,18:51:00,,12:14:00,195.43,06:42:56,07:05:00,0:22:03,06:42:56,07:05:00,0:22:03,17:39:09,18:51:00,1:11:50,,,,,
2013-01-29,06:42:34,17:39:54,10:57:20,,07:42:00,19:46:00,,11:56:00,206.43,06:42:34,07:42:00,0:59:25,06:42:34,07:42:00,0:59:25,17:39:54,19:46:00,2:06:06,,,,,
2013-01-30,06:42:10,17:40:38,10:58:27,,08:19:00,20:42:00,,11:37:00,218.43,06:42:10,08:19:00,1:36:49,06:42:10,08:19:00,1:36:49,17:40:38,20:42:00,3:01:22,,,,,
2013-01-31,06:41:45,17:41:22,10:59:36,,08:56:00,21:38:00,,11:18:00,231.43,06:41:45,08:56:00,2:14:14,06:41:45,08:56:00,2:14:14,17:41:22,21:38:00,3:56:38,,,,,
