Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2012-01-01,06:43:40,17:18:45,10:35:05,11:31:00,,,,12:29:00,93.43,11:31:00,17:18:45,5:47:46,12:29:00,00:00:00,06:43:40,6:43:41,0:00:00,12:29:00,6:43:41,,,,,,,
2012-01-02,06:43:58,17:19:25,10:35:27,,00:28:00,12:05:00,,12:23:00,104.43,12:05:00,17:19:25,5:14:25,12:23:00,00:28:00,06:43:58,6:15:58,0:00:00,12:23:00,6:15:58,,,,,,,
2012-01-03,06:44:14,17:20:05,10:35:51,,01:20:00,12:42:00,,12:38:00,114.43,12:42:00,17:20:05,4:38:05,12:38:00,01:20:00,06:44:14,5:24:15,0:00:00,12:38:00,5:24:15,,,,,,,
2012-01-04,06:44:29,17:20:46,10:36:17,,02:12:00,13:21:00,,12:51:00,125.43,13:21:00,17:20:46,3:59:46,12:51:00,02:12:00,06:44:29,4:32:29,0:00:00,12:51:00,4:32:29,,,,,,,
2012-01-05,06:44:42,17:21:27,10:36:45,,03:04:00,14:04:00,,13:00:00,136.43,14:04:00,17:21:27,3:17:27,13:00:00,03:04:00,06:44:42,3:40:43,0:00:00,13:00:00,3:40:43,,,,,,,
2012-01-06,06:44:54,17:22:09,10:37:14,,03:57:00,14:52:00,,13:05:00,147.43,14:52:00,17:22:09,2:30:09,13:05:00,03:57:00,06:44:54,2:47:55,0:00:00,13:05:00,2:47:55,,,,,,,
2012-01-07,06:45:05,17:22:51,10:37:46,15:43:00,,,,8:17:00,158.43,15:43:00,17:22:51,1:39:52,8:17:00,00:00:00,06:45:05,6:45:06,2:20:46,8:17:00,6:45:06,,,,,,,
2012-01-08,06:45:14,17:23:34,10:38:20,,05:40:00,16:39:00,,13:01:00,170.43,16:39:00,17:23:34,0:44:35,13:01:00,05:40:00,06:45:14,1:05:15,0:00:00,13:01:00,1:05:15,,,,,,,
2012-01-09,06:45:22,17:24:18,10:38:56,,06:28:00,17:37:00,,12:51:00,182.43,,,0:00:00,12:51:00,06:28:00,17:37:00,0:30:04,0:00:00,12:51:00,0:30:04,,,,,,,
2012-01-10,06:45:29,17:25:02,10:39:33,,07:13:00,18:36:00,,12:37:00,194.43,06:45:29,07:13:00,0:27:31,12:37:00,17:25:02,18:36:00,1:10:58,0:00:00,12:37:00,1:10:58,,,,,,,
2012-01-11,06:45:34,17:25:46,10:40:12,,07:56:00,19:35:00,,12:21:00,206.43,06:45:34,07:56:00,1:10:26,12:21:00,17:25:46,19:35:00,2:09:14,0:00:00,12:21:00,2:09:14,,,,,,,
2012-01-12,06:45:37,17:26:30,10:40:53,,08:36:00,20:35:00,,12:01:00,219.43,06:45:37,08:36:00,1:50:22,12:01:00,17:26:30,20:35:00,3:08:29,0:00:00,12:01:00,3:08:29,,,,,,,
2012-01-13,06:45:39,17:27:15,10:41:36,,09:14:00,21:34:00,,11:40:00,232.43,06:45:39,09:14:00,2:28:20,11:40:00,17:27:15,21:34:00,4:06:45,0:00:00,11:40:00,4:06:45,,,,,,,
2012-01-14,06:45:40,17:28:00,10:42:20,,09:52:00,22:34:00,,11:18:00,245.43,06:45:40,09:52:00,3:06:20,11:18:00,17:28:00,22:34:00,5:06:00,0:00:00,11:18:00,5:06:00,,,,,,,
2012-01-15,06:45:39,17:28:45,10:43:07,,10:32:00,23:36:00,,10:56:00,257.43,06:45:39,10:32:00,3:46:21,10:56:00,17:28:45,23:36:00,6:07:14,0:00:00,10:56:00,6:07:14,,,,,,,
2012-01-16,06:45:36,17:29:30,10:43:54,,11:13:00,,,11:13:00,270.43,06:45:36,11:13:00,4:27:23,11:13:00,17:29:30,00:00:00,6:30:29,0:00:00,11:13:00,6:30:29,,,,,,,
2012-01-17,06:45:32,17:30:16,10:44:44,00:38:00,11:59:00,,,11:21:00,284.43,06:45:32,11:59:00,5:13:27,11:21:00,00:00:00,00:00:00,7:07:44,0:00:00,11:21:00,7:07:44,,,,,,,
2012-01-18,06:45:27,17:31:02,10:45:35,01:42:00,12:48:00,,,11:06:00,297.43,06:45:27,12:48:00,6:02:33,11:06:00,00:00:00,00:00:00,8:10:58,0:00:00,11:06:00,8:10:58,,,,,,,
2012-01-19,06:45:20,17:31:47,10:46:27,02:46:00,13:43:00,,,10:57:00,310.43,06:45:20,13:43:00,6:57:39,10:57:00,00:00:00,00:00:00,9:14:12,0:00:00,10:57:00,9:14:12,,,,,,,
2012-01-20,06:45:12,17:32:33,10:47:21,03:47:00,14:41:00,,,10:54:00,323.43,06:45:12,14:41:00,7:55:48,10:54:00,00:00:00,00:00:00,10:14:27,0:00:00,10:54:00,10:14:27,,,,,,,
2012-01-21,06:45:02,17:33:19,10:48:17,,15:43:00,,,15:43:00,336.43,06:45:02,15:43:00,8:57:58,0:00:00,17:33:19,00:00:00,6:26:41,10:48:17,15:43:00,6:26:41,,,,,,,
2012-01-22,06:44:51,17:34:04,10:49:14,05:38:00,16:45:00,,,11:07:00,349.43,06:44:51,16:45:00,10:00:09,0:00:00,00:00:00,00:00:00,12:03:55,10:49:14,11:07:00,12:03:55,,,,,,,
2012-01-23,06:44:38,17:34:50,10:50:12,06:25:00,17:45:00,,,11:20:00,2.43,06:44:38,17:34:50,10:50:12,0:00:00,00:00:00,00:00:00,12:40:00,10:50:12,11:20:00,12:40:00,,,,,,,
2012-01-24,06:44:24,17:35:35,10:51:11,07:08:00,18:44:00,,,11:36:00,14.43,07:08:00,17:35:35,10:27:36,0:00:00,00:00:00,00:00:00,12:00:24,10:51:11,11:36:00,12:00:24,,,,,,,
2012-01-25,06:44:08,17:36:21,10:52:12,07:46:00,19:40:00,,,11:54:00,26.43,07:46:00,17:36:21,9:50:21,0:00:00,00:00:00,00:00:00,11:04:09,10:52:12,11:54:00,11:04:09,,,,,,,
2012-01-26,06:43:51,17:37:06,10:53:15,08:22:00,20:34:00,,,12:12:00,38.43,08:22:00,17:37:06,9:15:06,12:12:00,00:00:00,00:00:00,10:09:52,0:00:00,12:12:00,10:09:52,,,,,,,
2012-01-27,06:43:33,17:37:51,10:54:18,08:56:00,21:27:00,,,12:31:00,50.43,08:56:00,17:37:51,8:41:51,12:31:00,00:00:00,00:00:00,9:16:33,0:00:00,12:31:00,9:16:33,,,,,,,
2012-01-28,06:43:13,17:38:36,10:55:23,09:30:00,22:19:00,,,12:49:00,61.43,09:30:00,17:38:36,8:08:36,12:49:00,00:00:00,00:00:00,8:24:13,0:00:00,12:49:00,8:24:13,,,,,,,
2012-01-29,06:42:51,17:39:20,10:56:29,10:04:00,23:10:00,,,13:06:00,72.43,10:04:00,17:39:20,7:35:21,13:06:00,00:00:00,00:00:00,7:32:52,0:00:00,13:06:00,7:32:52,,,,,,,
2012-01-30,06:42:29,17:40:04,10:57:36,10:39:00,,,,13:21:00,83.43,10:39:00,17:40:04,7:01:05,13:21:00,00:00:00,06:42:29,6:42:29,0:00:00,13:21:00,6:42:29,,,,,,,
2012-01-31,06:42:05,17:40:49,10:58:44,,00:02:00,11:17:00,,12:45:00,94.43,11:17:00,17:40:49,6:23:49,12:45:00,00:02:00,06:42:05,6:40:05,0:00:00,12:45:00,6:40:05,,,,,,,
