Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2010-01-01,06:43:50,17:19:04,10:35:15,,07:04:00,18:02:00,,13:02:00,188.43,06:43:50,07:04:00,0:20:10,06:43:50,07:04:00,0:20:10,17:19:04,18:02:00,0:42:55,,,,,
2010-01-02,06:44:07,17:19:44,10:35:38,,07:56:00,19:13:00,,12:43:00,202.43,06:44:07,07:56:00,1:11:53,06:44:07,07:56:00,1:11:53,17:19:44,19:13:00,1:53:15,,,,,
2010-01-03,06:44:22,17:20:25,10:36:03,,08:42:00,20:21:00,,12:21:00,216.43,06:44:22,08:42:00,1:57:37,06:44:22,08:42:00,1:57:37,17:20:25,20:21:00,3:00:35,,,,,
2010-01-04,06:44:36,17:21:06,10:36:29,,09:24:00,21:25:00,,11:59:00,230.43,06:44:36,09:24:00,2:39:23,06:44:36,09:24:00,2:39:23,17:21:06,21:25:00,4:03:54,,,,,
2010-01-05,06:44:49,17:21:47,10:36:58,,10:02:00,22:28:00,,11:34:00,244.43,06:44:49,10:02:00,3:17:11,06:44:49,10:02:00,3:17:11,17:21:47,22:28:00,5:06:12,,,,,
2010-01-06,06:45:00,17:22:30,10:37:29,,10:38:00,23:28:00,,11:10:00,257.43,06:45:00,10:38:00,3:52:59,06:45:00,10:38:00,3:52:59,17:22:30,23:28:00,6:05:30,,,,,
2010-01-07,06:45:10,17:23:12,10:38:02,,11:14:00,,,11:14:00,270.43,06:45:10,11:14:00,4:28:49,,,0:00:00,17:23:12,00:00:00,6:36:47,,,,,
2010-01-08,06:45:19,17:23:55,10:38:37,00:28:00,11:52:00,,,11:24:00,282.43,06:45:19,11:52:00,5:06:41,,,0:00:00,00:00:00,00:00:00,7:04:04,,,,,
2010-01-09,06:45:26,17:24:39,10:39:13,01:27:00,12:32:00,,,11:05:00,294.43,06:45:26,12:32:00,5:46:33,,,0:00:00,00:00:00,00:00:00,8:02:20,,,,,
2010-01-10,06:45:32,17:25:23,10:39:51,02:25:00,13:16:00,,,10:51:00,306.43,06:45:32,13:16:00,6:30:28,,,0:00:00,00:00:00,00:00:00,8:59:36,,,,,
2010-01-11,06:45:36,17:26:07,10:40:31,03:23:00,14:03:00,,,10:40:00,318.43,06:45:36,14:03:00,7:17:24,,,0:00:00,00:00:00,00:00:00,9:56:52,,,,,
2010-01-12,06:45:39,17:26:52,10:41:13,04:18:00,14:54:00,,,10:36:00,329.43,06:45:39,14:54:00,8:08:21,,,0:00:00,00:00:00,00:00:00,10:51:07,,,,,
2010-01-13,06:45:40,17:27:37,10:41:57,,15:47:00,,,15:47:00,340.43,06:45:40,15:47:00,9:01:19,,,0:00:00,17:27:37,00:00:00,6:32:23,,,,,
2010-01-14,06:45:40,17:28:22,10:42:42,05:57:00,16:41:00,,,10:44:00,351.43,06:45:40,16:41:00,9:55:20,,,0:00:00,00:00:00,00:00:00,12:28:38,,,,,
2010-01-15,06:45:38,17:29:07,10:43:29,06:39:00,17:36:00,,,10:57:00,2.43,06:45:38,17:29:07,10:43:29,,,0:00:00,00:00:00,00:00:00,13:03:00,,,,,
2010-01-16,06:45:35,17:29:53,10:44:18,07:17:00,18:29:00,,,11:12:00,13.43,07:17:00,17:29:53,10:12:53,,,0:00:00,00:00:00,00:00:00,12:16:36,,,,,
2010-01-17,06:45:30,17:30:38,10:45:08,07:52:00,19:21:00,,,11:29:00,24.43,07:52:00,17:30:38,9:38:39,,,0:00:00,00:00:00,00:00:00,11:24:31,,,,,
2010-01-18,06:45:24,17:31:24,10:45:59,08:24:00,20:12:00,,,11:48:00,35.43,08:24:00,17:31:24,9:07:24,,,0:00:00,00:00:00,00:00:00,10:33:25,,,,,
2010-01-19,06:45:17,17:32:10,10:46:53,08:54:00,21:03:00,,,12:09:00,45.43,08:54:00,17:32:10,8:38:10,,,0:00:00,00:00:00,00:00:00,9:42:17,,,,,
2010-01-20,06:45:08,17:32:55,10:47:47,09:24:00,21:53:00,,,12:29:00,56.43,09:24:00,17:32:55,8:08:56,,,0:00:00,00:00:00,00:00:00,8:52:08,,,,,
2010-01-21,06:44:57,17:33:41,10:48:44,09:54:00,22:45:00,,,12:51:00,67.43,09:54:00,17:33:41,7:39:41,,,0:00:00,00:00:00,00:00:00,7:59:58,,,,,
2010-01-22,06:44:45,17:34:26,10:49:41,10:27:00,23:40:00,,,13:13:00,78.43,10:27:00,17:34:26,7:07:27,,,0:00:00,00:00:00,00:00:00,7:04:46,,,,,
2010-01-23,06:44:32,17:35:12,10:50:40,11:02:00,,,,12:58:00,90.43,11:02:00,17:35:12,6:33:13,11:02:00,17:35:12,6:33:13,00:00:00,06:44:32,6:44:32,,,,,
2010-01-24,06:44:17,17:35:57,10:51:40,,00:37:00,11:43:00,,12:54:00,102.43,11:43:00,17:35:57,5:52:58,11:43:00,17:35:57,5:52:58,00:37:00,06:44:17,6:07:17,,,,,
2010-01-25,06:44:01,17:36:43,10:52:42,,01:37:00,12:30:00,,13:07:00,114.43,12:30:00,17:36:43,5:06:43,12:30:00,17:36:43,5:06:43,01:37:00,06:44:01,5:07:01,,,,,
2010-01-26,06:43:43,17:37:28,10:53:45,,02:40:00,13:25:00,,13:15:00,127.43,13:25:00,17:37:28,4:12:28,13:25:00,17:37:28,4:12:28,02:40:00,06:43:43,4:03:43,,,,,
2010-01-27,06:43:24,17:38:13,10:54:49,,03:43:00,14:27:00,,13:16:00,140.43,14:27:00,17:38:13,3:11:13,14:27:00,17:38:13,3:11:13,03:43:00,06:43:24,3:00:24,,,,,
2010-01-28,06:43:03,17:38:57,10:55:54,15:35:00,,,,8:25:00,154.43,15:35:00,17:38:57,2:03:58,15:35:00,17:38:57,2:03:58,00:00:00,06:43:03,6:43:04,,,,,
2010-01-29,06:42:41,17:39:42,10:57:01,,05:39:00,16:46:00,,12:53:00,168.43,16:46:00,17:39:42,0:53:42,16:46:00,17:39:42,0:53:42,05:39:00,06:42:41,1:03:42,,,,,
2010-01-30,06:42:18,17:40:26,10:58:08,,06:29:00,17:56:00,,12:33:00,182.43,,,0:00:00,,,0:00:00,06:29:00,17:56:00,0:28:52,,,,,
2010-01-31,06:41:53,17:41:10,10:59:17,,07:14:00,19:04:00,,12:10:00,196.43,06:41:53,07:14:00,0:32:07,06:41:53,07:14:00,0:32:07,17:41:10,19:04:00,1:22:50,,,,,
2010-02-01,06:41:27,17:41:54,11:00:27,,07:55:00,20:10:00,,11:45:00,210.43,06:41:27,07:55:00,1:13:33,06:41:27,07:55:00,1:13:33,17:41:54,20:10:00,2:28:06,,,,,
2010-02-02,06:40:59,17:42:37,11:01:38,,08:34:00,21:14:00,,11:20:00,224.43,06:40:59,08:34:00,1:53:00,06:40:59,08:34:00,1:53:00,17:42:37,21:14:00,3:31:23,,,,,
2010-02-03,06:40:31,17:43:20,11:02:49,,09:12:00,22:16:00,,10:56:00,237.43,06:40:31,09:12:00,2:31:29,06:40:31,09:12:00,2:31:29,17:43:20,22:16:00,4:32:40,,,,,
2010-02-04,06:40:01,17:44:02,11:04:02,,09:50:00,23:18:00,,10:32:00,251.43,06:40:01,09:50:00,3:09:59,06:40:01,09:50:00,3:09:59,17:44:02,23:18:00,5:33:57,,,,,
2010-02-05,06:39:29,17:44:45,11:05:16,,10:30:00,,,10:30:00,263.43,06:39:29,10:30:00,3:50:30,06:39:29,10:30:00,3:50:30,17:44:45,00:00:00,6:15:15,,,,,
2010-02-06,06:38:57,17:45:27,11:06:30,00:18:00,11:14:00,,,10:56:00,275.43,06:38:57,11:14:00,4:35:03,,,0:00:00,00:00:00,00:00:00,6:32:33,,,,,
