Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2023-01-26,06:43:44,17:37:19,10:53:35,10:04:00,22:31:00,,,12:27:00,10:04:00,17:37:19,7:33:19,00:00:00,00:00:00,8:12:45,,,,
2023-01-27,06:43:25,17:38:04,10:54:39,10:37:00,23:29:00,,,12:52:00,10:37:00,17:38:04,7:01:04,00:00:00,00:00:00,7:14:26,,,,
2023-01-28,06:43:05,17:38:49,10:55:44,11:11:00,,,,12:49:00,11:11:00,17:38:49,6:27:49,00:00:00,06:43:05,6:43:05,,,,
2023-01-29,06:42:43,17:39:33,10:56:50,,00:27:00,11:46:00,,12:41:00,11:46:00,17:39:33,5:53:34,00:27:00,06:42:43,6:15:44,,,,
2023-01-30,06:42:20,17:40:17,10:57:57,,01:24:00,12:24:00,,13:00:00,12:24:00,17:40:17,5:16:18,01:24:00,06:42:20,5:18:20,,,,
2023-01-31,06:41:55,17:41:01,10:59:06,,02:22:00,13:06:00,,13:16:00,13:06:00,17:41:01,4:35:02,02:22:00,06:41:55,4:19:56,,,,
2023-02-01,06:41:29,17:41:45,11:00:16,,03:18:00,13:52:00,,13:26:00,13:52:00,17:41:45,3:49:45,03:18:00,06:41:29,3:23:30,,,,
2023-02-02,06:41:02,17:42:28,11:01:26,,04:12:00,14:41:00,,13:31:00,14:41:00,17:42:28,3:01:29,04:12:00,06:41:02,2:29:03,,,,
2023-02-03,06:40:34,17:43:11,11:02:38,15:34:00,,,,8:26:00,15:34:00,17:43:11,2:09:12,00:00:00,06:40:34,6:40:34,,,,
2023-02-04,06:40:04,17:43:54,11:03:50,,05:50:00,16:29:00,,13:21:00,16:29:00,17:43:54,1:14:55,05:50:00,06:40:04,0:50:04,,,,
2023-02-05,06:39:33,17:44:36,11:05:04,,06:31:00,17:24:00,,13:07:00,17:24:00,17:44:36,0:20:37,06:31:00,06:39:33,0:08:33,,,,
2023-02-06,06:39:00,17:45:18,11:06:18,,07:09:00,18:18:00,,12:51:00,06:39:00,07:09:00,0:29:59,17:45:18,18:18:00,0:32:41,,,,
2023-02-07,06:38:27,17:46:00,11:07:33,,07:43:00,19:11:00,,12:32:00,06:38:27,07:43:00,1:04:33,17:46:00,19:11:00,1:25:00,,,,
2023-02-08,06:37:52,17:46:41,11:08:49,,08:14:00,20:03:00,,12:11:00,06:37:52,08:14:00,1:36:08,17:46:41,20:03:00,2:16:19,,,,
2023-02-09,06:37:16,17:47:22,11:10:06,,08:44:00,20:55:00,,11:49:00,06:37:16,08:44:00,2:06:44,17:47:22,20:55:00,3:07:38,,,,
2023-02-10,06:36:39,17:48:02,11:11:24,,09:13:00,21:48:00,,11:25:00,06:36:39,09:13:00,2:36:21,17:48:02,21:48:00,3:59:57,,,,
2023-02-11,06:36:00,17:48:42,11:12:42,,09:44:00,22:43:00,,11:01:00,06:36:00,09:44:00,3:07:59,17:48:42,22:43:00,4:54:18,,,,
2023-02-12,06:35:21,17:49:21,11:14:01,,10:17:00,23:40:00,,10:37:00,06:35:21,10:17:00,3:41:39,17:49:21,23:40:00,5:50:38,,,,
2023-02-13,06:34:40,17:50:01,11:15:20,,10:53:00,,,10:53:00,06:34:40,10:53:00,4:18:19,17:50:01,00:00:00,6:09:59,,,,
2023-02-14,06:33:58,17:50:39,11:16:41,00:41:00,11:35:00,,,10:54:00,06:33:58,11:35:00,5:01:01,00:00:00,00:00:00,6:50:20,,,,
2023-02-15,06:33:16,17:51:17,11:18:02,01:46:00,12:25:00,,,10:39:00,06:33:16,12:25:00,5:51:44,00:00:00,00:00:00,7:54:42,,,,
2023-02-16,06:32:32,17:51:55,11:19:23,02:52:00,13:23:00,,,10:31:00,06:32:32,13:23:00,6:50:28,00:00:00,00:00:00,9:00:04,,,,
2023-02-17,06:31:47,17:52:32,11:20:45,03:57:00,14:30:00,,,10:33:00,06:31:47,14:30:00,7:58:13,00:00:00,00:00:00,10:04:27,,,,
2023-02-18,06:31:01,17:53:09,11:22:08,,15:41:00,,,15:41:00,06:31:01,15:41:00,9:09:58,17:53:09,00:00:00,6:06:50,,,,
2023-02-19,06:30:14,17:53:46,11:23:31,05:52:00,16:53:00,,,11:01:00,06:30:14,16:53:00,10:22:45,00:00:00,00:00:00,11:58:14,,,,
2023-02-20,06:29:27,17:54:22,11:24:55,06:39:00,18:03:00,,,11:24:00,06:39:00,17:54:22,11:15:22,00:00:00,00:00:00,12:26:27,,,,
2023-02-21,06:28:38,17:54:57,11:26:19,07:20:00,19:09:00,,,11:49:00,07:20:00,17:54:57,10:34:58,00:00:00,00:00:00,11:19:39,,,,
2023-02-22,06:27:49,17:55:32,11:27:43,07:57:00,20:13:00,,,12:16:00,07:57:00,17:55:32,9:58:33,00:00:00,00:00:00,10:14:49,,,,
2023-02-23,06:26:58,17:56:07,11:29:08,08:32:00,21:14:00,,,12:42:00,08:32:00,17:56:07,9:24:07,00:00:00,00:00:00,9:12:59,,,,
2023-02-24,06:26:07,17:56:41,11:30:34,09:07:00,22:15:00,,,13:08:00,09:07:00,17:56:41,8:49:42,00:00:00,00:00:00,8:11:08,,,,
2023-02-25,06:25:15,17:57:15,11:32:00,09:43:00,23:14:00,,,13:31:00,09:43:00,17:57:15,8:14:15,00:00:00,00:00:00,7:11:16,,,,
2023-02-26,06:24:23,17:57:48,11:33:26,10:21:00,,,,13:39:00,10:21:00,17:57:48,7:36:49,00:00:00,06:24:23,6:24:23,,,,
2023-02-27,06:23:29,17:58:21,11:34:52,,00:13:00,11:02:00,,13:11:00,11:02:00,17:58:21,6:56:22,00:13:00,06:23:29,6:10:30,,,,
2023-02-28,06:22:35,17:58:54,11:36:19,,01:11:00,11:47:00,,13:24:00,11:47:00,17:58:54,6:11:55,01:11:00,06:22:35,5:11:36,,,,
2023-03-01,06:21:40,17:59:26,11:37:46,,02:07:00,12:36:00,,13:31:00,12:36:00,17:59:26,5:23:27,02:07:00,06:21:40,4:14:41,,,,
2023-03-02,06:20:45,17:59:58,11:39:13,,02:59:00,13:28:00,,13:31:00,13:28:00,17:59:58,4:31:59,02:59:00,06:20:45,3:21:45,,,,
2023-03-03,06:19:49,18:00:30,11:40:41,,03:47:00,14:22:00,,13:25:00,14:22:00,18:00:30,3:38:30,03:47:00,06:19:49,2:32:49,,,,
2023-03-04,06:18:52,18:01:01,11:42:09,,04:30:00,15:17:00,,13:13:00,15:17:00,18:01:01,2:44:01,04:30:00,06:18:52,1:48:53,,,,
2023-03-05,06:17:55,18:01:32,11:43:37,16:12:00,,,,7:48:00,16:12:00,18:01:32,1:49:32,00:00:00,06:17:55,6:17:55,,,,
2023-03-06,06:16:57,18:02:02,11:45:05,,05:44:00,17:05:00,,12:39:00,17:05:00,18:02:02,0:57:03,05:44:00,06:16:57,0:32:58,,,,
2023-03-07,06:15:59,18:02:33,11:46:34,,06:16:00,17:58:00,,12:18:00,06:15:59,18:02:33,0:04:34,,,0:00:00,,,,
2023-03-08,06:15:00,18:03:02,11:48:02,,06:47:00,18:51:00,,11:56:00,06:15:00,06:47:00,0:32:00,18:03:02,18:51:00,0:47:57,,,,
2023-03-09,06:14:01,18:03:32,11:49:31,,07:16:00,19:44:00,,11:32:00,06:14:01,07:16:00,1:01:59,18:03:32,19:44:00,1:40:27,,,,
2023-03-10,06:13:01,18:04:01,11:51:00,,07:46:00,20:38:00,,11:08:00,06:13:01,07:46:00,1:32:58,18:04:01,20:38:00,2:33:58,,,,
2023-03-11,06:12:01,18:04:30,11:52:29,,08:18:00,21:35:00,,10:43:00,06:12:01,08:18:00,2:05:59,18:04:30,21:35:00,3:30:29,,,,
2023-03-12,06:11:00,18:04:59,11:53:59,,08:53:00,22:35:00,,10:18:00,06:11:00,08:53:00,2:41:59,18:04:59,22:35:00,4:30:00,,,,
2023-03-13,06:10:00,18:05:28,11:55:28,,09:33:00,23:37:00,,9:56:00,06:10:00,09:33:00,3:23:00,18:05:28,23:37:00,5:31:32,,,,
2023-03-14,06:08:59,18:05:56,11:56:57,,10:19:00,,,10:19:00,06:08:59,10:19:00,4:10:01,18:05:56,00:00:00,5:54:03,,,,
2023-03-15,06:07:57,18:06:24,11:58:27,00:42:00,11:13:00,,,10:31:00,06:07:57,11:13:00,5:05:02,00:00:00,00:00:00,6:35:35,,,,
2023-03-16,06:06:55,18:06:52,11:59:57,01:46:00,12:14:00,,,10:28:00,06:06:55,12:14:00,6:07:04,00:00:00,00:00:00,7:39:07,,,,
2023-03-17,06:05:54,18:07:20,12:01:26,02:46:00,13:21:00,,,10:35:00,06:05:54,13:21:00,7:15:06,00:00:00,00:00:00,8:38:40,,,,
2023-03-18,06:04:51,18:07:47,12:02:56,03:41:00,14:31:00,,,10:50:00,06:04:51,14:31:00,8:26:08,00:00:00,00:00:00,9:33:12,,,,
2023-03-19,06:03:49,18:08:15,12:04:25,04:29:00,15:40:00,,,11:11:00,06:03:49,15:40:00,9:36:10,00:00:00,00:00:00,10:20:45,,,,
2023-03-20,06:02:47,18:08:42,12:05:55,,16:47:00,,,16:47:00,06:02:47,16:47:00,10:44:13,18:08:42,00:00:00,5:51:18,,,,
2023-03-21,06:01:44,18:09:09,12:07:25,05:50:00,17:52:00,,,12:02:00,06:01:44,17:52:00,11:50:15,00:00:00,00:00:00,11:40:51,,,,
2023-03-22,06:00:41,18:09:36,12:08:54,06:26:00,18:54:00,,,12:28:00,06:26:00,18:09:36,11:43:36,00:00:00,00:00:00,11:06:42,,,,
2023-03-23,05:59:39,18:10:03,12:10:24,07:01:00,19:56:00,,,12:55:00,07:01:00,18:10:03,11:09:03,00:00:00,00:00:00,10:03:39,,,,
2023-03-24,05:58:36,18:10:30,12:11:54,07:36:00,20:57:00,,,13:21:00,07:36:00,18:10:30,10:34:30,00:00:00,00:00:00,9:01:36,,,,
2023-03-25,05:57:33,18:10:56,12:13:23,08:14:00,21:58:00,,,13:44:00,08:14:00,18:10:56,9:56:57,00:00:00,00:00:00,7:59:34,,,,
2023-03-26,05:56:30,18:11:23,12:14:53,08:55:00,22:59:00,,,14:04:00,08:55:00,18:11:23,9:16:23,00:00:00,00:00:00,6:57:31,,,,
2023-03-27,05:55:28,18:11:49,12:16:22,09:39:00,23:57:00,,,14:18:00,09:39:00,18:11:49,8:32:50,00:00:00,00:00:00,5:58:28,,,,
2023-03-28,05:54:25,18:12:16,12:17:51,10:28:00,,,,13:32:00,10:28:00,18:12:16,7:44:16,00:00:00,05:54:25,5:54:25,,,,
2023-03-29,,,0:00:00,,00:52:00,11:19:00,,13:33:00,,,0:00:00,00:52:00,11:19:00,10:27:00,,,,
2023-03-30,05:52:20,18:13:09,12:20:49,,01:42:00,12:14:00,,13:28:00,12:14:00,18:13:09,5:59:09,01:42:00,05:52:20,4:10:20,,,,
2023-03-31,05:51:17,18:13:35,12:22:18,,02:28:00,13:09:00,,13:19:00,13:09:00,18:13:35,5:04:36,02:28:00,05:51:17,3:23:18,,,,
2023-04-01,05:50:15,18:14:02,12:23:47,,03:08:00,14:03:00,,13:05:00,14:03:00,18:14:02,4:11:02,03:08:00,05:50:15,2:42:16,,,,
2023-04-02,05:49:13,18:14:28,12:25:15,,03:44:00,14:57:00,,12:47:00,14:57:00,18:14:28,3:17:29,03:44:00,05:49:13,2:05:14,,,,
2023-04-03,05:48:11,18:14:55,12:26:44,,04:17:00,15:51:00,,12:26:00,15:51:00,18:14:55,2:23:55,04:17:00,05:48:11,1:31:12,,,,
2023-04-04,05:47:10,18:15:22,12:28:12,,04:48:00,16:44:00,,12:04:00,16:44:00,18:15:22,1:31:22,04:48:00,05:47:10,0:59:10,,,,
2023-04-05,05:46:08,18:15:48,12:29:40,17:37:00,,,,6:23:00,17:37:00,18:15:48,0:38:49,00:00:00,05:46:08,5:46:09,,,,
2023-04-06,05:45:08,18:16:15,12:31:07,,05:48:00,18:32:00,,11:16:00,05:45:08,05:48:00,0:02:52,18:16:15,18:32:00,0:15:45,,,,
2023-04-07,05:44:07,18:16:42,12:32:35,,06:19:00,19:28:00,,10:51:00,05:44:07,06:19:00,0:34:53,18:16:42,19:28:00,1:11:18,,,,
2023-04-08,05:43:07,18:17:09,12:34:02,,06:54:00,20:28:00,,10:26:00,05:43:07,06:54:00,1:10:53,18:17:09,20:28:00,2:10:51,,,,
2023-04-09,05:42:07,18:17:35,12:35:29,,07:32:00,21:31:00,,10:01:00,05:42:07,07:32:00,1:49:53,18:17:35,21:31:00,3:13:24,,,,
2023-04-10,05:41:07,18:18:03,12:36:56,,08:17:00,22:35:00,,9:42:00,05:41:07,08:17:00,2:35:52,18:18:03,22:35:00,4:16:57,,,,
2023-04-11,05:40:08,18:18:30,12:38:22,,09:09:00,23:39:00,,9:30:00,05:40:08,09:09:00,3:28:52,18:18:30,23:39:00,5:20:30,,,,
2023-04-12,05:39:09,18:18:57,12:39:48,,10:07:00,,,10:07:00,05:39:09,10:07:00,4:27:50,18:18:57,00:00:00,5:41:03,,,,
2023-04-13,05:38:11,18:19:24,12:41:13,00:40:00,11:12:00,,,10:32:00,05:38:11,11:12:00,5:33:48,00:00:00,00:00:00,6:20:35,,,,
2023-04-14,05:37:13,18:19:52,12:42:39,01:36:00,12:19:00,,,10:43:00,05:37:13,12:19:00,6:41:46,00:00:00,00:00:00,7:16:08,,,,
2023-04-15,05:36:16,18:20:20,12:44:04,02:25:00,13:26:00,,,11:01:00,05:36:16,13:26:00,7:49:43,00:00:00,00:00:00,8:04:40,,,,
2023-04-16,05:35:19,18:20:47,12:45:28,03:08:00,14:32:00,,,11:24:00,05:35:19,14:32:00,8:56:40,00:00:00,00:00:00,8:47:12,,,,
2023-04-17,05:34:23,18:21:15,12:46:52,03:46:00,15:36:00,,,11:50:00,05:34:23,15:36:00,10:01:36,00:00:00,00:00:00,9:24:44,,,,
2023-04-18,05:33:28,18:21:44,12:48:16,04:22:00,16:37:00,,,12:15:00,05:33:28,16:37:00,11:03:32,00:00:00,00:00:00,10:00:16,,,,
2023-04-19,05:32:33,18:22:12,12:49:39,,17:39:00,,,17:39:00,05:32:33,17:39:00,12:06:26,18:22:12,00:00:00,5:37:48,,,,
2023-04-20,05:31:39,18:22:40,12:51:02,05:31:00,18:40:00,,,13:09:00,05:31:39,18:22:40,12:51:02,00:00:00,00:00:00,10:51:00,,,,
2023-04-21,05:30:45,18:23:09,12:52:24,06:08:00,19:41:00,,,13:33:00,06:08:00,18:23:09,12:15:09,00:00:00,00:00:00,9:49:46,,,,
2023-04-22,,,0:00:00,06:47:00,20:43:00,,,13:56:00,,,0:00:00,00:00:00,00:00:00,10:04:00,,,,
2023-04-23,05:29:00,18:24:07,12:55:06,07:30:00,21:43:00,,,14:13:00,07:30:00,18:24:07,10:54:07,00:00:00,00:00:00,7:46:01,,,,
2023-04-24,05:28:09,18:24:36,12:56:27,08:18:00,22:41:00,,,14:23:00,08:18:00,18:24:36,10:06:36,00:00:00,00:00:00,6:47:09,,,,
2023-04-25,05:27:18,18:25:05,12:57:47,09:09:00,23:34:00,,,14:25:00,09:09:00,18:25:05,9:16:06,00:00:00,00:00:00,5:53:19,,,,
2023-04-26,05:26:28,18:25:35,12:59:06,10:03:00,,,,13:57:00,10:03:00,18:25:35,8:22:35,00:00:00,05:26:28,5:26:29,,,,
2023-04-27,05:25:39,18:26:04,13:00:25,,00:22:00,10:58:00,,13:24:00,10:58:00,18:26:04,7:28:05,00:22:00,05:25:39,5:03:40,,,,
2023-04-28,05:24:51,18:26:34,13:01:43,,01:04:00,11:53:00,,13:11:00,11:53:00,18:26:34,6:33:35,01:04:00,05:24:51,4:20:52,,,,
2023-04-29,05:24:04,18:27:04,13:03:00,,01:42:00,12:48:00,,12:54:00,12:48:00,18:27:04,5:39:05,01:42:00,05:24:04,3:42:04,,,,
2023-04-30,05:23:17,18:27:34,13:04:17,,02:16:00,13:41:00,,12:35:00,13:41:00,18:27:34,4:46:35,02:16:00,05:23:17,3:07:18,,,,
2023-05-01,05:22:31,18:28:04,13:05:33,,02:47:00,14:34:00,,12:13:00,14:34:00,18:28:04,3:54:05,02:47:00,05:22:31,2:35:32,,,,
2023-05-02,05:21:47,18:28:35,13:06:48,,03:17:00,15:27:00,,11:50:00,15:27:00,18:28:35,3:01:35,03:17:00,05:21:47,2:04:47,,,,
2023-05-03,05:21:03,18:29:05,13:08:02,,03:47:00,16:21:00,,11:26:00,16:21:00,18:29:05,2:08:06,03:47:00,05:21:03,1:34:03,,,,
2023-05-04,05:20:20,18:29:36,13:09:16,,04:18:00,17:17:00,,11:01:00,17:17:00,18:29:36,1:12:37,04:18:00,05:20:20,1:02:21,,,,
2023-05-05,05:19:38,18:30:07,13:10:29,,04:51:00,18:16:00,,10:35:00,18:16:00,18:30:07,0:14:07,04:51:00,05:19:38,0:28:39,,,,
2023-05-06,05:18:57,18:30:38,13:11:40,19:19:00,,,,4:41:00,,,0:00:00,00:00:00,19:19:00,6:07:20,,,,
2023-05-07,05:18:18,18:31:09,13:12:51,,06:12:00,20:25:00,,9:47:00,05:18:18,06:12:00,0:53:42,18:31:09,20:25:00,1:53:51,,,,
2023-05-08,05:17:39,18:31:40,13:14:01,,07:02:00,21:31:00,,9:31:00,05:17:39,07:02:00,1:44:21,18:31:40,21:31:00,2:59:20,,,,
2023-05-09,05:17:01,18:32:11,13:15:10,,08:00:00,22:35:00,,9:25:00,05:17:01,08:00:00,2:42:59,18:32:11,22:35:00,4:02:48,,,,
2023-05-10,05:16:24,18:32:42,13:16:18,,09:04:00,23:32:00,,9:32:00,05:16:24,09:04:00,3:47:35,18:32:42,23:32:00,4:59:17,,,,
2023-05-11,05:15:48,18:33:14,13:17:25,,10:12:00,,,10:12:00,05:15:48,10:12:00,4:56:11,18:33:14,00:00:00,5:26:46,,,,
2023-05-12,05:15:14,18:33:45,13:18:31,00:23:00,11:19:00,,,10:56:00,05:15:14,11:19:00,6:03:46,00:00:00,00:00:00,5:49:14,,,,
2023-05-13,05:14:40,18:34:17,13:19:36,01:08:00,12:24:00,,,11:16:00,05:14:40,12:24:00,7:09:19,00:00:00,00:00:00,6:33:43,,,,
2023-05-14,05:14:08,18:34:48,13:20:40,01:47:00,13:27:00,,,11:40:00,05:14:08,13:27:00,8:12:51,00:00:00,00:00:00,7:12:12,,,,
2023-05-15,05:13:37,18:35:19,13:21:43,02:22:00,14:28:00,,,12:06:00,05:13:37,14:28:00,9:14:23,00:00:00,00:00:00,7:46:40,,,,
2023-05-16,05:13:07,18:35:51,13:22:44,02:56:00,15:28:00,,,12:32:00,05:13:07,15:28:00,10:14:53,00:00:00,00:00:00,8:20:09,,,,
2023-05-17,05:12:38,18:36:22,13:23:44,03:29:00,16:27:00,,,12:58:00,05:12:38,16:27:00,11:14:22,00:00:00,00:00:00,8:52:37,,,,
2023-05-18,05:12:10,18:36:53,13:24:43,04:04:00,17:27:00,,,13:23:00,05:12:10,17:27:00,12:14:49,00:00:00,00:00:00,9:27:06,,,,
2023-05-19,05:11:44,18:37:25,13:25:41,04:42:00,18:28:00,,,13:46:00,05:11:44,18:28:00,13:16:16,00:00:00,00:00:00,10:04:35,,,,
2023-05-20,05:11:18,18:37:56,13:26:37,,19:29:00,,,19:29:00,05:11:18,18:37:56,13:26:37,19:29:00,00:00:00,4:31:00,,,,
2023-05-21,05:10:54,18:38:27,13:27:32,06:09:00,20:28:00,,,14:19:00,06:09:00,18:38:27,12:29:27,00:00:00,00:00:00,8:42:55,,,,
2023-05-22,05:10:31,18:38:57,13:28:26,06:59:00,21:24:00,,,14:25:00,06:59:00,18:38:57,11:39:58,00:00:00,00:00:00,7:46:32,,,,
2023-05-23,05:10:09,18:39:28,13:29:19,07:52:00,22:15:00,,,14:23:00,07:52:00,18:39:28,10:47:29,00:00:00,00:00:00,6:55:10,,,,
2023-05-24,05:09:49,18:39:58,13:30:10,08:48:00,23:00:00,,,14:12:00,08:48:00,18:39:58,9:51:59,00:00:00,00:00:00,6:09:49,,,,
2023-05-25,05:09:30,18:40:29,13:30:59,09:43:00,23:39:00,,,13:56:00,09:43:00,18:40:29,8:57:29,00:00:00,00:00:00,5:30:30,,,,
2023-05-26,05:09:12,18:40:59,13:31:47,10:38:00,,,,13:22:00,10:38:00,18:40:59,8:02:59,00:00:00,05:09:12,5:09:12,,,,
2023-05-27,05:08:55,18:41:28,13:32:34,,00:14:00,11:31:00,,12:43:00,11:31:00,18:41:28,7:10:29,00:14:00,05:08:55,4:54:55,,,,
2023-05-28,05:08:39,18:41:58,13:33:18,,00:46:00,12:24:00,,12:22:00,12:24:00,18:41:58,6:17:58,00:46:00,05:08:39,4:22:40,,,,
2023-05-29,05:08:25,18:42:27,13:34:02,,01:17:00,13:16:00,,12:01:00,13:16:00,18:42:27,5:26:27,01:17:00,05:08:25,3:51:25,,,,
2023-05-30,05:08:12,18:42:55,13:34:44,,01:46:00,14:08:00,,11:38:00,14:08:00,18:42:55,4:34:56,01:46:00,05:08:12,3:22:12,,,,
2023-05-31,05:08:00,18:43:24,13:35:24,,02:16:00,15:03:00,,11:13:00,15:03:00,18:43:24,3:40:24,02:16:00,05:08:00,2:52:00,,,,
2023-06-01,05:07:49,18:43:52,13:36:02,,02:48:00,16:01:00,,10:47:00,16:01:00,18:43:52,2:42:52,02:48:00,05:07:49,2:19:50,,,,
2023-06-02,05:07:40,18:44:19,13:36:39,,03:23:00,17:02:00,,10:21:00,17:02:00,18:44:19,1:42:20,03:23:00,05:07:40,1:44:40,,,,
2023-06-03,05:07:32,18:44:46,13:37:14,,04:04:00,18:07:00,,9:57:00,18:07:00,18:44:46,0:37:47,04:04:00,05:07:32,1:03:32,,,,
2023-06-04,05:07:25,18:45:13,13:37:48,19:15:00,,,,4:45:00,,,0:00:00,00:00:00,19:15:00,5:37:12,,,,
2023-06-05,05:07:19,18:45:38,13:38:20,,05:48:00,20:22:00,,9:26:00,05:07:19,05:48:00,0:40:41,18:45:38,20:22:00,1:36:21,,,,
2023-06-06,05:07:14,18:46:04,13:38:50,,06:51:00,21:24:00,,9:27:00,05:07:14,06:51:00,1:43:45,18:46:04,21:24:00,2:37:56,,,,
2023-06-07,05:07:11,18:46:29,13:39:18,,08:00:00,22:19:00,,9:41:00,05:07:11,08:00:00,2:52:49,18:46:29,22:19:00,3:32:31,,,,
2023-06-08,05:07:09,18:46:53,13:39:44,,09:09:00,23:06:00,,10:03:00,05:07:09,09:09:00,4:01:51,18:46:53,23:06:00,4:19:07,,,,
2023-06-09,05:07:08,18:47:16,13:40:09,,10:17:00,23:47:00,,10:30:00,05:07:08,10:17:00,5:09:52,18:47:16,23:47:00,4:59:43,,,,
2023-06-10,05:07:08,18:47:39,13:40:31,,11:21:00,,,11:21:00,05:07:08,11:21:00,6:13:51,18:47:39,00:00:00,5:12:20,,,,
