Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2002-01-01,06:43:50,17:19:03,10:35:13,,08:23:00,19:24:00,,12:59:00,206.43,06:43:50,08:23:00,1:39:10,06:43:50,08:23:00,1:39:10,17:19:03,19:24:00,2:04:57,,,,,
2002-01-02,06:44:07,17:19:43,10:35:36,,09:16:00,20:31:00,,12:45:00,220.43,06:44:07,09:16:00,2:31:53,06:44:07,09:16:00,2:31:53,17:19:43,20:31:00,3:11:17,,,,,
2002-01-03,06:44:22,17:20:23,10:36:01,,10:02:00,21:36:00,,12:26:00,233.43,06:44:22,10:02:00,3:17:37,06:44:22,10:02:00,3:17:37,17:20:23,21:36:00,4:15:36,,,,,
2002-01-04,06:44:37,17:21:04,10:36:28,,10:45:00,22:40:00,,12:05:00,247.43,06:44:37,10:45:00,4:00:23,06:44:37,10:45:00,4:00:23,17:21:04,22:40:00,5:18:55,,,,,
2002-01-05,06:44:50,17:21:46,10:36:56,,11:24:00,23:41:00,,11:43:00,260.43,06:44:50,11:24:00,4:39:10,06:44:50,11:24:00,4:39:10,17:21:46,23:41:00,6:19:14,,,,,
2002-01-06,06:45:01,17:22:28,10:37:27,,12:01:00,,,12:01:00,273.43,06:45:01,12:01:00,5:15:58,,,0:00:00,17:22:28,00:00:00,6:37:31,,,,,
2002-01-07,06:45:11,17:23:11,10:38:00,00:41:00,12:38:00,,,11:57:00,286.43,06:45:11,12:38:00,5:52:48,,,0:00:00,00:00:00,00:00:00,7:17:49,,,,,
2002-01-08,06:45:20,17:23:54,10:38:34,01:41:00,13:17:00,,,11:36:00,299.43,06:45:20,13:17:00,6:31:40,,,0:00:00,00:00:00,00:00:00,8:17:06,,,,,
2002-01-09,06:45:27,17:24:37,10:39:10,02:41:00,13:58:00,,,11:17:00,311.43,06:45:27,13:58:00,7:12:32,,,0:00:00,00:00:00,00:00:00,9:16:22,,,,,
2002-01-10,06:45:33,17:25:21,10:39:49,03:41:00,14:42:00,,,11:01:00,323.43,06:45:33,14:42:00,7:56:27,,,0:00:00,00:00:00,00:00:00,10:15:38,,,,,
