Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2009-01-01,06:43:54,17:19:14,10:35:20,09:45:00,21:35:00,,,11:50:00,55.43,09:45:00,17:19:14,7:34:14,,,0:00:00,00:00:00,00:00:00,9:08:55,,,,,
2009-01-02,06:44:11,17:19:54,10:35:43,10:16:00,22:28:00,,,12:12:00,66.43,10:16:00,17:19:54,7:03:54,,,0:00:00,00:00:00,00:00:00,8:16:11,,,,,
2009-01-03,06:44:26,17:20:35,10:36:09,10:47:00,23:23:00,,,12:36:00,78.43,10:47:00,17:20:35,6:33:35,,,0:00:00,00:00:00,00:00:00,7:21:26,,,,,
2009-01-04,06:44:40,17:21:16,10:36:36,11:19:00,,,,12:41:00,90.43,11:19:00,17:21:16,6:02:16,11:19:00,17:21:16,6:02:16,00:00:00,06:44:40,6:44:40,,,,,
2009-01-05,06:44:52,17:21:58,10:37:05,,00:21:00,11:55:00,,12:26:00,102.43,11:55:00,17:21:58,5:26:58,11:55:00,17:21:58,5:26:58,00:21:00,06:44:52,6:23:53,,,,,
2009-01-06,06:45:03,17:22:40,10:37:37,,01:22:00,12:35:00,,12:47:00,115.43,12:35:00,17:22:40,4:47:40,12:35:00,17:22:40,4:47:40,01:22:00,06:45:03,5:23:04,,,,,
2009-01-07,06:45:13,17:23:23,10:38:10,,02:27:00,13:23:00,,13:04:00,128.43,13:23:00,17:23:23,4:00:23,13:23:00,17:23:23,4:00:23,02:27:00,06:45:13,4:18:13,,,,,
2009-01-08,06:45:21,17:24:06,10:38:45,,03:35:00,14:19:00,,13:16:00,142.43,14:19:00,17:24:06,3:05:07,14:19:00,17:24:06,3:05:07,03:35:00,06:45:21,3:10:22,,,,,
2009-01-09,06:45:28,17:24:50,10:39:22,15:23:00,,,,8:37:00,155.43,15:23:00,17:24:50,2:01:50,15:23:00,17:24:50,2:01:50,00:00:00,06:45:28,6:45:28,,,,,
2009-01-10,06:45:33,17:25:34,10:40:01,,05:50:00,16:34:00,,13:16:00,169.43,16:34:00,17:25:34,0:51:34,16:34:00,17:25:34,0:51:34,05:50:00,06:45:33,0:55:34,,,,,
2009-01-11,06:45:37,17:26:18,10:40:41,,06:48:00,17:46:00,,13:02:00,183.43,06:45:37,06:48:00,0:02:22,06:45:37,06:48:00,0:02:22,17:26:18,17:46:00,0:19:41,,,,,
2009-01-12,06:45:39,17:27:03,10:41:23,,07:39:00,18:56:00,,12:43:00,197.43,06:45:39,07:39:00,0:53:20,06:45:39,07:39:00,0:53:20,17:27:03,18:56:00,1:28:57,,,,,
2009-01-13,06:45:40,17:27:48,10:42:07,,08:23:00,20:02:00,,12:21:00,211.43,06:45:40,08:23:00,1:37:19,06:45:40,08:23:00,1:37:19,17:27:48,20:02:00,2:34:12,,,,,
2009-01-14,06:45:40,17:28:33,10:42:53,,09:01:00,21:04:00,,11:57:00,225.43,06:45:40,09:01:00,2:15:20,06:45:40,09:01:00,2:15:20,17:28:33,21:04:00,3:35:26,,,,,
2009-01-15,06:45:38,17:29:18,10:43:40,,09:36:00,22:04:00,,11:32:00,238.43,06:45:38,09:36:00,2:50:22,06:45:38,09:36:00,2:50:22,17:29:18,22:04:00,4:34:41,,,,,
