Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2005-01-01,06:43:54,17:19:13,10:35:19,,10:32:00,22:18:00,,12:14:00,244.43,06:43:54,10:32:00,3:48:05,06:43:54,10:32:00,3:48:05,17:19:13,22:18:00,4:58:46,,,,,
2005-01-02,06:44:11,17:19:53,10:35:42,,11:03:00,23:12:00,,11:51:00,255.43,06:44:11,11:03:00,4:18:48,06:44:11,11:03:00,4:18:48,17:19:53,23:12:00,5:52:06,,,,,
2005-01-03,06:44:26,17:20:34,10:36:07,,11:33:00,,,11:33:00,267.43,06:44:26,11:33:00,4:48:33,06:44:26,11:33:00,4:48:33,17:20:34,00:00:00,6:39:26,,,,,
2005-01-04,06:44:40,17:21:15,10:36:35,00:06:00,12:04:00,,,11:58:00,279.43,06:44:40,12:04:00,5:19:19,,,0:00:00,00:00:00,00:00:00,6:44:45,,,,,
2005-01-05,06:44:53,17:21:57,10:37:04,01:03:00,12:38:00,,,11:35:00,291.43,06:44:53,12:38:00,5:53:07,,,0:00:00,00:00:00,00:00:00,7:41:03,,,,,
2005-01-06,06:45:04,17:22:39,10:37:35,02:04:00,13:17:00,,,11:13:00,304.43,06:45:04,13:17:00,6:31:56,,,0:00:00,00:00:00,00:00:00,8:41:20,,,,,
2005-01-07,06:45:13,17:23:22,10:38:08,03:10:00,14:02:00,,,10:52:00,317.43,06:45:13,14:02:00,7:16:46,,,0:00:00,00:00:00,00:00:00,9:46:38,,,,,
2005-01-08,06:45:22,17:24:05,10:38:43,,14:57:00,,,14:57:00,331.43,06:45:22,14:57:00,8:11:38,,,0:00:00,17:24:05,00:00:00,6:35:54,,,,,
2005-01-09,06:45:29,17:24:49,10:39:20,05:30:00,16:01:00,,,10:31:00,344.43,06:45:29,16:01:00,9:15:31,,,0:00:00,00:00:00,00:00:00,12:05:11,,,,,
2005-01-10,06:45:34,17:25:33,10:39:59,06:38:00,17:11:00,,,10:33:00,358.43,06:45:34,17:11:00,10:25:26,,,0:00:00,00:00:00,00:00:00,13:12:27,,,,,
2005-01-11,06:45:38,17:26:17,10:40:39,07:38:00,18:25:00,,,10:47:00,13.43,07:38:00,17:26:17,9:48:18,,,0:00:00,00:00:00,00:00:00,12:20:38,,,,,
2005-01-12,06:45:40,17:27:02,10:41:22,08:30:00,19:36:00,,,11:06:00,27.43,08:30:00,17:27:02,8:57:02,,,0:00:00,00:00:00,00:00:00,11:09:41,,,,,
2005-01-13,06:45:41,17:27:47,10:42:06,09:14:00,20:43:00,,,11:29:00,40.43,09:14:00,17:27:47,8:13:47,,,0:00:00,00:00:00,00:00:00,10:02:42,,,,,
2005-01-14,06:45:41,17:28:32,10:42:51,09:52:00,21:46:00,,,11:54:00,54.43,09:52:00,17:28:32,7:36:33,,,0:00:00,00:00:00,00:00:00,8:59:41,,,,,
2005-01-15,06:45:39,17:29:17,10:43:39,10:27:00,22:45:00,,,12:18:00,67.43,10:27:00,17:29:17,7:02:18,,,0:00:00,00:00:00,00:00:00,8:00:39,,,,,
2005-01-16,06:45:35,17:30:03,10:44:27,10:59:00,23:43:00,,,12:44:00,80.43,10:59:00,17:30:03,6:31:03,,,0:00:00,00:00:00,00:00:00,7:02:36,,,,,
2005-01-17,06:45:30,17:30:48,10:45:18,11:31:00,,,,12:29:00,92.43,11:31:00,17:30:48,5:59:49,11:31:00,17:30:48,5:59:49,00:00:00,06:45:30,6:45:31,,,,,
2005-01-18,06:45:24,17:31:34,10:46:10,,00:39:00,12:05:00,,12:34:00,104.43,12:05:00,17:31:34,5:26:34,12:05:00,17:31:34,5:26:34,00:39:00,06:45:24,6:06:25,,,,,
2005-01-19,06:45:16,17:32:20,10:47:03,,01:35:00,12:40:00,,12:55:00,115.43,12:40:00,17:32:20,4:52:20,12:40:00,17:32:20,4:52:20,01:35:00,06:45:16,5:10:17,,,,,
2005-01-20,06:45:07,17:33:05,10:47:59,,02:31:00,13:19:00,,13:12:00,127.43,13:19:00,17:33:05,4:14:06,13:19:00,17:33:05,4:14:06,02:31:00,06:45:07,4:14:07,,,,,
2005-01-21,06:44:56,17:33:51,10:48:55,,03:27:00,14:03:00,,13:24:00,138.43,14:03:00,17:33:51,3:30:51,14:03:00,17:33:51,3:30:51,03:27:00,06:44:56,3:17:56,,,,,
2005-01-22,06:44:44,17:34:37,10:49:53,,04:22:00,14:50:00,,13:32:00,148.43,14:50:00,17:34:37,2:44:37,14:50:00,17:34:37,2:44:37,04:22:00,06:44:44,2:22:44,,,,,
2005-01-23,06:44:30,17:35:22,10:50:52,15:42:00,,,,8:18:00,159.43,15:42:00,17:35:22,1:53:23,15:42:00,17:35:22,1:53:23,00:00:00,06:44:30,6:44:30,,,,,
2005-01-24,06:44:15,17:36:07,10:51:53,,06:03:00,16:36:00,,13:27:00,170.43,16:36:00,17:36:07,1:00:08,16:36:00,17:36:07,1:00:08,06:03:00,06:44:15,0:41:15,,,,,
2005-01-25,06:43:58,17:36:53,10:52:55,,06:47:00,17:32:00,,13:15:00,181.43,06:43:58,17:36:53,0:07:55,06:43:58,17:36:53,0:07:55,,,0:00:00,,,,,
2005-01-26,06:43:40,17:37:38,10:53:58,,07:27:00,18:27:00,,13:00:00,191.43,06:43:40,07:27:00,0:43:20,06:43:40,07:27:00,0:43:20,17:37:38,18:27:00,0:49:22,,,,,
2005-01-27,06:43:20,17:38:23,10:55:02,,08:02:00,19:21:00,,12:41:00,202.43,06:43:20,08:02:00,1:18:39,06:43:20,08:02:00,1:18:39,17:38:23,19:21:00,1:42:37,,,,,
2005-01-28,06:43:00,17:39:07,10:56:08,,08:35:00,20:14:00,,12:21:00,213.43,06:43:00,08:35:00,1:52:00,06:43:00,08:35:00,1:52:00,17:39:07,20:14:00,2:34:52,,,,,
2005-01-29,06:42:37,17:39:52,10:57:14,,09:05:00,21:07:00,,11:58:00,225.43,06:42:37,09:05:00,2:22:22,06:42:37,09:05:00,2:22:22,17:39:52,21:07:00,3:27:08,,,,,
2005-01-30,06:42:14,17:40:36,10:58:22,,09:35:00,22:01:00,,11:34:00,236.43,06:42:14,09:35:00,2:52:46,06:42:14,09:35:00,2:52:46,17:40:36,22:01:00,4:20:24,,,,,
2005-01-31,06:41:49,17:41:20,10:59:31,,10:05:00,22:55:00,,11:10:00,248.43,06:41:49,10:05:00,3:23:11,06:41:49,10:05:00,3:23:11,17:41:20,22:55:00,5:13:40,,,,,
2005-02-01,06:41:22,17:42:03,11:00:41,,10:37:00,23:53:00,,10:44:00,260.43,06:41:22,10:37:00,3:55:37,06:41:22,10:37:00,3:55:37,17:42:03,23:53:00,6:10:56,,,,,
2005-02-02,06:40:54,17:42:46,11:01:52,,11:12:00,,,11:12:00,272.43,06:40:54,11:12:00,4:31:05,,,0:00:00,17:42:46,00:00:00,6:17:13,,,,,
2005-02-03,06:40:25,17:43:29,11:03:04,00:55:00,11:53:00,,,10:58:00,285.43,06:40:25,11:53:00,5:12:34,,,0:00:00,00:00:00,00:00:00,7:11:30,,,,,
2005-02-04,06:39:55,17:44:12,11:04:17,02:00:00,12:42:00,,,10:42:00,298.43,06:39:55,12:42:00,6:02:04,,,0:00:00,00:00:00,00:00:00,8:15:48,,,,,
2005-02-05,06:39:23,17:44:54,11:05:31,03:08:00,13:39:00,,,10:31:00,311.43,06:39:23,13:39:00,6:59:36,,,0:00:00,00:00:00,00:00:00,9:23:06,,,,,
2005-02-06,06:38:51,17:45:36,11:06:45,04:16:00,14:45:00,,,10:29:00,324.43,06:38:51,14:45:00,8:06:09,,,0:00:00,00:00:00,00:00:00,10:30:24,,,,,
2005-02-07,06:38:16,17:46:17,11:08:01,,15:56:00,,,15:56:00,338.43,06:38:16,15:56:00,9:17:43,,,0:00:00,17:46:17,00:00:00,6:13:42,,,,,
2005-02-08,06:37:41,17:46:58,11:09:17,06:14:00,17:09:00,,,10:55:00,352.43,06:37:41,17:09:00,10:31:18,,,0:00:00,00:00:00,00:00:00,12:27:01,,,,,
2005-02-09,06:37:05,17:47:39,11:10:34,07:02:00,18:19:00,,,11:17:00,6.43,07:02:00,17:47:39,10:45:39,,,0:00:00,00:00:00,00:00:00,12:18:05,,,,,
2005-02-10,06:36:27,17:48:19,11:11:52,07:44:00,19:26:00,,,11:42:00,20.43,07:44:00,17:48:19,10:04:19,,,0:00:00,00:00:00,00:00:00,11:10:27,,,,,
2005-02-11,06:35:48,17:48:59,11:13:10,08:21:00,20:29:00,,,12:08:00,34.43,08:21:00,17:48:59,9:27:59,,,0:00:00,00:00:00,00:00:00,10:06:49,,,,,
2005-02-12,06:35:08,17:49:38,11:14:30,08:55:00,21:29:00,,,12:34:00,47.43,08:55:00,17:49:38,8:54:38,,,0:00:00,00:00:00,00:00:00,9:06:09,,,,,
2005-02-13,06:34:27,17:50:17,11:15:50,09:29:00,22:27:00,,,12:58:00,60.43,09:29:00,17:50:17,8:21:17,,,0:00:00,00:00:00,00:00:00,8:07:28,,,,,
2005-02-14,06:33:45,17:50:55,11:17:10,10:02:00,23:25:00,,,13:23:00,72.43,10:02:00,17:50:55,7:48:56,,,0:00:00,00:00:00,00:00:00,7:08:45,,,,,
2005-02-15,06:33:02,17:51:33,11:18:31,10:38:00,,,,13:22:00,84.43,10:38:00,17:51:33,7:13:34,,,0:00:00,00:00:00,06:33:02,6:33:02,,,,,
2005-02-16,06:32:18,17:52:11,11:19:53,,00:23:00,11:16:00,,13:07:00,96.43,11:16:00,17:52:11,6:36:11,11:16:00,17:52:11,6:36:11,00:23:00,06:32:18,6:09:18,,,,,
2005-02-17,06:31:32,17:52:48,11:21:15,,01:20:00,11:59:00,,13:21:00,107.43,11:59:00,17:52:48,5:53:48,11:59:00,17:52:48,5:53:48,01:20:00,06:31:32,5:11:33,,,,,
2005-02-18,06:30:46,17:53:24,11:22:38,,02:16:00,12:45:00,,13:31:00,118.43,12:45:00,17:53:24,5:08:25,12:45:00,17:53:24,5:08:25,02:16:00,06:30:46,4:14:47,,,,,
2005-02-19,06:29:59,17:54:01,11:24:02,,03:10:00,13:36:00,,13:34:00,129.43,13:36:00,17:54:01,4:18:01,13:36:00,17:54:01,4:18:01,03:10:00,06:29:59,3:20:00,,,,,
2005-02-20,06:29:11,17:54:36,11:25:25,,04:00:00,14:29:00,,13:31:00,139.43,14:29:00,17:54:36,3:25:37,14:29:00,17:54:36,3:25:37,04:00:00,06:29:11,2:29:12,,,,,
2005-02-21,06:28:22,17:55:12,11:26:50,,04:45:00,15:25:00,,13:20:00,150.43,15:25:00,17:55:12,2:30:12,15:25:00,17:55:12,2:30:12,04:45:00,06:28:22,1:43:23,,,,,
2005-02-22,06:27:32,17:55:47,11:28:14,16:20:00,,,,7:40:00,161.43,16:20:00,17:55:47,1:35:47,16:20:00,17:55:47,1:35:47,00:00:00,06:27:32,6:27:33,,,,,
2005-02-23,06:26:42,17:56:21,11:29:39,,06:03:00,17:15:00,,12:48:00,172.43,17:15:00,17:56:21,0:41:22,17:15:00,17:56:21,0:41:22,06:03:00,06:26:42,0:23:42,,,,,
2005-02-24,06:25:50,17:56:55,11:31:05,,06:36:00,18:09:00,,12:27:00,183.43,06:25:50,06:36:00,0:10:09,06:25:50,06:36:00,0:10:09,17:56:55,18:09:00,0:12:04,,,,,
2005-02-25,06:24:58,17:57:29,11:32:31,,07:07:00,19:03:00,,12:04:00,194.43,06:24:58,07:07:00,0:42:01,06:24:58,07:07:00,0:42:01,17:57:29,19:03:00,1:05:31,,,,,
2005-02-26,06:24:05,17:58:02,11:33:57,,07:37:00,19:56:00,,11:41:00,206.43,06:24:05,07:37:00,1:12:54,06:24:05,07:37:00,1:12:54,17:58:02,19:56:00,1:57:57,,,,,
