Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2006-01-01,06:43:50,17:19:03,10:35:13,07:57:00,18:38:00,,,10:41:00,17.43,07:57:00,17:19:03,9:22:04,,,0:00:00,00:00:00,00:00:00,12:05:51,,,,,
2006-01-02,06:44:07,17:19:43,10:35:36,08:49:00,19:49:00,,,11:00:00,31.43,08:49:00,17:19:43,8:30:44,,,0:00:00,00:00:00,00:00:00,10:55:07,,,,,
2006-01-03,06:44:23,17:20:24,10:36:01,09:33:00,20:57:00,,,11:24:00,45.43,09:33:00,17:20:24,7:47:24,,,0:00:00,00:00:00,00:00:00,9:47:23,,,,,
2006-01-04,06:44:37,17:21:05,10:36:28,10:12:00,22:02:00,,,11:50:00,59.43,10:12:00,17:21:05,7:09:05,,,0:00:00,00:00:00,00:00:00,8:42:37,,,,,
2006-01-05,06:44:50,17:21:46,10:36:57,10:48:00,23:04:00,,,12:16:00,72.43,10:48:00,17:21:46,6:33:47,,,0:00:00,00:00:00,00:00:00,7:40:50,,,,,
2006-01-06,06:45:01,17:22:29,10:37:28,11:22:00,,,,12:38:00,85.43,11:22:00,17:22:29,6:00:29,,,0:00:00,00:00:00,06:45:01,6:45:02,,,,,
2006-01-07,06:45:11,17:23:11,10:38:00,,00:04:00,11:55:00,,12:09:00,98.43,11:55:00,17:23:11,5:28:12,11:55:00,17:23:11,5:28:12,00:04:00,06:45:11,6:41:12,,,,,
2006-01-08,06:45:20,17:23:54,10:38:35,,01:04:00,12:31:00,,12:33:00,111.43,12:31:00,17:23:54,4:52:55,12:31:00,17:23:54,4:52:55,01:04:00,06:45:20,5:41:20,,,,,
2006-01-09,06:45:27,17:24:38,10:39:11,,02:04:00,13:09:00,,12:55:00,123.43,13:09:00,17:24:38,4:15:39,13:09:00,17:24:38,4:15:39,02:04:00,06:45:27,4:41:27,,,,,
2006-01-10,06:45:33,17:25:22,10:39:49,,03:05:00,13:51:00,,13:14:00,135.43,13:51:00,17:25:22,3:34:23,13:51:00,17:25:22,3:34:23,03:05:00,06:45:33,3:40:33,,,,,
