Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2011-01-01,06:43:45,17:18:55,10:35:10,03:45:00,14:34:00,,,10:49:00,324.43,06:43:45,14:34:00,7:50:14,10:49:00,00:00:00,00:00:00,10:26:05,0:00:00,10:49:00,10:26:05,,,,,,,
2011-01-02,06:44:02,17:19:34,10:35:32,,15:29:00,,,15:29:00,337.43,06:44:02,15:29:00,8:44:57,0:00:00,17:19:34,00:00:00,6:40:25,10:35:32,15:29:00,6:40:25,,,,,,,
2011-01-03,06:44:18,17:20:15,10:35:57,05:40:00,16:27:00,,,10:47:00,349.43,06:44:18,16:27:00,9:42:41,0:00:00,00:00:00,00:00:00,12:19:45,10:35:57,10:47:00,12:19:45,,,,,,,
2011-01-04,06:44:33,17:20:56,10:36:23,06:31:00,17:25:00,,,10:54:00,1.43,06:44:33,17:20:56,10:36:23,0:00:00,00:00:00,00:00:00,13:06:00,10:36:23,10:54:00,13:06:00,,,,,,,
2011-01-05,06:44:46,17:21:37,10:36:51,07:17:00,18:22:00,,,11:05:00,13.43,07:17:00,17:21:37,10:04:38,0:00:00,00:00:00,00:00:00,12:22:46,10:36:51,11:05:00,12:22:46,,,,,,,
2011-01-06,06:44:57,17:22:19,10:37:22,07:57:00,19:17:00,,,11:20:00,25.43,07:57:00,17:22:19,9:25:20,0:00:00,00:00:00,00:00:00,11:27:58,10:37:22,11:20:00,11:27:58,,,,,,,
2011-01-07,06:45:08,17:23:02,10:37:54,08:33:00,20:11:00,,,11:38:00,36.43,08:33:00,17:23:02,8:50:02,11:38:00,00:00:00,00:00:00,10:34:08,0:00:00,11:38:00,10:34:08,,,,,,,
2011-01-08,06:45:17,17:23:45,10:38:28,09:06:00,21:02:00,,,11:56:00,47.43,09:06:00,17:23:45,8:17:45,11:56:00,00:00:00,00:00:00,9:43:17,0:00:00,11:56:00,9:43:17,,,,,,,
2011-01-09,06:45:24,17:24:28,10:39:04,09:37:00,21:52:00,,,12:15:00,58.43,09:37:00,17:24:28,7:47:29,12:15:00,00:00:00,00:00:00,8:53:25,0:00:00,12:15:00,8:53:25,,,,,,,
2011-01-10,06:45:30,17:25:12,10:39:42,10:08:00,22:43:00,,,12:35:00,69.43,10:08:00,17:25:12,7:17:13,12:35:00,00:00:00,00:00:00,8:02:31,0:00:00,12:35:00,8:02:31,,,,,,,
2011-01-11,06:45:35,17:25:57,10:40:22,10:39:00,23:33:00,,,12:54:00,79.43,10:39:00,17:25:57,6:46:57,12:54:00,00:00:00,00:00:00,7:12:35,0:00:00,12:54:00,7:12:35,,,,,,,
2011-01-12,06:45:38,17:26:41,10:41:03,11:12:00,,,,12:48:00,90.43,11:12:00,17:26:41,6:14:42,12:48:00,00:00:00,06:45:38,6:45:38,0:00:00,12:48:00,6:45:38,,,,,,,
2011-01-13,06:45:40,17:27:26,10:41:46,,00:25:00,11:47:00,,12:38:00,101.43,11:47:00,17:27:26,5:40:26,12:38:00,00:25:00,06:45:40,6:20:40,0:00:00,12:38:00,6:20:40,,,,,,,
2011-01-14,06:45:40,17:28:11,10:42:31,,01:19:00,12:27:00,,12:52:00,112.43,12:27:00,17:28:11,5:01:11,12:52:00,01:19:00,06:45:40,5:26:40,0:00:00,12:52:00,5:26:40,,,,,,,
2011-01-15,06:45:38,17:28:56,10:43:18,,02:15:00,13:12:00,,13:03:00,124.43,13:12:00,17:28:56,4:16:57,13:03:00,02:15:00,06:45:38,4:30:39,0:00:00,13:03:00,4:30:39,,,,,,,
2011-01-16,06:45:36,17:29:42,10:44:06,,03:13:00,14:02:00,,13:11:00,136.43,14:02:00,17:29:42,3:27:42,13:11:00,03:13:00,06:45:36,3:32:36,0:00:00,13:11:00,3:32:36,,,,,,,
2011-01-17,06:45:31,17:30:27,10:44:56,,04:10:00,14:59:00,,13:11:00,148.43,14:59:00,17:30:27,2:31:28,13:11:00,04:10:00,06:45:31,2:35:32,0:00:00,13:11:00,2:35:32,,,,,,,
2011-01-18,06:45:26,17:31:13,10:45:47,16:01:00,,,,7:59:00,161.43,16:01:00,17:31:13,1:30:13,7:59:00,00:00:00,06:45:26,6:45:26,2:46:47,7:59:00,6:45:26,,,,,,,
2011-01-19,06:45:18,17:31:58,10:46:40,,06:00:00,17:07:00,,12:53:00,174.43,17:07:00,17:31:58,0:24:59,12:53:00,06:00:00,06:45:18,0:45:19,0:00:00,12:53:00,0:45:19,,,,,,,
2011-01-20,06:45:10,17:32:44,10:47:34,,06:48:00,18:13:00,,12:35:00,187.43,06:45:10,06:48:00,0:02:50,12:35:00,17:32:44,18:13:00,0:40:15,0:00:00,12:35:00,0:40:15,,,,,,,
2011-01-21,06:45:00,17:33:30,10:48:30,,07:33:00,19:19:00,,12:14:00,201.43,06:45:00,07:33:00,0:48:00,12:14:00,17:33:30,19:19:00,1:45:30,0:00:00,12:14:00,1:45:30,,,,,,,
2011-01-22,06:44:48,17:34:15,10:49:27,,08:15:00,20:24:00,,11:51:00,215.43,06:44:48,08:15:00,1:30:11,11:51:00,17:34:15,20:24:00,2:49:44,0:00:00,11:51:00,2:49:44,,,,,,,
2011-01-23,06:44:35,17:35:01,10:50:26,,08:55:00,21:27:00,,11:28:00,228.43,06:44:35,08:55:00,2:10:25,11:28:00,17:35:01,21:27:00,3:51:59,0:00:00,11:28:00,3:51:59,,,,,,,
2011-01-24,06:44:20,17:35:46,10:51:26,,09:34:00,22:31:00,,11:03:00,242.43,06:44:20,09:34:00,2:49:39,11:03:00,17:35:46,22:31:00,4:55:13,0:00:00,11:03:00,4:55:13,,,,,,,
2011-01-25,06:44:04,17:36:32,10:52:27,,10:15:00,23:34:00,,10:41:00,255.43,06:44:04,10:15:00,3:30:55,10:41:00,17:36:32,23:34:00,5:57:28,0:11:27,10:41:00,5:57:28,,,,,,,
2011-01-26,06:43:47,17:37:17,10:53:30,,10:57:00,,,10:57:00,268.43,06:43:47,10:57:00,4:13:13,10:57:00,17:37:17,00:00:00,6:22:43,0:00:00,10:57:00,6:22:43,,,,,,,
2011-01-27,06:43:28,17:38:02,10:54:34,00:37:00,11:42:00,,,11:05:00,281.43,06:43:28,11:42:00,4:58:31,11:05:00,00:00:00,00:00:00,6:58:58,0:00:00,11:05:00,6:58:58,,,,,,,
2011-01-28,06:43:08,17:38:47,10:55:39,01:39:00,12:31:00,,,10:52:00,294.43,06:43:08,12:31:00,5:47:52,10:52:00,00:00:00,00:00:00,8:00:13,0:03:39,10:52:00,8:00:13,,,,,,,
2011-01-29,06:42:46,17:39:31,10:56:45,02:38:00,13:24:00,,,10:46:00,306.43,06:42:46,13:24:00,6:41:13,10:46:00,00:00:00,00:00:00,8:58:28,0:10:45,10:46:00,8:58:28,,,,,,,
2011-01-30,06:42:23,17:40:15,10:57:52,03:35:00,14:20:00,,,10:45:00,318.43,06:42:23,14:20:00,7:37:36,10:45:00,00:00:00,00:00:00,9:54:44,0:12:52,10:45:00,9:54:44,,,,,,,
2011-01-31,06:41:59,17:40:59,10:59:01,04:27:00,15:17:00,,,10:50:00,330.43,06:41:59,15:17:00,8:35:01,0:00:00,00:00:00,00:00:00,10:46:00,10:59:01,10:50:00,10:46:00,,,,,,,
2011-02-01,06:41:33,17:41:43,11:00:10,,16:13:00,,,16:13:00,342.43,06:41:33,16:13:00,9:31:27,0:00:00,17:41:43,00:00:00,6:18:17,11:00:10,16:13:00,6:18:17,,,,,,,
2011-02-02,06:41:06,17:42:26,11:01:21,05:55:00,17:09:00,,,11:14:00,353.43,06:41:06,17:09:00,10:27:54,0:00:00,00:00:00,00:00:00,12:12:33,11:01:21,11:14:00,12:12:33,,,,,,,
2011-02-03,06:40:37,17:43:09,11:02:32,06:32:00,18:03:00,,,11:31:00,5.43,06:40:37,17:43:09,11:02:32,0:00:00,00:00:00,00:00:00,12:29:00,11:02:32,11:31:00,12:29:00,,,,,,,
2011-02-04,06:40:08,17:43:52,11:03:44,07:06:00,18:55:00,,,11:49:00,16.43,07:06:00,17:43:52,10:37:53,0:00:00,00:00:00,00:00:00,11:45:08,11:03:44,11:49:00,11:45:08,,,,,,,
2011-02-05,06:39:37,17:44:34,11:04:58,07:38:00,19:46:00,,,12:08:00,27.43,07:38:00,17:44:34,10:06:35,0:00:00,00:00:00,00:00:00,10:53:37,11:04:58,12:08:00,10:53:37,,,,,,,
2011-02-06,06:39:04,17:45:16,11:06:12,08:09:00,20:36:00,,,12:27:00,37.43,08:09:00,17:45:16,9:36:17,12:27:00,00:00:00,00:00:00,10:03:05,0:00:00,12:27:00,10:03:05,,,,,,,
2011-02-07,06:38:31,17:45:58,11:07:27,08:40:00,21:26:00,,,12:46:00,48.43,08:40:00,17:45:58,9:05:58,12:46:00,00:00:00,00:00:00,9:12:31,0:00:00,12:46:00,9:12:31,,,,,,,
2011-02-08,06:37:56,17:46:39,11:08:43,09:12:00,22:17:00,,,13:05:00,59.43,09:12:00,17:46:39,8:34:40,13:05:00,00:00:00,00:00:00,8:20:57,0:00:00,13:05:00,8:20:57,,,,,,,
2011-02-09,06:37:20,17:47:20,11:10:00,09:46:00,23:09:00,,,13:23:00,70.43,09:46:00,17:47:20,8:01:20,13:23:00,00:00:00,00:00:00,7:28:21,0:00:00,13:23:00,7:28:21,,,,,,,
2011-02-10,06:36:43,17:48:00,11:11:17,10:23:00,,,,13:37:00,81.43,10:23:00,17:48:00,7:25:01,13:37:00,00:00:00,06:36:43,6:36:43,0:00:00,13:37:00,6:36:43,,,,,,,
2011-02-11,06:36:05,17:48:40,11:12:36,,00:03:00,11:04:00,,12:59:00,92.43,11:04:00,17:48:40,6:44:41,12:59:00,00:03:00,06:36:05,6:33:05,0:00:00,12:59:00,6:33:05,,,,,,,
2011-02-12,06:35:25,17:49:20,11:13:54,,00:59:00,11:51:00,,13:08:00,103.43,11:51:00,17:49:20,5:58:20,13:08:00,00:59:00,06:35:25,5:36:26,0:00:00,13:08:00,5:36:26,,,,,,,
2011-02-13,06:34:45,17:49:59,11:15:14,,01:55:00,12:43:00,,13:12:00,115.43,12:43:00,17:49:59,5:06:59,13:12:00,01:55:00,06:34:45,4:39:45,0:00:00,13:12:00,4:39:45,,,,,,,
2011-02-14,06:34:03,17:50:37,11:16:34,,02:51:00,13:41:00,,13:10:00,127.43,13:41:00,17:50:37,4:09:38,13:10:00,02:51:00,06:34:03,3:43:04,0:00:00,13:10:00,3:43:04,,,,,,,
2011-02-15,06:33:20,17:51:16,11:17:55,,03:44:00,14:44:00,,13:00:00,140.43,14:44:00,17:51:16,3:07:16,13:00:00,03:44:00,06:33:20,2:49:21,0:00:00,13:00:00,2:49:21,,,,,,,
2011-02-16,06:32:37,17:51:53,11:19:17,,04:35:00,15:49:00,,12:46:00,153.43,15:49:00,17:51:53,2:02:54,12:46:00,04:35:00,06:32:37,1:57:37,0:00:00,12:46:00,1:57:37,,,,,,,
2011-02-17,06:31:52,17:52:31,11:20:39,16:56:00,,,,7:04:00,167.43,16:56:00,17:52:31,0:56:31,7:04:00,00:00:00,06:31:52,6:31:52,4:16:39,7:04:00,6:31:52,,,,,,,
2011-02-18,06:31:06,17:53:07,11:22:01,,06:06:00,18:03:00,,12:03:00,181.43,,,0:00:00,12:03:00,06:06:00,18:03:00,0:34:59,0:00:00,12:03:00,0:34:59,,,,,,,
2011-02-19,06:30:19,17:53:44,11:23:24,,06:48:00,19:09:00,,11:39:00,195.43,06:30:19,06:48:00,0:17:40,11:39:00,17:53:44,19:09:00,1:15:16,0:00:00,11:39:00,1:15:16,,,,,,,
2011-02-20,06:29:32,17:54:20,11:24:48,,07:29:00,20:15:00,,11:14:00,209.43,06:29:32,07:29:00,0:59:28,11:14:00,17:54:20,20:15:00,2:20:40,0:10:48,11:14:00,2:20:40,,,,,,,
2011-02-21,06:28:43,17:54:55,11:26:12,,08:10:00,21:21:00,,10:49:00,223.43,06:28:43,08:10:00,1:41:16,10:49:00,17:54:55,21:21:00,3:26:04,0:37:12,10:49:00,3:26:04,,,,,,,
2011-02-22,06:27:54,17:55:31,11:27:37,,08:53:00,22:26:00,,10:27:00,236.43,06:27:54,08:53:00,2:25:06,10:27:00,17:55:31,22:26:00,4:30:29,1:00:37,10:27:00,4:30:29,,,,,,,
2011-02-23,06:27:04,17:56:05,11:29:02,,09:39:00,23:30:00,,10:09:00,250.43,06:27:04,09:39:00,3:11:56,10:09:00,17:56:05,23:30:00,5:33:54,1:20:02,10:09:00,5:33:54,,,,,,,
2011-02-24,06:26:13,17:56:40,11:30:27,,10:28:00,,,10:28:00,263.43,06:26:13,10:28:00,4:01:47,10:28:00,17:56:40,00:00:00,6:03:20,1:02:27,10:28:00,6:03:20,,,,,,,
2011-02-25,06:25:21,17:57:13,11:31:53,00:32:00,11:21:00,,,10:49:00,275.43,06:25:21,11:21:00,4:55:39,10:49:00,00:00:00,00:00:00,6:34:46,0:42:53,10:49:00,6:34:46,,,,,,,
