Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2016-01-01,06:43:40,17:18:46,10:35:06,,11:16:00,23:40:00,,11:36:00,262.43,06:43:40,11:16:00,4:32:19,06:43:40,11:16:00,4:32:19,17:18:46,23:40:00,6:21:14,,,,,
2016-01-02,06:43:58,17:19:25,10:35:28,,11:51:00,,,11:51:00,273.43,06:43:58,11:51:00,5:07:02,,,0:00:00,17:19:25,00:00:00,6:40:34,,,,,
2016-01-03,06:44:14,17:20:06,10:35:52,00:30:00,12:26:00,,,11:56:00,284.43,06:44:14,12:26:00,5:41:46,,,0:00:00,00:00:00,00:00:00,7:09:54,,,,,
2016-01-04,06:44:28,17:20:46,10:36:18,01:20:00,13:03:00,,,11:43:00,295.43,06:44:28,13:03:00,6:18:31,,,0:00:00,00:00:00,00:00:00,7:59:13,,,,,
2016-01-05,06:44:42,17:21:28,10:36:46,02:11:00,13:42:00,,,11:31:00,305.43,06:44:42,13:42:00,6:57:18,,,0:00:00,00:00:00,00:00:00,8:49:32,,,,,
2016-01-06,06:44:54,17:22:10,10:37:16,03:03:00,14:24:00,,,11:21:00,317.43,06:44:54,14:24:00,7:39:06,,,0:00:00,00:00:00,00:00:00,9:40:50,,,,,
2016-01-07,06:45:05,17:22:52,10:37:48,03:56:00,15:10:00,,,11:14:00,328.43,06:45:05,15:10:00,8:24:55,,,0:00:00,00:00:00,00:00:00,10:33:07,,,,,
2016-01-08,06:45:14,17:23:35,10:38:21,,16:01:00,,,16:01:00,340.43,06:45:14,16:01:00,9:15:46,,,0:00:00,17:23:35,00:00:00,6:36:24,,,,,
2016-01-09,06:45:22,17:24:19,10:38:57,05:44:00,16:55:00,,,11:11:00,352.43,06:45:22,16:55:00,10:09:38,,,0:00:00,00:00:00,00:00:00,12:19:41,,,,,
2016-01-10,06:45:28,17:25:02,10:39:34,06:37:00,17:53:00,,,11:16:00,5.43,06:45:28,17:25:02,10:39:34,,,0:00:00,00:00:00,00:00:00,12:44:00,,,,,
2016-01-11,06:45:33,17:25:47,10:40:14,07:27:00,18:52:00,,,11:25:00,17.43,07:27:00,17:25:47,9:58:47,,,0:00:00,00:00:00,00:00:00,11:53:33,,,,,
2016-01-12,06:45:36,17:26:31,10:40:55,08:16:00,19:53:00,,,11:37:00,30.43,08:16:00,17:26:31,9:10:32,,,0:00:00,00:00:00,00:00:00,10:52:37,,,,,
2016-01-13,06:45:38,17:27:16,10:41:38,09:01:00,20:55:00,,,11:54:00,43.43,09:01:00,17:27:16,8:26:16,,,0:00:00,00:00:00,00:00:00,9:50:39,,,,,
2016-01-14,06:45:39,17:28:01,10:42:22,09:45:00,21:56:00,,,12:11:00,57.43,09:45:00,17:28:01,7:43:01,,,0:00:00,00:00:00,00:00:00,8:49:39,,,,,
2016-01-15,06:45:38,17:28:46,10:43:08,10:28:00,22:57:00,,,12:29:00,70.43,10:28:00,17:28:46,7:00:46,,,0:00:00,00:00:00,00:00:00,7:48:38,,,,,
2016-01-16,06:45:35,17:29:31,10:43:56,11:11:00,23:57:00,,,12:46:00,83.43,11:11:00,17:29:31,6:18:32,,,0:00:00,00:00:00,00:00:00,6:48:36,,,,,
2016-01-17,06:45:31,17:30:17,10:44:45,11:55:00,,,,12:05:00,96.43,11:55:00,17:30:17,5:35:17,11:55:00,17:30:17,5:35:17,00:00:00,06:45:31,6:45:32,,,,,
2016-01-18,06:45:26,17:31:02,10:45:36,,00:58:00,12:41:00,,12:17:00,109.43,12:41:00,17:31:02,4:50:03,12:41:00,17:31:02,4:50:03,00:58:00,06:45:26,5:47:26,,,,,
2016-01-19,06:45:19,17:31:48,10:46:29,,01:59:00,13:29:00,,12:30:00,122.43,13:29:00,17:31:48,4:02:49,13:29:00,17:31:48,4:02:49,01:59:00,06:45:19,4:46:20,,,,,
2016-01-20,06:45:11,17:32:34,10:47:23,,02:59:00,14:19:00,,12:40:00,135.43,14:19:00,17:32:34,3:13:34,14:19:00,17:32:34,3:13:34,02:59:00,06:45:11,3:46:11,,,,,
2016-01-21,06:45:01,17:33:19,10:48:18,,03:58:00,15:13:00,,12:45:00,147.43,15:13:00,17:33:19,2:20:20,15:13:00,17:33:19,2:20:20,03:58:00,06:45:01,2:47:01,,,,,
2016-01-22,06:44:50,17:34:05,10:49:15,16:08:00,,,,7:52:00,160.43,16:08:00,17:34:05,1:26:05,16:08:00,17:34:05,1:26:05,00:00:00,06:44:50,6:44:50,,,,,
2016-01-23,06:44:37,17:34:51,10:50:14,,05:46:00,17:04:00,,12:42:00,172.43,17:04:00,17:34:51,0:30:51,17:04:00,17:34:51,0:30:51,05:46:00,06:44:37,0:58:37,,,,,
2016-01-24,06:44:23,17:35:36,10:51:13,,06:34:00,18:00:00,,12:34:00,185.43,,,0:00:00,,,0:00:00,06:34:00,18:00:00,0:34:47,,,,,
2016-01-25,06:44:07,17:36:21,10:52:14,,07:19:00,18:55:00,,12:24:00,197.43,06:44:07,07:19:00,0:34:53,06:44:07,07:19:00,0:34:53,17:36:21,18:55:00,1:18:38,,,,,
2016-01-26,06:43:50,17:37:06,10:53:17,,08:00:00,19:49:00,,12:11:00,208.43,06:43:50,08:00:00,1:16:10,06:43:50,08:00:00,1:16:10,17:37:06,19:49:00,2:11:53,,,,,
2016-01-27,06:43:31,17:37:51,10:54:20,,08:38:00,20:40:00,,11:58:00,220.43,06:43:31,08:38:00,1:54:28,06:43:31,08:38:00,1:54:28,17:37:51,20:40:00,3:02:08,,,,,
2016-01-28,06:43:11,17:38:36,10:55:25,,09:14:00,21:31:00,,11:43:00,231.43,06:43:11,09:14:00,2:30:48,06:43:11,09:14:00,2:30:48,17:38:36,21:31:00,3:52:23,,,,,
2016-01-29,06:42:50,17:39:21,10:56:31,,09:49:00,22:21:00,,11:28:00,242.43,06:42:50,09:49:00,3:06:10,06:42:50,09:49:00,3:06:10,17:39:21,22:21:00,4:41:39,,,,,
2016-01-30,06:42:27,17:40:05,10:57:38,,10:25:00,23:11:00,,11:14:00,252.43,06:42:27,10:25:00,3:42:32,06:42:27,10:25:00,3:42:32,17:40:05,23:11:00,5:30:54,,,,,
2016-01-31,06:42:03,17:40:49,10:58:46,,11:00:00,,,11:00:00,263.43,06:42:03,11:00:00,4:17:56,06:42:03,11:00:00,4:17:56,17:40:49,00:00:00,6:19:10,,,,,
