Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2014-01-01,05:47:42,20:09:09,14:21:27,05:21:00,19:42:00,,,14:21:00,05:47:42,19:42:00,13:54:17,00:00:00,00:00:00,9:11:50,,,,
2014-01-02,05:48:27,20:09:20,14:20:52,06:29:00,20:36:00,,,14:07:00,06:29:00,20:09:20,13:40:20,00:00:00,00:00:00,9:12:28,,,,
2014-01-03,05:49:13,20:09:28,14:20:15,07:39:00,21:25:00,,,13:46:00,07:39:00,20:09:28,12:30:29,00:00:00,00:00:00,8:24:14,,,,
2014-01-04,05:50:00,20:09:35,14:19:35,08:50:00,22:09:00,,,13:19:00,08:50:00,20:09:35,11:19:36,00:00:00,00:00:00,7:41:01,,,,
2014-01-05,05:50:49,20:09:40,14:18:52,,22:49:00,,,22:49:00,05:50:49,20:09:40,14:18:52,22:49:00,00:00:00,1:11:00,,,,
2014-01-06,05:51:38,20:09:44,14:18:05,11:03:00,23:26:00,,,12:23:00,11:03:00,20:09:44,9:06:44,00:00:00,00:00:00,6:25:39,,,,
2014-01-07,05:52:28,20:09:45,14:17:17,12:07:00,,,,11:53:00,12:07:00,20:09:45,8:02:45,00:00:00,05:52:28,5:52:29,,,,
2014-01-08,05:53:20,20:09:44,14:16:25,,00:03:00,13:08:00,,10:55:00,13:08:00,20:09:44,7:01:45,00:03:00,05:53:20,5:50:20,,,,
2014-01-09,05:54:12,20:09:42,14:15:30,,00:39:00,14:07:00,,10:32:00,14:07:00,20:09:42,6:02:42,00:39:00,05:54:12,5:15:12,,,,
2014-01-10,05:55:05,20:09:37,14:14:33,,01:17:00,15:04:00,,10:13:00,15:04:00,20:09:37,5:05:38,01:17:00,05:55:05,4:38:05,,,,
2014-01-11,05:55:58,20:09:31,14:13:33,,01:57:00,16:00:00,,9:57:00,16:00:00,20:09:31,4:09:32,01:57:00,05:55:58,3:58:59,,,,
2014-01-12,05:56:53,20:09:23,14:12:30,,02:39:00,16:53:00,,9:46:00,16:53:00,20:09:23,3:16:24,02:39:00,05:56:53,3:17:53,,,,
2014-01-13,05:57:48,20:09:13,14:11:25,,03:24:00,17:43:00,,9:41:00,17:43:00,20:09:13,2:26:14,03:24:00,05:57:48,2:33:49,,,,
2014-01-14,05:58:44,20:09:01,14:10:17,,04:12:00,18:30:00,,9:42:00,18:30:00,20:09:01,1:39:02,04:12:00,05:58:44,1:46:45,,,,
2014-01-15,05:59:41,20:08:48,14:09:07,,05:02:00,19:13:00,,9:49:00,19:13:00,20:08:48,0:55:48,05:02:00,05:59:41,0:57:41,,,,
2014-01-16,06:00:38,20:08:32,14:07:54,,05:54:00,19:53:00,,10:01:00,19:53:00,20:08:32,0:15:32,05:54:00,06:00:38,0:06:38,,,,
2014-01-17,06:01:35,20:08:15,14:06:40,,06:48:00,20:29:00,,10:19:00,06:01:35,06:48:00,0:46:24,20:08:15,20:29:00,0:20:45,,,,
2014-01-18,06:02:33,20:07:55,14:05:22,,07:41:00,21:03:00,,10:38:00,06:02:33,07:41:00,1:38:26,20:07:55,21:03:00,0:55:04,,,,
2014-01-19,06:03:31,20:07:34,14:04:03,,08:35:00,21:36:00,,10:59:00,06:03:31,08:35:00,2:31:28,20:07:34,21:36:00,1:28:25,,,,
2014-01-20,06:04:30,20:07:11,14:02:41,,09:29:00,22:08:00,,11:21:00,06:04:30,09:29:00,3:24:29,20:07:11,22:08:00,2:00:48,,,,
2014-01-21,06:05:29,20:06:47,14:01:17,22:40:00,,,,1:20:00,,,0:00:00,00:00:00,22:40:00,8:38:43,,,,
2014-01-22,06:06:29,20:06:20,13:59:52,,11:20:00,23:13:00,,12:07:00,06:06:29,11:20:00,5:13:31,20:06:20,23:13:00,3:06:39,,,,
2014-01-23,06:07:28,20:05:52,13:58:24,,12:17:00,23:49:00,,12:28:00,06:07:28,12:17:00,6:09:31,20:05:52,23:49:00,3:43:07,,,,
2014-01-24,06:08:28,20:05:22,13:56:54,,13:16:00,,,13:16:00,06:08:28,13:16:00,7:07:31,20:05:22,00:00:00,3:54:37,,,,
2014-01-25,06:09:28,20:04:51,13:55:22,00:28:00,14:17:00,,,13:49:00,06:09:28,14:17:00,8:07:31,00:00:00,00:00:00,4:23:09,,,,
2014-01-26,06:10:28,20:04:17,13:53:49,01:12:00,15:19:00,,,14:07:00,06:10:28,15:19:00,9:08:31,00:00:00,00:00:00,5:07:42,,,,
2014-01-27,06:11:29,20:03:42,13:52:14,02:03:00,16:21:00,,,14:18:00,06:11:29,16:21:00,10:09:31,00:00:00,00:00:00,5:59:17,,,,
