Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2005-01-01,05:47:51,20:09:14,14:21:23,23:48:00,,,,0:12:00,244.43,,,0:00:00,0:12:00,00:00:00,23:48:00,9:26:37,14:09:23,0:12:00,9:26:37,,,,,,,
2005-01-02,05:48:36,20:09:24,14:20:48,,11:26:00,,,11:26:00,255.43,05:48:36,11:26:00,5:37:24,11:26:00,20:09:24,00:00:00,3:50:36,2:54:48,11:26:00,3:50:36,,,,,,,
2005-01-03,05:49:22,20:09:32,14:20:10,00:13:00,12:24:00,,,12:11:00,267.43,05:49:22,12:24:00,6:34:37,12:11:00,00:00:00,00:00:00,4:03:27,2:09:10,12:11:00,4:03:27,,,,,,,
2005-01-04,05:50:09,20:09:39,14:19:29,00:38:00,13:24:00,,,12:46:00,279.43,05:50:09,13:24:00,7:33:50,12:46:00,00:00:00,00:00:00,4:28:21,1:33:29,12:46:00,4:28:21,,,,,,,
2005-01-05,05:50:58,20:09:44,14:18:46,01:05:00,14:28:00,,,13:23:00,291.43,05:50:58,14:28:00,8:37:02,13:23:00,00:00:00,00:00:00,4:55:16,0:55:46,13:23:00,4:55:16,,,,,,,
2005-01-06,05:51:47,20:09:46,14:17:59,01:36:00,15:35:00,,,13:59:00,304.43,05:51:47,15:35:00,9:43:12,13:59:00,00:00:00,00:00:00,5:26:13,0:18:59,13:59:00,5:26:13,,,,,,,
2005-01-07,05:52:38,20:09:47,14:17:09,02:11:00,16:47:00,,,14:36:00,317.43,05:52:38,16:47:00,10:54:22,14:36:00,00:00:00,00:00:00,6:01:12,0:00:00,14:36:00,6:01:12,,,,,,,
2005-01-08,05:53:29,20:09:46,14:16:17,02:55:00,18:01:00,,,15:06:00,331.43,05:53:29,18:01:00,12:07:30,0:00:00,00:00:00,00:00:00,6:45:13,14:16:17,15:06:00,6:45:13,,,,,,,
2005-01-09,05:54:22,20:09:44,14:15:22,03:50:00,19:13:00,,,15:23:00,344.43,05:54:22,19:13:00,13:18:38,0:00:00,00:00:00,00:00:00,7:40:16,14:15:22,15:23:00,7:40:16,,,,,,,
2005-01-10,05:55:15,20:09:39,14:14:24,04:55:00,20:17:00,,,15:22:00,358.43,05:55:15,20:09:39,14:14:24,0:00:00,00:00:00,00:00:00,8:38:00,14:14:24,15:22:00,8:38:00,,,,,,,
2005-01-11,05:56:09,20:09:32,14:13:24,06:09:00,21:12:00,,,15:03:00,13.43,06:09:00,20:09:32,14:00:33,0:00:00,00:00:00,00:00:00,8:44:09,14:13:24,15:03:00,8:44:09,,,,,,,
2005-01-12,05:57:03,20:09:24,14:12:21,07:27:00,21:56:00,,,14:29:00,27.43,07:27:00,20:09:24,12:42:24,0:00:00,00:00:00,00:00:00,8:01:04,14:12:21,14:29:00,8:01:04,,,,,,,
2005-01-13,05:57:59,20:09:14,14:11:15,08:42:00,22:33:00,,,13:51:00,40.43,08:42:00,20:09:14,11:27:14,13:51:00,00:00:00,00:00:00,7:24:59,0:20:15,13:51:00,7:24:59,,,,,,,
2005-01-14,05:58:55,20:09:01,14:10:07,,23:04:00,,,23:04:00,54.43,05:58:55,20:09:01,14:10:07,23:04:00,23:04:00,00:00:00,0:56:00,0:00:00,23:04:00,0:56:00,,,,,,,
2005-01-15,05:59:51,20:08:47,14:08:56,11:01:00,23:33:00,,,12:32:00,67.43,11:01:00,20:08:47,9:07:48,12:32:00,00:00:00,00:00:00,6:26:52,1:36:56,12:32:00,6:26:52,,,,,,,
2005-01-16,06:00:48,20:08:31,14:07:43,12:05:00,,,,11:55:00,80.43,12:05:00,20:08:31,8:03:32,11:55:00,00:00:00,06:00:48,6:00:49,2:12:43,11:55:00,6:00:49,,,,,,,
2005-01-17,06:01:46,20:08:14,14:06:28,13:07:00,,,,10:53:00,92.43,13:07:00,20:08:14,7:01:14,10:53:00,00:00:00,06:01:46,6:01:47,3:13:28,10:53:00,6:01:47,,,,,,,
