Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2023-01-01,05:47:32,20:09:06,14:21:34,,01:36:00,15:04:00,,10:32:00,119.43,15:04:00,20:09:06,5:05:07,15:04:00,20:09:06,5:05:07,01:36:00,05:47:32,4:11:33,,,,,
2023-01-02,05:48:17,20:09:17,14:21:00,,02:05:00,16:05:00,,10:00:00,131.43,16:05:00,20:09:17,4:04:18,16:05:00,20:09:17,4:04:18,02:05:00,05:48:17,3:43:18,,,,,
2023-01-03,05:49:03,20:09:26,14:20:24,,02:37:00,17:06:00,,9:31:00,142.43,17:06:00,20:09:26,3:03:27,17:06:00,20:09:26,3:03:27,02:37:00,05:49:03,3:12:03,,,,,
2023-01-04,05:49:50,20:09:34,14:19:44,,03:13:00,18:06:00,,9:07:00,153.43,18:06:00,20:09:34,2:03:34,18:06:00,20:09:34,2:03:34,03:13:00,05:49:50,2:36:50,,,,,
2023-01-05,05:50:38,20:09:39,14:19:01,,03:54:00,19:03:00,,8:51:00,164.43,19:03:00,20:09:39,1:06:40,19:03:00,20:09:39,1:06:40,03:54:00,05:50:38,1:56:38,,,,,
2023-01-06,05:51:27,20:09:43,14:18:16,,04:41:00,19:56:00,,8:45:00,175.43,19:56:00,20:09:43,0:13:43,19:56:00,20:09:43,0:13:43,04:41:00,05:51:27,1:10:27,,,,,
2023-01-07,05:52:17,20:09:44,14:17:27,,05:33:00,20:44:00,,8:49:00,186.43,,,0:00:00,,,0:00:00,05:33:00,20:44:00,0:53:33,,,,,
2023-01-08,05:53:08,20:09:44,14:16:36,,06:29:00,21:25:00,,9:04:00,197.43,05:53:08,06:29:00,0:35:51,05:53:08,06:29:00,0:35:51,20:09:44,21:25:00,1:15:15,,,,,
2023-01-09,05:54:00,20:09:42,14:15:42,,07:27:00,22:00:00,,9:27:00,208.43,05:54:00,07:27:00,1:32:59,05:54:00,07:27:00,1:32:59,20:09:42,22:00:00,1:50:18,,,,,
2023-01-10,05:54:53,20:09:38,14:14:45,,08:25:00,22:31:00,,9:54:00,218.43,05:54:53,08:25:00,2:30:07,05:54:53,08:25:00,2:30:07,20:09:38,22:31:00,2:21:22,,,,,
2023-01-11,05:55:47,20:09:32,14:13:45,,09:22:00,22:59:00,,10:23:00,229.43,05:55:47,09:22:00,3:26:13,05:55:47,09:22:00,3:26:13,20:09:32,22:59:00,2:49:27,,,,,
2023-01-12,05:56:41,20:09:24,14:12:43,23:25:00,,,,0:35:00,240.43,,,0:00:00,,,0:00:00,00:00:00,23:25:00,9:12:17,,,,,
2023-01-13,05:57:36,20:09:15,14:11:39,,11:16:00,23:50:00,,11:26:00,251.43,05:57:36,11:16:00,5:18:23,05:57:36,11:16:00,5:18:23,20:09:15,23:50:00,3:40:45,,,,,
2023-01-14,05:58:32,20:09:03,14:10:31,,12:14:00,,,12:14:00,263.43,05:58:32,12:14:00,6:15:28,05:58:32,12:14:00,6:15:28,20:09:03,00:00:00,3:50:56,,,,,
2023-01-15,05:59:28,20:08:50,14:09:22,00:15:00,13:13:00,,,12:58:00,274.43,05:59:28,13:13:00,7:13:31,,,0:00:00,00:00:00,00:00:00,4:06:10,,,,,
2023-01-16,06:00:25,20:08:35,14:08:09,00:43:00,14:16:00,,,13:33:00,287.43,06:00:25,14:16:00,8:15:34,,,0:00:00,00:00:00,00:00:00,4:34:25,,,,,
2023-01-17,06:01:23,20:08:18,14:06:55,01:14:00,15:22:00,,,14:08:00,299.43,06:01:23,15:22:00,9:20:37,,,0:00:00,00:00:00,00:00:00,5:05:42,,,,,
2023-01-18,06:02:21,20:07:59,14:05:38,01:51:00,16:33:00,,,14:42:00,312.43,06:02:21,16:33:00,10:30:39,,,0:00:00,00:00:00,00:00:00,5:43:01,,,,,
2023-01-19,06:03:19,20:07:38,14:04:19,02:37:00,17:44:00,,,15:07:00,326.43,06:03:19,17:44:00,11:40:41,,,0:00:00,00:00:00,00:00:00,6:29:22,,,,,
2023-01-20,06:04:18,20:07:15,14:02:58,03:33:00,18:54:00,,,15:21:00,339.43,06:04:18,18:54:00,12:49:42,,,0:00:00,00:00:00,00:00:00,7:25:44,,,,,
2023-01-21,06:05:17,20:06:51,14:01:34,04:40:00,19:55:00,,,15:15:00,353.43,06:05:17,19:55:00,13:49:43,,,0:00:00,00:00:00,00:00:00,8:33:08,,,,,
