Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2021-01-01,05:47:54,20:09:12,14:21:18,,07:19:00,22:03:00,,9:16:00,208.43,05:47:54,07:19:00,1:31:05,05:47:54,07:19:00,1:31:05,20:09:12,22:03:00,1:53:48,,,,,
2021-01-02,05:48:40,20:09:22,14:20:42,,08:22:00,22:44:00,,9:38:00,220.43,05:48:40,08:22:00,2:33:20,05:48:40,08:22:00,2:33:20,20:09:22,22:44:00,2:34:37,,,,,
2021-01-03,05:49:26,20:09:30,14:20:04,,09:26:00,23:21:00,,10:05:00,232.43,05:49:26,09:26:00,3:36:34,05:49:26,09:26:00,3:36:34,20:09:30,23:21:00,3:11:29,,,,,
2021-01-04,05:50:13,20:09:37,14:19:23,23:55:00,,,,0:05:00,245.43,,,0:00:00,,,0:00:00,00:00:00,23:55:00,9:35:37,,,,,
2021-01-05,05:51:02,20:09:41,14:18:39,,11:36:00,,,11:36:00,257.43,05:51:02,11:36:00,5:44:57,05:51:02,11:36:00,5:44:57,20:09:41,00:00:00,3:50:18,,,,,
2021-01-06,05:51:52,20:09:44,14:17:52,00:27:00,12:41:00,,,12:14:00,270.43,05:51:52,12:41:00,6:49:08,,,0:00:00,00:00:00,00:00:00,4:17:16,,,,,
2021-01-07,05:52:42,20:09:44,14:17:02,00:59:00,13:48:00,,,12:49:00,283.43,05:52:42,13:48:00,7:55:17,,,0:00:00,00:00:00,00:00:00,4:49:15,,,,,
2021-01-08,05:53:34,20:09:43,14:16:10,01:32:00,14:55:00,,,13:23:00,297.43,05:53:34,14:55:00,9:01:26,,,0:00:00,00:00:00,00:00:00,5:22:16,,,,,
2021-01-09,05:54:26,20:09:40,14:15:14,02:08:00,16:04:00,,,13:56:00,310.43,05:54:26,16:04:00,10:09:33,,,0:00:00,00:00:00,00:00:00,5:58:19,,,,,
2021-01-10,05:55:19,20:09:35,14:14:16,02:48:00,17:15:00,,,14:27:00,323.43,05:55:19,17:15:00,11:19:40,,,0:00:00,00:00:00,00:00:00,6:38:24,,,,,
