Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2016-01-01,05:47:21,20:09:03,14:21:42,,12:00:00,,,12:00:00,262.43,05:47:21,12:00:00,6:12:39,05:47:21,12:00:00,6:12:39,20:09:03,00:00:00,3:50:57,,,,,
2016-01-02,05:48:05,20:09:14,14:21:09,00:25:00,12:54:00,,,12:29:00,273.43,05:48:05,12:54:00,7:05:54,,,0:00:00,00:00:00,00:00:00,4:15:45,,,,,
2016-01-03,05:48:51,20:09:24,14:20:33,00:57:00,13:46:00,,,12:49:00,284.43,05:48:51,13:46:00,7:57:09,,,0:00:00,00:00:00,00:00:00,4:47:35,,,,,
2016-01-04,05:49:37,20:09:32,14:19:55,01:29:00,14:40:00,,,13:11:00,295.43,05:49:37,14:40:00,8:50:22,,,0:00:00,00:00:00,00:00:00,5:19:28,,,,,
2016-01-05,05:50:25,20:09:38,14:19:13,02:04:00,15:34:00,,,13:30:00,305.43,05:50:25,15:34:00,9:43:35,,,0:00:00,00:00:00,00:00:00,5:54:22,,,,,
2016-01-06,05:51:14,20:09:42,14:18:28,02:42:00,16:29:00,,,13:47:00,317.43,05:51:14,16:29:00,10:37:46,,,0:00:00,00:00:00,00:00:00,6:32:18,,,,,
2016-01-07,05:52:04,20:09:44,14:17:41,03:23:00,17:24:00,,,14:01:00,328.43,05:52:04,17:24:00,11:31:56,,,0:00:00,00:00:00,00:00:00,7:13:15,,,,,
2016-01-08,05:52:54,20:09:44,14:16:50,04:09:00,18:19:00,,,14:10:00,340.43,05:52:54,18:19:00,12:26:05,,,0:00:00,00:00:00,00:00:00,7:59:15,,,,,
2016-01-09,05:53:46,20:09:43,14:15:57,05:00:00,19:12:00,,,14:12:00,352.43,05:53:46,19:12:00,13:18:13,,,0:00:00,00:00:00,00:00:00,8:50:17,,,,,
2016-01-10,05:54:39,20:09:39,14:15:01,05:56:00,20:03:00,,,14:07:00,5.43,05:56:00,20:03:00,14:07:00,,,0:00:00,00:00:00,00:00:00,9:44:59,,,,,
2016-01-11,05:55:32,20:09:34,14:14:02,06:56:00,20:51:00,,,13:55:00,17.43,06:56:00,20:09:34,13:13:35,,,0:00:00,00:00:00,00:00:00,9:04:32,,,,,
