Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2012-01-01,05:47:20,20:09:03,14:21:44,12:58:00,,,,11:02:00,12:58:00,20:09:03,7:11:04,00:00:00,05:47:20,5:47:20,,,,
2012-01-02,05:48:04,20:09:15,14:21:11,,00:30:00,13:53:00,,10:37:00,13:53:00,20:09:15,6:16:16,00:30:00,05:48:04,5:18:05,,,,
2012-01-03,05:48:49,20:09:25,14:20:35,,01:01:00,14:48:00,,10:13:00,14:48:00,20:09:25,5:21:25,01:01:00,05:48:49,4:47:50,,,,
2012-01-04,05:49:36,20:09:33,14:19:56,,01:35:00,15:43:00,,9:52:00,15:43:00,20:09:33,4:26:33,01:35:00,05:49:36,4:14:37,,,,
2012-01-05,05:50:24,20:09:39,14:19:15,,02:13:00,16:38:00,,9:35:00,16:38:00,20:09:39,3:31:39,02:13:00,05:50:24,3:37:24,,,,
2012-01-06,05:51:13,20:09:43,14:18:30,,02:55:00,17:32:00,,9:23:00,17:32:00,20:09:43,2:37:43,02:55:00,05:51:13,2:56:13,,,,
2012-01-07,05:52:02,20:09:45,14:17:43,,03:43:00,18:24:00,,9:19:00,18:24:00,20:09:45,1:45:45,03:43:00,05:52:02,2:09:03,,,,
2012-01-08,05:52:53,20:09:45,14:16:52,,04:36:00,19:13:00,,9:23:00,19:13:00,20:09:45,0:56:46,04:36:00,05:52:53,1:16:54,,,,
2012-01-09,05:53:45,20:09:44,14:15:59,,05:34:00,19:58:00,,9:36:00,19:58:00,20:09:44,0:11:44,05:34:00,05:53:45,0:19:45,,,,
2012-01-10,05:54:37,20:09:40,14:15:03,,06:35:00,20:39:00,,9:56:00,05:54:37,06:35:00,0:40:22,20:09:40,20:39:00,0:29:19,,,,
2012-01-11,05:55:31,20:09:35,14:14:04,,07:38:00,21:17:00,,10:21:00,05:55:31,07:38:00,1:42:29,20:09:35,21:17:00,1:07:24,,,,
2012-01-12,05:56:25,20:09:28,14:13:03,,08:41:00,21:52:00,,10:49:00,05:56:25,08:41:00,2:44:35,20:09:28,21:52:00,1:42:31,,,,
2012-01-13,05:57:20,20:09:19,14:11:59,,09:45:00,22:26:00,,11:19:00,05:57:20,09:45:00,3:47:40,20:09:19,22:26:00,2:16:40,,,,
2012-01-14,05:58:15,20:09:08,14:10:53,23:00:00,,,,1:00:00,,,0:00:00,00:00:00,23:00:00,8:49:07,,,,
2012-01-15,05:59:12,20:08:55,14:09:44,,11:55:00,23:36:00,,12:19:00,05:59:12,11:55:00,5:55:48,20:08:55,23:36:00,3:27:04,,,,
2012-01-16,06:00:08,20:08:41,14:08:33,,13:01:00,,,13:01:00,06:00:08,13:01:00,7:00:51,20:08:41,00:00:00,3:51:19,,,,
2012-01-17,06:01:06,20:08:24,14:07:19,00:14:00,14:08:00,,,13:54:00,06:01:06,14:08:00,8:06:54,00:00:00,00:00:00,4:05:35,,,,
2012-01-18,06:02:03,20:08:06,14:06:03,00:57:00,15:15:00,,,14:18:00,06:02:03,15:15:00,9:12:56,00:00:00,00:00:00,4:48:53,,,,
2012-01-19,06:03:02,20:07:46,14:04:44,01:45:00,16:20:00,,,14:35:00,06:03:02,16:20:00,10:16:58,00:00:00,00:00:00,5:37:14,,,,
2012-01-20,06:04:00,20:07:24,14:03:24,02:40:00,17:21:00,,,14:41:00,06:04:00,17:21:00,11:16:59,00:00:00,00:00:00,6:32:36,,,,
2012-01-21,06:04:59,20:07:00,14:02:01,03:39:00,18:16:00,,,14:37:00,06:04:59,18:16:00,12:11:00,00:00:00,00:00:00,7:31:59,,,,
2012-01-22,06:05:58,20:06:35,14:00:36,04:43:00,19:05:00,,,14:22:00,06:05:58,19:05:00,12:59:01,00:00:00,00:00:00,8:36:25,,,,
2012-01-23,06:06:58,20:06:07,13:59:09,05:47:00,19:48:00,,,14:01:00,06:06:58,19:48:00,13:41:02,00:00:00,00:00:00,9:40:52,,,,
2012-01-24,06:07:58,20:05:38,13:57:41,06:51:00,20:25:00,,,13:34:00,06:51:00,20:05:38,13:14:39,00:00:00,00:00:00,9:42:58,,,,
2012-01-25,06:08:58,20:05:08,13:56:10,07:53:00,20:59:00,,,13:06:00,07:53:00,20:05:08,12:12:08,00:00:00,00:00:00,9:09:58,,,,
